time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],alpha[rad],gamma[rad],mass[kg],masspropellant[kg],u1_vref
407.00000000002404,109772.32372642127,43161.84986687974,-19.51268445694555,-1460.5616484174557,1.557546634558238,8.871305672588888e-05,-3.141483427553344,4.699030062111582,980795.7744189603,636514.4053686308,0.9615111800962288
407.10000000002407,109770.37640137898,43015.99454781089,-19.473250422872397,-1458.5531906884491,1.5575553596967757,8.725138537560596e-05,-3.1414833406790774,4.699038700375853,979983.4547723881,635702.0857220585,0.9587707455096834
407.2000000000241,109768.43304053835,42870.34182219135,-19.433608406247842,-1456.527256195429,1.5575636685230332,8.308826257445154e-05,-3.141483676643964,4.699047345166997,979167.0114529902,634885.6424026607,0.9560079096047467
407.3000000000241,109766.49366384577,42724.893405289244,-19.39376692574338,-1454.48416902109,1.5575720092312255,8.340708192437117e-05,-3.14148398470734,4.699055993938566,978346.5435805301,634065.1745302005,0.9532228139905656
407.40000000002414,109764.5582909136,42579.65098810271,-19.35372932169929,-1452.424171865353,1.5575807943369033,8.78510567782295e-05,-3.141483852603664,4.699064646940568,977522.1278853677,633240.7588350382,0.9504156007490867
407.50000000002416,109762.62694149751,42434.616242446034,-19.313494160946657,-1450.3474565667266,1.557589659593099,8.865256195532817e-05,-3.141483647649634,4.699073307242733,976693.8270883729,632412.4580380433,0.947586412561003
407.6000000000242,109760.69963519587,42289.79082412596,-19.273063016466484,-1448.2541832007776,1.5575980916280723,8.432034973314222e-05,-3.1414838839330232,4.6990819755610955,975861.6951628587,631580.3261125291,0.9447353927802282
407.7000000000242,109758.7763909492,42145.1763749156,-19.232442466533016,-1446.144492103532,1.5576063747465239,8.283118451554685e-05,-3.1414842742239935,4.699090648970517,975025.7806348556,630744.4115845261,0.9418626854758085
407.8000000000242,109756.85722733085,42000.77452376353,-19.191636183551417,-1444.018511520688,1.55761509160971,8.71686318623927e-05,-3.1414842348168346,4.699099326426545,974186.1286520055,629904.7596016759,0.9389684354530865
407.90000000002425,109754.94216317804,41856.586887524114,-19.150641528083867,-1441.876362394213,1.5576240159090253,8.924299315391136e-05,-3.1414839952762326,4.699108011185258,973342.782281132,629061.4132308024,0.9360527882614884
408.0000000000243,109753.0312173741,41712.61507139962,-19.109458039416637,-1439.7181612449813,1.5576325179106225,8.50200159724793e-05,-3.1414841870552097,4.6991167049658324,972495.7833205916,628214.414270262,0.9331158901938263
408.1000000000243,109751.1244081519,41568.860669202004,-19.068092222068127,-1437.5440219761504,1.5576408017907377,8.283880115166588e-05,-3.141484602836255,4.699125404626993,971645.1728056587,627363.8037553291,0.9301578882804451
408.2000000000243,109749.22175330455,41425.325263488856,-19.0265484734787,-1435.3540571314554,1.557649530355015,8.72856427724972e-05,-3.141484578106288,4.699134108461303,970790.9913222025,626509.6222718729,0.9271789302800983
408.30000000002434,109747.32327095617,41282.01042562031,-18.98482348370133,-1433.1483786854296,1.557658476890316,8.946535300762752e-05,-3.1414843432298927,4.699142820120208,969933.2792030772,625651.9101527476,0.9241791646684794
408.40000000002436,109745.42897931708,41138.91771578181,-18.942916390927376,-1430.9270983849892,1.5576669612128542,8.484322538253204e-05,-3.141484580349843,4.699151541562697,969072.0766502498,624790.7075999202,0.9211587406252368
408.5000000000244,109743.53889585684,40996.04868298608,-18.900834602332388,-1428.6903279572966,1.5576752851382643,8.323925409953252e-05,-3.1414849838325734,4.699160268970838,968207.4238071494,623926.0547568199,0.9181178080203372
408.6000000000244,109741.65303765367,40853.40486504569,-18.858582031637205,-1426.4381794038982,1.5576841200420333,8.83490376908818e-05,-3.1414848809096423,4.699169000951676,967339.3608008127,623057.9917504832,0.9150565174000178
408.70000000002443,109739.77142225012,40710.98778852933,-18.816154035379533,-1424.1707651635888,1.5576930351155627,8.915073529299962e-05,-3.141484706997006,4.6991777421125684,966467.9277687678,622186.5587184383,0.9119750199721179
408.80000000002445,109737.89406711915,40568.79896872708,-18.773551309702356,-1421.8881980225217,1.5577014202292603,8.385113697702691e-05,-3.1414850731073214,4.6991864933365814,965593.1648749425,621311.795824613,0.9088734675910497
408.9000000000245,109736.0209888454,40426.83990961622,-18.730782737562443,-1419.5905911086118,1.5577098793770032,8.45914774295317e-05,-3.141485370370461,4.699195249747464,964715.1123148289,620433.7432644994,0.905752012742929
409.0000000000245,109734.15220391902,40285.11210380801,-18.687849263835343,-1417.2780580820474,1.5577188733621175,8.993985114163479e-05,-3.141485138677771,4.699204012039888,963833.8103162725,619552.441265943,0.9026108085307099
409.1000000000245,109732.28772938966,40143.61703249464,-18.644745293536857,-1414.9507131336852,1.5577276176707315,8.744308614072294e-05,-3.1414851678659907,4.699212785536722,962949.2991413974,618667.9300910678,0.8994500086588684
409.20000000002454,109730.42758177534,40002.35616541532,-18.601476143241825,-1412.6086707931647,1.5577359270288385,8.309358106824625e-05,-3.1414856408449285,4.699221567873767,962061.6190856101,617780.2500352806,0.8962697674180602
409.30000000002457,109728.57177676998,39861.33096081504,-18.558050053556794,-1410.2520460028609,1.5577446981262342,8.771097395718287e-05,-3.141485656473433,4.699230354599667,961170.8104715612,616889.4414212316,0.8930702396701786
409.4000000000246,109726.72033055729,39720.54286538609,-18.51446212689486,-1407.880954289499,1.5577537093218423,9.01119560824077e-05,-3.141485441244649,4.699239150566491,960276.9136451945,615995.544594865,0.8898515808332321
409.5000000000246,109724.87325950495,39579.99331422749,-18.470710523341133,-1405.495511585947,1.5577621382309463,8.428909104056967e-05,-3.14148582025435,4.699247958485296,959379.9689746852,615098.5999243556,0.8866139468658001
409.60000000002464,109723.03057889231,39439.68373081664,-18.426806126394567,-1403.0958341084952,1.5577706704954695,8.532264523181541e-05,-3.1414861015239888,4.699256772019458,958480.0168446224,614198.6477942929,0.8833574942518732
409.70000000002466,109721.19230396184,39299.615526957095,-18.382749304757574,-1400.6820385954652,1.5577797535261622,9.08303069265762e-05,-3.141485838770822,4.699265592296984,957577.097648645,613295.7285983155,0.8800823799859616
409.8000000000247,109719.35845065866,39159.79010272985,-18.338533031765564,-1398.2542422724778,1.5577883847913774,8.631265215110418e-05,-3.1414860409523944,4.699274425743772,956671.2517877516,612389.882737422,0.8767887615576371
409.9000000000247,109717.52903399846,39020.208846471716,-18.294166602025708,-1395.8125625813316,1.55779679224978,8.407458402650207e-05,-3.141486474889362,4.699283267139142,955762.5196667627,611481.1506164331,0.8734767969361281
410.0000000000247,109715.70406841843,38880.87313473423,-18.249655800367155,-1393.3571173748708,1.5578058514808457,9.059231065717967e-05,-3.141486262264939,4.699292113745785,954850.9416855634,610569.5726352339,0.8701466445555441
410.10000000002475,109713.88356928395,38741.78433223024,-18.204991344853795,-1390.8880250398895,1.5578146350329296,8.783552083831868e-05,-3.14148633860714,4.69930097364007,953936.5582359011,609655.1891855715,0.8667984632996384
410.2000000000248,109712.0675512914,38602.94379181503,-18.160179925523686,-1388.4054041521406,1.5578230095680812,8.374535151581397e-05,-3.1414868338852715,4.699309843453353,953019.4096998886,608738.040649559,0.8634324124862536
410.3000000000248,109710.25602820137,38464.35285445529,-18.11523090027051,-1385.9093735973627,1.5578320585592618,9.048991180625156e-05,-3.141486659309466,4.699318717868728,952099.5364410812,607818.1673907517,0.8600486518525914
410.4000000000248,109708.44901481293,38326.01284917436,-18.070133884400484,-1383.400052809322,1.5578409030784857,8.844519223885989e-05,-3.1414867027235482,4.699327605802034,951176.9787998953,606895.6097495657,0.8566473415401945
410.50000000002484,109706.64652535599,38187.92509303667,-18.024894569434426,-1380.877561376945,1.5578492887777078,8.385699222155888e-05,-3.1414872158151743,4.699336504592882,950251.7770934503,605970.4080431208,0.8532286420793402
410.60000000002486,109704.84857298047,38050.0908911228,-17.979523755205488,-1378.3420191386294,1.5578583947551563,9.105977448599359e-05,-3.141487013100699,4.699345407855855,949323.9716065677,605042.6025562382,0.8497927143743869
410.7000000000249,109703.05517204218,37912.51153647484,-17.93400938294591,-1375.7935464796078,1.5578671913450322,8.796589875761566e-05,-3.1414871344279094,4.6993543257729415,948393.6025867031,604112.2335363736,0.8463397196889075
410.8000000000249,109701.26633609131,37775.18831008852,-17.88835950865603,-1373.2322638632368,1.5578756410376335,8.44969260140575e-05,-3.141487612917068,4.699363253954702,947460.7102445927,603179.3411942632,0.8428698196300779
410.90000000002493,109699.48207776636,37638.12248088736,-17.842583249522505,-1370.6582920115477,1.5578848580517985,9.217014165054014e-05,-3.141487329152978,4.6993721872047765,946525.33474438,602243.9656940504,0.8393831761342365
411.00000000002495,109697.70241109998,37501.31530567098,-17.796666663762824,-1368.0717521637835,1.5578934741344537,8.616082655159239e-05,-3.141487663007622,4.699381137142075,945587.5161996102,601306.1471492806,0.8358799514520123
411.100000000025,109695.92734865758,37364.76802911973,-17.7506244238716,-1365.4727655124493,1.5579021407342069,8.666599753109519e-05,-3.141487953784389,4.699390094518596,944647.2946737024,600365.9256233729,0.8323603081327924
411.200000000025,109694.1569029045,37228.48188375614,-17.704457530726064,-1362.8614536358907,1.5579113787650845,9.238030877697031e-05,-3.1414876812816313,4.699399060046716,943704.7101682193,599423.3411178897,0.8288244090106485
411.300000000025,109692.39108737133,37092.458089908505,-17.658155331718906,-1360.2379384763299,1.557919765328047,8.386562962532736e-05,-3.14148827768273,4.699408043010777,942759.8026220612,598478.4335717317,0.825272417189165
411.40000000002505,109690.62991346844,36956.697855724145,-17.611739028891808,-1357.6023418435811,1.5579288904852755,9.125157228493153e-05,-3.1414881388179516,4.699417029303227,941812.6119090194,597531.2428586899,0.8217044960263327
411.50000000002507,109688.8733940961,36821.20237711126,-17.565193723461594,-1354.9547861289054,1.5579377521230886,8.861637813086242e-05,-3.141488279225493,4.699426031348581,940863.1778272558,596581.8087769262,0.8181208091207584
411.6000000000251,109687.12154133985,36685.97283774338,-17.518527562527353,-1352.295393678783,1.557946327261846,8.575138757244306e-05,-3.141488717364567,4.699435044626413,939911.5401048411,595630.1710545116,0.814521520296025
411.7000000000251,109685.3743663886,36551.01040904252,-17.471749512506722,-1349.6242870085362,1.5579556913456316,9.364083785758159e-05,-3.1414883726270797,4.699444063972711,938957.7383897412,594676.3693394116,0.8109067935867167
411.80000000002514,109683.63188215673,36416.316250133306,-17.424842318741295,-1346.9415890921791,1.5579639930591493,8.301713517682844e-05,-3.1414891105887452,4.699453103647895,938001.8122463917,593720.4431960621,0.8072767932239122
411.90000000002516,109681.89409870414,36281.89150784221,-17.37783452588896,-1344.2474229109587,1.55797346934859,9.476289440615141e-05,-3.1414886746103052,4.699462143958895,937043.8011572536,592762.432106924,0.8036316836199187
412.0000000000252,109680.16102886926,36147.73731670126,-17.33069834875326,-1341.5419114094718,1.5579818416745324,8.37232594233371e-05,-3.1414893653584857,4.699471207033018,936083.744474109,591802.3754237795,0.7999716293542376
412.1000000000252,109678.43268242247,36013.854798945686,-17.283464467912285,-1338.8251775557944,1.5579912213244014,9.379649868957929e-05,-3.1414890501875434,4.699480271511945,935121.6815080082,590840.3124576786,0.7962967951596909
412.2000000000252,109676.70907158816,35880.24506444385,-17.2361083430209,-1336.0973450183376,1.5579997222862472,8.500961845844636e-05,-3.141489634904369,4.6994893571906164,934157.6514601021,589876.2824097725,0.7926073459084362
412.30000000002525,109674.99020601252,35746.909210740116,-17.188655756479125,-1333.3585370373373,1.558009081844922,9.359558674738573e-05,-3.141489364439204,4.699498446284126,933191.6934323551,588910.3243820255,0.7889034465961378
412.4000000000253,109673.27609749431,35613.84832299428,-17.141085182045554,-1330.6088774583739,1.5580175188150804,8.43697015860218e-05,-3.1414900375972357,4.699507556412316,932223.84641329,587942.4773629605,0.785185262329273
412.5000000000253,109671.56675503092,35481.0634740252,-17.093424633884172,-1327.8484896907876,1.5580271890058413,9.670190760792657e-05,-3.1414894790256653,4.699516668031507,931254.1492857299,586972.7802354003,0.7814529583096235
412.6000000000253,109669.8621909424,35348.5557242368,-17.045640885244772,-1325.0774978839595,1.558034998559562,7.809553720896232e-05,-3.1414908090889755,4.699525807648538,930282.6408123713,586001.2717620417,0.7777066998216937
412.70000000002534,109668.16241189624,35216.32612170713,-16.997790461558143,-1322.2960252967337,1.5580460263799514,0.00011027820389260769,-3.141488907736549,4.6995349341165005,929309.3596458464,585027.9905955169,0.7739466522168859
412.80000000002536,109666.46743394455,35084.37570202013,-16.94977951689512,-1319.5041968699975,1.5580511041783869,5.077798435478318e-05,-3.14149301571781,4.6995441198961965,928334.344305888,584052.9752555585,0.7701729809023041
412.9000000000254,109664.77725482632,34952.70548855866,-16.90179118227087,-1316.7021346146944,1.5580679926508687,0.00016888472481926264,-3.141485235059884,4.699553227710752,927357.6332078977,583076.2641575681,0.7663858513223025
413.0000000000254,109663.0919086908,34821.3164919106,-16.853461355256712,-1313.889966480668,1.5580602612145091,-7.731436359505805e-05,-3.1415022743808656,4.6995625355953745,926379.2646010196,582097.89555069,0.7625854289532605
413.10000000002543,109661.411351573,34690.209711099706,-16.805571177985048,-1311.0678081089527,1.5581065696879448,0.0004630847343558293,-3.141464880787105,4.69957145047505,925399.2766794933,581117.9076291637,0.7587718792728841
413.20000000002545,109659.73571333704,34559.386130868916,-16.756382359574523,-1308.2358023078932,1.5580292697496994,-0.0007729993824541199,-3.1415520301697724,4.699581299919472,924417.7073404512,580136.3382901216,0.7549453677823883
413.3000000000255,109658.06471621143,34428.84672794528,-16.709971256043296,-1305.394029236357,1.5582490000913625,0.002197303416630281,-3.1413399687389827,4.699588968830345,923434.5947038252,579153.2256534956,0.7511060599137511
413.4000000000255,109656.39906920797,34298.592456030674,-16.656470034670157,-1302.542719146051,1.5577394471734218,-0.005095529179406058,-3.1418625727783835,4.699602019951805,922449.9759084779,578168.6068581484,0.7472541212001504
413.5000000000255,109654.73779665891,34168.62427291023,-16.61272549049565,-1299.6818312044327,1.5580543807483238,0.0031493357490200236,-3.1415531477202148,4.699607528468539,921463.8899919429,577182.5209416134,0.743389716819614
413.60000000002555,109653.08117783797,34038.94311450053,-16.566188209409752,-1296.8115840970338,1.5586841534228544,0.00629772674530575,-3.140930968862661,4.699615122285516,920476.370688048,576195.0016377184,0.739513012383965
413.70000000002557,109651.43125145101,33909.549882687585,-16.499263869660062,-1293.93231812948,1.556654636760501,-0.020295166623535126,-3.1429837773885874,4.699638414149089,919487.4583236715,575206.0892733419,0.7356241731584261
413.8000000000256,109649.78231833574,33780.4455461109,-16.48933115266408,-1291.0433657668375,1.560469183367006,0.038145466065048386,-3.1391483943969862,4.699617577763992,918497.1938538393,574215.8248035097,0.731723363673237
413.9000000000256,109648.14546512294,33651.63089283784,-16.368532127988924,-1288.146532730588,1.5537095489883275,-0.06759634378678477,-3.1459730732341553,4.699682622222483,917505.59816608,573224.2291157504,0.7278107507556861
414.00000000002564,109646.50478902788,33523.10696436316,-16.406760950635743,-1285.2392847467813,1.560599504284013,0.06889955295685606,-3.139024639214672,4.699624143498685,916512.7386533812,572231.3696030517,0.7238864960255647
414.10000000002566,109644.87683968713,33394.87447857737,-16.279493407478686,-1282.324857857983,1.556049767207709,-0.04549737076304029,-3.1436445993271978,4.6996943665349065,915518.6030366732,571237.2339863436,0.7199507690735238
414.2000000000257,109643.24746101821,33266.9344352524,-16.29378668919189,-1279.4004332496709,1.5608522140257084,0.04802446817999449,-3.1388019685264363,4.699654182552145,914523.2829554891,570241.9139051596,0.7160037298512996
414.3000000000257,109641.63180923492,33139.28753392923,-16.156517832859613,-1276.4690132316953,1.5528292842866434,-0.08022929739064961,-3.1469031764602775,4.699732460746921,913526.7713479307,569245.4022976011,0.7120455471935134
414.4000000000257,109640.0119747447,33011.934782294775,-16.198344902199995,-1273.5275163445438,1.5593941950198646,0.06564910733221314,-3.140276197617969,4.699670392637834,912529.1473949499,568247.7783446204,0.7080763808898634
414.50000000002575,109638.40139554285,32884.876886152604,-16.105792018458363,-1270.5789614217406,1.559737280925753,0.0034308590588842947,-3.139976430966141,4.699713711891894,911530.3888474806,567249.0197971511,0.7040964005069017
414.6000000000258,109636.80118216861,32758.11463955165,-16.0021337423927,-1267.6224660095202,1.5522594739653135,-0.07477806960439454,-3.147506439042453,4.6997659130077665,910530.5838548859,566249.2148045563,0.7001057664187198
414.7000000000258,109635.19644954032,32631.648983266146,-16.047326282864795,-1264.656562855038,1.5601101724136635,0.07850698448350041,-3.1395904105334376,4.699700582947101,909529.7628408704,565248.3937905409,0.6961046419125123
414.8000000000258,109633.60358706699,32505.48055831236,-15.928624733292457,-1261.6842495378833,1.5580383569416247,-0.020718154720387752,-3.141726404234765,4.6997647611763895,908527.9122937763,564246.5432434467,0.6920931951141183
414.90000000002584,109632.01559644491,32379.610201876527,-15.879906220845973,-1258.703564358323,1.5561861507776409,-0.018522061639837856,-3.1435874178136367,4.699773568591278,907525.1290132492,563243.7599629196,0.6880715848326675
415.00000000002586,109630.42548929906,32254.03875178852,-15.901071458561669,-1255.714500880074,1.5645538889030064,0.08367738125365562,-3.135172801117906,4.6997266900209125,906521.4201299485,562240.051079619,0.6840399762481
415.1000000000259,109628.85507013588,32128.766725324767,-15.704191631851819,-1252.7202646375392,1.5506812798577063,-0.13872609045300088,-3.1491722850008386,4.699853564858545,905516.8063025046,561235.4372521751,0.6799985347522404
415.2000000000259,109627.27975704952,32003.795106094607,-15.753130863634363,-1249.7161923016004,1.5534443586256634,0.027630787679571833,-3.1463399226487674,4.699784281274431,904511.3636788995,560229.9946285699,0.675947415534434
415.30000000002593,109625.69825612076,31879.1246620448,-15.815009287615519,-1246.7044404980786,1.573095995632805,0.19651637007141667,-3.126608213177274,4.699704208810079,903505.0604914932,559223.6914411637,0.6718867889604982
415.40000000002595,109624.13389008875,31754.75583581303,-15.643660320051833,-1243.6882623177091,1.5694941148137165,-0.0360188081908846,-3.1303170871675743,4.699811201981291,902497.955970734,558216.5869204045,0.6678168186115885
415.500000000026,109622.58836518636,31630.689328233493,-15.455249023974035,-1240.6650757953544,1.5423160549315365,-0.2717805988218005,-3.157616340724341,4.699932395655877,901490.1070937702,557208.7380434406,0.6637376575110374
415.600000000026,109621.04045308735,31506.926005466757,-15.479120990030472,-1237.633227667345,1.5328587654174086,-0.09457289514127937,-3.167023832940737,4.699882598358146,900481.5659929985,556200.196942669,0.6596494671453781
415.700000000026,109619.49371458366,31383.466452635985,-15.467385036833758,-1234.5955283077426,1.5414210589379296,0.08562293520520914,-3.1584402753364467,4.6998613342743765,899472.2746674963,555190.9056171668,0.6555524145776812
415.80000000002605,109617.9445289583,31260.311500842952,-15.491856253660396,-1231.549517930324,1.568257501122925,0.2683644218499541,-3.131552984457788,4.699810485580713,898462.2165979964,554180.8475476669,0.6514466576923112
415.90000000002607,109616.41582065812,31137.46161162821,-15.287083001680216,-1228.4988921474387,1.5701597648109953,0.019022636880702798,-3.129786148571096,4.699945913382091,897451.5475796101,553170.1785292806,0.6473323626251193
416.0000000000261,109614.90712129972,31014.917389702106,-15.086993583964487,-1225.4422192610098,1.546774241694326,-0.23385523116669413,-3.153303891912299,4.700078133606625,896440.3972977736,552159.0282474441,0.6432096832438148
416.1000000000261,109613.3931732651,30892.679697141884,-15.139480346330437,-1222.376925602223,1.5424990004794252,-0.042752412149006463,-3.157505333244455,4.70000433372388,895428.7520035353,551147.3829532057,0.6390787781890181
416.20000000002614,109611.87546602865,30770.749123440404,-15.177072364453222,-1219.305737014787,1.5576367171568242,0.15137716677399005,-3.1423055993974076,4.699942316554232,894416.5625924526,550135.1935421231,0.634939814855386
416.30000000002616,109610.3596657667,30649.126292868827,-15.158002619578136,-1216.228305715769,1.577140437983591,0.1950372082676669,-3.1227860649258385,4.699926502909429,893403.8509730591,549122.4819227295,0.6307929515188411
416.4000000000262,109608.86226633722,30527.81154735181,-14.973994294687545,-1213.1474551701915,1.5699074893665506,-0.07232948617040291,-3.1301390227871897,4.70004651215374,892390.740361055,548109.3713107255,0.6266383476519524
416.5000000000262,109607.38649114329,30406.805476074616,-14.757751939307852,-1210.060712771918,1.535593377092864,-0.34314112273686526,-3.1646003306395176,4.700193707732382,891377.2139519532,547095.8449016237,0.6224761530437397
416.6000000000262,109605.90880839394,30286.108774962333,-14.77682749343051,-1206.9670111228265,1.5219074013992082,-0.13685975693655716,-3.1782392483120794,4.700146649711288,890363.3489963071,546081.9799459776,0.6183065258759062
416.70000000002625,109604.43451129805,30165.721824497785,-14.74297095887508,-1203.8695046454754,1.5291956645213245,0.07288263122116356,-3.170947608205152,4.700143272726477,889349.0106340809,545067.6415837513,0.6141296280316053
416.8000000000263,109602.96042053771,30045.645402183964,-14.740907603460599,-1200.764223138201,1.557747838753194,0.285521742318696,-3.142365486787827,4.700113325541021,888334.1140044441,544052.7449541145,0.6099456104681209
416.9000000000263,109601.48756078421,29925.880242447467,-14.72859753493596,-1197.651597364983,1.5914975256264035,0.33749686873209495,-3.108594176380045,4.700091702006448,887318.8869301352,543037.5178798056,0.6057546379007377
417.0000000000263,109600.02915569597,29806.426465601286,-14.584050882363979,-1194.537768461826,1.596223863469523,0.04726337843119577,-3.103956774318638,4.7001806377881605,886303.5782338383,542022.2091835088,0.6015568736357895
417.10000000002634,109598.58360256952,29687.284567462873,-14.455531264521044,-1191.4189813841363,1.5715279466084502,-0.2469591686107268,-3.1287285915227505,4.7002565381312005,885287.9722061015,541006.603155772,0.5973524593953365
417.20000000002636,109597.16127282004,29568.455218290605,-14.223297494695647,-1188.2934917227037,1.5170921776216106,-0.5443576898683952,-3.183327858728484,4.700420036350095,884272.0623669011,539990.6933165715,0.5931415499138226
417.3000000000264,109595.74281992715,29449.938671581345,-14.184528928824552,-1185.1654670926064,1.4855599495179939,-0.3153222810361687,-3.2148612068749274,4.700421156392921,883256.1805871763,538974.8115368468,0.5889243060614628
417.4000000000264,109594.34082339123,29331.734641207626,-14.019965359221766,-1182.0403037371775,1.4773436004992346,-0.08216349018759211,-3.2231851176489723,4.700528718148207,882239.8779991954,537958.5089488658,0.5847008738583732
417.50000000002643,109592.95841185712,29213.843668635545,-13.824115341082289,-1178.909725720804,1.492797313480905,0.15453712981670384,-3.20786601779718,4.7006633312780846,881222.5551008453,536941.1860505157,0.5804713797640859
417.60000000002645,109591.58906318058,29096.267068578712,-13.693486765361321,-1175.7660005683413,1.5322270213733475,0.3942970789244258,-3.1685160467438864,4.700743068117234,880204.3538682797,535922.9848179502,0.576235979503865
417.7000000000265,109590.21638863032,28979.006215532034,-13.726745502717273,-1172.6085304667997,1.5958602417919119,0.6363322041856443,-3.104823111193439,4.700683352985351,879186.105533542,534904.7364832124,0.5719948567036475
417.8000000000265,109588.85902401835,28862.060968900383,-13.573646119625998,-1169.452466316504,1.6272699206869552,0.3140967889504342,-3.0735127421957458,4.700782662882701,878168.6004629164,533887.2314125869,0.5677481975553242
417.9000000000265,109587.5044451337,28745.431070842165,-13.54578884654022,-1166.2989805821662,1.6259682711289247,-0.013016495580303655,-3.0748068949209957,4.700775166049921,877151.5069974111,532870.1379470816,0.5634961334799728
418.00000000002655,109586.15351436571,28629.117139800983,-13.509307679893022,-1163.139310411825,1.59153950825873,-0.3442876287019474,-3.109235471848857,4.700774980107587,876134.0113532135,531852.6423028839,0.5592387911621197
418.10000000002657,109584.82071765882,28513.120185489464,-13.327967068939024,-1159.9695431151679,1.5236493248559515,-0.6789018340277844,-3.1772502326538437,4.700899557509795,875116.3680204977,530834.9989701682,0.5549763289466394
418.2000000000266,109583.4866677697,28397.44044379956,-13.340498891233691,-1156.7974168990088,1.4817567148707587,-0.418926099851928,-3.2191005077965613,4.70085722266732,874099.4059646798,529818.0369143502,0.5507089195867019
418.3000000000266,109582.168258848,28282.077054751142,-13.184089217011996,-1153.6338904841868,1.4663489296197942,-0.15407785250964517,-3.234612235237348,4.7009611648571425,873082.7730766393,528801.4040263097,0.5464367074083583
