t[s],x[m],y[m],vx[m/s],vy[m/s],mass[kg],tau[-]
303.8749999999919,3100.255245146355,20748.343065749228,-156.57495016675543,-848.3090982268324,1440700.5379902741,0.9764222849828912
303.97499999999195,3084.6413449186566,20663.72480896895,-156.13900227697988,-846.1825678028058,1439450.8787243934,0.9769364957653943
304.074999999992,3069.0982313593895,20579.317161043724,-155.43113559266968,-844.0764792522623,1438201.6178470044,0.9766250506637607
304.174999999992,3053.611568902149,20495.12169471935,-154.86662457240467,-841.9546632437509,1436955.2062855468,0.974397562901895
304.274999999992,3038.2077558894803,20411.129580754805,-154.0381301266865,-839.9211396454466,1435710.0395659637,0.9734243924609655
304.37499999999204,3022.8954278095234,20327.338496792556,-153.12328079956734,-837.9108396224739,1434461.566441541,0.976009215096692
304.47499999999206,3007.665491088825,20243.753557776017,-152.29936720698245,-835.8493901653818,1433208.477382923,0.9796177784073734
304.5749999999921,2992.489730637621,20160.38471554011,-151.75760451204033,-833.688422359065,1431953.7042385652,0.9809343331404853
304.6749999999921,2977.383058671882,20077.22923639548,-151.0667196573905,-831.5547914462996,1430701.5968434382,0.9788503509035218
304.77499999999213,2962.317801410312,19994.288752245335,-150.6525726156981,-829.4048415014588,1429451.6495604645,0.9771616566690319
304.87499999999216,2947.2876775717064,19911.564040666213,-150.30123838605414,-827.2471157912097,1428199.9710904707,0.978515033407166
304.9749999999922,2932.3082650280476,19829.055569299177,-149.79412543658944,-825.0847136703603,1426945.7386426562,0.9805116369697408
305.0749999999922,2917.4167609093934,19746.759484363152,-148.91504118654234,-822.9608493602518,1425691.824514321,0.9802627868029685
305.1749999999922,2902.6033746063868,19664.672465412732,-148.13386303006388,-820.8701895042071,1424440.6829096703,0.9780953323243193
305.27499999999225,2887.9030249567236,19582.780118104627,-147.00349649663303,-818.9234730810325,1423186.7110321738,0.9803079329198136
305.37499999999227,2873.331970645657,19501.077005462143,-145.71054311066794,-817.0311264248462,1421921.2295637361,0.9893056971495571
305.4749999999923,2858.8882570680594,19419.56843334115,-144.43713577597575,-815.085721209945,1420642.0683579694,1.0
305.5749999999923,2844.548738527956,19338.266593878838,-143.39518540103347,-813.0183946231023,1419362.9071522027,1.0
305.67499999999234,2830.2682371394244,19257.188920932364,-142.8050138853165,-810.7767294647458,1418083.745946436,1.0
305.77499999999236,2816.0478829038507,19176.335683520974,-142.2035423557386,-808.5323741139044,1416804.5847406692,1.0
305.8749999999924,2801.841208327615,19095.707087414754,-142.06674576235923,-806.2859610621883,1415525.4235349025,1.0
305.9749999999924,2787.6258756570733,19015.300921272807,-142.15332670541588,-804.0616614194882,1414246.2623291358,1.0
306.07499999999243,2773.4034212899464,18935.117617516156,-142.22454367127054,-801.8330375665192,1412967.101123369,1.0
306.17499999999245,2759.199534530345,18855.159999290314,-142.03886759601573,-799.576182258437,1411687.9399176023,1.0
306.2749999999925,2745.06475479762,18775.427538433632,-141.3477973272492,-797.3246085668173,1410408.7787118356,1.0
306.3749999999925,2730.9981579696646,18695.91847626617,-140.66596827955402,-795.0906216746208,1409129.617506069,1.0
306.4749999999925,2717.0464690501594,18616.61315154836,-139.5168891950507,-793.0532471781145,1407850.4563003022,1.0
306.57499999999254,2703.2327815644,18537.49845476287,-138.13687485759584,-791.1469678549214,1406571.2950945355,1.0
306.67499999999256,2689.559286816859,18458.57315186747,-136.73494747540857,-789.25302895401,1405292.1338887687,1.0
306.7749999999926,2676.0074093298667,18379.848549707567,-135.51877486992598,-787.2460215990245,1404012.972683002,1.0
306.8749999999926,2662.5350196888653,18301.344519702125,-134.72389641001618,-785.0403000544244,1402733.8114772353,1.0
306.97499999999263,2649.151453828485,18223.06574177973,-133.83565860380196,-782.7877792239369,1401454.6502714686,1.0
307.07499999999266,2635.811624168755,18145.016023605494,-133.398296597304,-780.4971817423678,1400175.4890657018,1.0
307.1749999999927,2622.496838884011,18067.195240287103,-133.14785284743726,-778.2078331839015,1398896.3278599351,1.0
307.2749999999927,2609.21512201538,17989.60396853782,-132.81716868631156,-775.9127174928344,1397617.1666541684,1.0
307.3749999999927,2596.0014842360065,17912.241591792783,-132.13637779373676,-773.6237674503824,1396338.0054484017,1.0
307.47499999999275,2582.834955008432,17835.11211706863,-131.66529227574446,-771.2947472415206,1395058.844242635,1.0
307.57499999999277,2569.748518898317,17758.20488705442,-130.86436110115278,-769.0723001421023,1393779.6830368682,1.0
307.6749999999928,2556.749232410722,17681.517288066858,-129.992864875948,-766.8759898756396,1392500.5218311015,1.0
307.7749999999928,2543.8186469815014,17605.05669158014,-129.30585429220613,-764.6059648671722,1391221.3606253348,1.0
307.87499999999284,2530.9109597551396,17528.835931805505,-129.07687226361804,-762.2075977463481,1389942.199419568,1.0
307.97499999999286,2518.034270540117,17452.847141460832,-128.76689215022603,-759.8879034467117,1388663.0382138013,1.0
308.0749999999929,2505.1407613281694,17377.085540766668,-128.9350921194781,-757.6160069416552,1387383.8770080346,1.0
308.1749999999929,2492.2091558508864,17301.546766591073,-129.31605477282992,-755.3877417559468,1386104.715802268,1.0
308.27499999999293,2479.243746561519,17226.23204637709,-129.65409289367548,-753.1472021398297,1384825.5545965012,1.0
308.37499999999295,2466.27489356831,17151.147288331456,-129.68852993208904,-750.8475804563367,1383546.3933907344,1.0
308.474999999993,2453.3605625826453,17076.295782775614,-129.14330985664603,-748.5150555584347,1382267.2321849677,1.0
308.574999999993,2440.498221038295,17001.679284205176,-128.6234154435035,-746.1649857043658,1380988.070979201,1.0
308.674999999993,2427.7394977254626,16927.277632153917,-127.58723312832399,-744.0165205126124,1379708.9097734343,1.0
308.77499999999304,2415.107099696409,16853.078608066684,-126.32398029053658,-741.9902408723447,1378429.7485676676,1.0
308.87499999999307,2402.5978577141323,16779.08425563284,-125.09241982276644,-739.9435243384544,1377150.5873619008,1.0
308.9749999999931,2390.181981657818,16705.310256714318,-124.15876056313908,-737.7399891851989,1375871.426156134,1.0
309.0749999999931,2377.798836707746,16631.777889069002,-123.83144950071947,-735.3236764531534,1374592.2649503674,1.0
309.17499999999313,2365.444946162404,16558.480856872113,-123.53890545342189,-732.9703219688853,1373313.1037446007,1.0
309.27499999999316,2353.0551878853166,16485.409831000186,-123.89758277087286,-730.7102587192658,1372033.942538834,1.0
309.3749999999932,2340.5934836180113,16412.553742557513,-124.61704267305095,-728.5608844267431,1370754.7813330672,1.0
309.4749999999932,2328.050071160072,16339.908876662015,-125.43412457939313,-726.4486589549786,1369475.6201273005,1.0
309.5749999999932,2315.440516623057,16267.481328261998,-126.09554537014759,-724.2754840001692,1368196.4589215338,1.0
309.67499999999325,2302.8076903296283,16195.283382483602,-126.32826293429018,-721.9794577839624,1366917.297715767,1.0
309.77499999999327,2290.224925246648,16123.322616842417,-125.82765082980319,-719.6076564118513,1365638.1365100003,1.0
309.8749999999933,2277.698603147123,16051.599590311294,-125.26322099525103,-717.2302653112359,1364358.9753042336,1.0
309.9749999999933,2265.292719024634,15980.08566321597,-124.05884122488855,-715.1392709532363,1363079.814098467,1.0
310.07499999999334,2253.0385804832945,15908.760220375376,-122.54138541339759,-713.2544284059422,1361800.6528927002,1.0
310.17499999999336,2240.940582775459,15837.620006232994,-120.97997707835445,-711.4021414238202,1360521.4916869334,1.0
310.2749999999934,2228.977080244672,15766.680580379307,-119.63502530787021,-709.3942585368634,1359242.3304811667,1.0
310.3749999999934,2217.0954695502164,15695.970378524398,-118.8161069445559,-707.102018549088,1357963.1692754,1.0
310.47499999999343,2205.3051446550317,15625.497101538951,-117.90324895184688,-704.732769854468,1356684.0080696333,1.0
310.57499999999345,2193.5435994518225,15555.263179051733,-117.61545203208928,-702.339224872167,1355404.8468638666,1.0
310.6749999999935,2181.780301933309,15485.265491605931,-117.63297518513222,-699.9768744580248,1354125.6856580998,1.0
310.7749999999935,2170.015655829159,15415.504341090436,-117.64646104149978,-697.6115051549413,1352846.524452333,1.0
310.8749999999935,2158.281711177951,15345.983357414498,-117.33944651208284,-695.2098367593826,1351567.3632465664,1.0
310.97499999999354,2146.6429634079136,15276.700451932018,-116.38747770037322,-692.8290548248053,1350288.2020407997,1.0
311.07499999999357,2135.0880877846052,15207.64782190789,-115.54875623308253,-690.5263002412745,1349009.040835033,1.0
311.1749999999936,2123.6697554128104,15138.796453114703,-114.1833237179497,-688.5136879318815,1347729.8796292662,1.0
311.2749999999936,2112.4081777965725,15070.131619033673,-112.6157761623795,-686.6483408102987,1346450.7184234995,1.0
311.37499999999363,2101.2957772574246,15001.659232357963,-111.12400539147761,-684.7238667571102,1345171.5572177328,1.0
311.47499999999366,2090.2950539050676,14933.403863125563,-110.00723352356799,-682.5536923239961,1343892.396011966,1.0
311.5749999999937,2079.3308191414812,14865.396934969407,-109.64234763586268,-680.0692815615548,1342613.2348061993,1.0
311.6749999999937,2068.3933711219706,14797.632638045263,-109.37448019510715,-677.6429692414337,1341334.0736004326,1.0
311.7749999999937,2057.3992697438043,14730.094288571943,-109.94101378166147,-675.3834947332015,1340054.9123946659,1.0
311.87499999999375,2046.2995483880923,14662.761106351876,-110.99721355712077,-673.3318222006759,1338775.7511888992,1.0
311.97499999999377,2035.0740930256618,14595.621741526775,-112.25455362430405,-671.3936482510136,1337496.5899831324,1.0
312.0749999999938,2023.72809427959,14528.679350989043,-113.45998746071663,-669.4239053773218,1336217.4287773657,1.0
312.1749999999938,2012.293196036418,14461.950524079462,-114.34898243172134,-667.288269095808,1334938.267571599,1.0
312.27499999999384,2000.8328702312715,14395.457270722009,-114.60325805146621,-664.9325335745467,1333659.1063658323,1.0
312.37499999999386,1989.4476244893094,14329.208593394087,-113.85245741962031,-662.4867732792134,1332379.9451600655,1.0
312.4749999999939,1978.1545657231952,14263.19041695486,-112.93058766114108,-660.1817643922664,1331100.7839542988,1.0
312.5749999999939,1967.0329684449407,14197.34906587212,-111.21597278254556,-658.4135108274002,1329821.622748532,1.0
312.67499999999393,1956.1229548282304,14131.641222297992,-109.10013616710401,-657.0784357412821,1328542.4615427654,1.0
312.77499999999395,1945.4392218024097,14066.04625453923,-106.83733025820693,-655.9496775876407,1327263.3003369987,1.0
312.874999999994,1934.9777616690228,14000.569768364647,-104.61460133386859,-654.7648617458308,1325984.139131232,1.0
312.974999999994,1924.713940283823,13935.243058162072,-102.63821385199815,-653.2671020257499,1324704.9779254652,1.0
313.074999999994,1914.5919542086776,13870.1171267768,-101.2198607514522,-651.2593138527071,1323425.8167196985,1.0
313.17499999999404,1904.5088806856638,13805.243775191297,-100.83073523013714,-648.7335158550301,1322146.6555139318,1.0
313.27499999999407,1894.4284779954974,13740.615106283978,-100.80402690166518,-646.2866890731882,1320867.494308165,1.0
313.3749999999941,1884.2365551902615,13676.191800571503,-101.91922805235866,-644.2330571247556,1319588.3331023983,1.0
313.4749999999941,1873.8617113917462,13611.920986278672,-103.74843798515361,-642.7081429283174,1318309.1718966316,1.0
313.57499999999413,1863.2632926522444,13547.75558737538,-105.98418739501753,-641.6539890329082,1317030.0106908649,1.0
313.67499999999416,1852.4198413925042,13483.661383612309,-108.43451259740209,-640.9420376307121,1315750.8494850982,1.0
313.7749999999942,1841.3214999672311,13419.618542773647,-110.98341425273003,-640.4284083866237,1314471.6882793314,1.0
313.8749999999942,1829.9660869380934,13355.621500230502,-113.55413029137745,-639.9704254314547,1313192.5270735647,1.0
313.9749999999942,1818.3580792421956,13291.678851468183,-116.0800769589785,-639.4264876231913,1311913.365867798,1.0
314.07499999999425,1806.5102656441952,13227.813671080301,-118.47813598000415,-638.6518038788253,1310634.2046620313,1.0
314.17499999999427,1794.4485778094206,13164.063684127972,-120.61687834774511,-637.499869523298,1309355.0434562645,1.0
314.2749999999943,1782.2211267158932,13100.479169306323,-122.27451093527431,-635.8451482164869,1308075.8822504978,1.0
314.3749999999943,1769.9115968236035,13037.11356470937,-123.09529892289778,-633.6560459695266,1306796.721044731,1.0
314.47499999999434,1757.6515543727003,12973.998195346265,-122.60042450903154,-631.1536936310522,1305517.5598389644,1.0
314.57499999999436,1745.478954953028,12911.122889395736,-121.72599419672228,-628.7530595052973,1304238.3986331976,1.0
314.6749999999944,1733.4959515899582,12848.410171643693,-119.83003363069805,-627.1271775204383,1302959.237427431,1.0
314.7749999999944,1721.7522355154892,12785.789065733346,-117.43716074468875,-626.2110591034527,1301680.0762216642,1.0
314.87499999999443,1710.2682609044173,12723.21233874566,-114.83974611071976,-625.7672698768652,1300400.9150158975,1.0
314.97499999999445,1699.0501288252087,12660.659682192172,-112.18132079208613,-625.5265655348688,1299121.7538101308,1.0
315.0749999999945,1688.0954555299018,12598.137583949481,-109.54673295306937,-625.2209824269104,1297842.592604364,1.0
315.1749999999945,1677.3915330502284,12535.679654850608,-107.03922479673406,-624.5792909887289,1296563.4313985973,1.0
315.2749999999945,1666.9050732810956,12473.346369432944,-104.86459769132698,-623.332854176646,1295284.2701928306,1.0
315.37499999999454,1656.5617456460789,12411.217216053214,-103.43327635016757,-621.2915337972979,1294005.1089870639,1.0
315.47499999999457,1646.2208761103032,12349.359260802155,-103.40869535775717,-618.5795525105834,1292725.9477812971,1.0
315.5749999999946,1635.8206163364898,12287.733694041719,-104.00259773813424,-616.2556676043588,1291446.7865755304,1.0
315.6749999999946,1625.2242965627338,12226.246593789661,-105.96319773756099,-614.8710025205771,1290167.6253697637,1.0
315.77499999999463,1614.3618170901102,12164.779299560802,-108.62479472623518,-614.6729422885893,1288888.464163997,1.0
315.87499999999466,1603.2134756537957,12103.209310750437,-111.48341436314526,-615.6998881036374,1287609.3029582303,1.0
315.9749999999947,1591.8035479910366,12041.413517525716,-114.09927662759071,-617.9579322472084,1286330.1417524635,1.0
316.0749999999947,1580.2091098860717,11979.272138082886,-115.94438104964935,-621.413794428307,1285050.9805466968,1.0
316.1749999999947,1568.5786272397934,11916.693155683253,-116.30482646278341,-625.7898239963359,1283771.81934093,1.0
316.27499999999475,1557.1304151648592,11853.675956915486,-114.48212074934169,-630.1719876776815,1282492.6581351634,1.0
316.37499999999477,1546.0680427796203,11790.383993550819,-110.62372385238777,-632.9196336466667,1281213.4969293966,1.0
