time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],gamma[rad],alpha[rad],mass[kg],mass_propellant[kg]
385.8000000000192,9337.434430037662,26178.357428687024,-32.954014838851386,-429.1732442958857,1.498913521207576,0.001604588899505927,4.635754477400332,-3.1368409561927564,1162373.7437757794,786546.9709278641
385.90000000001925,9334.1547072295,26135.5596381496,-32.797228081616375,-427.9779053742483,1.4990742384333053,0.0016071722572946726,4.635905472459012,-3.1368312340257063,1161671.824464256,785845.0516163406
386.00000000001927,9330.890597418054,26092.880961547657,-32.641098114450855,-426.78676601944096,1.4992352115967535,0.0016097316344822945,4.636056535077349,-3.136821323480595,1160971.690125877,785144.9172779617
386.1000000000193,9327.64203511906,26050.32098094467,-32.485622989938335,-425.5998060298449,1.4993964381860028,0.0016122658924927011,4.636207662266118,-3.136811224080115,1160273.331544334,784446.5586964188
386.2000000000193,9324.408955061059,26007.879280603138,-32.330800580012905,-424.4170034153176,1.4995579155962493,0.0016147741024646087,4.63635885113151,-3.1368009355352604,1159576.7387708966,783749.9659229813
386.30000000001934,9321.19129217109,25965.55544673398,-32.17662889968737,-423.23833869158744,1.4997196411444624,0.0016172554821311366,4.63651009888646,-3.1367904577419976,1158881.9028944317,783055.1300465164
386.40000000001936,9317.988981590917,25923.349067658193,-32.02310580173006,-422.0637907578482,1.4998816120878964,0.0016197094343394826,4.636661402830415,-3.1367797907425192,1158188.81433242,782362.0414845047
386.5000000000194,9314.801958673628,25881.259733710718,-31.870229172888084,-420.89333947474705,1.5000438256378998,0.0016221355000354365,4.6368127603513525,-3.1367689347134524,1157497.463929588,781670.6910816727
386.6000000000194,9311.630158989185,25839.28703726456,-31.71799684444255,-419.7269644615778,1.5002062789750579,0.0016245333715792793,4.636964168922145,-3.136757889947087,1156807.842469627,780981.0696217117
386.70000000001943,9308.4735183213,25797.430572651592,-31.566406678850555,-418.5646461296749,1.5003689692591438,0.001626902840859857,4.637115626081785,-3.136746656822641,1156119.940919334,780293.1680714188
386.80000000001945,9305.331972679804,25755.689936290113,-31.415456414955866,-417.40636361478397,1.5005318936422913,0.0016292438314748495,4.637267129433174,-3.1367352357908826,1155433.7500013653,779606.97715345
386.9000000000195,9302.205458298651,25714.064726622863,-31.265143811524773,-416.252096672509,1.500695049278586,0.0016315563629463316,4.637418676643812,-3.1367236273652264,1154749.2606825177,778922.4878346024
387.0000000000195,9299.093911630844,25672.554544020302,-31.11546667807252,-415.1018260256142,1.5008584333310393,0.0016338405245340613,4.637570265434346,-3.1367118321033063,1154066.4641126934,778239.6912647781
387.1000000000195,9295.997269347336,25631.158990735446,-30.966422835073647,-413.9555328485548,1.5010220429797487,0.0016360964870950447,4.637721893580738,-3.1366998506009898,1153385.3516249005,777558.5787769852
387.20000000001954,9292.915468355126,25589.87767113531,-30.818009922104288,-412.81319600135805,1.5011858754294058,0.0016383244965710979,4.6378735588791775,-3.1366876834497717,1152705.913941795,776879.1410938797
387.30000000001957,9289.848445784668,25548.7101915003,-30.67022570458587,-411.6747963500732,1.5013499279153082,0.0016405248590240112,4.638025259187419,-3.1366753312721105,1152028.1423963849,776201.3695484695
387.4000000000196,9286.796138995354,25507.65616008279,-30.523067893141135,-410.54031417508577,1.501514197709046,0.0016426979373774628,4.63817699239299,-3.136662794683944,1151352.0281385724,775525.255290657
387.5000000000196,9283.758485565864,25466.71518695792,-30.376534294894647,-409.4097312486972,1.5016786821216512,0.001644844126051956,4.638328756421829,-3.1366500743001775,1150677.562806541,774850.7899586258
387.60000000001963,9280.735423310125,25425.886884238043,-30.23062255739523,-408.2830271987715,1.5018433785080803,0.0016469638642904844,4.638480549204187,-3.1366371706961074,1150004.737367088,774177.9645191727
387.70000000001966,9277.726890269098,25385.170865940785,-30.085330410283078,-407.16018297258853,1.5020082842713542,0.0016490576327399683,4.63863236871378,-3.136624084442426,1149333.5433363263,773506.770488411
