time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],alpha[rad],gamma[rad],mass[kg],mass_propellant[kg],u0
150.05000000000175,39114.544870630234,78044.55079503001,-52.15421207957134,368.0770107367401,3.303471634574214,0.0065070798974522824,1.5919185630374941,1.711553071536719,1629148.56435759,1284867.1953072606,0.0
150.07500000000175,39113.24101518773,78053.74673854501,-52.15421770033201,367.8377406003044,3.3036343634631034,0.006509155555607449,1.591990923580422,1.7116434398826814,1629148.56435759,1284867.1953072606,0.0
150.10000000000176,39111.93715960506,78062.93670032377,-52.15422330664186,367.5984711501549,3.3037971441027953,0.006511225587668449,1.59206322085092,1.7117339232518756,1629148.56435759,1284867.1953072606,0.0
150.12500000000176,39110.6333038826,78072.12068038342,-52.15422889853208,367.3592023858382,3.3039599763529703,0.006513290007009877,1.5921354544900794,1.7118245218628914,1629148.56435759,1284867.1953072606,0.0
150.15000000000177,39109.3294480207,78081.29867874109,-52.15423447603359,367.11993430690114,3.3041228600736448,0.006515348826970786,1.5922076241387753,1.71191523593487,1629148.56435759,1284867.1953072606,0.0
150.17500000000177,39108.025592019716,78090.47069541391,-52.15424003917669,366.8806669128905,3.3042857951251663,0.006517402060869109,1.5922797294376645,1.7120060656875025,1629148.56435759,1284867.1953072606,0.0
150.20000000000178,39106.72173588002,78099.63673041899,-52.15424558799183,366.64140020335316,3.3044487813682153,0.0065194497219683,1.5923517700271825,1.7120970113410332,1629148.56435759,1284867.1953072606,0.0
150.22500000000178,39105.417879601955,78108.79678377343,-52.154251122509756,366.402134177836,3.3046118186638025,0.006521491823466508,1.592423745547539,1.7121880731162633,1629148.56435759,1284867.1953072606,0.0
150.2500000000018,39104.11402318589,78117.95085549433,-52.15425664276131,366.1628688358858,3.3047749068732655,0.006523528378507789,1.5924956556387135,1.712279251234552,1629148.56435759,1284867.1953072606,0.0
150.2750000000018,39102.81016663217,78127.09894559876,-52.15426214877736,365.92360417704936,3.3049380458582696,0.006525559400184905,1.5925674999404547,1.7123705459178151,1629148.56435759,1284867.1953072606,0.0
150.3000000000018,39101.50630994115,78136.24105410378,-52.154267640588785,365.68434020087363,3.3051012354808083,0.006527584901540657,1.592639278092276,1.712461957388532,1629148.56435759,1284867.1953072606,0.0
150.3250000000018,39100.20245311319,78145.37718102646,-52.154273118226435,365.44507690690546,3.305264475603197,0.006529604895568668,1.592710989733455,1.7125534858697424,1629148.56435759,1284867.1953072606,0.0
150.3500000000018,39098.89859614865,78154.50732638383,-52.15427858172114,365.2058142946918,3.3054277660880778,0.006531619395213911,1.592782634503027,1.7126451315850508,1629148.56435759,1284867.1953072606,0.0
150.37500000000182,39097.59473904787,78163.63149019293,-52.154284031103685,364.96655236377944,3.305591106798412,0.006533628413373057,1.5928542120397844,1.7127368947586274,1629148.56435759,1284867.1953072606,0.0
150.40000000000182,39096.29088181121,78172.74967247077,-52.15428946640483,364.72729111371547,3.3057544975974844,0.006535631962894749,1.592925721982274,1.7128287756152105,1629148.56435759,1284867.1953072606,0.0
150.42500000000183,39094.98702443902,78181.86187323437,-52.15429488765528,364.4880305440468,3.3059179383488986,0.006537630056579808,1.5929971639687923,1.7129207743801067,1629148.56435759,1284867.1953072606,0.0
150.45000000000184,39093.683166931645,78190.96809250073,-52.154300294885694,364.2487706543204,3.3060814289165785,0.006539622707181388,1.593068537637384,1.7130128912791942,1629148.56435759,1284867.1953072606,0.0
150.47500000000184,39092.37930928944,78200.06833028683,-52.154305688126655,364.0095114440834,3.306244969164764,0.006541609927405098,1.5931398426258387,1.7131051265389248,1629148.56435759,1284867.1953072606,0.0
150.50000000000185,39091.075451512756,78209.16258660964,-52.15431106740872,363.7702529128827,3.3064085589580112,0.006543591729909115,1.5932110785716869,1.7131974803863241,1629148.56435759,1284867.1953072606,0.0
150.52500000000185,39089.77159360194,78218.25086148614,-52.154316432762364,363.53099506026547,3.3065721981611937,0.006545568127304259,1.5932822451121988,1.713289953048995,1629148.56435759,1284867.1953072606,0.0
150.55000000000186,39088.46773555733,78227.3331549333,-52.15432178421802,363.2917378857788,3.306735886639497,0.006547539132154065,1.59335334188438,1.7133825447551179,1629148.56435759,1284867.1953072606,0.0
150.57500000000186,39087.16387737929,78236.40946696802,-52.15432712180604,363.05248138896974,3.306899624258422,0.006549504756974848,1.593424368524968,1.7134752557334536,1629148.56435759,1284867.1953072606,0.0
150.60000000000187,39085.860019068146,78245.47979760726,-52.15433244555673,362.8132255693855,3.307063410883778,0.006551465014235743,1.5934953246704322,1.7135680862133456,1629148.56435759,1284867.1953072606,0.0
150.62500000000188,39084.556160624255,78254.54414686792,-52.15433775550033,362.5739704265732,3.3072272463816867,0.0065534199163587575,1.5935662099569663,1.7136610364247202,1629148.56435759,1284867.1953072606,0.0
150.65000000000188,39083.252302047964,78263.60251476693,-52.15434305166699,362.33471596008013,3.3073911306185804,0.006555369475718802,1.593637024020489,1.7137541065980908,1629148.56435759,1284867.1953072606,0.0
150.6750000000019,39081.948443339614,78272.65490132116,-52.154348334086826,362.09546216945347,3.307555063461196,0.006557313704643724,1.5937077664966393,1.7138472969645568,1629148.56435759,1284867.1953072606,0.0
150.7000000000019,39080.64458449955,78281.70130654752,-52.15435360278987,361.8562090542405,3.3077190447765816,0.006559252615414337,1.593778437020774,1.7139406077558075,1629148.56435759,1284867.1953072606,0.0
150.7250000000019,39079.3407255281,78290.74173046286,-52.15435885780608,361.61695661398846,3.3078830744320884,0.006561186220264444,1.593849035227965,1.7140340392041238,1629148.56435759,1284867.1953072606,0.0
150.7500000000019,39078.03686642562,78299.77617308407,-52.15436409916536,361.3777048482447,3.3080471522953725,0.006563114531380865,1.593919560752994,1.714127591542379,1629148.56435759,1284867.1953072606,0.0
150.7750000000019,39076.733007192444,78308.80463442799,-52.154369326897545,361.13845375655654,3.308211278234396,0.0065650375609034445,1.5939900132303533,1.7142212650040423,1629148.56435759,1284867.1953072606,0.0
150.80000000000192,39075.429147828916,78317.82711451144,-52.154374541032375,360.89920333847135,3.3083754521174185,0.00656695532092509,1.594060392294239,1.7143150598231793,1629148.56435759,1284867.1953072606,0.0
150.82500000000192,39074.12528833537,78326.84361335127,-52.15437974159954,360.6599535935365,3.3085396738130055,0.006568867823491771,1.5941306975785516,1.7144089762344543,1629148.56435759,1284867.1953072606,0.0
150.85000000000193,39072.82142871216,78335.8541309643,-52.15438492862866,360.42070452129946,3.308703943190021,0.0065707750806025455,1.5942009287168888,1.7145030144731321,1629148.56435759,1284867.1953072606,0.0
150.87500000000193,39071.51756895961,78344.85866736734,-52.15439010214927,360.18145612130763,3.3088682601176265,0.006572677104209575,1.5942710853425455,1.7145971747750808,1629148.56435759,1284867.1953072606,0.0
150.90000000000194,39070.21370907805,78353.85722257716,-52.154395262190846,359.9422083931085,3.3090326244652823,0.006574573906218135,1.5943411670885088,1.714691457376773,1629148.56435759,1284867.1953072606,0.0
150.92500000000194,39068.90984906783,78362.84979661056,-52.154400408782784,359.7029613362496,3.3091970361027445,0.0065764654984866305,1.594411173587458,1.7147858625152863,1629148.56435759,1284867.1953072606,0.0
150.95000000000195,39067.60598892928,78371.83638948432,-52.154405541954404,359.4637149502784,3.3093614949000654,0.006578351892826619,1.5944811044717575,1.7148803904283076,1629148.56435759,1284867.1953072606,0.0
150.97500000000196,39066.30212866274,78380.81700121518,-52.154410661734964,359.22446923474257,3.3095260007275895,0.006580233101002814,1.594550959373455,1.714975041354135,1629148.56435759,1284867.1953072606,0.0
151.00000000000196,39064.99826826854,78389.79163181991,-52.15441576815364,358.9852241891896,3.309690553455958,0.0065821091347331075,1.594620737924281,1.7150698155316773,1629148.56435759,1284867.1953072606,0.0
151.02500000000197,39063.694407747,78398.76028131525,-52.15442086123954,358.74597981316714,3.309855152956101,0.006583980005688583,1.594690439755642,1.7151647132004586,1629148.56435759,1284867.1953072606,0.0
151.05000000000197,39062.390547098476,78407.7229497179,-52.154425941021685,358.50673610622283,3.310019799099238,0.006585845725493532,1.5947600644986197,1.7152597346006182,1629148.56435759,1284867.1953072606,0.0
151.07500000000198,39061.08668632329,78416.67963704461,-52.15443100752905,358.26749306790435,3.3101844917568806,0.006587706305725468,1.5948296117839666,1.7153548799729146,1629148.56435759,1284867.1953072606,0.0
151.10000000000198,39059.78282542177,78425.63034331205,-52.1544360607905,358.0282506977594,3.310349230800829,0.006589561757915146,1.5948990812421036,1.7154501495587255,1629148.56435759,1284867.1953072606,0.0
151.125000000002,39058.47896439425,78434.57506853693,-52.15444110083485,357.78900899533573,3.3105140161031676,0.006591412093546583,1.5949684725031166,1.715545543600051,1629148.56435759,1284867.1953072606,0.0
151.150000000002,39057.175103241054,78443.51381273594,-52.15444612769083,357.54976796018104,3.310678847536269,0.006593257324057073,1.5950377851967537,1.7156410623395153,1629148.56435759,1284867.1953072606,0.0
151.175000000002,39055.87124196252,78452.44657592573,-52.154451141387106,357.3105275918432,3.31084372497279,0.006595097460837205,1.5951070189524212,1.715736706020369,1629148.56435759,1284867.1953072606,0.0
151.200000000002,39054.567380558976,78461.37335812298,-52.154456141952245,357.07128788986995,3.3110086482856707,0.006596932515230893,1.5951761733991814,1.7158324748864895,1629148.56435759,1284867.1953072606,0.0
151.225000000002,39053.26351903074,78470.29415934432,-52.15446112941476,356.83204885380917,3.311173617348134,0.006598762498535393,1.5952452481657484,1.7159283691823857,1629148.56435759,1284867.1953072606,0.0
151.25000000000202,39051.959657378145,78479.20897960641,-52.15446610380309,356.5928104832087,3.311338632033684,0.00660058742200132,1.5953142428804858,1.716024389153198,1629148.56435759,1284867.1953072606,0.0
151.27500000000202,39050.65579560152,78488.11781892585,-52.15447106514558,356.35357277761653,3.311503692216105,0.006602407296832686,1.5953831571714034,1.7161205350447015,1629148.56435759,1284867.1953072606,0.0
151.30000000000203,39049.35193370118,78497.02067731926,-52.154476013470514,356.11433573658053,3.3116687977694594,0.00660422213418692,1.5954519906661526,1.716216807103307,1629148.56435759,1284867.1953072606,0.0
151.32500000000203,39048.04807167746,78505.91755480325,-52.154480948806096,355.87509935964863,3.3118339485680885,0.006606031945174892,1.5955207429920266,1.7163132055760622,1629148.56435759,1284867.1953072606,0.0
151.35000000000204,39046.74420953068,78514.8084513944,-52.15448587118045,355.6358636463689,3.3119991444866104,0.006607836740860956,1.5955894137759523,1.7164097307106578,1629148.56435759,1284867.1953072606,0.0
151.37500000000205,39045.44034726117,78523.69336710931,-52.15449078062163,355.39662859628925,3.3121643853999174,0.006609636532262963,1.5956580026444922,1.7165063827554248,1629148.56435759,1284867.1953072606,0.0
151.40000000000205,39044.13648486924,78532.57230196454,-52.154495677157605,355.15739420895784,3.3123296711831762,0.006611431330352314,1.595726509223837,1.716603161959339,1629148.56435759,1284867.1953072606,0.0
151.42500000000206,39042.83262235522,78541.44525597664,-52.154500560816274,354.9181604839227,3.3124950017118278,0.006613221146053979,1.5957949331398043,1.716700068572023,1629148.56435759,1284867.1953072606,0.0
151.45000000000206,39041.52875971943,78550.31222916215,-52.15450543162546,354.67892742073195,3.312660376861583,0.006615005990246541,1.5958632740178356,1.7167971028437479,1629148.56435759,1284867.1953072606,0.0
151.47500000000207,39040.224896962194,78559.17322153763,-52.1545102896129,354.4396950189337,3.3128257965084273,0.006616785873762242,1.5959315314829916,1.7168942650254355,1629148.56435759,1284867.1953072606,0.0
151.50000000000207,39038.921034083825,78568.02823311958,-52.15451513480627,354.20046327807614,3.3129912605286114,0.00661856080738701,1.595999705159952,1.7169915553686599,1629148.56435759,1284867.1953072606,0.0
151.52500000000208,39037.61717108465,78576.87726392451,-52.15451996723314,353.96123219770743,3.3131567687986583,0.006620330801860513,1.5960677946730075,1.7170889741256505,1629148.56435759,1284867.1953072606,0.0
151.5500000000021,39036.31330796497,78585.72031396895,-52.15452478692104,353.7220017773758,3.313322321195355,0.0066220958678762,1.596135799646062,1.7171865215492936,1629148.56435759,1284867.1953072606,0.0
151.5750000000021,39035.009444725125,78594.55738326936,-52.15452959389739,353.4827720166295,3.313487917595757,0.006623856016081357,1.5962037197026229,1.7172841978931344,1629148.56435759,1284867.1953072606,0.0
151.6000000000021,39033.70558136542,78603.38847184223,-52.154534388189546,353.24354291501686,3.313653557877184,0.006625611257077146,1.596271554465805,1.717382003411379,1629148.56435759,1284867.1953072606,0.0
151.6250000000021,39032.401717886176,78612.21357970404,-52.154539169824794,353.00431447208615,3.313819241917219,0.006627361601418668,1.5963393035583213,1.717479938358898,1629148.56435759,1284867.1953072606,0.0
151.6500000000021,39031.097854287706,78621.03270687122,-52.15454393883032,352.7650866873857,3.31398496959371,0.006629107059615015,1.5964069666024834,1.7175780029912264,1629148.56435759,1284867.1953072606,0.0
151.67500000000211,39029.793990570324,78629.84585336024,-52.15454869523325,352.5258595604639,3.314150740784763,0.006630847642129329,1.5964745432201957,1.7176761975645678,1629148.56435759,1284867.1953072606,0.0
151.70000000000212,39028.490126734345,78638.6530191875,-52.15455343906063,352.28663309086915,3.3143165553687477,0.006632583359378863,1.5965420330329534,1.717774522335794,1629148.56435759,1284867.1953072606,0.0
151.72500000000213,39027.18626278009,78647.45420436945,-52.15455817033941,352.0474072781499,3.314482413224291,0.006634314221735044,1.59660943566184,1.7178729775624513,1629148.56435759,1284867.1953072606,0.0
151.75000000000213,39025.88239870786,78656.2494089225,-52.15456288909649,351.80818212185454,3.3146483142302787,0.006636040239523551,1.5966767507275212,1.717971563502758,1629148.56435759,1284867.1953072606,0.0
151.77500000000214,39024.578534517976,78665.03863286303,-52.15456759535866,351.56895762153164,3.3148142582658546,0.00663776142302437,1.5967439778502448,1.71807028041561,1629148.56435759,1284867.1953072606,0.0
151.80000000000214,39023.27467021075,78673.82187620744,-52.15457228915264,351.32973377672965,3.3149802452104162,0.006639477782471878,1.5968111166498353,1.718169128560581,1629148.56435759,1284867.1953072606,0.0
151.82500000000215,39021.970805786485,78682.59913897212,-52.154576970505076,351.0905105869972,3.3151462749436176,0.006641189328054917,1.596878166745692,1.7182681081979259,1629148.56435759,1284867.1953072606,0.0
151.85000000000215,39020.6669412455,78691.37042117341,-52.15458163944253,350.8512880518828,3.3153123473453654,0.006642896069916877,1.5969451277567825,1.7183672195885826,1629148.56435759,1284867.1953072606,0.0
151.87500000000216,39019.3630765881,78700.13572282769,-52.1545862959915,350.61206617093507,3.3154784622958187,0.006644598018155782,1.597011999301644,1.718466462994175,1629148.56435759,1284867.1953072606,0.0
151.90000000000217,39018.0592118146,78708.89504395128,-52.15459094017837,350.37284494370266,3.31564461967539,0.006646295182824373,1.597078780998377,1.7185658386770126,1629148.56435759,1284867.1953072606,0.0
151.92500000000217,39016.7553469253,78717.64838456053,-52.15459557202947,350.1336243697342,3.3158108193647378,0.006647987573930202,1.597145472464642,1.7186653469000965,1629148.56435759,1284867.1953072606,0.0
151.95000000000218,39015.451481920514,78726.39574467174,-52.154600191571035,349.8944044485785,3.3159770612447743,0.0066496752014357325,1.5972120733176558,1.7187649879271183,1629148.56435759,1284867.1953072606,0.0
151.97500000000218,39014.14761680055,78735.13712430124,-52.15460479882922,349.65518517978416,3.316143345196656,0.006651358075258438,1.5972785831741914,1.7188647620224644,1629148.56435759,1284867.1953072606,0.0
152.0000000000022,39012.8437515657,78743.87252346531,-52.1546093938301,349.4159665629,3.316309671101788,0.006653036205270905,1.597345001650569,1.7189646694512186,1629148.56435759,1284867.1953072606,0.0
152.0250000000022,39011.539886216284,78752.60194218025,-52.15461397659967,349.1767485974748,3.31647603884182,0.0066547096013009465,1.5974113283626583,1.7190647104791619,1629148.56435759,1284867.1953072606,0.0
152.0500000000022,39010.23602075261,78761.32538046232,-52.15461854716384,348.93753128305735,3.3166424482986487,0.006656378273131712,1.5974775629258713,1.719164885372777,1629148.56435759,1284867.1953072606,0.0
152.0750000000022,39008.93215517497,78770.0428383278,-52.15462310554843,348.69831461919654,3.3168088993544105,0.006658042230501818,1.5975437049551608,1.7192651943992499,1629148.56435759,1284867.1953072606,0.0
152.1000000000022,39007.62828948367,78778.75431579295,-52.15462765177919,348.4590986054412,3.3169753918914884,0.006659701483105454,1.5976097540650156,1.719365637826473,1629148.56435759,1284867.1953072606,0.0
152.12500000000222,39006.32442367902,78787.45981287397,-52.15463218588176,348.2198832413403,3.317141925792503,0.006661356040592537,1.5976757098694574,1.7194662159230452,1629148.56435759,1284867.1953072606,0.0
152.15000000000222,39005.02055776132,78796.15932958714,-52.15463670788172,347.9806685264428,3.3173085009403174,0.0066630059125688335,1.5977415719820405,1.719566928958277,1629148.56435759,1284867.1953072606,0.0
152.17500000000223,39003.71669173088,78804.85286594865,-52.15464121780455,347.7414544602976,3.317475117218032,0.0066646511085961075,1.597807340015842,1.7196677772021902,1629148.56435759,1284867.1953072606,0.0
152.20000000000223,39002.412825587984,78813.54042197471,-52.154645715675656,347.5022410424537,3.317641774508987,0.006666291638192273,1.5978730135834636,1.719768760925523,1629148.56435759,1284867.1953072606,0.0
152.22500000000224,39001.108959332945,78822.22199768152,-52.15465020152034,347.2630282724602,3.317808472696758,0.006667927510831547,1.5979385922970275,1.7198698803997299,1629148.56435759,1284867.1953072606,0.0
152.25000000000225,38999.80509296606,78830.89759308528,-52.15465467536382,347.0238161498661,3.3179752116651566,0.006669558735944618,1.5980040757681706,1.7199711358969858,1629148.56435759,1284867.1953072606,0.0
152.27500000000225,38998.50122648763,78839.56720820213,-52.15465913723124,346.78460467422053,3.318141991298229,0.006671185322918828,1.598069463608043,1.7200725276901858,1629148.56435759,1284867.1953072606,0.0
152.30000000000226,38997.197359897946,78848.23084304827,-52.15466358714763,346.5453938450726,3.3183088114802564,0.006672807281098344,1.5981347554273047,1.720174056052952,1629148.56435759,1284867.1953072606,0.0
152.32500000000226,38995.89349319732,78856.88849763981,-52.154668025137944,346.30618366197155,3.3184756720957505,0.006674424619784357,1.5981999508361198,1.7202757212596311,1629148.56435759,1284867.1953072606,0.0
152.35000000000227,38994.58962638604,78865.54017199292,-52.154672451227036,346.06697412446647,3.3186425730294564,0.00667603734823529,1.5982650494441566,1.7203775235853003,1629148.56435759,1284867.1953072606,0.0
152.37500000000227,38993.28575946441,78874.18586612372,-52.154676865439676,345.8277652321066,3.3188095141663485,0.006677645475667016,1.5983300508605807,1.720479463305768,1629148.56435759,1284867.1953072606,0.0
152.40000000000228,38991.98189243271,78882.82558004833,-52.15468126780052,345.5885569844412,3.31897649539163,0.006679249011253082,1.5983949546940535,1.7205815406975762,1629148.56435759,1284867.1953072606,0.0
152.42500000000229,38990.67802529125,78891.45931378286,-52.154685658334145,345.3493493810196,3.319143516590733,0.0066808479641249675,1.5984597605527293,1.7206837560380033,1629148.56435759,1284867.1953072606,0.0
152.4500000000023,38989.37415804032,78900.0870673434,-52.15469003706502,345.110142421391,3.3193105776493166,0.006682442343372341,1.59852446804425,1.720786109605067,1629148.56435759,1284867.1953072606,0.0
152.4750000000023,38988.07029068022,78908.70884074603,-52.15469440401752,344.8709361051049,3.319477678453268,0.006684032158043351,1.5985890767757414,1.7208886016775267,1629148.56435759,1284867.1953072606,0.0
152.5000000000023,38986.76642321124,78917.32463400681,-52.154698759215904,344.6317304317106,3.3196448188886967,0.006685617417144935,1.5986535863538127,1.720991232534884,1629148.56435759,1284867.1953072606,0.0
152.5250000000023,38985.46255563367,78925.93444714183,-52.15470310268433,344.39252540075756,3.3198119988419377,0.006687198129643159,1.59871799638455,1.7210940024573875,1629148.56435759,1284867.1953072606,0.0
152.5500000000023,38984.158687947805,78934.53828016712,-52.15470743444685,344.1533210117952,3.3199792181995487,0.0066887743044635895,1.598782306473514,1.7211969117260348,1629148.56435759,1284867.1953072606,0.0
152.57500000000232,38982.854820153945,78943.13613309873,-52.1547117545274,343.91411726437303,3.3201464768483113,0.006690345950491715,1.5988465162257377,1.7212999606225738,1629148.56435759,1284867.1953072606,0.0
152.60000000000232,38981.55095225237,78951.72800595268,-52.15471606294979,343.67491415804056,3.3203137746752254,0.006691913076573408,1.5989106252457188,1.721403149429507,1629148.56435759,1284867.1953072606,0.0
152.62500000000233,38980.247084243376,78960.313898745,-52.154720359737716,343.43571169234735,3.320481111567514,0.006693475691515472,1.5989746331374222,1.7215064784300917,1629148.56435759,1284867.1953072606,0.0
152.65000000000234,38978.943216127256,78968.89381149167,-52.154724644914744,343.19650986684303,3.320648487412616,0.00669503380408626,1.5990385395042712,1.7216099479083447,1629148.56435759,1284867.1953072606,0.0
152.67500000000234,38977.639347904296,78977.4677442087,-52.15472891850429,342.9573086810772,3.3208159020981913,0.00669658742301644,1.599102343949148,1.721713558149043,1629148.56435759,1284867.1953072606,0.0
152.70000000000235,38976.33547957478,78986.03569691206,-52.154733180529625,342.71810813459956,3.320983355512116,0.006698136556999913,1.5991660460743873,1.7218173094377287,1629148.56435759,1284867.1953072606,0.0
152.72500000000235,38975.031611139006,78994.59766961774,-52.15473743101386,342.4789082269598,3.321150847542483,0.0066996812146950194,1.5992296454817752,1.721921202060708,1629148.56435759,1284867.1953072606,0.0
152.75000000000236,38973.72774259726,79003.15366234168,-52.154741669979906,342.2397089577077,3.3213183780776014,0.006701221404726164,1.599293141772545,1.722025236305057,1629148.56435759,1284867.1953072606,0.0
152.77500000000236,38972.42387394982,79011.70367509984,-52.15474589745047,342.00051032639306,3.321485947005994,0.00670275713568623,1.599356534547372,1.7221294124586222,1629148.56435759,1284867.1953072606,0.0
152.80000000000237,38971.12000519698,79020.24770790816,-52.15475011344797,341.76131233256575,3.321653554216397,0.006704288416140657,1.5994198234063743,1.7222337308100233,1629148.56435759,1284867.1953072606,0.0
152.82500000000238,38969.81613633903,79028.78576078256,-52.1547543179944,341.52211497577576,3.3218211995977636,0.006705815254636418,1.5994830079491074,1.7223381916486562,1629148.56435759,1284867.1953072606,0.0
152.85000000000238,38968.51226737625,79037.31783373894,-52.154758511110856,341.2829182555732,3.321988883039257,0.006707337659736389,1.5995460877745638,1.7224427952646932,1629148.56435759,1284867.1953072606,0.0
152.8750000000024,38967.20839830893,79045.84392679323,-52.15476269281854,341.04372217150814,3.3221566044302557,0.006708855639949885,1.5996090624811672,1.7225475419490885,1629148.56435759,1284867.1953072606,0.0
152.9000000000024,38965.904529137355,79054.3640399613,-52.15476686313939,340.80452672313066,3.322324363660348,0.006710369203693795,1.5996719316667642,1.722652431993584,1629148.56435759,1284867.1953072606,0.0
152.9250000000024,38964.600659861804,79062.87817325906,-52.15477102209564,340.56533190999073,3.3224921606193316,0.0067118783593227245,1.5997346949286224,1.7227574656907088,1629148.56435759,1284867.1953072606,0.0
152.9500000000024,38963.296790482564,79071.38632670236,-52.15477516970963,340.3261377316383,3.32265999519721,0.006713383115136616,1.5997973518634272,1.7228626433337828,1629148.56435759,1284867.1953072606,0.0
152.9750000000024,38961.99292099991,79079.88850030705,-52.15477930600384,340.0869441876234,3.322827867284194,0.0067148834793844875,1.5998599020672768,1.7229679652169176,1629148.56435759,1284867.1953072606,0.0
153.00000000000242,38960.689051414134,79088.38469408898,-52.154783431000794,339.84775127749595,3.3229957767707012,0.00671637946026672,1.599922345135679,1.723073431635022,1629148.56435759,1284867.1953072606,0.0
153.02500000000242,38959.38518172551,79096.874908064,-52.15478754472307,339.60855900080605,3.3231637235473492,0.006717871065936679,1.5999846806635485,1.7231790428838016,1629148.56435759,1284867.1953072606,0.0
153.05000000000243,38958.08131193433,79105.35914224792,-52.154791647193264,339.36936735710367,3.3233317075049627,0.00671935830450192,1.6000469082452002,1.7232847992597622,1629148.56435759,1284867.1953072606,0.0
153.07500000000243,38956.77744204087,79113.83739665657,-52.154795738434,339.1301763459389,3.323499728534563,0.0067208411840251735,1.6001090274743486,1.723390701060214,1629148.56435759,1284867.1953072606,0.0
153.10000000000244,38955.473572045405,79122.30967130575,-52.154799818467886,338.89098596686165,3.323667786527376,0.006722319712525167,1.6001710379441034,1.7234967485832724,1629148.56435759,1284867.1953072606,0.0
153.12500000000244,38954.16970194822,79130.77596621124,-52.15480388731755,338.6517962194221,3.3238358813748254,0.006723793897977332,1.600232939246964,1.7236029421278611,1629148.56435759,1284867.1953072606,0.0
153.15000000000245,38952.8658317496,79139.23628138882,-52.1548079450056,338.41260710317033,3.3240040129685333,0.0067252637483144395,1.600294730974817,1.7237092819937163,1629148.56435759,1284867.1953072606,0.0
153.17500000000246,38951.561961449814,79147.69061685426,-52.15481199155464,338.17341861765635,3.3241721812003187,0.006726729271427183,1.6003564127189327,1.7238157684813864,1629148.56435759,1284867.1953072606,0.0
153.20000000000246,38950.25809104914,79156.13897262332,-52.154816026987234,337.93423076243033,3.324340385962198,0.006728190475164703,1.60041798406996,1.7239224018922379,1629148.56435759,1284867.1953072606,0.0
153.22500000000247,38948.95422054786,79164.58134871174,-52.15482005132595,337.6950435370424,3.324508627146381,0.0067296473673351,1.6004794446179242,1.7240291825284573,1629148.56435759,1284867.1953072606,0.0
153.25000000000247,38947.65034994624,79173.01774513526,-52.154824064593306,337.4558569410428,3.3246769046452744,0.006731099955705909,1.6005407939522225,1.7241361106930513,1629148.56435759,1284867.1953072606,0.0
153.27500000000248,38946.346479244574,79181.44816190962,-52.15482806681181,337.21667097398154,3.324845218351474,0.006732548248004557,1.600602031661621,1.724243186689853,1629148.56435759,1284867.1953072606,0.0
153.30000000000248,38945.042608443124,79189.8725990505,-52.154832058003926,336.9774856354089,3.3250135681577717,0.006733992251918809,1.6006631573342485,1.724350410823524,1629148.56435759,1284867.1953072606,0.0
153.3250000000025,38943.73873754217,79198.29105657362,-52.15483603819208,336.73830092487515,3.3251819539571494,0.006735431975097207,1.6007241705575954,1.7244577833995542,1629148.56435759,1284867.1953072606,0.0
153.3500000000025,38942.43486654198,79206.70353449468,-52.15484000739867,336.49911684193046,3.3253503756427785,0.006736867425149491,1.6007850709185087,1.724565304724269,1629148.56435759,1284867.1953072606,0.0
153.3750000000025,38941.13099544284,79215.11003282933,-52.154843965646045,336.2599333861251,3.325518833108019,0.006738298609647016,1.6008458580031901,1.7246729751048289,1629148.56435759,1284867.1953072606,0.0
153.4000000000025,38939.82712424502,79223.51055159325,-52.15484791295651,336.02075055700936,3.325687326246422,0.006739725536123178,1.6009065313971882,1.724780794849234,1629148.56435759,1284867.1953072606,0.0
153.4250000000025,38938.523252948784,79231.9050908021,-52.15485184935234,335.7815683541336,3.3258558549517234,0.006741148212073816,1.6009670906853983,1.7248887642663255,1629148.56435759,1284867.1953072606,0.0
153.45000000000252,38937.219381554416,79240.29365047153,-52.15485577485575,335.542386777048,3.326024419117848,0.006742566644957626,1.601027535452058,1.7249968836657898,1629148.56435759,1284867.1953072606,0.0
153.47500000000252,38935.91551006218,79248.67623061716,-52.15485968948891,335.30320582530305,3.326193018638903,0.006743980842196574,1.6010878652807419,1.725105153358161,1629148.56435759,1284867.1953072606,0.0
153.50000000000253,38934.61163847235,79257.05283125462,-52.15486359327394,335.06402549844904,3.326361653409182,0.0067453908111763045,1.601148079754359,1.725213573654823,1629148.56435759,1284867.1953072606,0.0
153.52500000000254,38933.3077667852,79265.4234523995,-52.154867486050605,334.8248457948652,3.3265303233900294,0.006746799233883454,1.6012081785220154,1.725322144868014,1629148.56435759,1284867.1953072606,0.0
153.55000000000254,38932.003895001,79273.78809406738,-52.15487136802351,334.5856667152758,3.326699028475954,0.006748203436984076,1.601268161165126,1.725430867310828,1629148.56435759,1284867.1953072606,0.0
153.57500000000255,38930.700023120015,79282.14675627385,-52.154875239214604,334.34648825923125,3.3268677685616486,0.006749603427770429,1.601328027264431,1.7255397412972175,1629148.56435759,1284867.1953072606,0.0
153.60000000000255,38929.39615114252,79290.49943903451,-52.154879099645804,334.10731042628197,3.327036543541986,0.006750999213500087,1.6013877763999886,1.7256487671419973,1629148.56435759,1284867.1953072606,0.0
