time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,aero_force_y,alpha_effective,mach_number_max,air_density,speed_of_sound,mass_flow,fuel_percentage_consumed,ug,d_thrust_cg,d_cp_cg,control_force_x,control_force_parallel,g_load_1_sec_window,lift,drag,aero_force_x,CD,x_cog,control_force_perpendicular,control_force_y,inertia,mach_number,CL,gravity_force_y,vg,atmospheric_pressure,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_lift,moment_dict_M_wind_z,moment_dict_control_moment_z,moment_dict_theta_dot_dot,moment_dict_moments_z,moment_dict_aero_moment_z
296.0499999999894,31500.40179091339,29784.492021927104,-52.06522369836226,-1030.8646720182091,1.520259883874568,0.00048059858119081514,4.661925498789937,-3.1416656149153686,1628117.9355734102,1283836.566523081,0.8057067394256592,0.6114134192466736,0.001725392637212224,10103.950516725043,360.44083585231783,205673.47067621117,7.306450672039944e-05,8.683548238768651,0.018955441196162413,301.58345085587973,10306.2880859375,0.6983265097990439,0.0,7.916074686473092,-32.95116196148981,1873656.8749125074,37082338.46489618,0.13445470524634257,76.10080599595905,205931.90848585012,10314.076980463482,0.18957053200393906,4.816074686473091,0.0,37034973.14620616,23777971.893856708,3.4236246782847504,7.005456504849406e-05,-15818009.74412561,0.0,1231.4616004990141,-2.357741914027738e-06,-9.715518389983606,22.747107157911593,0.0,0.0,0.006380146513804285,1.150811519223649,1.1569633936165873,13.154295418479007,0.0,7.758874178999049e-08,-4.668207821383525e-05,0.0,0.0,0.00012631033028788767,3003.403483489151,3003.403483489151
296.1499999999893,31495.20265524218,29681.490908535347,-51.947038545237305,-1029.4988053489797,1.520308002405223,0.00047815068647738556,4.661973167743272,-3.1416651653380496,1627064.9088400118,1282783.5397896825,0.8232165575027466,0.6464331150054932,0.003448532293091688,10238.537641626654,360.3595592488784,208498.78222554197,7.254549808610733e-05,8.616889708162454,0.01925853266999471,301.51543181122094,10530.2666015625,0.698572582888716,0.0,7.9164124428603415,-32.95082420510256,1912532.6532201055,37887827.15677651,0.27411711479547707,-100.08587822299562,208769.21643289435,10623.25551108162,0.18965614775506295,4.816412442860342,0.0,37839525.17556396,23776564.13283211,3.419895388284624,-9.092289769913053e-05,-15808287.978459487,0.0,1250.5879742812315,3.0999215527799395e-06,-9.715831183237635,23.256309548548376,0.0,0.0,0.006466128939143564,1.175449512080998,1.1817873920425173,13.664839516057343,0.0,7.875978736288394e-08,6.143498502774756e-05,0.0,0.0,-0.0001177152060864286,-2798.8631469235183,-2798.8631469235183
296.2499999999892,31490.015479962094,29578.629323615714,-51.826586076902124,-1028.0858618327184,1.5203554776838186,0.0004761870269204288,4.66202086087603,-3.1416653831922114,1625991.3183859102,1281709.949335581,0.8392925262451172,0.6785850524902344,0.005169337731062948,10373.770459841073,360.2783718296844,211361.97499031023,7.271000184516652e-05,8.55079955099935,0.01956620351513613,301.44748659164077,10735.904296875,0.698823594762325,0.0,7.916757276400066,-32.950479371562835,1948028.0008249576,38627320.50392867,0.4185836983985352,48.545816762938344,211628.04521872132,10608.836316437513,0.18974702762992487,4.816757276400066,0.0,38578168.38862662,23775126.89152709,3.416003952446142,4.352648263189485e-05,-15798365.095549464,0.0,1269.99457296817,-1.5031616279146612e-06,-9.716143571561128,23.72593749573178,0.0,0.0,0.006552802654794948,1.1980555977129859,1.2043813284384859,14.135846354770164,0.0,7.994395893405442e-08,-2.981827156076689e-05,0.0,0.0,8.860657756842913e-05,2106.6326251133405,2106.6326251133405
296.3499999999891,31484.840479216862,29475.91174182556,-51.7040624401144,-1026.6295706040528,1.5204036829552532,0.00048298385879488637,4.662068576748415,-3.1416648937931617,1624898.893062424,1280617.5240120946,0.854016900062561,0.7080338597297668,0.006887734093104818,10509.693106797864,360.19727719871844,214234.7320207327,7.238264822850837e-05,8.485275535340651,0.01987850395968267,301.3796182732449,10924.25390625,0.6990791330647003,0.0,7.91710863779295,-32.950128010169955,1980298.8407018282,39304606.534608684,0.5674737960478924,-34.139058635767704,214508.10364862287,10826.231680899438,0.18984189671451968,4.81710863779295,0.0,39254687.7626344,23773662.45991758,3.411962805935776,-3.0213421000069296e-05,-15788257.85310254,0.0,1289.6843145989244,1.0567834825841522e-06,-9.71645554102547,24.158234047813057,0.0,0.0,0.006640154411838744,1.218721268847434,1.2251780569059807,14.569541577331046,0.0,8.1141108749581e-08,2.098336420283068e-05,0.0,0.0,-2.5796646364693663e-05,-613.280763272087,-613.280763272087
296.449999999989,31479.67784971735,29373.34227968701,-51.579638122079324,-1025.1334239480054,1.5204513752739348,0.0004744258011039398,4.662116326595794,-3.141664951321859,1623789.2506063692,1279507.88155604,0.8674765825271606,0.7349531650543213,0.008603652512558551,10646.34865382703,360.11627868072674,217134.45844211636,7.221905320964339e-05,8.420315164561531,0.020195485256662187,301.31182969468045,11096.423828125,0.6993388112294489,0.0,7.917466011560121,-32.94977063640278,2009579.548093767,39923677.27648227,0.7204309924617667,-36.038137069080584,217411.07826593655,10963.813595338863,0.18994128879303976,4.817466011560121,0.0,39873068.57161347,23772172.986879934,3.407783619627445,-3.148473507053051e-05,-15777981.933209164,0.0,1309.6601784339123,1.1152738816232163e-06,-9.716767078804848,24.5555687455892,0.0,0.0,0.0067282306158265165,1.2375864339188922,1.2441258785343183,14.968305269106255,0.0,8.23518404768471e-08,2.2165811442922548e-05,0.0,0.0,-2.8188280353424136e-05,-670.0966767642676,-670.0966767642676
296.5499999999889,31474.527770100023,29270.924719779385,-51.45349428482356,-1023.6006698563896,1.5204993774743765,0.00048394989922141,4.662164098705985,-3.141664721231609,1622663.8953817599,1278382.5263314305,0.8797602653503418,0.7595205307006836,0.010317029709405076,10783.778702794873,360.0353793399605,220062.32817611375,7.222068286427685e-05,8.355915701839566,0.020517199674198135,301.2441234726876,11253.5517578125,0.6996022691600603,0.0,7.917828917057335,-32.94940773090557,2036084.8255999032,40488620.75638036,0.8771236886336592,46.6478449300909,220337.96499084088,11017.835996004878,0.19004513748755142,4.8178289170573345,0.0,40437393.20649831,23770660.47597311,3.403477274868382,4.0234537446171004e-05,-15767551.920097379,0.0,1329.9252042223125,-1.443242572351922e-06,-9.71707817310361,24.920375267846033,0.0,0.0,0.006817059434508586,1.2547791513663271,1.2613504254320913,15.3345715549407,0.0,8.357650290986984e-08,-2.871144291283661e-05,0.0,0.0,8.671788530973082e-05,2061.3414088919876,2061.3414088919876
296.64999999998884,31469.390403430745,29168.662534169256,-51.325772269487025,-1022.0343275998248,1.5205474540341686,0.0004767942800181681,4.662211908348894,-3.1416644543147254,1621524.2241171114,1277242.855066782,0.8909518718719482,0.7819037437438965,0.012027807598295543,10922.023285092739,359.9545819983458,223003.05124721056,7.176502630112935e-05,8.292074193663003,0.020843700482238842,301.1765020175518,11396.7119140625,0.6998691724054114,0.0,7.918196907432005,-32.9490397405309,2059990.8458268913,41003301.000239044,1.0372437752066797,-96.4893821211753,223289.05859719554,11298.324382698367,0.19015280655404587,4.818196907432005,0.0,40951521.71325644,23769126.789795548,3.3990538892857556,-8.21702905116628e-05,-15756981.355580669,0.0,1350.4824912555196,2.984551962281067e-06,-9.717388813084208,25.254955247772354,0.0,0.0,0.006906643853882692,1.2704039910032898,1.277147302142171,15.670632317085067,0.0,8.481518448851503e-08,5.943046588643402e-05,0.0,0.0,-0.00011154156886669265,-2651.245692725129,-2651.245692725129
296.74999999998875,31464.265898035803,29066.558907641393,-51.196627133981195,-1020.4371819162922,1.5205952403941747,0.0004816382905640519,4.662259745418645,-3.14166450502447,1620371.525356125,1276090.1563057958,0.9011363983154297,0.8022727966308594,0.013735932899913367,11061.12061270026,359.8738892535241,225986.07390921764,7.193103401714751e-05,8.228787492047378,0.02117504193741474,301.10896754809625,11526.98828125,0.700139211887324,0.0,7.918569569349048,-32.94866707861386,2081545.0622560587,41471626.032947436,1.2005069499837555,76.02072820755758,226266.63710167984,11264.601349005223,0.19026538723343467,4.818569569349047,0.0,41419354.6059139,23767573.651137944,3.3945228192621477,6.392508182140322e-05,-15746282.733429197,0.0,1371.3351973056142,-2.3508590529503506e-06,-9.717698988797325,25.56164062239415,0.0,0.0,0.0069970517877548585,1.2846097513337733,1.2913319579154257,15.978837229165878,0.0,8.606873301542849e-08,-4.6856680241789004e-05,0.0,0.0,0.000127949146318181,3041.040758717592,3041.040758717592
296.84999999998865,31459.154388124633,28964.616760285488,-51.066183675549546,-1018.8117975470909,1.5206436001062202,0.0004812071556118588,4.662307618059781,-3.141664017953561,1619206.9844625704,1274925.615412241,0.9103941321372986,0.8207882642745972,0.015441356763113319,11201.106978686224,359.79330349641276,228978.02359843208,7.142233682078114e-05,8.16605227587111,0.021511279264002498,301.04152210660806,11645.408203125,0.7004121030832398,0.0,7.918946521973009,-32.94829012598989,2100886.0540997908,41897291.87828546,1.366651463080815,-93.69411318446203,229270.31377117956,11573.688447415585,0.19038173283184523,4.818946521973008,0.0,41844585.605809666,23766002.647235874,3.389892686455815,-7.780181974192946e-05,-15735467.547717148,0.0,1392.4865373221135,2.896706607562924e-06,-9.718008691112393,25.84264149508858,0.0,0.0,0.007088266383518527,1.2974783793914364,1.3043915993905806,16.261375364959676,0.0,8.733699080250939e-08,5.779164710189082e-05,0.0,0.0,-0.00010719227347927658,-2547.531855271719,-2547.531855271719
296.94999999998856,31454.055996236493,28862.838768882764,-50.9345641744555,-1017.1605278842984,1.5206913569370761,0.00047880962389126907,4.662355526081336,-3.1416641691442595,1618031.6889303438,1273750.3198800145,0.9188016653060913,0.8376033306121826,0.017144034407137944,11342.01672060579,359.7128269278443,232014.30784632236,7.150674921341249e-05,8.103865070615411,0.021852468634846287,300.9741675728973,11752.955078125,0.7006875847428752,0.0,7.919327415309128,-32.94790923265378,2118249.2062053755,42283830.55889933,1.5354370946325149,44.65012788678422,232302.92013820674,11576.25383981964,0.19050342188935032,4.819327415309128,0.0,42230739.36167965,23764415.236693893,3.3851714128683814,3.6615993226296606e-05,-15724546.344152618,0.0,1413.9397821298232,-1.3801139902127908e-06,-9.718317911652198,26.100069393324276,0.0,0.0,0.007180371596313362,1.3091518668622109,1.3160674062059188,16.5203796391922,0.0,8.862103165246445e-08,-2.7560802719685685e-05,0.0,0.0,8.493512356511772e-05,2018.433544581362,2018.433544581362
