time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,CD,atmospheric_pressure,mach_number_max,alpha_effective,g_load_1_sec_window,d_thrust_cg,gravity_force_y,aero_force_x,speed_of_sound,inertia,air_density,drag,d_cp_cg,aero_force_y,mach_number,mass_flow,control_force_parallel,fuel_percentage_consumed,lift,control_force_perpendicular,x_cog,vg,ug,control_force_x,control_force_y,CL,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_x_component_gravity,moment_dict_aero_moment_z,moment_dict_moments_z,moment_dict_control_moment_z,moment_dict_theta_dot_dot,moment_dict_M_wind_z
345.34999999994454,30409.177286055812,2311.1939956900515,-3.900361256084473,-225.75422856822237,1.5535088897865268,0.0007509464176963663,4.695113674977868,-3.1416047851913413,1146277.133724045,801995.7646737157,0.4186529815196991,-0.162694051861763,0.46133527206393554,24887.774090521052,395.9886996992156,0.15544985137575226,76425.39431463553,1.1022720981631027,1.2118530957838658e-05,0.7042087765243631,8.10455798878281,-11232967.347212622,7205.083907440535,331.2856820885869,22987225.699593633,0.9749007196599677,415946.97669865127,-32.7626786591801,415884.56852243247,0.6820640569474188,5355.24658203125,18618529.692103803,0.8115549113266505,-12.018934906768056,0.0,5.0045579887828096,0.0,0.0,322200.113212807,18615741.590997566,-4.491778398729718e-06,-9.799521439216678,1.811258707014827e-07,3.1651471540834804e-07,1.0483626651293716e-05,0.2873360364147042,0.2810839575644658,16.240175297328335,0.0,6.801528195123607,0.0062683389921488475,0.0,0.0,-228.6267714793367,-228.6267714793367,0.0,-9.945818363082341e-06,0.0
345.44999999994445,30408.78903926258,2288.6609303606087,-3.8717467221973907,-225.07646441983843,1.5535839222816945,0.0007499496375133908,4.695188759522016,-3.1416048372403216,1145742.4697530977,801461.1007027684,0.4179800748825073,-0.16403986513614655,0.4617122351584024,24795.001222957075,396.0947813721246,0.15500939051933701,76641.07361842228,1.1007200271899478,1.217058941183069e-05,0.7018382086516197,8.104806991461377,-11227807.34826979,7126.98596053673,331.3745089172667,22986168.232905906,0.9771279166186752,413222.2970607409,-32.762429656501524,413160.83188632654,0.6798330236122943,5346.6396484375,18586556.618273806,0.8116805709959725,-12.071780049722898,0.0,5.004806991461377,0.0,0.0,320251.9571980971,18583797.39472556,-4.528408271531337e-06,-9.799590784733093,1.8121615505080345e-07,3.147353171194536e-07,1.053464867439555e-05,0.28570185986408364,0.2795147824686205,16.219873038947647,0.0,6.778953469633938,0.006203108037602773,0.0,0.0,-230.73337955291797,-230.73337955291797,0.0,-1.0037922685287365e-05,0.0
345.54999999994436,30408.403643744765,2266.1955011555397,-3.843294994563489,-224.40094474668595,1.5536588545208647,0.0007489436271357068,4.695263743772737,-3.1416048892518726,1145208.6621969454,800927.2931466161,0.41731059551239014,-0.16537879407405853,0.46208806674579866,24702.422119718274,396.20051709893715,0.15457724167714126,76856.59738702796,1.099175606261485,1.222261064359742e-05,0.6994821022347658,8.10505569026749,-11222655.430193055,7049.92241698509,331.46304602899824,22985112.01420875,0.9793523165555459,410531.6993574959,-32.76218095769541,410471.1621031021,0.6776105712164224,5338.0751953125,18554742.725623142,0.811806029219595,-12.124490265916501,0.0,5.00505569026749,0.0,0.0,318313.18476233294,18552012.1369751,-4.565226668196143e-06,-9.799659922815932,1.812985027404258e-07,3.129779644529969e-07,1.0585592662977801e-05,0.28407504026774333,0.2779521280878956,16.19967849473413,0.0,6.756514049893363,0.006138714353231494,0.0,0.0,-232.83168423503218,-232.83168423503218,0.0,-1.0129673681429187e-05,0.0
345.64999999994427,30408.021083268068,2243.797484501336,-3.815005332224497,-223.7276555853152,1.5537336855830848,0.0007479284199128727,4.695338626808369,-3.1416049412252844,1144675.7065542452,800394.3375039159,0.4166446030139923,-0.16671080887317657,0.4624627705663594,24610.036760532952,396.30590820167623,0.1541533209428591,77071.9641968634,1.0976387857582446,1.2274593911509868e-05,0.6971406913435182,8.105304086830218,-11217511.550160984,6973.876687760773,331.55129453171406,22984057.03672194,0.981573911335117,407874.6860369831,-32.76193256113269,407815.0618871162,0.6753966428580086,5329.55615234375,18523092.005927395,0.811931287037099,-12.177067361167587,0.0,5.005304086830217,0.0,0.0,316383.835847838,18520389.810381033,-4.602235532946697e-06,-9.799728854147212,1.8137298025565773e-07,3.112423529031851e-07,1.0636460011304525e-05,0.2824556130676957,0.2763960430332107,16.179595412339054,0.0,6.734213291670191,0.006075144793341735,0.0,0.0,-234.92177081593164,-234.92177081593164,0.0,-1.0221075001710704e-05,0.0
345.7499999999442,30407.64134167,2221.466658094474,-3.786877030208681,-223.05658495039046,1.5538084145505084,0.0007469040426943186,4.695413407710193,-3.1416049931596843,1144143.5989645235,799862.2299141942,0.41598159074783325,-0.1680368185043335,0.46283635033907383,24517.845417996836,396.410955994134,0.15373754867341374,77287.17263004191,1.0961095165032864,1.232653832916597e-05,0.694813266353681,8.10555218259023,-11212375.671624212,6898.832776139175,331.63925552626114,22983003.294464387,0.9837926928685715,405250.77999507496,-32.761684465372674,405192.0543921199,0.6731911861705909,5321.07568359375,18491584.451445773,0.8120563453912769,-12.229599626978443,0.0,5.00555218259023,0.0,0.0,314463.54099215474,18488910.411550425,-4.6394695845664025e-06,-9.799797579404956,1.814409368552157e-07,3.095281917692913e-07,1.0687327690408931e-05,0.2808432563455962,0.2748462179718975,16.159606563619565,0.0,6.712033597472505,0.0060123866215055,0.0,0.0,-237.00655504637922,-237.00655504637922,0.0,-1.03122534513783e-05,0.0
345.8499999999441,30407.264402859382,2199.20280088478,-3.7589093715533735,-222.3877200404868,1.5538830405082749,0.0007458705291258935,4.695488085562554,-3.1416050450542787,1143612.3353842013,799330.9663338719,0.41532182693481445,-0.16935637593269348,0.46320880976196327,24425.848283171665,396.5156617819718,0.1533298485735877,77502.22127509511,1.0945877497521177,1.2378443150051766e-05,0.6924998986189208,8.105799978998652,-11207247.75623111,6824.774902199562,331.7269301067596,22981950.781409558,0.9860086531210616,402659.5157069197,-32.76143666896425,402601.67434787704,0.6709941481816204,5312.63525390625,18460226.054386575,0.8121812052285058,-12.282044081849369,0.0,5.0057999789986525,0.0,0.0,312552.3768463701,18457579.933208484,-4.676914081958028e-06,-9.799866099263427,1.8150176144833836e-07,3.078351979019525e-07,1.0738158045866307e-05,0.2792380377687074,0.27330273308163194,16.139717421819856,0.0,6.689980075460907,0.005950427378187427,0.0,0.0,-239.08464854972254,-239.08464854972254,0.0,-1.0403148576191438e-05,0.0
345.949999999944,30406.890250817156,2177.0056931353474,-3.731101631203963,-221.72104745408578,1.553957562544701,0.0007448279129904821,4.6955626594531195,-3.1416050969084184,1143081.911434006,798800.5423836766,0.4146654009819031,-0.17066919803619385,0.46358015251107904,24334.04540812356,396.62002686246063,0.15293014767517316,77717.10872622958,1.0930734371930664,1.243030771824749e-05,0.690200314880798,8.10604747761673,-11202127.762332205,6751.687570120617,331.8143193603637,22980899.49106217,0.9882217841039878,400100.4380656637,-32.76118917034617,400043.46689756954,0.66880547451807,5304.2392578125,18429026.806828376,0.8123058675489344,-12.33431793102597,0.0,5.006047477616731,0.0,0.0,310650.4856136446,18426408.367410805,-4.714538858752171e-06,-9.799934414392963,1.8155426718731176e-07,3.061630949361053e-07,1.0788878532247444e-05,0.27764008272012236,0.271765726065887,16.119936973103457,0.0,6.668061353164466,0.005889254861155692,0.0,0.0,-241.1533563967953,-241.1533563967953,0.0,-1.0493643057382748e-05,0.0
346.0499999999439,30406.518869595715,2154.8751163941033,-3.7034531018931456,-221.05655471839552,1.5540319797513986,0.0007437762233223371,4.6956371284727725,-3.141605148721374,1142552.32317717,798270.9541268407,0.4140121042728424,-0.17197579145431519,0.46395038224097795,24242.43692670158,396.72405252463597,0.15253837703265108,77931.83358311362,1.091566530943877,1.2482131248159334e-05,0.6879144640634032,8.106294679923758,-11197015.652606342,6679.5558468175495,331.90142436724204,22979849.417274006,0.990432077872756,397573.1076675432,-32.76094196803915,397516.9928789742,0.6666251124327586,5295.88232421875,18397976.701030735,0.812430333309694,-12.386492631151931,0.0,5.006294679923759,0.0,0.0,308757.67079779506,18395385.70925854,-4.752372448346698e-06,-9.8000025254599,1.8159954814761795e-07,3.045116169579044e-07,1.083955145305025e-05,0.276049220801675,0.27023503828622253,16.10025671131217,0.0,6.646268584359204,0.005828857196143683,0.0,0.0,-243.21503555595737,-243.21503555595737,0.0,-1.0583839395097692e-05,0.0
346.1499999999438,30406.150243317374,2132.8108534162125,-3.675963088759769,-220.39422998369167,1.5541062912230623,0.0007427154906011577,4.6957114917154,-3.1416052004923376,1142023.5667684786,797742.1977181493,0.4133617877960205,-0.1732764095067978,0.4643195025860207,24151.023083357974,396.8277400496842,0.15215447192656784,78146.3944515869,1.0900669835418986,1.2533912956413928e-05,0.6856420959456427,8.106541587302656,-11191911.390621876,6608.365181836377,331.98824620093023,22978800.55430521,0.992639526534037,395077.10158206866,-32.76069506066025,395021.8295978471,0.6644530111953103,5287.56396484375,18367065.729471214,0.8125546034177296,-12.438606787134187,0.0,5.006541587302657,0.0,0.0,306873.7388122672,18364501.954018336,-4.790431132606354e-06,-9.800070433126887,1.816382021575916e-07,3.028805093441245e-07,1.0890210465538071e-05,0.2744652840760234,0.2687105132870515,16.080668112640932,0.0,6.624592917027158,0.0057692228456988764,0.0,0.0,-245.27096286511616,-245.27096286511616,0.0,-1.0673793102711065e-05,0.0
346.2499999999437,30405.784356175995,2110.8126882720694,-3.648630853780868,-219.7340586975528,1.5541804960576164,0.0007416457532649113,4.695785748278485,-3.141605252220869,1141495.638133835,797214.2690835057,0.4127146601676941,-0.1745707094669342,0.4646875171585651,24059.80381474468,396.93109071045615,0.15177837103311448,78360.7899433076,1.0885747479418462,1.2585652316765561e-05,0.6833831709646736,8.10678820121081,-11186814.937696278,6538.101096069558,332.07478592825106,22977752.89609865,0.994844122242075,392612.00413348654,-32.76044844675209,392557.56161330454,0.662289116333854,5279.2861328125,18336348.511949215,0.8126786788158332,-12.490514416438513,0.0,5.00678820121081,0.0,0.0,304999.57395333395,18333811.71528579,-4.8286601314617705e-06,-9.800138138052768,1.8166813351764554e-07,3.012695219182387e-07,1.0940727608131805e-05,0.2728890485047511,0.26719293860111465,16.06121924851038,0.0,6.603082092409634,0.005710340471941144,0.0,0.0,-247.31636452730626,-247.31636452730626,0.0,-1.076329637826759e-05,0.0
