time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,atmospheric_pressure,CD,g_load_1_sec_window,x_cog,CL,aero_force_x,control_force_y,inertia,d_thrust_cg,speed_of_sound,mach_number,d_cp_cg,control_force_perpendicular,alpha_effective,mass_flow,mach_number_max,gravity_force_y,air_density,control_force_x,vg,fuel_percentage_consumed,control_force_parallel,drag,aero_force_y,ug,lift,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_control,moment_dict_aero_moment_z,moment_dict_moments_z,moment_dict_theta_dot_dot,moment_dict_control_moment_z,moment_dict_M_wind_z
296.0499999999894,31500.40122260882,29784.480793755793,-52.07431677841798,-1031.0443495856937,1.520259853760564,0.0004799438195763786,4.6619254811636,-3.141665627403036,1628199.3749807589,1283918.0059304296,0.7420404553413391,0.48408088088035583,0.0017255804769997106,10106.601590348053,360.44082699348115,1231.4628410313444,0.18956025378012198,0.11611550956263805,4.8160549995227875,6.32475796988885e-05,10323.609272003992,34109080.7695138,23778053.949144486,7.916054999522787,301.58344640950855,3.4240720693475577,-32.95118164844011,0.0,7.306577252963464e-05,9491.892578125,8.683543865017091,-15818801.003480883,0.018955460850162663,1725631.9003101047,0.0,0.6983121603266336,34152704.08615669,205974.77263924145,205715.90793719125,0.0,68.72435327909952,-2.1291001852336157e-06,-9.715518410432887,0.0,11.356714401065668,0.006381157561405983,1.0660258019933317,7.759712850021024e-08,0.0,-4.2155074737279054e-05,1.0598406600730315,0.0,20.948958274791675,2760.4542344409947,2760.4542344409947,0.00011609252129484354,0.0,0.0
296.1499999999893,31495.20045293181,29681.44738102068,-51.96772722173098,-1029.9078228568537,1.52030789178974,0.0004774654027897337,4.661973119088476,-3.141665227298736,1627250.1856039278,1282968.8165535985,0.7420404553413391,0.48408088088035583,0.0034492604792653505,10245.583667354671,360.35952489755294,1250.594205407672,0.18962914236289874,0.23236987711671597,4.816361050238518,-8.714522416491954e-05,10624.919201625733,34108971.36335767,23776778.33504142,7.9163610502385175,301.51540982391674,3.421063426394277,-32.950875597724384,0.0,7.259912549972825e-05,9491.89453125,8.616868241168627,-15810088.260735687,0.019258631435521093,1723981.528882472,0.0,0.698535154288503,34152511.47102188,208883.14125182462,208612.76807986567,0.0,-95.99351630155498,2.972834740128824e-06,-9.71583128433814,0.0,11.370404088034903,0.006468927099096203,1.0658186107346221,7.878482242451137e-08,0.0,5.891629129470591e-05,1.0594446656908163,0.0,20.961110753045435,-2663.379162652088,-2663.379162652088,-0.00011201598152289998,0.0,0.0
296.2499999999892,31490.010340482957,29578.52770664279,-51.861167934577416,-1028.7699245729198,1.5203553105700427,0.0004754561920473858,4.6620207661126845,-3.1416654555426415,1626300.9962423556,1282019.6271920262,0.7420404553413391,0.48408088088035583,0.005171037714975624,10386.321843305881,360.2782916142835,1270.0106397982788,0.18969932249590585,0.34876348486461123,4.816667338672616,3.848191306538018e-05,10624.632788545621,34108850.14653588,23775501.74384148,7.916667338672616,301.44743077696086,3.4180482444725726,-32.95056930929029,0.0,7.277673558236941e-05,9491.8935546875,8.550745462996506,-15801374.387355326,0.019566458294837278,1722352.1564686685,0.0,0.6987581482611267,34152308.198271655,211830.82651385968,211564.21740502154,0.0,42.97145262946266,-1.3303074226192283e-06,-9.716143828150594,0.0,11.384136748818127,0.006557844885554152,1.0654386657149564,7.999008869497036e-08,0.0,-2.638930670734668e-05,1.059061121187433,0.0,20.97327015438469,1923.911532492118,1923.911532492118,8.091991299365385e-05,0.0,0.0
296.3499999999891,31484.830881730984,29475.72190804462,-51.754642018312026,-1027.63065073252,1.5204033911822585,0.0004815757000854963,4.662068419250451,-3.1416650280681924,1625351.8068807833,1281070.437830454,0.7420404553413391,0.48408088088035583,0.006890909885144257,10528.835367010737,360.19712730729395,1289.7161465453853,0.18976975209027455,0.4652967249297264,4.816973864911584,-3.086137133667677e-05,10842.604396395509,34108727.00209735,23774224.174882863,7.916973864911585,301.37950940544647,3.415026506949732,-32.95026278305132,0.0,7.249882374615879e-05,9491.8935546875,8.485170820631172,-15792659.38337421,0.019879008962117365,1720707.0235808576,0.0,0.6989811422301656,34152102.283235885,214817.13990257747,214543.33535736054,0.0,-34.934711412083054,1.0811151610310983e-06,-9.716456041404317,0.0,11.397901976969571,0.0066478885157668375,1.065182845697478,8.121272626234918e-08,0.0,2.1466423747150505e-05,1.058667432057722,0.0,20.985442571694982,-637.9408568262714,-637.9408568262714,-2.6833298623483457e-05,0.0,0.0
296.449999999989,31479.662074155116,29373.030122989076,-51.648140192302606,-1026.4899977654168,1.520450969495624,0.00047338105771951134,4.662116087556557,-3.1416651180609327,1624402.617442917,1280121.2483925878,0.7420404553413391,0.48408088088035583,0.008608874685089975,10673.143638226697,360.1160321405878,1309.7147793243128,0.18984105756780595,0.5819700090314821,4.817280629086321,-3.125568140621704e-05,10985.41123816828,34108604.90143993,23772945.627318554,7.917280629086321,301.31164584650605,3.4119981964401362,-32.949956018876584,0.0,7.238157586186844e-05,9491.89453125,8.420139644858876,-15783943.24823365,0.020196351870263477,1719066.9023938742,0.0,0.6992041362135436,34151897.74137651,217843.24799097783,217566.08816990955,0.0,-35.86599886733988,1.1095328733023415e-06,-9.716767923632277,0.0,11.411711486960423,0.006739091409860169,1.0648835461108432,8.245323526827782e-08,0.0,2.205160519616365e-05,1.0582763681457092,0.0,20.99762985800442,-662.233527821078,-662.233527821078,-2.7856603813541554e-05,0.0,0.0
296.5499999999889,31474.503914439094,29270.452489671086,-51.541675285229644,-1025.3479612645058,1.520498819581484,0.00048206586905704757,4.662163758577692,-3.141664938996208,1623453.4280508272,1279172.059000498,0.7420404553413391,0.48408088088035583,0.010324929802904205,10819.26621385053,360.0350062786227,1330.0106436950975,0.18991326360225932,0.698783720762967,4.817587631278497,3.448359005953083e-05,11053.141020487774,34108475.86107841,23771666.100506604,7.917587631278497,301.24384023763827,3.4089632958218985,-32.949649016684404,0.0,7.241831221804773e-05,9491.8935546875,8.355647306807716,-15775225.983302088,0.020518556361240618,1717431.5879032745,0.0,0.6994271301933369,34151686.58829161,220909.66084115388,220632.9710979059,0.0,40.11177545024147,-1.2404272802664883e-06,-9.71707947436617,0.0,11.425560743489104,0.006831469480120854,1.064540618410671,8.371186923937375e-08,0.0,-2.467652779774121e-05,1.0578878076997136,0.0,21.00982712022124,1848.7942664535421,1848.7942664535421,7.77730201424183e-05,0.0,0.0
296.64999999998884,31469.35639968688,29167.989146645014,-51.43523381341821,-1024.204538048435,1.5205467083589788,0.0004750780849736811,4.6622114454914865,-3.1416647371325075,1622504.238689255,1278222.8696389257,0.7420404553413391,0.48408088088035583,0.01203907292066525,10967.222806790645,359.95404988625387,1350.6078976737263,0.18998584591320888,0.815738253706275,4.817894871594475,-7.862844910339062e-05,11331.130049959143,34108340.89381229,23770385.593702026,7.917894871594475,301.17609271669454,3.4059217880161703,-32.94934177636843,0.0,7.203749861739439e-05,9491.892578125,8.291689217584558,-15766507.58861344,0.02084569269657318,1715781.2743806848,0.0,0.6996501241695454,34151468.83971498,224016.24761711617,223729.50919322055,0.0,-92.7124335996145,2.8660199154159763e-06,-9.717390693136469,0.0,11.439441520260758,0.006925015363312422,1.0643176168896988,8.498863978995821e-08,0.0,5.706964634698442e-05,1.057489548234884,0.0,21.02203500027021,-2523.0913405388037,-2523.0913405388037,-0.0001061443168682673,0.0,0.0
296.74999999998875,31464.219527043977,29065.640232876394,-51.328826926989485,-1023.0597232264207,1.5205943115132348,0.00047949985112267986,4.662259137433708,-3.141664825920473,1621555.0493276827,1277273.6802773534,0.7420404553413391,0.48408088088035583,0.013751301713572726,11117.033280236577,359.87316312877493,1371.510752308226,0.19005981769205935,0.9328340493901646,4.8182023501258415,5.7053671626505764e-05,11317.559789115176,34108210.28170562,23769104.106221274,7.918202350125842,301.1084034218648,3.4028736550836904,-32.94903429783706,0.0,7.223667309741444e-05,9491.8935546875,8.228260827915154,-15757788.064053226,0.02117783206793728,1714150.7209420328,0.0,0.6998731181314148,34151256.51151294,227164.68608594354,226882.59539926922,0.0,68.19210689807568,-2.1072537901897523e-06,-9.717701579472498,0.0,11.453376794083644,0.007019780844539052,1.0639267624292061,8.628424537809323e-08,0.0,-4.200069645904472e-05,1.0571030084071098,0.0,21.034259858058668,2787.5452333751746,2787.5452333751746,0.0001172759907532892,0.0,0.0
296.84999999998865,31459.093293201484,28963.405887766028,-51.222447662004754,-1021.9135132521913,1.5206424163303405,0.0004786343586778289,4.662306841239202,-3.1416644249088614,1620605.859920334,1276324.4908700048,0.7420404553413391,0.48408088088035583,0.0154616138495446,11268.717652017942,359.7923461719368,1392.72347223385,0.19013404184384297,1.050071505116665,4.818510067023593,-7.579167138394016e-05,11626.258204168103,34108070.12678413,23767821.6371331,7.918510067023593,301.04077249174395,3.399818878955913,-32.94872658093931,0.0,7.180934042949616e-05,9491.8935546875,8.165357627862917,-15749067.409358094,0.02151504660743962,1712498.0348557841,0.0,0.700096112111208,34151033.61968725,230354.11919217432,230060.55459524778,0.0,-91.82429161259438,2.836491496614026e-06,-9.718012132902128,0.0,11.467338545475787,0.0071157369016827746,1.0637206230155285,8.759842380861589e-08,0.0,5.658942754437931e-05,1.0567023587955973,0.0,21.04649314822348,-2480.469560702299,-2480.469560702299,-0.0001043625115743462,0.0,0.0
296.94999999998856,31453.977695630172,28861.28625106916,-51.116097609072646,-1020.765903963392,1.5206899376429168,0.000476398686064295,4.66235455538468,-3.141664617741763,1619656.6705587618,1275375.3015084325,0.7420404553413391,0.48408088088035583,0.017170006990569222,11422.296100708087,359.71159918188454,1414.2503762796268,0.19020973704346344,1.1674510371641085,4.818818022364632,3.327340374503773e-05,11644.463734902136,34107926.407816604,23766538.185814887,7.918818022364633,300.9732000652462,3.3967574423125058,-32.94841862559827,0.0,7.194570212742946e-05,9491.892578125,8.102975146407449,-15740345.625599297,0.021857409398731178,1710863.9723891674,0.0,0.7003191060874165,34150808.18037917,233586.5133848181,233296.0937719462,0.0,40.86130652434864,-1.26176064586378e-06,-9.718322352952166,0.0,11.481350701334842,0.00721294288076354,1.063346410495209,8.893198650120824e-08,0.0,-2.5196803091477845e-05,1.0563127380563562,0.0,21.05873857578087,1900.03158437358,1900.03158437358,7.994566013436565e-05,0.0,0.0
