inertia,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component_wind,mach_number,mach_number_max,CL,CD,drag,lift,moment_dict_control_moment_z,moment_dict_aero_moment_z,moment_dict_moments_z,moment_dict_theta_dot_dot,moment_dict_M_wind_z,d_cp_cg,d_thrust_cg,x_cog,dynamic_pressure,mass_flow,fuel_percentage_consumed,control_force_parallel,control_force_perpendicular,control_force_x,control_force_y,aero_force_x,aero_force_y,gravity_force_y,atmospheric_pressure,air_density,speed_of_sound,action_info_throttle,action_info_acs_info_alpha_local_left_rad,action_info_acs_info_alpha_local_right_rad,action_info_acs_info_C_n_L,action_info_acs_info_C_a_L,action_info_acs_info_C_n_R,action_info_acs_info_C_a_R,action_info_acs_info_F_n_L,action_info_acs_info_F_a_L,action_info_acs_info_F_n_R,action_info_acs_info_F_a_R,action_info_acs_info_F_perpendicular_L,action_info_acs_info_F_perpendicular_R,action_info_acs_info_F_perpendicular,action_info_acs_info_F_parallel_L,action_info_acs_info_F_parallel_R,action_info_acs_info_F_parallel,action_info_acs_info_Fx,action_info_acs_info_Fy,action_info_acs_info_Mz,action_info_acs_info_d_fin_cg,action_info_acs_info_delta_left_rad,action_info_acs_info_delta_right_rad,ug,vg,alpha_effective,state,actions,g_load_1_sec_window
23777744.016919166,1.40347142966512,27.74124051740554,0.006377340434169363,7.756546638006665e-08,-2.9927083528972078e-06,-5.925414498538458e-05,0,-9.715518333197135,1.4095189756843316,18.146615717143167,0.0,0.0,3.4223822798235144,8.683560384434001,8.8973595331443e-05,0.1895991323482371,205812.94491359676,96.5822862579423,0.0,3677.9758763081495,3677.9758763081495,0.00015468144806719545,0.0,-32.95110728849987,7.9161293594630315,4.816129359463032,10096.59036202964,12567.741,0.6983663562208395,45217493.96316463,0.0,2284699.6180719677,45159737.68705938,10287.61227543561,205555.6923459322,-15815812.531732898,1231.4581556194096,0.018955386618253245,301.5834632031945,0.9824986,7.30610173445001e-05,7.30610173445001e-05,0.0005178953945003859,0.03643786120263499,0.0005178953945003859,0.03643786120263499,26.14488824326067,1839.4907911574905,26.14488824326067,1839.4907911574905,26.14488824326067,26.14488824326067,0.0,1839.4907911574905,1839.4907911574905,7357.963164629962,371.77504011416806,7348.564842988016,0.0,44.540186171154176,0.0,0.0,0.0,0.0,7.30610173445001e-05,"[np.float64(31500.403369086547), np.float64(29784.523202393393), np.float64(-52.03997176789938), np.float64(-1030.365698410024), np.float64(1.5202599674802038), np.float64(0.00048241643995909406), 4.661925547763181, np.float64(-3.141665580282977), np.float64(1627891.7901571505), np.float64(1283610.4211068212), np.float64(296.0499999999894)]",[0.9649972],0.18538357055627314
23776054.417218715,1.4033126590322427,27.76472489024242,0.006459430301739248,7.869917641267835e-08,3.6903437812485452e-06,7.313628349533132e-05,0,-9.715830923702507,1.4095744655823945,18.17151801002423,0.0,0.0,3.4171160890796735,8.616944816319407,-0.00010838953168690324,0.1897207054061594,208498.30820558453,-119.11738329000137,0.0,-3427.6146087092134,-3427.6146087092134,-0.00014416246482961114,0.0,-32.950701910840706,7.916534737122197,4.816534737122197,10221.7722383594,12568.723,0.6986616286559261,45220720.88689992,0.0,2282677.3719610064,45163070.99330651,10628.586964063918,208227.26010945163,-15804109.837239876,1250.5719785009487,0.019258279131366716,301.5154882548289,0.98257524,7.239807588321767e-05,7.239807588321767e-05,0.000514104356738079,0.03645594289386583,0.000514104356738079,0.03645594289386583,26.275288206624566,1863.2217249786668,26.275288206624566,1863.2217249786668,26.275288206624566,26.275288206624566,0.0,1863.2217249786668,1863.2217249786668,7452.886899914667,376.2110808620086,7443.385544599735,0.0,44.53978079349501,0.0,0.0,0.0,0.0,7.239807588321767e-05,"[np.float64(31495.208181904585), np.float64(29681.6001334484), np.float64(-51.89901236076225), np.float64(-1028.549399769002), np.float64(1.5203082781050306), np.float64(0.0004793705483908862), 4.661973284635582, np.float64(-3.141665006530552), np.float64(1626634.91793425), np.float64(1282353.5488839208), np.float64(296.1499999999893)]",[0.9651505],0.3710202250153724
23774362.97319378,1.4031738226808845,27.788207340051503,0.0065424571236648845,7.984818388503682e-08,-1.9650113528583073e-06,-3.898015709133879e-05,0,-9.71614297758104,1.40940636281937,18.196453249789883,0.0,0.0,3.4118381207815003,8.55092476079553,5.701950496689312e-05,0.18984504385476386,211215.06427031613,63.43793949900225,0.0,2595.436461977803,2595.436461977803,0.00010916954809280173,0.0,-32.95029608498758,7.916940562975325,4.816940562975325,10348.181111193358,12569.6875,0.6989569238685903,45223884.80461456,0.0,2280687.7902580807,45166339.45787964,10573.128247028839,210950.26986983878,-15792404.546881624,1269.957380593811,0.019565613737554378,301.44761579725383,0.98265076,7.258142103960807e-05,7.258142103960807e-05,0.0005163188857197837,0.036474065023833366,0.0005163188857197837,0.036474065023833366,26.714806702789343,1887.2011536403538,26.714806702789343,1887.2011536403538,26.714806702789343,26.714806702789343,0.0,1887.2011536403538,1887.2011536403538,7548.804614561415,380.6941086520135,7539.199102322565,0.0,44.53937496764188,0.0,0.0,0.0,0.0,7.258142103960807e-05,"[np.float64(31490.027090440642), np.float64(29578.85885000798), np.float64(-51.758059884272015), np.float64(-1026.730610027834), np.float64(1.5203558069217307), np.float64(0.000477075332936176), 4.6620210619018305, np.float64(-3.1416652549801), np.float64(1625377.94918425), np.float64(1281096.5801339208), np.float64(296.2499999999892)]",[0.9653016],0.5569102165645837
23772669.68448806,1.403015623367123,27.811699702279515,0.00662638541737599,8.101212608665649e-08,1.1906165084849226e-06,2.3640877273101877e-05,0,-9.716454493997217,1.4093945064172981,18.221411470547515,0.0,0.0,3.40654836079164,8.48549465178605,-3.4133613157349973e-05,0.1899708889103488,213962.07731955155,-38.44430491144965,0.0,-757.967762194416,-757.967762194416,-3.1883998400440426e-05,0.0,-32.949889811021635,7.9173468369412685,4.817346836941268,10475.82285622185,12570.641,0.6992522415505426,45227001.722247936,0.0,2278666.9759855857,45169562.33567878,10803.001989766102,213689.18352801917,-15780696.672502225,1289.6177097854872,0.019877447299342557,301.3798460758454,0.98272526,7.216537680232449e-05,7.216537680232449e-05,0.00051426866921543,0.03649222764107881,0.00051426866921543,0.03649222764107881,26.93693739602898,1911.4305619843208,26.93693739602898,1911.4305619843208,26.93693739602898,26.93693739602898,0.0,1911.4305619843208,1911.4305619843208,7645.722247937283,385.2135700024253,7636.011995674779,0.0,44.53896869367594,0.0,0.0,0.0,0.0,7.216537680232449e-05,"[np.float64(31484.860093346153), np.float64(29476.299601394156), np.float64(-51.617118487583575), np.float64(-1024.9093261010964), np.float64(1.520404233110354), np.float64(0.00048538482990692335), 4.662068875935187, np.float64(-3.141664642824833), np.float64(1624120.8850668184), np.float64(1279839.5160164891), np.float64(296.3499999999891)]",[0.9654505],0.743053838711476
23770974.55079159,1.4028597796303588,27.835195948364102,0.006711254067147438,8.219157328156984e-08,1.2619064876738762e-06,2.5080306520986782e-05,0,-9.716765472114783,1.4093247756438418,18.246399411390936,0.0,0.0,3.401246794537762,8.4206489768878,-3.5744053005104526e-05,0.19009920580488898,216740.67795827717,-40.75340687774566,0.0,-828.9184882259075,-828.9184882259075,-3.487103511279069e-05,0.0,-32.949483089035326,7.917753558927576,4.817753558927575,10604.703248549602,12571.581,0.699547581386324,45230063.64568129,0.0,2276650.250409351,45172729.838141195,10934.743533022365,216464.6726986203,-15768986.228322782,1309.5563450959821,0.02019383723914932,301.31217933625425,0.9827987,7.195766734913178e-05,7.195766734913178e-05,0.0005136972626102889,0.03651043079563689,0.0005136972626102889,0.03651043079563689,27.238035147871845,1935.91142032218,27.238035147871845,1935.91142032218,27.238035147871845,27.238035147871845,0.0,1935.91142032218,1935.91142032218,7743.64568128872,389.7755487918837,7733.829805400778,0.0,44.53856197168963,0.0,0.0,0.0,0.0,7.195766734913178e-05,"[np.float64(31479.707190536945), np.float64(29373.922637141357), np.float64(-51.47617660575854), np.float64(-1023.0855458875563), np.float64(1.520452031270516), np.float64(0.0004749153480538694), 4.662116738453154, np.float64(-3.141664707182638), np.float64(1622863.7269857638), np.float64(1278582.3579354344), np.float64(296.449999999989)]",[0.96559733],0.9294513653394386
23769277.571964573,1.402706783142191,27.85869604540702,0.006797080996180081,8.338679765524805e-08,-1.8916505438160655e-06,-3.763234056668565e-05,0,-9.717075911096622,1.4091947101445013,18.271417563912593,0.0,0.0,3.3959334078963472,8.356382276878906,5.294171282421711e-05,0.19023022583060056,219551.40324580268,61.101895295775975,0.0,2533.8092926538457,2533.8092926538457,0.00010660018105230203,0.0,-32.94907591916214,7.918160728800766,4.818160728800765,10734.827964853921,12572.506,0.6998429430317972,45233070.58073856,0.0,2274638.4040847123,45175841.93230647,10963.792172951427,219277.49009378732,-15757273.229458874,1329.7766967555724,0.02051484154123514,301.24461582443433,0.98287106,7.195979687324439e-05,7.195979687324439e-05,0.0005146233015366115,0.03652867453600131,0.0005146233015366115,0.03652867453600131,27.621963043503342,1960.6451846405707,27.621963043503342,1960.6451846405707,27.621963043503342,27.621963043503342,0.0,1960.6451846405707,1960.6451846405707,7842.580738562283,394.3803749344656,7832.658345717287,0.0,44.53815480181645,0.0,0.0,0.0,0.0,7.195979687324439e-05,"[np.float64(31474.5683808872), np.float64(29271.728207101765), np.float64(-51.3352509195328), np.float64(-1021.2592658805486), np.float64(1.5205002063884518), np.float64(0.0004865577088171274), 4.662164633601213, np.float64(-3.141664427212761), np.float64(1621606.4764364474), np.float64(1277325.107386118), np.float64(296.5499999999889)]",[0.96574205],1.1161030686401987
23767578.74770819,1.4025348534949216,27.882201083425816,0.0068838560075882215,8.459778163741868e-08,3.558258569412299e-06,7.085545692033615e-05,0,-9.717385810104693,1.4092178310117842,18.296455101687904,0.0,0.0,3.3906081862596738,8.292689145210518,-9.839871737871153e-05,0.1903635130929493,222394.02396285164,-114.95525773339783,0.0,-3264.418803809549,-3264.418803809549,-0.00013734755392887142,0.0,-32.948668301497584,7.918568346465317,4.818568346465318,10866.202574362904,12573.417,0.7001383261715033,45236022.53318036,0.0,2272596.1363335433,45178900.40077916,11271.723914032418,222108.22440672145,-15745557.689548204,1350.282206283825,0.02084051875367273,301.17715578665184,0.98294234,7.140192927179712e-05,7.140192927179712e-05,0.0005115394778847671,0.0365469589123283,0.0005115394778847671,0.0365469589123283,27.79245795739856,1985.6332950913852,27.79245795739856,1985.6332950913852,27.79245795739856,27.79245795739856,0.0,1985.6332950913852,1985.6332950913852,7942.533180365541,399.0220449899193,7932.503686026223,0.0,44.53774718415189,0.0,0.0,0.0,0.0,7.140192927179712e-05,"[np.float64(31469.443663768478), np.float64(29169.716561384805), np.float64(-51.194324526393544), np.float64(-1019.4304841215309), np.float64(1.5205484786537093), np.float64(0.0004778566677125323), 4.662212578348488, np.float64(-3.1416640996947782), np.float64(1620349.1347616427), np.float64(1276067.7657113133), np.float64(296.64999999998884)]",[0.9658846],1.3030092352184943
23765878.077729017,1.4023812070210275,27.905709184324973,0.006971656423693954,8.58255340907945e-08,-2.9782327515299902e-06,-5.9362286572733675e-05,0,-9.717695168300239,1.4090215971364146,18.321532311069465,0.0,0.0,3.3852711149463404,8.229564227456784,8.138038925853408e-05,0.19050093154925773,225271.00592815303,96.23387141471468,0.0,3702.2846399275277,3702.2846399275277,0.0001557815212136822,0.0,-32.948260236138665,7.918976411824238,4.818976411824238,10998.832538159224,12574.315,0.7004337304899831,45238919.50870303,0.0,2270583.777071773,45181902.21345501,11194.337583761435,224992.71583520374,-15733839.62164036,1371.0763465792645,0.021170927990485474,301.1097994694432,0.98301256,7.161484830042752e-05,7.161484830042752e-05,0.0005139753886140323,0.03656528397502709,0.0005139753886140323,0.03656528397502709,28.26564614050525,2010.8771757578,28.26564614050525,2010.8771757578,28.26564614050525,28.26564614050525,0.0,2010.8771757578,2010.8771757578,8043.5087030312,403.7112417842948,8033.370991619622,0.0,44.53733911879297,0.0,0.0,0.0,0.0,7.161484830042752e-05,"[np.float64(31464.33303860306), np.float64(29067.88795037482), np.float64(-51.05341171046315), np.float64(-1017.5991970121837), np.float64(1.5205963823479538), np.float64(0.00048359177263491667), 4.662260559136458, np.float64(-3.1416641767885043), np.float64(1619091.703243088), np.float64(1274810.3341927587), np.float64(296.74999999998875)]",[0.9660252],1.4901701589957792
23764175.561573625,1.4022017289467872,27.92922751252327,0.007060457157698162,8.706984482461845e-08,3.3924564553719426e-06,6.768356686828886e-05,0,-9.718003984843405,1.409057751349198,18.34663105767215,0.0,0.0,3.3799221788697444,8.167002220885749,-9.160075894848463e-05,0.19064157275896493,228181.6037828234,-109.63824826925705,0.0,-3078.5178287596755,-3078.5178287596755,-0.00012954448265134014,0.0,-32.947851723144176,7.919384924818731,4.81938492481873,11132.723203465495,12575.201,0.7007291557004558,45241769.51293455,0.0,2268529.8886941173,45184858.977378644,11534.88702847972,227889.89162902135,-15722119.038196119,1392.1626219665422,0.021506128933109814,301.0425471196972,0.9830818,7.10056212094301e-05,7.10056212094301e-05,0.0005105077751630063,0.03658364977589817,0.0005105077751630063,0.03658364977589817,28.41670877053373,2036.378233637984,28.41670877053373,2036.378233637984,28.41670877053373,28.41670877053373,0.0,2036.378233637984,2036.378233637984,8145.512934551936,408.43538503710977,8135.26652932788,0.0,44.53693060579848,0.0,0.0,0.0,0.0,7.10056212094301e-05,"[np.float64(31459.23650416875), np.float64(28966.242624791583), np.float64(-50.912504381437145), np.float64(-1015.7654018746258), np.float64(1.5206449960638864), np.float64(0.0004832982715578327), 4.662308584327109, np.float64(-3.1416635882632225), np.float64(1617834.1831014864), np.float64(1273552.814051157), np.float64(296.84999999998865)]",[0.96616364],1.6775861546377164
23762471.199041612,1.4020389740613939,27.952748977890987,0.007150309137346888,8.833142539428767e-08,-1.7048514249809342e-06,-3.404656003419896e-05,0,-9.71831225889356,1.4088829447382427,18.371769718379376,0.0,0.0,3.3745613623015887,8.104997873888983,4.5489326527259344e-05,0.1907865649484707,231127.48792004326,55.10783094323075,0.0,2357.2269820158035,2357.2269820158035,9.919957239594151e-05,0.0,-32.947442762633806,7.919793885329099,4.819793885329099,11267.879798725964,12576.073,0.7010246014731232,45244564.55143103,0.0,2266503.363828671,45187759.226922974,11506.758050635273,230840.88292212648,-15710395.954053657,1413.5445682862062,0.02184618183253319,300.975398984581,0.98315,7.111761484601686e-05,7.111761484601686e-05,0.0005122211856455409,0.03660205636894533,0.0005122211856455409,0.03660205636894533,28.85823375107426,2062.13785775734,28.85823375107426,2062.13785775734,28.85823375107426,28.85823375107426,0.0,2062.13785775734,2062.13785775734,8248.55143102936,413.2069730473411,8238.195233651699,0.0,44.53652164528811,0.0,0.0,0.0,0.0,7.111761484601686e-05,"[np.float64(31454.154060249457), np.float64(28864.780835614783), np.float64(-50.77160399346041), np.float64(-1013.9290955604854), np.float64(1.5206928617334334), np.float64(0.00047999206951561033), 4.662356652931231, np.float64(-3.1416637911977974), np.float64(1616576.5758016817), np.float64(1272295.2067513524), np.float64(296.94999999998856)]",[0.9663001],1.8652575358928947
