time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,inertia,d_cp_cg,control_force_y,drag,atmospheric_pressure,fuel_percentage_consumed,lift,CL,control_force_perpendicular,CD,aero_force_y,mach_number_max,aero_force_x,control_force_parallel,mass_flow,air_density,mach_number,speed_of_sound,d_thrust_cg,gravity_force_y,control_force_x,g_load_1_sec_window,alpha_effective,x_cog,vg,ug,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component_gravity,moment_dict_aero_moment_z,moment_dict_M_wind_z,moment_dict_theta_dot_dot,moment_dict_control_moment_z,moment_dict_moments_z
297.0499999999885,31449.031489037905,28762.428482501593,-50.72017352470577,-1013.8658209841183,1.5207406885594486,0.0004863135723323533,4.662404135993816,-3.141663447434367,1616117.638210129,1271836.2691597997,0.9387533664703369,0.877506673336029,0.01882383126198879,11445.441504188406,359.63341165124405,23761829.52743963,-32.94728879288942,43147357.08958239,234754.7743205281,1435.447895564288,0.701135755578744,-45.360476322073744,-3.686238675754128e-05,0.0,0.190774480028366,234459.161964872,8.042923572296576,11777.41459679472,43201494.19060405,12008.1689453125,0.022194682778089687,3.374998145872533,300.9076737218473,7.91994785507349,-15706438.23976338,2162100.0173118142,1.706405772850379,7.094286442033138e-05,4.819947855073489,0.0,0.0,17.119620752522103,0.0,0.0,0.0072576988945536065,1.337835790039621,1.4023684068279712e-06,1.3448734447495996,26.69815369218335,8.976886373265893e-08,2.803250259816759e-05,-9.718623117781489,0.0,-945.7947594135394,0.0,-3.98031118909155e-05,0.0,-945.7947594135394
297.1499999999884,31443.967896665545,28661.149364506546,-50.585377238730416,-1012.1461264644641,1.520788668197908,0.00047778528357588553,4.662452196583752,-3.141663528385844,1614913.9459493868,1270632.5768990575,0.9410011768341064,0.8820023536682129,0.02051816308795647,11586.859999302736,359.5532889090759,23760196.937281962,-32.94689704855918,43250427.769837104,237825.3899021946,1457.4753307412398,0.7014183712803665,-18.62622281422035,-1.4951936000817678e-05,0.0,0.19091095627140808,237527.848372009,7.981914142944864,11892.757326666511,43304589.66673981,12036.921875,0.02254531540690237,3.3700260151885035,300.84061403820493,7.920339599403725,-15695236.981668908,2165175.265610525,1.715839992368937,7.080165773398761e-05,4.820339599403725,0.0,0.0,17.205013722434654,0.0,0.0,0.00735104170518747,1.3407372393069816,5.75725496650113e-07,1.3478504096890842,26.78187768352619,9.107888933918685e-08,1.1519501546685872e-05,-9.718930857607948,0.0,-58.9021635600661,0.0,-2.4790267402053016e-06,0.0,-58.9021635600661
297.2499999999883,31438.91780137476,28560.04273636762,-50.45030069707888,-1010.4181037650758,1.5208371213328127,0.00048804867022952426,4.6625002871603565,-3.141663165827544,1613707.4795187227,1269426.1104683934,0.9431699514389038,0.8863398432731628,0.022209609274133145,11729.538878694328,359.47328227609887,23758558.957510613,-32.94650400723091,43349852.457186386,240929.80178408592,1479.8132041247916,0.7017016446639307,23.83593763696202,1.8901213882205337e-05,0.0,0.19105041234277842,240631.0854989746,7.921441316902538,11993.775362913542,43404034.18802817,12064.6640625,0.022901048030466893,3.365022717153869,300.77365134175903,7.920732640731998,-15684007.199044075,2168058.056346659,1.7252961410684517,7.06868403406169e-05,4.820732640731998,0.0,0.0,17.2883442398114,0.0,0.0,0.007445393801968339,1.3435260627243717,-7.365960584045217e-07,1.3507060381144584,26.863513373635218,9.240601064607226e-08,-1.4752538286001104e-05,-9.719238088753064,0.0,1346.4084376406245,0.0,5.6670458845947584e-05,0.0,1346.4084376406245
297.3499999999882,31433.881231546653,28459.10941836652,-50.314939090937855,-1008.681953427159,1.5208853992196225,0.00047879944640118654,4.662548423716202,-3.1416630244965793,1612498.337062668,1268216.9680123387,0.9452620148658752,0.8905240297317505,0.02389815609775523,11873.483352375675,359.3933924920516,23756915.710051868,-32.94610969828532,43445751.65104236,244067.72042086883,1502.4652023846613,0.7019855524930092,-79.50630938900966,-6.228189841706033e-05,0.0,0.19119238569810038,243760.53282112628,7.861500513471889,12241.777299610112,43499947.759975195,12091.4248046875,0.023261943663186384,3.3599888997701965,300.7067862546111,7.921126949677584,-15672749.840932297,2170741.4854194587,1.7345795095765741,7.030326624635208e-05,4.821126949677584,0.0,0.0,17.369675997438343,0.0,0.0,0.007540742921202157,1.3461976583328998,2.4564356100931517e-06,1.353535726626943,26.94312958497884,9.375019056767016e-08,4.9245061495126964e-05,-9.719544808636408,0.0,-2054.1092637511138,0.0,-8.646363395068126e-05,0.0,-2054.1092637511138
297.4499999999881,31428.858214142227,28358.350211234632,-50.17931843072897,-1006.9378679833225,1.520933706594203,0.00048765358995947456,4.662596591391649,-3.141662884797446,1611286.6135214083,1267005.244471079,0.9472797513008118,0.8945595026016235,0.025583790163122726,12018.69848815817,359.313620281798,23755267.31298781,-32.94571415018391,43538223.609876685,247240.189829638,1525.4350444856723,0.7022700722768054,69.79588598600691,5.40145521359392e-05,0.0,0.19133746831911966,246937.0905374875,7.802087176979344,12238.858416611221,43592430.38799808,12117.234375,0.023628065905486623,3.3549251894198973,300.6400193862896,7.921522497778996,-15661465.8254685,2173262.9911805233,1.7436357163262932,7.037736792625537e-05,4.821522497778996,0.0,0.0,17.449077235377615,0.0,0.0,0.0076371225906692415,1.3487749311284454,-2.1559591018224033e-06,1.3561156792016995,27.020781557121907,9.5111904610032e-08,-4.326317951976869e-05,-9.719851014737182,0.0,2872.7344780124454,0.0,0.00012093042103726714,0.0,2872.7344780124454
297.549999999988,31423.848775081075,28257.76589675839,-50.0434352772602,-1005.1860350938191,1.5209822693288875,0.0004814620832372326,4.6626448041729684,-3.141662534844081,1610072.4007833712,1265791.0317330419,0.949225664138794,0.8984512686729431,0.027266498391472188,12165.189221025961,359.233966355785,23753613.88070555,-32.945317390504584,43627394.450979084,250446.02476992295,1548.726481711924,0.702555182241475,-109.33094750566536,-8.359160010840139e-05,0.0,0.19148451951558695,250130.6386133876,7.7431967773516375,12565.30553435993,43681606.07743036,12142.126953125,0.023999478944913794,3.3498321933440125,300.5733513341846,7.92191925745832,-15650156.041353295,2175583.3522254615,1.752471467374637,6.986030495825801e-05,4.82191925745832,0.0,0.0,17.526602029772135,0.0,0.0,0.007734493101212195,1.3512332434038024,3.376453908615255e-06,1.3587812537550459,27.096542012491135,9.6490772341609e-08,6.782037040970762e-05,-9.720156704592169,0.0,-3025.523720702259,0.0,-0.00012737109123255616,0.0,-3025.523720702259
297.6499999999879,31418.852939618424,28157.35723835408,-49.907310285053725,-1003.4266359032789,1.5210304889933592,0.0004862344135053898,4.662693051835824,-3.1416625628424644,1608855.788234543,1264574.4191842137,0.9511017799377441,0.9022035598754883,0.028946268011360212,12312.9603482739,359.15443141047695,23751955.524338678,-32.944919446047464,43713345.33595844,253687.00204254984,1572.3432977152113,0.7028408612512614,82.50726745930342,6.232583681975434e-05,0.0,0.19163469085187587,253377.75050187614,7.684824810578479,12522.673971436347,43767558.83351831,12166.125,0.024376247557615985,3.3447104999927877,300.506782683884,7.922317201915442,-15638821.353184588,2177761.6455267407,1.761093305469959,7.000045945737554e-05,4.822317201915442,0.0,0.0,17.60231813883903,0.0,0.0,0.007832909918239976,1.3536089818941939,-2.5475171703927433e-06,1.361135250254266,27.170455957352594,9.7887553718193e-08,-5.12198828106067e-05,-9.720461875794129,0.0,3303.2379623047814,0.0,0.00013907225276335445,0.0,3303.2379623047814
297.74999999998784,31413.870731425526,28057.124981708017,-49.77094584525241,-1001.6598458688421,1.5210792578705412,0.00048462044539354795,4.662741341957456,-3.1416620840869145,1607636.8619650118,1263355.4929146825,0.9529105424880981,0.9058210849761963,0.030623086547954224,12462.016515020307,359.0750161288423,23750292.351335786,-32.94452034273121,43796194.98922578,256961.5640897333,1596.2893085243068,0.7031270888801909,-108.10015202991491,-8.068194838373177e-05,0.0,0.1917865910563527,256639.41834727844,7.626966799226242,12863.360970429347,43850404.66141139,12189.2626953125,0.024758437109197815,3.339560678127285,300.4403140095941,7.922716305231694,-15627462.593736783,2179746.1859684703,1.7695077287939587,6.94686336535355e-05,4.822716305231694,0.0,0.0,17.676269899192725,0.0,0.0,0.007932322770641945,1.3558697474155763,3.3370177384089494e-06,1.3636126808076912,27.242591921967854,9.930172482276078e-08,6.71587934838321e-05,-9.720766525989808,0.0,-2973.222634974312,0.0,-0.00012518678048218168,0.0,-2973.222634974312
297.84999999998774,31408.902179840992,27957.069971602174,-49.634262058577264,-999.8839730723619,1.5211274808319188,0.00048482828573146553,4.662789671754948,-3.1416621909230287,1606414.8728597872,1262133.5038094579,0.9553049206733704,0.9106098413467407,0.03229693986861741,12612.326885948305,358.99572127293163,23748623.61203566,-32.944119900798604,43905951.46358264,260271.08220199632,1620.568345523699,0.7034139920646851,69.25860377066519,5.10760036068203e-05,0.0,0.19194159295095056,259954.28114440214,7.569618332673896,12837.94150359166,43960191.54423185,12219.890625,0.02514611328357573,3.3343786255123997,300.37394592072843,7.923116747164299,-15616072.476564081,2183086.503801039,1.7779111592283923,6.957305487542698e-05,4.823116747164298,0.0,0.0,17.767163495243473,0.0,0.0,0.008032777588736328,1.358980510380014,-2.137536584891874e-06,1.3667122706038781,27.331639046281968,1.0073399638404269e-07,-4.306075046641857e-05,-9.721070652666386,0.0,2878.2110634749697,0.0,0.00012119485787868185,0.0,2878.2110634749697
297.94999999998765,31403.947306478403,27857.192918494766,-49.497417487221114,-998.1021835848164,1.5211763721853289,0.0004874608196242084,4.662838041207589,-3.1416616690222603,1605191.2453268282,1260909.876276499,0.9565858244895935,0.913171648979187,0.03396781608785958,12763.939831058455,358.9165474989165,23746950.498866323,-32.9437184065311,43964529.87926266,263614.79928116716,1645.1842704779467,0.7037013638277569,-87.37603393333981,-6.36716309876384e-05,0.0,0.19209826158413354,263286.7525428958,7.5127750287958195,13147.470100262854,44018735.51419553,12236.275390625,0.025539342323137097,3.3291708232455974,300.307679018648,7.923518241431804,-15604664.844022809,2183847.239190307,1.7860034214499887,6.910451552633035e-05,4.823518241431804,0.0,0.0,17.82636481969243,0.0,0.0,0.008134243351634065,1.360490374930783,2.6961229986043344e-06,1.3684201845240447,27.38896689553722,1.0218398700941538e-07,5.436659908196208e-05,-9.721374253349849,0.0,-2278.3566225855675,0.0,-9.59431242632327e-05,0.0,-2278.3566225855675
298.04999999998756,31399.006119999707,27757.494253000008,-49.36053721723342,-996.3170544196507,1.521224673207617,0.0004839631769978397,4.662886453979121,-3.1416617807715044,1603967.1363485567,1259685.7672982274,0.9569622278213501,0.9139244556427002,0.035635708001793255,12916.926789740803,358.83749524155405,23745274.678596627,-32.943316260047524,43981543.798365414,266995.36086998275,1670.1410465927531,0.7039889166499868,42.86658842609972,3.0867262710787546e-05,0.0,0.19225733255500735,266670.25328710204,7.456432375418649,13171.961715308893,44035664.618004784,12241.08984375,0.02593819216528641,3.323946340339258,300.2415137097602,7.923920387915379,-15593250.94182823,2182558.925175547,1.7935438685165728,6.91204899605502e-05,4.823920387915378,0.0,0.0,17.85979386909184,0.0,0.0,0.008236794409775138,1.3607254635803567,-1.3224322503722e-06,1.3686764428338307,27.420476892369336,1.036526588847657e-07,-2.6692614761501635e-05,-9.721677326460929,0.0,2020.1315410228083,0.0,8.50750967662506e-05,0.0,2020.1315410228083
298.1499999999875,31394.078623163572,27657.974308861027,-49.22362824792398,-994.5285894611329,1.521273627373554,0.0004896486938878689,4.6629349039618955,-3.1416612765883416,1602742.5512350313,1258461.182184702,0.9573343992233276,0.9146688580513,0.03730061002711942,13071.308597008676,358.7585648590425,23743596.548575394,-32.94291355685238,43998356.01766315,270415.4406633145,1695.4427099364589,0.7042765816394191,-59.66863807780427,-4.2458578742965436e-05,0.0,0.19242026717194244,270081.71738380153,7.400585810447978,13430.563819039688,44052390.871065125,12245.8515625,0.02634273198853418,3.318707328123802,300.17545029377715,7.924323091110523,-15581830.821357984,2181240.2893918995,1.8005537610084175,6.874667654477307e-05,4.824323091110523,0.0,0.0,17.893174804729185,0.0,0.0,0.008340513200283086,1.3609423969626893,1.8403796111275628e-06,1.3690606259085532,27.451917329928737,1.0514113402560047e-07,3.718356821461863e-05,-9.721979870910044,0.0,-1353.2446549074896,0.0,-5.699408900159583e-05,0.0,-1353.2446549074896
298.2499999999874,31389.16481967574,27558.63341939662,-49.08668258590575,-992.7367926972311,1.5213220497261928,0.00048377805601538675,4.6629834000748644,-3.141661350348672,1601517.495204758,1257236.1261544286,0.9577025175094604,0.9154050350189209,0.038962516587637754,13227.08969142058,358.67975670944526,23741916.112367056,-32.94251029795517,44014973.076469555,273869.3738454839,1721.0933307703842,0.7045643575772347,14.713213349265256,1.0346218100643068e-05,0.0,0.1925828305231112,273535.75915506383,7.345230813924898,13513.793340842269,44068922.27860788,12250.5595703125,0.026753031595919363,3.3134537910737243,300.1094890703003,7.924726350007736,-15570404.533114858,2179921.07096609,1.8070537412835883,6.866440748432012e-05,4.824726350007737,0.0,0.0,17.926520662683274,0.0,0.0,0.008445222438289785,1.3611596985316616,-4.537066623107133e-07,1.3693359532796057,27.48329207033866,1.0664729421257e-07,-9.175834931999048e-06,-9.722281885608838,0.0,1104.1766656430125,0.0,4.6507479026423305e-05,0.0,1104.1766656430125
298.3499999999873,31384.26471222411,27459.47191755633,-48.9497112472127,-990.9416679595741,1.5213710407378493,0.0004912224653633629,4.663031932157473,-3.141660891419624,1600291.973781418,1256010.6047310887,0.958066463470459,0.9161329865455627,0.040621422113325444,13384.274373876546,358.6010711507329,23740233.37401975,-32.942106484481954,44031396.02223413,277360.04567116743,1747.0970135537452,0.7048522431657497,-33.996809806385926,-2.3625539238292248e-05,0.0,0.19274692771048857,277020.4294913695,7.290362907674281,13721.433413179328,44085258.84577509,12255.21484375,0.027169161415828088,3.308185736359178,300.04363033885113,7.925130163480949,-15558972.130583573,2178580.233127897,1.81306375639029,6.838046500412531e-05,4.8251301634809485,0.0,0.0,17.959824485551177,0.0,0.0,0.008551011799517942,1.36136421904311,1.0481218414025978e-06,1.369676321891422,27.514601549984604,1.0817234255423877e-07,2.1218258071001037e-05,-9.722583369470023,0.0,-495.1462419871133,0.0,-2.0856839702720834e-05,0.0,-495.1462419871133
298.4499999999872,31379.378304310925,27360.49013586708,-48.812703244417094,-989.1432193793827,1.5214195988751273,0.00048414576432087054,4.663080512181089,-3.1416609133059623,1599065.9919698946,1254784.6229195653,0.9584263563156128,0.9168527722358704,0.042277321041229644,13542.866762804504,358.52250854073935,23738548.336976506,-32.94170211741409,44047628.18719768,280888.13103920297,1773.457896965038,0.7051402372148232,-8.710949818111034,-5.982645935154185e-06,0.0,0.19291285915812445,280546.13738523074,7.235977654905679,13856.66023269519,44101404.577590905,12259.818359375,0.02759119250307195,3.302903168677207,299.9778743988421,7.925534530548816,-15547533.662220052,2177231.452727124,1.8186031749429084,6.821532703016331e-05,4.825534530548816,0.0,0.0,17.993094709851928,0.0,0.0,0.008657898957894268,1.3615644780519567,2.685002142079353e-07,1.3699673654450146,27.54584764380816,1.0971662625137231e-07,5.440902646916291e-06,-9.72288432140752,0.0,344.2383463124388,0.0,1.4501238299236423e-05,0.0,344.2383463124388
298.5499999999871,31374.50559858015,27261.68840654439,-48.67567165765514,-987.3414498375566,1.5214686253150593,0.0004923630566400346,4.663129127825293,-3.1416605025102338,1597839.5547140352,1253558.185663706,0.9587823152542114,0.9175646901130676,0.04393020781360721,13702.870805948507,358.4440692372487,23736861.004618373,-32.9412971977185,44063669.914056,284453.58072782983,1800.1801538865316,0.7054283385486533,-14.754308308117754,-1.0014878534692073e-05,0.0,0.19308042100354253,284107.63549662405,7.182070659880639,14024.666095527924,44117359.4789682,12264.3720703125,0.028019196539371856,3.29760609233093,299.91222154962355,7.925939450244401,-15536089.175901126,2175867.896178801,1.823690726185712,6.799932994505653e-05,4.825939450244402,0.0,0.0,18.026328131363567,0.0,0.0,0.00876588345309305,1.361756184943247,4.546771628925704e-07,1.3702705119004128,27.577030362064146,1.1128021112466039e-07,9.222710112265604e-06,-9.723184740336219,0.0,151.14602314878667,0.0,6.367565750137681e-06,0.0,151.14602314878667
