time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,air_density,inertia,vg,drag,g_load_1_sec_window,CL,speed_of_sound,gravity_force_y,alpha_effective,aero_force_y,control_force_parallel,CD,control_force_x,d_cp_cg,x_cog,aero_force_x,d_thrust_cg,mach_number_max,lift,mach_number,control_force_perpendicular,fuel_percentage_consumed,control_force_y,atmospheric_pressure,mass_flow,ug,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_x_component_gravity,moment_dict_aero_moment_z,moment_dict_theta_dot_dot,moment_dict_moments_z,moment_dict_control_moment_z,moment_dict_M_wind_z
314.3749999999711,1778.1393498926432,13376.52831756722,-96.48449043510351,-586.3115348577608,1.4077085662468019,0.003716360692192148,4.549288962980551,-3.1415803967337492,1303055.5698122364,958774.200761907,0.9750788807868958,0.9501577615737915,0.2772686060900289,44354.268504231186,352.67550038385144,0.2507113431779,23278896.61113212,0.0,1140270.3320376154,2.5801983814076532,-0.0002968797467488016,295.0694935090715,-12725060.15195928,1.3842977873324003e-05,1124895.059250299,44606355.00109991,0.2391171901940981,7246634.2060091905,-32.831727238325435,4.93550940963747,186626.73995083512,8.03550940963747,2.4403963858146724,-1415.7207481641549,2.015911235766187,0.0,0.7746809991243715,44013784.19505017,15591.73950665706,12472.8310546875,0.0,0.00017641742060341034,5.703120240439619,24.866798290187084,0.0,5.561262599916129,6.626431148376859e-07,0.0010720434774872396,0.1420926768428948,33.777365459089616,-9.765554475771816,0.0,0.0,-45962.317266001715,-0.0019744199234950953,-45962.317266001715,0.0,0.0
314.47499999997103,1768.526600614089,13318.052658454464,-95.91347154126801,-583.8231753370645,1.4079233629221015,0.0014783046004956586,4.549558356041885,-3.1416349931197836,1301808.3794130664,957527.0103627371,0.9750064015388489,0.9500128030776978,0.27824227913543964,44381.28705281112,352.67550038385144,0.25302652272875326,23276719.767279167,0.0,1142405.1956179705,2.583315703070356,-0.000973280171588542,295.0694935090715,-12713113.775738152,1.220612970298518e-05,1126528.273955873,44600080.33021302,0.2394190328788986,7233699.602450788,-32.83120932417333,4.936027323789571,189855.85690273094,8.036027323789572,2.4292059789432017,-4644.076585912468,2.0072783911465546,0.0,0.7749740082052692,44009553.00298967,15735.72053284633,12471.904296875,0.0,0.0005783191399193435,5.701129273904733,24.89779602604181,0.0,5.556654663501379,6.651858772012111e-07,0.0035202157861697224,0.14226182061107528,33.80647543752317,-9.765733557092318,0.0,0.0,-152012.8407561158,-0.006530681396517268,-152012.8407561158,0.0,0.0
314.57499999997094,1758.9707548225103,13259.826060263758,-95.34411467177964,-581.331482374604,1.4082468723410482,0.0016225060122808657,4.549826379581619,-3.1415795072405706,1300561.2887148242,956279.9196644949,0.9749284982681274,0.9498569965362549,0.2792118050893914,44404.499659156616,352.67550038385144,0.25535314096227063,23274540.92429276,0.0,1143830.3068004223,2.586429580679568,-0.01331678024066446,295.0694935090715,-12701166.942242378,-4.1701904953228563e-05,1118443.1618935114,44593534.66313543,0.2395923866265412,7218560.806346353,-32.83069097051518,4.936545677447726,247940.4605520751,8.036545677447727,2.4181139518681145,-63575.21222915882,1.9986353978660532,0.0,0.7752669942791646,44005405.50474841,15880.412930759498,12470.9072265625,0.0,0.007911578208156201,5.7396078745176755,24.921445406292914,0.0,5.550342662804856,6.673229114821454e-07,0.04823842041538562,0.14234325945293955,33.83570300499505,-9.76591188162558,0.0,0.0,-2088784.1650311654,-0.08974545069763333,-2088784.1650311654,0.0,0.0
314.67499999997085,1749.4718541482207,13201.848818843637,-94.7761897883516,-578.8365130609221,1.408512347084317,0.0036796271350788877,4.550093422598488,-3.1415810755141713,1299314.3020204883,955032.932970159,0.9748470783233643,0.9496940970420837,0.2801771790257363,44423.88649065218,352.67550038385144,0.2576911085044186,23272360.08940698,0.0,1146415.216912515,2.589535074466815,-0.0003540399578180198,295.0694935090715,-12689219.695117105,1.3050171161488322e-05,1131064.303218865,44586813.98652544,0.2400290390155868,7208054.9412763165,-32.830172179250255,4.937064468712648,186987.30133393576,8.037064468712648,2.407119483325092,-1690.9487147981552,1.989982444736257,0.0,0.7755599561702555,44000317.33331662,16025.811142225039,12469.8662109375,0.0,0.0002102880681979504,5.690130826510559,24.96034719226759,0.0,5.547583775586467,6.701447074814445e-07,0.0012843142608480263,0.14256933945276046,33.8642599907461,-9.766089448399695,0.0,0.0,-55022.968039455656,-0.002364305460557943,-55022.968039455656,0.0,0.0
314.77499999997076,1740.029847518482,13144.12124445812,-94.20656025293809,-576.3388364880241,1.4087320386054711,0.0015554911284063099,4.550364934234476,-3.1416328956290043,1298067.4242128711,953786.0551625418,0.9747620224952698,0.9495240449905396,0.2811383957782954,44439.42238610823,352.67550038385144,0.26004033237490054,23270177.26940914,0.0,1148198.975295194,2.592628133895972,-0.0010015604650884247,295.0694935090715,-12677272.083569849,1.1482847348087688e-05,1132375.9827506652,44579910.28277321,0.2403184668314007,7194937.392617,-32.82965295217103,4.937583695791873,190022.1551425706,8.037583695791874,2.3962217657895986,-4785.278113968252,1.9813195878526861,0.0,0.7758528927672661,43995468.820509575,16171.909384797907,12468.7783203125,0.0,0.0005946858049962517,5.687829771290805,24.990796057413668,0.0,5.542807144228201,6.725073436145735e-07,0.0036381810779127105,0.1426913160859232,33.89305362715483,-9.766266256359648,0.0,0.0,-156666.17412000705,-0.006732487350921888,-156666.17412000705,0.0,0.0
314.87499999997067,1730.644612282158,13086.643657480003,-93.63855716924348,-573.837895958351,1.4090549469150688,0.0016946439294989193,4.55063516893845,-3.141580222023381,1296820.662799297,952539.2937489676,0.9746710062026978,0.9493420124053955,0.2820954500125697,44451.07881411467,352.67550038385144,0.2624007177896126,23267992.4748108,0.0,1149299.7162887747,2.5957154162959166,-0.012690772083201907,295.0694935090715,-12665324.182520263,-3.96761972947246e-05,1124512.4370898504,44572715.53157187,0.24048577308276248,7179724.652922168,-32.82913329195522,4.9381033560076775,245030.73005258187,8.038103356007678,2.385419996797979,-60650.16058014333,1.9726467898616067,0.0,0.7761458024642227,43990664.052349225,16318.701763854282,12467.61328125,0.0,0.007532013103900388,5.723976712951584,25.014261746485637,0.0,5.536405193779166,6.744767782925814e-07,0.04615785080990743,0.1427290618951828,33.921933320673396,-9.766442304505768,0.0,0.0,-1992589.2075972017,-0.08563649011638268,-1992589.2075972017,0.0,0.0
314.9749999999706,1721.3161821290937,13029.416339015013,-93.07198448636147,-571.3339015732026,1.4093227781438762,0.003646346826033794,4.550904506507098,-3.1415817283632217,1295574.0791811328,951292.7101308035,0.9745320081710815,0.9490639567375183,0.2830483370478924,44458.856219087116,352.67550038385144,0.264772168268244,23265805.788365535,0.0,1151533.458921844,2.5987646656364225,-0.00039747649285831743,295.0694935090715,-12653376.593340134,1.230503576588049e-05,1136233.4740781242,44563313.735852055,0.24091102252054108,7168576.426265253,-32.828613218460944,4.938623429501958,187099.99740992245,8.038623429501959,2.3747133785535497,-1899.9026108165547,1.963964635903609,0.0,0.7764386739906337,43982956.28014077,16466.18227928322,12465.8359375,0.0,0.0002357820206974083,5.6761767502214555,25.050642048209035,0.0,5.533127392295583,6.771184967027993e-07,0.0014473771301782427,0.14290779132545986,33.948623229588065,-9.76661759190003,0.0,0.0,-61905.997657899505,-0.002660814683188693,-61905.997657899505,0.0,0.0
315.0749999999705,1712.044501530872,12972.43957842198,-92.50385817340289,-568.8273854764913,1.4095472956516242,0.0016308986572727573,4.55117819782699,-3.1416309021753657,1294327.6787905078,950046.3097401785,0.974388837814331,0.9487777352333069,0.28399705206617526,44462.7370240238,352.67550038385144,0.26715458413372156,23263617.24292908,0.0,1153098.3131914486,2.601768429803985,-0.0010164805913499553,295.0694935090715,-12641429.370744003,1.080640098738428e-05,1137353.9404118822,44553704.88408563,0.241217348110442,7154941.978613922,-32.828092739674375,4.939143908288529,189961.430510826,8.03914390828853,2.364101124681936,-4859.111769775487,1.9552732914430841,0.0,0.7767315027938514,43975441.14822345,16614.344732167116,12464.00390625,0.0,0.0006025928352708485,5.6733203826725775,25.07904936454384,0.0,5.527921635192025,6.793754093843228e-07,0.003705481195729604,0.1429991354004548,33.975508573931265,-9.766792117554699,0.0,0.0,-159106.30609990814,-0.006839276301636545,-159106.30609990814,0.0,0.0
315.1749999999704,1702.8294470378717,12915.713675163228,-91.93734814298828,-566.3178141414576,1.4098697984957465,0.0017655091065522334,4.551450702482173,-3.1415809039864264,1293081.4665102344,948800.0974599051,0.9742417335510254,0.948483407497406,0.28494159008109726,44462.694843873964,352.67550038385144,0.269547863861604,23261426.846270792,0.0,1154129.0648120244,2.604733691463161,-0.01209049692903963,295.0694935090715,-12629482.564154789,-3.773017881592011e-05,1129936.1370908418,44543896.95768609,0.24143320071710656,7139335.419367623,-32.82757185761397,4.939664790348934,242071.60039575078,8.039664790348935,2.3535824540083667,-57796.49970417867,1.946572708189787,0.0,0.7770242876909045,43968041.188421376,16763.182808700523,12462.1220703125,0.0,0.007162400347410661,5.7070100951670435,25.10099508940207,0.0,5.521179913463029,6.813241712564227e-07,0.04411912014737574,0.14302482775040334,34.00252986927594,-9.76696588053281,0.0,0.0,-1898748.2387054241,-0.08162647335667744,-1898748.2387054241,0.0,0.0
315.2749999999703,1693.6710455299528,12859.238901287606,-91.37224099537528,-563.8052392114845,1.41014004099906,0.003617058726770151,4.551722391648669,-3.1415823506496086,1291835.447955547,947554.0789052176,0.9740902781486511,0.9481805562973022,0.2858819465627973,44458.713284737576,352.67550038385144,0.27195190394100754,23259234.606893755,0.0,1156157.008015574,2.6076560639416186,-0.0004230361332948074,295.0694935090715,-12617536.23020706,1.1616787431556475e-05,1140930.4117899856,44533877.94607628,0.24187908767372862,7127884.835866658,-32.827050574472004,4.940186073490901,187031.84594889666,8.0401860734909,2.343156591232108,-2022.068938892085,1.9378630388185258,0.0,0.7773170274056175,43959749.11987831,16912.690071541143,12460.185546875,0.0,0.0002504057293188548,5.661056327323712,25.13653785831704,0.0,5.517641466757409,6.838687404876483e-07,0.0015451088928166736,0.14317431677570303,34.028907620896156,-9.767138879936695,0.0,0.0,-65937.66477539032,-0.0028349026049140583,-65937.66477539032,0.0,0.0
315.3749999999702,1684.5692410849736,12803.015550253187,-90.80567794929337,-561.2900308218817,1.4103693230307162,0.001705222629050882,4.551998325444648,-3.141629002413932,1290589.5799135547,946308.2108632254,0.9739725589752197,0.9479450583457947,0.2868181166249306,44450.75573148412,352.67550038385144,0.27436659707310806,23257040.4691372,0.0,1157635.7183024767,2.6105465278038573,-0.0010148457445106063,295.0694935090715,-12605589.948507594,1.0184002347202181e-05,1141989.815750582,44525383.82249342,0.2422318044491485,7114347.079374643,-32.82652887718444,4.940707770778465,189745.19600970912,8.040707770778464,2.33282277461671,-4849.989393772513,1.9291439830762733,0.0,0.7776097292222267,43953337.41793167,17062.859847774642,12458.6796875,0.0,0.000600161381715764,5.658134907232802,25.165906532797486,0.0,5.512478320064517,6.860967233656586e-07,0.0037097305812688578,0.14325149929441758,34.05678931707764,-9.767311114778977,0.0,0.0,-158821.31295403486,-0.006828956296687688,-158821.31295403486,0.0,0.0
315.4749999999701,1675.523914734443,12747.043934256826,-90.24066576362877,-558.7716184968864,1.410691614776036,0.0018357313225263279,4.552273160939671,-3.1415815461636347,1289343.8447756153,945062.4757252859,0.9738686680793762,0.9477373361587524,0.2877500950691351,44438.78459531641,352.67550038385144,0.27679183359098636,23254844.38944881,0.0,1158638.9271349793,2.6134279433531296,-0.011511616647154777,295.0694935090715,-12593643.548745688,-3.585514096293707e-05,1135032.9482503436,44517506.55941556,0.24250703302235063,7099068.1644351175,-32.826006755569615,4.941229892393289,239101.0952041199,8.04122989239329,2.322580249560277,-54999.67153702838,1.9204152079167,0.0,0.7779023987831478,43947828.40441961,17213.685317214844,12457.3505859375,0.0,0.006800930317560701,5.690023823944421,25.18981344875022,0.0,5.505954205466867,6.880494337024505e-07,0.04211146724894368,0.1432703575575578,34.08542149752757,-9.767482584087073,0.0,0.0,-1806783.2843861452,-0.07769492042724306,-1806783.2843861452,0.0,0.0
315.57499999997003,1666.5350908993546,12691.324342149603,-89.67699843559822,-556.2500486305416,1.4109643264750524,0.0035921513999473275,4.552547261358303,-3.1415829348832505,1288098.2477602344,943816.8787099051,0.973760724067688,0.947521448135376,0.28867787708577675,44422.782152969354,352.67550038385144,0.27922750159821547,23252646.36570117,0.0,1160628.328414039,2.616297422670051,-0.0004300386025886671,295.0694935090715,-12581697.083601892,1.0987229589254355e-05,1145493.398448902,44509422.14523507,0.24301092984876868,7087725.292685429,-32.82548420929652,4.941752438666388,186834.71102839787,8.041752438666387,2.312428267962063,-2053.8787485262687,1.9116767956594423,0.0,0.7781950361959233,43941470.274424925,17365.159521022477,12455.9697265625,0.0,0.00025378447462582915,5.646154560026555,25.2266233991528,0.0,5.502472583135392,6.905949918615421e-07,0.0015741787617219818,0.14341131421402611,34.11344619933382,-9.767653286912816,0.0,0.0,-67000.9708974533,-0.002881434218011552,-67000.9708974533,0.0,0.0
315.67499999996994,1657.6027138645675,12635.857075551214,-89.11197837931199,-553.7257936827948,1.411198318049218,0.0017789154497401662,4.55282550333412,-3.141627185284902,1286852.7941164356,942571.4250661063,0.9736486673355103,0.9472973346710205,0.28960145765261264,44402.728831248656,352.67550038385144,0.28167348558939126,23250446.405740686,0.0,1162128.5866038285,2.6191530341725207,-0.0009970415994296489,295.0694935090715,-12569750.605970517,9.61522628095679e-06,1146596.3539654557,44501138.56686882,0.24343494340473842,7074134.375147574,-32.824961240405045,4.942275407557862,189426.2604206502,8.042275407557861,2.3023660938407735,-4759.754407172115,1.9029287743179566,0.0,0.7784876402417344,43935270.075305276,17517.275275915963,12454.5361328125,0.0,0.0005876851367352826,5.643072480797183,25.256354669835297,0.0,5.497236675003482,6.928578559266315e-07,0.003651769657600535,0.14348759177430304,34.14164407629205,-9.767823222236556,0.0,0.0,-155871.96355997596,-0.006704041756440864,-155871.96355997596,0.0,0.0
315.77499999996985,1648.726666477134,12580.642444282808,-88.5484801129906,-551.1983922291672,1.411520591284141,0.0019056351905482312,4.5531027336414995,-3.1415821423573584,1285607.496997295,941326.1279469656,0.9735262393951416,0.947052538394928,0.29052083161083814,44378.60430372113,352.67550038385144,0.2841296681185384,23248244.528139006,0.0,1163213.5355887257,2.6220001728300546,-0.010953531195693311,295.0694935090715,-12557804.246020382,-3.4050008284935984e-05,1140181.786608317,44492367.81063222,0.24379466780536002,7058722.558115207,-32.82443785348376,4.942798794479149,236183.36494286318,8.042798794479149,2.292392996220485,-52262.40534307408,1.8941711360925795,0.0,0.7787802082821962,43928865.55835625,17670.025277929595,12452.970703125,0.0,0.0064479435488233915,5.672913252652532,25.280135532555583,0.0,5.490573580662667,6.948798438274869e-07,0.04013729103831871,0.14351301214453835,34.1697335002774,-9.767992389085146,0.0,0.0,-1716784.1669043622,-0.07384575488383288,-1716784.1669043622,0.0,0.0
315.87499999996976,1639.9069672706576,12525.680731907914,-87.98630807430933,-548.6679076135116,1.4117958319169894,0.0035716790318384636,4.553379307952585,-3.1415834760355956,1284362.3695558887,940081.0005055594,0.9733936786651611,0.9467873573303223,0.2914359942388619,44350.398721142505,352.67550038385144,0.2865959297308667,23246040.754896995,0.0,1165280.010666217,2.624834567625983,-0.00042090719257970033,295.0694935090715,-12545858.133985234,1.0411735529736177e-05,1150248.7200474446,44483117.87121666,0.24438309639594974,7046995.671001554,-32.82391405393488,4.943322594028028,186572.80965183652,8.043322594028028,2.2825082494717712,-2006.9912571370853,1.8854040768082145,0.0,0.7790727372344133,43921380.073461264,17823.40209816946,12451.2744140625,0.0,0.00024742853484628657,5.6306661794448845,25.315946950735828,0.0,5.486765914387766,6.974956286550223e-07,0.0015429229782358328,0.14365958232229298,34.19703123865934,-9.768160786525835,0.0,0.0,-65479.06952527216,-0.00281678373602087,-65479.06952527216,0.0,0.0
