episode,reward,steps,updates
1,2.84149681128015,115,0
2,3.3284237439784095,118,0
3,4.348541555027486,122,99
4,5.127764684089902,131,131
5,5.349472393976487,133,133
6,4.633086384279404,127,127
7,6.036220449447773,136,136
8,5.588028287096391,132,132
9,4.995311951247568,129,129
10,5.167428812924097,127,127
11,5.54044814412921,136,136
12,4.789325208923577,128,128
13,4.736902832252649,132,132
14,5.0600866138957175,129,129
15,4.81630971871128,130,130
16,4.89115344775221,129,129
17,5.124168057607702,132,132
18,4.54972301764441,129,129
19,4.3216936330529805,127,127
20,5.0356864381814015,131,131
21,5.217755710200178,129,129
22,5.529793393172624,129,129
23,4.846721459304783,130,130
24,5.243870298011185,129,129
25,5.054986205682393,132,132
26,5.160476251474123,131,131
27,6.139600411850449,134,134
28,5.310811538410602,133,133
29,5.631861435061441,133,133
30,5.400553818818277,127,127
31,5.50819308764867,130,130
32,5.519552893298818,131,131
33,5.406863524743979,129,129
34,5.82714693752186,130,130
35,5.463134969594288,130,130
36,5.135591330324293,132,132
37,5.444793777729277,130,130
38,5.3999287267636324,131,131
39,4.98154987360161,133,133
40,4.878459412000835,129,129
41,4.350988696343564,130,130
42,4.823813620132016,126,126
43,4.731981889628255,129,129
44,5.313507068049767,131,131
45,5.043893519731749,132,132
46,5.531497239745368,131,131
47,4.648150229825895,126,126
48,4.455183455954218,130,130
49,5.570901039550726,129,129
50,5.606596145776625,130,130
51,4.844861738644768,130,130
52,4.47264357487859,126,126
53,4.128268322677399,130,130
54,4.273199914884443,123,123
55,4.012157599772587,124,124
56,5.294311010952768,128,128
57,4.648246610192581,126,126
58,4.5981405217055595,126,126
59,4.7752236483756425,125,125
60,4.355158870998938,129,129
61,4.094249131691528,127,127
62,4.497148302542981,125,125
63,4.854630079060366,126,126
64,4.482868828345121,124,124
65,4.997426489943506,129,129
66,4.401086633284044,127,127
67,4.3406144584053115,124,124
68,4.311965409299261,123,123
69,3.848457302981137,122,122
70,4.367871142156182,125,125
71,4.3364982123870455,122,122
72,4.117993885424073,125,125
73,3.794033155497635,122,122
74,4.781225594989411,126,126
75,3.5867469952765525,123,123
76,4.175770093552057,124,124
77,4.115582209756297,121,121
78,4.575710253256198,123,123
79,3.801158279608706,124,124
80,4.148740389469184,126,126
81,3.3277781664348627,120,120
82,4.531324669286868,126,126
83,3.662907488904114,121,121
84,4.2459602760393444,122,122
85,4.453956606532543,124,124
86,3.555351811497504,120,120
87,3.487559720221541,123,123
88,3.2149255292147005,120,120
89,3.7057937342601512,121,121
90,3.5115786642252997,119,119
91,4.305655167293137,122,122
92,3.5968081545022788,123,123
93,4.0149827416092165,120,120
94,3.5988476187567597,119,119
95,3.704497202654303,119,119
96,2.967388467569015,118,118
97,3.3480526009404574,120,120
98,3.666295463151952,120,120
99,3.2628304025305948,120,120
100,3.005454394365687,120,120
101,3.0313079276626365,119,119
102,2.9889272176579063,117,117
103,3.867060152997854,120,120
104,3.293268423467941,119,119
