swarm_idx,best_fitness,avg_fitness,min_fitness,max_fitness,std_fitness,num_particles,generation,global_best_fitness,global_avg_fitness
0,117.9026348154531,14546.190042694156,117.9026348154531,19210.675584761706,5532.718136003443,75,0,-46.175587396403586,13794.775857562585
0,-128.69335767140166,11412.19943309852,-128.69335767140166,19211.526244178276,5997.7337390333905,75,1,-161.18467877177815,10719.16199757836
0,-176.5292717758921,9412.4772555206,-176.5292717758921,19211.828272401828,7806.9276332957415,75,2,-176.5292717758921,9085.791316226961
0,-176.5292717758921,12025.85532896543,-155.11456904298936,19215.2580620432,7790.606615453848,75,3,-176.5292717758921,12220.399711875809
0,-176.5292717758921,10054.031402623514,-152.50211466513565,19210.532370119472,7504.219425980037,75,4,-176.5292717758921,9990.201719823666
0,-176.5292717758921,9964.774526646099,-161.48631187212882,19213.656605234104,7531.0696162530785,75,5,-176.5292717758921,9426.156364602626
0,-176.5292717758921,10656.768863646123,-176.08789558179774,19213.701031610686,7152.085471937934,75,6,-178.5611768827748,10941.86268912565
0,-183.22999699438094,9593.374292941116,-183.22999699438094,19213.00870756522,7020.214757678882,75,7,-183.22999699438094,10362.251532646664
0,-183.22999699438094,8754.060590380115,-142.88466542461947,19209.258540399707,6770.300385227607,75,8,-187.9405660036189,8702.806220406648
0,-183.22999699438094,7291.733581922624,-169.89463603831763,19210.01009723783,5998.636715523832,75,9,-187.9405660036189,8285.064101669297
0,-185.49779658373927,7656.094060221019,-185.49779658373927,19209.633984139207,6727.854818241308,75,10,-187.9405660036189,7770.482467235339
0,-185.49779658373927,8746.474196451129,-174.13595726952732,19210.093607916297,6697.672094915853,75,11,-187.9405660036189,8605.545436264872
0,-185.49779658373927,8080.34745541468,-178.90573619757302,19210.046926745345,6215.623739670508,75,12,-187.9405660036189,8932.039519242906
0,-185.49779658373927,8209.254471246479,-182.46200362791873,19209.68766394411,6932.9333329532565,75,13,-192.15170251113264,8740.914498813767
0,-185.49779658373927,6165.118509842905,-162.3354665748314,19209.103008429734,5856.195177761949,75,14,-192.15170251113264,7198.469696608273
0,-185.49779658373927,7118.245464072888,-162.29840578700092,19209.476297940957,6616.347417017115,75,15,-192.15170251113264,7711.5081495422455
0,-188.73713976413453,6974.894872617773,-188.73713976413453,19213.57532605597,6761.234119478121,75,16,-194.1496593109125,7468.459408983067
0,-188.73713976413453,7551.646554670209,-188.26635853812806,19210.39422312975,6447.073337616838,75,17,-194.1496593109125,7710.5320486170485
0,-188.73713976413453,7072.924420416608,-165.7348225856662,19213.50964293651,6437.491342628342,75,18,-194.1496593109125,7263.6253311715245
0,-188.73713976413453,6993.837979729427,-171.38465702947644,19209.343730180044,6065.843798006029,75,19,-194.1496593109125,7522.499601394338
0,-188.73713976413453,6583.6944203223175,-188.32869357800763,19213.260899359484,5993.542263540754,75,20,-194.1496593109125,7327.047869544843
0,-188.73713976413453,6432.585204575609,-179.28414402250388,19212.99087294595,6276.536758856505,75,21,-194.1496593109125,7523.115185846386
0,-188.73713976413453,6583.090568890125,-170.5200884753071,19212.665443348567,6388.225041170298,75,22,-194.1496593109125,6797.968623826471
0,-188.73713976413453,6841.156166832171,-173.4469441481005,19210.955828795148,6477.890175532321,75,23,-194.1496593109125,6671.896788304414
0,-192.38984088870814,6666.6170912413145,-192.38984088870814,19134.32130761057,6528.137595336778,75,24,-194.1496593109125,7384.210603183331
0,-192.38984088870814,7555.522843031189,-190.5845326388839,19209.341569980126,6474.56009398055,75,25,-194.1496593109125,6682.553453598727
0,-192.38984088870814,7363.537304183127,-182.06796668599918,19212.774632529206,6003.361201101672,75,26,-194.1496593109125,7254.390998500755
0,-446943.379366033,1280.7948421143644,-446943.379366033,19214.379278858945,52550.37478845256,75,27,-446943.379366033,4693.476550778776
0,-446943.379366033,7913.682172394713,-185.40301426261382,19211.77408369898,6945.348950558135,75,28,-446943.379366033,7315.752977265185
0,-446943.379366033,8307.947714315613,-165.78209964240472,19212.458612915816,6988.301085496399,75,29,-446943.379366033,8526.472122949575
0,-446943.379366033,6999.947231870602,-163.26633927755844,19214.28550689293,6055.991896553499,75,30,-446943.379366033,7141.401449518814
0,-446943.379366033,7487.860163325441,-164.81156095857554,19215.433819613925,6351.848544739974,75,31,-446943.379366033,6572.255451034502
0,-446943.379366033,6633.738557783439,-164.0424315352708,19213.446545968924,5884.034182923868,75,32,-446943.379366033,8409.62029445155
0,-552679.9515172171,-1034.761219898856,-552679.9515172171,19213.587635787553,64411.07863720545,75,33,-552679.9515172171,5511.011753945525
0,-552679.9515172171,6795.399815091358,-177.56443260730978,19209.06531592058,7143.67205933032,75,34,-552679.9515172171,9265.893834901442
0,-552679.9515172171,7181.681118291249,-159.16624722137828,19211.776691848918,6820.457376824789,75,35,-552679.9515172171,7903.734709786815
0,-552679.9515172171,6674.878313359539,-184.58915159313352,19209.7415469385,7096.909649099164,75,36,-552679.9515172171,7272.5486685662945
0,-552679.9515172171,5631.293121460695,-184.80440446648603,19210.508945301786,5990.091730659666,75,37,-552679.9515172171,6762.647725029246
0,-552679.9515172171,6165.734630570784,-186.96142531522105,19212.64749287003,6248.004592577952,75,38,-552679.9515172171,7579.29806574183
0,-552679.9515172171,4559.004553747381,-187.03206781115068,19209.065177381886,5222.707822133655,75,39,-552679.9515172171,7420.299352829105
0,-552679.9515172171,6399.827556548767,-180.62357975785676,19209.068971334913,6061.512861738367,75,40,-552679.9515172171,8479.056269680523
0,-552679.9515172171,6360.778865283527,-182.40829454965694,19209.065177381886,6477.841722082624,75,41,-552679.9515172171,8217.080373096254
0,-552679.9515172171,1179.1070702531574,-392650.7418194937,19209.19934120978,46306.89342503338,75,42,-552679.9515172171,5029.3311161447145
0,-552679.9515172171,6847.196725544217,-193.43379231057952,19213.112444274135,6882.371045973668,75,43,-552679.9515172171,7600.426772435739
0,-552679.9515172171,6355.776669258885,-191.55440750556258,19210.798437350943,6397.153759372177,75,44,-552679.9515172171,6469.186197457436
0,-552679.9515172171,6182.218853368324,-179.61883699085274,19211.959598449455,6132.8035559570035,75,45,-552679.9515172171,7156.564525419394
0,-552679.9515172171,1898.6146057209726,-307061.5593167471,19209.150729949513,36429.641930944825,75,46,-552679.9515172171,5071.18512728735
0,-552679.9515172171,6869.597067297433,-188.97234453006953,19209.140373780578,6785.363298037774,75,47,-552679.9515172171,7952.766087674676
0,-552679.9515172171,6041.36658630529,-177.66545641359698,19210.984849926208,6975.968666344579,75,48,-552679.9515172171,7091.062539904822
0,-552679.9515172171,5777.548309017553,-171.19067192274997,19124.51900205799,6432.1619741330305,75,49,-552679.9515172171,6906.7251623189
0,-552679.9515172171,6017.8487643652725,-186.7053648814247,19213.86578570961,6136.5210151352585,75,50,-552679.9515172171,6818.3266711095375
0,-552679.9515172171,5441.681358532298,-191.4001993776793,19212.699873553585,5996.928504034354,75,51,-552679.9515172171,6463.603762101457
0,-552679.9515172171,7088.016325233961,-176.39075239180167,19209.10863742002,6904.928155523503,75,52,-552679.9515172171,8035.532063220859
0,-552679.9515172171,4990.370658803233,-189.99042544275997,19209.065177381886,6104.876971241107,75,53,-552679.9515172171,6471.6000123352715
0,-552679.9515172171,5181.117564010389,-189.19545578314117,19209.388103359146,6906.312467511321,75,54,-552679.9515172171,6008.529687413023
0,-552679.9515172171,4995.905746313798,-161.4693196436304,19212.743208404245,5353.822719806704,75,55,-552679.9515172171,6476.661011137341
0,-552679.9515172171,5256.904351193863,-180.56228852024256,19209.12606770151,5447.676595666432,75,56,-552679.9515172171,6189.079403724419
0,-552679.9515172171,-5993.291819657992,-417181.93807040923,19210.417802395037,64681.824632147596,75,57,-552679.9515172171,661.0293638498522
0,-552679.9515172171,5000.926863512127,-185.60273698419442,19213.585896372893,6365.972992244562,75,58,-552679.9515172171,6095.3539643662925
0,-552679.9515172171,5353.867441716765,-192.1490159766454,19134.068210676076,6758.044369701681,75,59,-552679.9515172171,5889.366589261288
0,-552679.9515172171,4720.949151454591,-189.99850026871684,19209.06522158307,6118.812567682125,75,60,-552679.9515172171,5363.901418563328
0,-580165.893907659,-6234.926156997101,-580165.893907659,19214.594052216526,69728.19998845062,75,61,-580165.893907659,411.5171309065904
0,-580165.893907659,5346.013515684561,-192.9644956544706,19209.157748176207,6516.945701223768,75,62,-580165.893907659,7806.416764909386
0,-580165.893907659,5237.1781873681275,-179.5435933266625,19213.021153389713,6174.264867870663,75,63,-580165.893907659,9226.293239482768
0,-580165.893907659,5994.708916295005,-192.349108429772,19215.722153078215,7155.424443589279,75,64,-580165.893907659,9457.445284183808
0,-580165.893907659,4965.210679629558,-193.07184816442864,19214.429169427145,6568.704139195384,75,65,-580165.893907659,7217.105686154474
