time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,aero_force_x,control_force_perpendicular,lift,mach_number_max,drag,x_cog,d_thrust_cg,atmospheric_pressure,aero_force_y,control_force_x,alpha_effective,control_force_parallel,fuel_percentage_consumed,mach_number,ug,gravity_force_y,control_force_y,mass_flow,air_density,inertia,d_cp_cg,CL,vg,g_load_1_sec_window,CD,speed_of_sound,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component_control,moment_dict_theta_dot_dot,moment_dict_control_moment_z,moment_dict_moments_z,moment_dict_M_wind_z,moment_dict_aero_moment_z
296.0499999999894,31500.40133863303,29784.48308608239,-52.07246035630596,-1031.007667033271,1.5202598599089083,0.0004800775008572635,4.661925484761779,-3.141665624852871,1628182.7482565157,1283901.3792061864,0.7550386190414429,0.5100772976875305,0.0017255421279107218,10106.060323208923,360.440828802088,10321.663079304533,0.0,70.23035955822571,8.683544757957902,205966.02049532658,4.816059018727204,7.9160590187272035,1231.4625877653336,205707.2429504173,1755852.9642718057,7.306551370245273e-05,34750823.7551554,0.6983150899124213,3.423980730752104,0.0,-15818639.459437884,34706436.46400089,9658.162109375,0.018955456837618873,23778037.197079655,-32.9511776292357,6.463703117970399e-05,0.0,0.11985959691087553,0.18956235127457338,301.58344731727544,0.006380951123406458,11.72370096752519,-2.175778755362548e-06,-9.715518406257981,7.759541606641625e-08,-4.307928919043749e-05,1.0845912415470171,1.0784127065294122,0.0,0.0,0.0,21.316057120225047,0.00011817862536014983,0.0,2810.0557497133836,0.0,2810.0557497133836
296.1499999999893,31495.20089106838,29681.456040425604,-51.9636872061823,-1029.8279528917265,1.5203079137535853,0.0004775918613240252,4.661973128665063,-3.1416652149114777,1627214.0046346895,1282932.6355843602,0.7573271989822388,0.5146543979644775,0.0034491156132194388,10244.199379681819,360.35953173143844,10624.774049538688,0.0,-96.97974309087506,8.616872536007564,208860.7536073283,4.816371144018831,7.9163711440188305,1250.592958760625,208590.35926640502,1759488.705939375,7.258820724365123e-05,34855930.62347447,0.6985425058466777,3.420834012520662,0.0,-15809736.699629365,34811493.778953776,9687.4365234375,0.019258611675729637,23776736.264574297,-32.95086550394407,-8.805244140197566e-05,0.0,0.24052197457964047,0.18963443995668983,301.5154142228569,0.006468376366449273,11.802464799165886,3.003443525884735e-06,-9.715831264111237,7.877988168676537e-08,5.952291425385584e-05,1.0876566080670487,1.08128906273418,0.0,0.0,0.0,21.393310086935355,-0.00011338831536005786,0.0,-2696.0040698004746,0.0,-2696.0040698004746
296.2499999999892,31490.011339700835,29578.54746237244,-51.85461459845287,-1028.6402981314018,1.5203553421528697,0.0004755854670149112,4.6620207843010455,-3.1416654421481756,1626242.309657883,1281960.9406075536,0.7596344947814941,0.5192689299583435,0.0051707072148473475,10383.930088502517,360.2783072092563,10621.530020448809,0.0,44.12556017519862,8.550756032252556,211792.16842659126,4.816684467373071,7.916684467373072,1270.0075001789774,211525.66665520135,1763179.6286922784,7.276421898216867e-05,34961890.732187115,0.6987706137403695,3.417658893389304,0.0,-15800804.0985202,34917402.5546912,9716.9501953125,0.019566408508327988,23775430.35287835,-32.95055218058983,3.9524544302671494e-05,0.0,0.3619940647027347,0.18970838921248864,301.4474416836512,0.006556882356559538,11.881917796580527,-1.3660850121865952e-06,-9.716143778010707,7.998126326172905e-08,-2.7099036509865263e-05,1.0905731710789557,1.0842047450254835,0.0,0.0,0.0,21.471217633021045,8.251202739446725e-05,0.0,1961.7589605919468,0.0,1961.7589605919468
296.3499999999891,31484.832714096,29475.758149636313,-51.745243583702276,-1027.444644626844,1.5204034461952562,0.00048183914569367194,4.662068448952591,-3.141665002757335,1625267.64399321,1280986.2749428807,0.7619568109512329,0.523913562297821,0.006890303587583166,10525.262766065794,360.1971559234065,10839.641757599451,0.0,-34.881497708890876,8.485190893063528,214759.42328423928,4.816998997788444,7.916998997788443,1289.7100446886755,214485.69479726348,1766878.5930748298,7.247696549672611e-05,35068536.0908382,0.6989994184078324,3.4144551486261996,0.0,-15791841.462486813,35023996.967675686,9746.65625,0.019878912158316872,23774119.424293384,-32.95023765017446,-3.0824821630470733e-05,0.0,0.484281780158779,0.18978316159033792,301.3795302740724,0.006646442617101143,11.9619429908327,1.0795236333534227e-06,-9.716455945487823,8.119931531923419e-08,2.1434835339849943e-05,1.093636336734495,1.0871308486359132,0.0,0.0,0.0,21.54967958484874,-2.6771949295315114e-05,0.0,-636.4795197679487,0.0,-636.4795197679487
296.449999999989,31479.665055301975,29373.089108962646,-51.63539866827252,-1026.2376816906558,1.5204510450175142,0.00047357003540537257,4.6621161324305636,-3.1416650874130494,1624288.5174978487,1280007.1484475194,0.7654441595077515,0.5308883190155029,0.008607887889250083,10668.156718824768,360.1160787274937,10981.280744128715,0.0,-35.790948832544125,8.420172874761429,217762.73916278066,4.817315100589935,7.917315100589935,1309.704441862302,217485.68532638624,1773270.5976469438,7.235157924689872e-05,35228786.67772948,0.6992291835405727,3.4112144545585923,0.0,-15782834.305748107,35184128.83918672,9791.2646484375,0.020196187796206314,23772801.956009727,-32.949921547372966,-3.120485867375011e-05,0.0,0.6077230751012768,0.1898596075721934,301.3116806534647,0.006737068039890835,12.075099810724273,1.1072879521269043e-06,-9.716767763685807,8.243434318651779e-08,2.200700779430468e-05,1.0983165930572893,1.091721438983387,0.0,0.0,0.0,21.661255657576437,-2.7769851785390222e-05,0.0,-660.1671868418249,0.0,-660.1671868418249
296.5499999999889,31474.508420921185,29270.541693736064,-51.52491474237754,-1025.0158498177725,1.520498925273289,0.00048245146559429,4.6621638229329,-3.141664897659611,1623303.3315542452,1279021.962503916,0.7701811790466309,0.5403623580932617,0.010323437478629571,10812.546447256156,360.0350767497833,11046.212354803325,0.0,41.58665963901757,8.355697973816133,220801.2770744268,4.817633287593508,7.9176332875935085,1329.9945139938138,220524.7987863511,1782543.935844411,7.238139972098878e-05,35446534.45584739,0.6994602783296422,3.407925155254342,0.0,-15773767.084947566,35401685.58199398,9851.859375,0.020518300238716595,23771475.814730786,-32.949603360369395,3.577374830249225e-05,0.0,0.7326811820494454,0.18993805656654553,301.2438937067879,0.006828740401433664,12.223864100264743,-1.2861542587088613e-06,-9.717079228713738,8.368627211226059e-08,-2.5586233515936577e-05,1.1047337988404473,1.0980966410866042,0.0,0.0,0.0,21.80842292000864,7.979569286821951e-05,0.0,1896.861383136566,0.0,1896.861383136566
296.64999999998884,31469.362875124105,29168.117382024535,-51.41378673068228,-1023.779290287704,1.5205468525607486,0.0004754326919854615,4.662211534419492,-3.1416646818587433,1622312.1623342745,1278030.7932839452,0.7748587131500244,0.5497174263000488,0.012036927628634283,10958.419595672938,359.954151218162,11324.699098461913,0.0,-93.41679059887194,8.291762342509363,223874.4052371866,4.817953674282765,7.917953674282765,1350.5840757981387,223587.81102137503,1791642.505831566,7.198453587475839e-05,35661531.42062695,0.6996927832601166,3.404584599607888,0.0,-15764640.528275542,35616496.74512727,9911.69140625,0.020845314260326143,23770140.519047666,-32.94928297368014,-7.928945128793385e-05,0.0,0.8591417442292768,0.19001807528253306,301.1761704634493,0.006921437712366103,12.371213819517376,2.888130497696742e-06,-9.717390336020465,8.495494034044222e-08,5.7510025602251246e-05,1.1111868007098096,1.1043759317279909,0.0,0.0,0.0,21.954157511757934,-0.00010715217473145303,0.0,-2547.022250288187,0.0,-2547.022250288187
296.74999999998875,31464.22848126033,29065.817637696007,-51.30203459505206,-1022.5281452727465,1.520594495329367,0.00047997435764972693,4.662259256512639,-3.1416647611832724,1621315.0868948214,1277033.717844492,0.7794759273529053,0.5589517951011658,0.013748333849733656,11105.782672283462,359.87330335048875,11306.570789556872,0.0,70.08419390019435,8.228362141298726,226983.64121123202,4.8182762405585375,7.918276240558537,1371.4769785055912,226701.8741569736,1800601.4883422386,7.217580957341596e-05,35873749.57905434,0.6999266802612112,3.401193216975122,0.0,-15755455.372716779,35828532.5284316,9970.75390625,0.02117729529337221,23768796.15262752,-32.948960407404364,5.869610825931515e-05,0.0,0.9870901858279202,0.19010072936846717,301.10851194448435,0.0070152077286961155,12.517145334324768,-2.1660379403753716e-06,-9.71770108109706,8.62410018931797e-08,-4.317245456725066e-05,1.1173827623422161,1.1105808506295902,0.0,0.0,0.0,22.098438988223567,0.00011986283039249867,0.0,2848.9951818762675,0.0,2848.9951818762675
296.84999999998865,31459.10530134332,28963.64391023284,-51.189660088217806,-1021.2625601288821,1.5206426570374687,0.0004792129077501034,4.66230699669941,-3.1416643396619417,1620312.1831777804,1276030.814127451,0.7840322256088257,0.5680644512176514,0.015457631893058417,11254.642105514758,359.7925343544316,11615.213953117453,0.0,-92.13981870032518,8.16549353916989,230127.93265851037,4.818600966030649,7.918600966030649,1392.6771099922648,229834.6376946899,1809375.6910018525,7.17289289622336e-05,36083152.9380715,0.700161951086487,3.3977514442801615,0.0,-15746212.364052294,36037759.16398062,10029.0361328125,0.021514309430992726,23767442.800335135,-32.94863568193225,-7.61472211858738e-05,0.0,1.1165117000558926,0.19018490416384567,301.04091916245824,0.007110016291107992,12.661615766578176,2.846745305756435e-06,-9.718011459477264,8.754413650545774e-08,5.679417276812149e-05,1.1236780101206238,1.1166833834781629,0.0,0.0,0.0,22.241244334349712,-0.00010484946989890987,0.0,-2492.003778467801,0.0,-2492.003778467801
296.94999999998856,31453.993397295908,28861.597634443067,-51.07667361483832,-1019.9826818065079,1.5206902333961927,0.00047697879524324785,4.662354754095144,-3.1416645206989515,1619303.5300405733,1275022.160990244,0.7885269522666931,0.5770539045333862,0.017164797755230943,11405.004249091606,359.7118454272234,11629.38371739028,0.0,42.02181933405237,8.103152713858854,233309.10854871626,4.818927829931474,7.918927829931475,1414.1883949515352,233019.096496368,1818007.403988281,7.18517834110699e-05,36289717.504578784,0.7003985772529117,3.3942597265347576,0.0,-15736912.257158685,36244150.50240763,10086.53125,0.021856423430722693,23766080.54859314,-32.94830881803143,3.427029122077263e-05,0.0,1.2473912735603236,0.19027189258186522,300.9733931212353,0.007205919415845632,12.804627110607463,-1.2978740766358764e-06,-9.71832146673847,8.886511975540527e-08,-2.5918075466637966e-05,1.1297152640360943,1.1227094675343103,0.0,0.0,0.0,22.382555110899744,8.149777288542936e-05,0.0,1936.8826349260642,0.0,1936.8826349260642
297.0499999999885,31448.89282924821,28759.680231386712,-50.96308700589083,-1018.6886427215484,1.5207384380576934,0.00048239772953210906,4.662402525675949,-3.1416640876182558,1618289.1996572725,1274007.8306069432,0.7929652333259583,0.5859304666519165,0.0188698076628686,11556.875093025645,359.6312377563776,11867.29167023932,0.0,-46.333022889437906,8.041335852586261,236526.4300801173,4.81925681302713,7.919256813027131,1436.0147948844503,236228.53693321452,1826473.0641667056,7.154854817947864e-05,36493675.2852567,0.700636541424576,3.3907184743577856,0.0,-15727555.742156094,36447940.023705445,10143.3037109375,0.022203704715210635,23764709.477416903,-32.94797983493577,-3.728967612426359e-05,0.0,1.2598557685988516,0.1903608576017703,300.90593481631095,0.007302894113076945,12.946304893844975,1.43055962069745e-06,-9.718631098500154,9.020375266849258e-08,2.8595105280260448e-05,1.1357996686858516,1.1286444132195426,0.0,0.0,0.0,22.522513300728033,-4.0774611471388686e-05,0.0,-968.9967956721026,0.0,-968.9967956721026
297.1499999999884,31443.80365704466,28657.89309973629,-50.84890729822077,-1017.3807211313763,1.5207861313962403,0.00047544347504521837,4.662450320226176,-3.1416641888299357,1617269.3296011202,1272987.960550791,0.7972959280014038,0.5945918560028076,0.020572638217116752,11710.262921004476,359.5507125128369,11985.822023883076,0.0,-13.59852922719135,7.980039149675601,239781.26731844564,4.819587880602972,7.919587880602972,1458.1603092053251,239481.51580481464,1834678.7949830084,7.147182179334521e-05,36692678.28819967,0.7008758151169613,3.387128449887615,0.0,-15718144.144986074,36646781.491429225,10198.7001953125,0.02255622139068554,23763329.73132369,-32.94764876735993,-1.0800993087312083e-05,0.0,1.2729336368924655,0.19045264142204418,300.83854523173363,0.007400980493511718,13.085207366551758,4.1972607233421607e-07,-9.71894035043796,9.156063332077179e-08,8.397844454053077e-06,1.141661130098882,1.1344299687149262,0.0,0.0,0.0,22.65966516564542,4.906896247033927e-06,0.0,116.60419347566196,0.0,116.60419347566196
297.2499999999883,31438.725938120326,28556.2376099799,-50.7341615940845,-1016.0592014003898,1.520834240030529,0.000483763660729298,4.662498127125062,-3.141663887094533,1616244.0603445284,1271962.691294199,0.8015168309211731,0.6030336618423462,0.022273266490627268,11865.177011118096,359.47027084636096,12115.686625774932,0.0,9.368743550579488,7.919258801503993,243074.05420097872,4.819920991818922,7.9199209918189215,1480.6289774778504,242771.92187536787,1842611.3596343682,7.137371272492032e-05,36886618.522122525,0.7011163654972328,3.383490554667702,0.0,-15708678.820104837,36840567.44098737,10252.6923828125,0.022914042283473914,23761941.480341423,-32.947315656143985,7.344217409555043e-06,0.0,1.286588858398625,0.19054729068376883,300.7712253339362,0.007500192539707303,13.221258482898067,-2.890780783472204e-07,-9.719249218311917,9.293600417889787e-08,-5.789401700925751e-06,1.1473718607710803,1.1400576217688225,0.0,0.0,0.0,22.793938332020357,3.704584279438786e-05,0.0,880.2811485701724,0.0,880.2811485701724
297.3499999999882,31433.65972943128,28454.715112870483,-50.618845374952976,-1014.7242285378987,1.5208821430088972,0.0004758227869024646,4.662545959894832,-3.1416638168859343,1615213.4688528292,1270932.0998024999,0.8056775331497192,0.6113550066947937,0.023971669886207886,12021.624262217818,359.38991389218467,12343.35198116379,0.0,-63.998231738473606,7.8589910100167035,246405.10272825978,4.820256120995289,7.920256120995289,1503.4248786569692,246095.7545512864,1850379.2493704522,7.109907715951991e-05,37077779.99428429,0.7013581707556983,3.379805346349924,0.0,-15699160.50502404,37031579.30656006,10305.9150390625,0.023277236928891297,23760544.831299677,-32.946980526967614,-4.9515733848315424e-05,0.0,1.3008007804879318,0.1906447905532449,300.7039760748977,0.007600537149959303,13.355862639066514,1.974070067844359e-06,-9.719557697951858,9.433006945572968e-08,3.9572943867746006e-05,1.1530522471422444,1.1455942419082503,0.0,0.0,0.0,22.92674003818266,-6.444905071622536e-05,0.0,-1531.3445588775792,0.0,-1531.3445588775792
297.4499999999881,31428.605086699245,28353.326944684155,-50.50298048701436,-1013.3759470304863,1.5209301193016438,0.0004834857022935563,4.662593806125625,-3.141663686823981,1614177.632488083,1269896.2634377538,0.8097778558731079,0.6195557117462158,0.025667826048853967,12179.61066403352,359.3096427751599,12386.556257926894,0.0,48.945746187223854,7.799231988401076,249775.1319675338,4.820593247457325,7.920593247457326,1526.5521293341374,249467.81790273913,1858001.617856339,7.115717255912202e-05,37266154.711387195,0.7016012127427083,3.376073268209184,0.0,-15689589.941305956,37219808.12633361,10358.3642578125,0.023645875544206878,23759139.87015478,-32.94664340050558,3.737833423678172e-05,0.0,1.3152166284561122,0.19074544968640672,300.63679839790524,0.007702037650104644,13.489020918228352,-1.5092854800111317e-06,-9.719865785230912,9.57431903425207e-08,-3.028481859677401e-05,1.1585392599822966,1.1510515202669656,0.0,0.0,0.0,23.058062122297677,9.251885262251146e-05,0.0,2198.1683600844863,0.0,2198.1683600844863
297.549999999988,31423.56206487716,28252.074427133342,-50.386563373665425,-1012.0145034478405,1.5209782297511025,0.00047751814328523336,4.6626416784566365,-3.141663448705534,1613136.6286123507,1268855.2595620214,0.81381756067276,0.62763512134552,0.02736171286720168,12339.142098478469,359.22945860967013,12684.982366255785,0.0,-92.08267200653597,7.739977961426158,253183.20117828855,4.820932350437178,7.9209323504371785,1550.0148838379191,252865.24684201265,1865449.031064342,7.076267136385539e-05,37451734.680068485,0.7018454732835191,3.372294766746279,0.0,-15679967.870707648,37405247.365292825,10410.0390625,0.024020029031121166,23757726.6832364,-32.94630429752573,-6.941148605243974e-05,0.0,1.3294582661838297,0.19084830896361737,300.5696932375253,0.007804662352663512,13.620712507134007,2.838553901670554e-06,-9.720173476065595,9.717509300638876e-08,5.7012376414828705e-05,1.164086801698252,1.15641105531714,0.0,0.0,0.0,23.18789785182021,-0.00010285160769169985,0.0,-2443.52038447086,0.0,-2443.52038447086
