episode,reward,steps,updates
1,0.9688525324220159,127,0
2,1.1891921348846992,129,0
3,0.7069982595038198,130,130
4,1.3183862028785178,136,136
5,2.2246039272823612,139,139
6,2.01075979855627,139,139
7,2.2359514037846697,136,136
8,2.79339022349383,142,142
9,2.6921161413076575,142,142
10,1.0679120129620365,130,130
11,1.3363583947538409,134,134
12,2.1393743101739737,135,135
13,2.9451319682817836,139,139
14,2.243286321147007,136,136
15,1.4782706092028732,135,135
16,2.8795035400181916,141,141
17,3.155037069340917,139,139
18,1.9501672306366569,136,136
19,2.1575872809547043,137,137
20,1.9363631070921432,138,138
21,3.7481834641934935,144,144
22,2.5558229693425005,137,137
23,2.090955054413934,143,143
24,2.9947432699249,140,140
25,2.3401644617774195,137,137
26,1.3909856547401844,136,136
27,2.140354442253507,140,140
28,3.0137842893401317,137,137
29,2.8391956993668135,138,138
30,1.9485109626326214,136,136
31,3.00592891201115,139,139
32,3.1957076602275585,141,141
33,2.3066535574424076,140,140
34,2.2928528894022904,138,138
35,2.2505217254673546,136,136
36,1.844753173015409,137,137
37,1.896098965648223,135,135
38,1.698653093806353,132,132
39,1.672158976749806,132,132
40,1.7354215363174497,132,132
41,0.9566776919164326,128,128
42,1.0586659009024206,126,126
43,0.5222946832922091,124,124
44,0.37591291463856,124,124
45,0.6545585019519677,128,128
46,0.1280442285278358,123,123
47,0.6518866156193894,125,125
48,0.43743403130777025,124,124
49,-0.043405188768250724,122,122
50,-0.2848273863231867,118,118
51,-0.12118648418828748,120,120
52,-0.9020780815853904,116,116
53,-0.683495444795545,118,118
54,-0.33167622096770266,120,120
55,-0.9063421386310857,114,114
56,-1.4918074912016532,114,114
57,-0.5953598347901057,118,118
58,-0.1776645746133898,120,120
59,-1.2169423063395968,117,117
60,-0.8392346271492599,118,118
61,-1.4628343357697986,115,115
62,-0.629061494980915,117,117
63,-0.9380998842272739,115,115
64,-1.1305524634641806,112,112
65,-0.9337635592715543,116,116
66,-0.9344676312276938,116,116
67,-1.9159715037081302,112,112
68,-0.5258200623475542,116,116
69,-0.9380108617577054,118,118
70,-1.2861954079915172,116,116
71,-1.488375438802592,114,114
72,-1.278598707776263,116,116
73,-1.3710283092636644,114,114
74,-1.1131057473724706,114,114
75,-0.8312406221734872,115,115
76,-1.4242568450927333,113,113
77,-2.0315138719291834,110,110
78,-1.5974771307115834,112,112
79,-1.5818159679063335,110,110
80,-2.2943859611818835,111,111
81,-1.7363955332132406,109,109
82,-1.0435723884110129,112,112
83,-1.970015458991531,111,111
84,-1.873660121430575,113,113
85,-1.3425481399269241,111,111
86,-0.8635595400395619,115,115
87,-1.0037691595936469,112,112
88,-1.9794770835560502,112,112
89,-2.259803680131947,110,110
90,-1.6477895064866104,108,108
91,-2.003242805908787,109,109
92,-1.9776305202010374,111,111
93,-2.3394469259707638,109,109
94,-1.7346021457115572,108,108
95,-1.9903776676291969,109,109
96,-1.4800727565314435,109,109
97,-2.448256925712525,107,107
98,-2.4787180244539453,110,110
99,-2.0388921401749425,110,110
100,-1.5092350059179171,110,110
101,-1.6410743693034888,108,108
102,-2.156198425950966,107,107
103,-2.529765599209375,106,106
104,-2.8874775802827894,106,106
105,-2.0629494730601072,106,106
106,-2.2807203904046975,106,106
107,-2.990628965356562,106,106
108,-2.4419847321604173,104,104
109,-2.869039536198617,105,105
110,-2.3773333617960457,104,104
111,-2.2953643548515004,106,106
112,-2.1836150944459565,104,104
113,-2.238616555750724,104,104
114,-2.23234149563888,104,104
115,-3.0646745299027813,105,105
116,-2.909044038274592,105,105
117,-2.2471833663501615,104,104
118,-2.2421234205875766,104,104
119,-2.4146946088469994,104,104
120,-2.974621393928392,105,105
121,-3.054583262687977,104,104
122,-2.377965784814248,103,103
123,-2.8458956177232295,103,103
124,-2.40881141760572,103,103
125,-2.6512087541346885,104,104
126,-2.713534024149304,104,104
127,-2.225115809313113,104,104
128,-2.2744277738354377,104,104
129,-3.0969977942782254,105,105
130,-2.933908745367267,106,106
131,-1.9115997257359378,106,106
132,-1.7353653794883659,107,107
133,-2.450639415630877,107,107
134,-1.988237560762041,106,106
135,-2.3811717997996125,105,105
136,-2.2218081447530214,104,104
137,-2.3412822727753104,103,103
138,-2.5986547573565435,103,103
139,-2.725382049412758,103,103
140,-2.9206141048426026,103,103
141,-2.802209776983081,103,103
142,-3.316615407095729,103,103
143,-2.6095069354049505,102,102
144,-3.1650435856624997,103,103
145,-2.9499494713915153,103,103
146,-2.818101956599005,103,103
147,-3.1573583644032963,104,104
148,-2.6921799123631454,103,103
149,-2.7654109154526028,103,103
150,-3.2382387679520006,104,104
151,-2.7671243603108673,105,105
152,-2.370563459488139,105,105
153,-2.8664844194911616,104,104
154,-2.5057345062587038,104,104
155,-2.929008407110503,105,105
156,-2.158026827956526,105,105
157,-2.292396643166379,105,105
158,-2.7543216758489777,105,105
159,-2.3203782684942498,105,105
160,-2.8744588327808405,105,105
161,-2.8770336249583197,105,105
162,-2.9315704899412367,106,106
163,-2.822681985890445,107,107
164,-2.4503606415089356,107,107
165,-2.026616977658005,107,107
166,-2.139659559161272,107,107
167,-2.1334692115043303,106,106
168,-1.9878518011344024,106,106
169,-2.499511253330529,107,107
170,-2.2928354257698063,108,108
171,-1.8291671469500752,108,108
172,-2.480409885656737,109,109
173,-1.7415540273992658,107,107
174,-1.7408477087817396,108,108
175,-2.39066301078258,108,108
176,-1.678451599138489,108,108
177,-1.8792001136155143,108,108
178,-1.8586309813992905,108,108
179,-2.3240535563922107,109,109
180,-2.054030493766726,109,109
181,-1.7493375513202913,108,108
182,-1.885762382808796,108,108
183,-1.8017854946680885,108,108
184,-2.3080347747880765,109,109
185,-1.946001251891822,108,108
186,-2.3812214563531047,109,109
187,-1.9611170334346948,108,108
188,-2.160491557703363,108,108
189,-2.24122496311285,108,108
190,-1.898979978622009,108,108
191,-1.8576922533555251,108,108
192,-2.159429648371578,109,109
193,-1.7598506787700536,108,108
194,-1.9357985179186787,110,110
195,-1.7386161229374917,110,110
196,-2.0407632450538227,110,110
197,-1.7348011916551673,109,109
198,-2.1736302375869974,110,110
199,-1.5675159666915324,112,112
200,-1.5670211239426326,114,114
201,-0.4377576269604191,117,117
202,-0.7618321564099695,119,119
203,-0.4102712231435337,124,124
204,0.20329418015615808,127,127
205,1.3208900123158944,131,131
206,2.079437121782515,137,137
207,2.8463845849915383,144,144
208,4.159499644076707,148,148
209,4.004513296302916,147,147
210,3.400656646531342,143,143
211,3.2533494308044855,146,146
212,3.3179039739419203,144,144
213,3.0262230172928124,142,142
214,4.088621126559909,146,146
215,3.381606940967627,143,143
216,3.0209573457636267,145,145
217,3.557560479751782,145,145
218,3.017817365744989,142,142
219,3.6823471695494234,143,143
220,3.122285306987873,143,143
221,2.9313134414676405,144,144
222,3.368740839267282,143,143
223,2.8505819560487495,143,143
224,3.042993513476329,143,143
225,3.8328025698014567,147,147
226,3.513042341289214,144,144
