t[s],x[m],y[m],vx[m/s],vy[m/s],mass[kg],tau[-]
466.2000000000375,26701.12283483439,19029.827274305702,-258.52656363941117,-660.9945327801172,691413.293410987,1.0
466.3000000000375,26675.13390414212,18963.726329564335,-259.88930692271015,-661.0094474136702,691317.3563205545,0.06000000000000001
466.40000000003755,26648.33039515144,18898.01190158781,-268.03508990679035,-657.1442797652485,689718.4048133461,1.0
466.5000000000376,26621.266806231546,18832.365270114675,-270.63588919891737,-656.4663147313526,689353.9825964776,0.22791323891037518
466.6000000000376,26593.37563061169,18767.090628108843,-278.91175619858177,-652.7464200583277,687755.0310892692,1.0
466.7000000000376,26565.31022910009,18701.835732943604,-280.654015115994,-652.5489516524058,687584.1308259541,0.10688270566341043
466.80000000003764,26536.404799273783,18636.938088800463,-289.0542982630816,-648.9764414313912,685985.1793187457,1.0
466.90000000003766,26507.1563086488,18572.143187979884,-292.484906249842,-647.949008205803,685459.143693249,0.32898785430656374
467.0000000000377,26477.116289031466,18507.66233727328,-300.40019617331797,-644.8085070660428,683988.6039245316,0.9196900356814376
467.1000000000377,26446.740362185155,18443.27619109235,-303.7592684631117,-643.8614618092878,683487.0880875197,0.31365293740991135
467.20000000003773,26415.543780468975,18379.199474801553,-311.965817161801,-640.7671629079921,681978.1367518097,0.9437130074972928
467.30000000003776,26383.972989676644,18315.23008387628,-315.7079079233217,-639.6939092527542,681405.9983919292,0.3578209578596797
467.4000000000378,26351.59670044841,18251.546386758837,-323.7628922823552,-636.8369711744244,679950.077686118,0.9105471299458577
467.5000000000378,26318.76745385576,18187.997476141834,-328.2924659265053,-635.4891061700199,679226.0906314111,0.4527886251978048
467.6000000000378,26285.17484287437,18124.701903580757,-335.9261098138792,-632.9557256107794,677875.9561228952,0.8443874016373474
467.70000000003785,26251.036480971845,18061.57034078672,-341.3836190252655,-631.315627940386,676975.0420110535,0.5634405469960779
467.80000000003787,26216.173923487804,17998.6641663544,-348.6255748404153,-629.0617443231911,675721.4581305629,0.7840036891920631
467.9000000000379,26180.686315404728,17935.94247211603,-354.8760808307675,-627.2169423837285,674674.1928280962,0.654970021132865
468.0000000000379,26144.49070765524,17873.429101706355,-361.9560774948836,-625.1337040967185,673468.6263857317,0.7539731110853358
468.10000000003794,26107.61456432259,17811.109859369342,-368.76143332650406,-623.1924233701413,672324.7790200535,0.7153733934529237
468.20000000003796,26070.02305134483,17748.991204796846,-375.9151297775959,-621.1865457249412,671119.2260022502,0.7539647152326897
468.300000000038,26031.71327099002,17687.06931525737,-383.0978035480804,-619.2188953947757,669915.013026328,0.753126639859619
468.400000000038,25992.667125416843,17625.34505550432,-390.46145573178603,-617.2425975305061,668682.3567468567,0.7709153616693256
468.500000000038,25952.87289977826,17563.817376826602,-397.9422563858173,-615.276786777163,667433.78101542,0.7808715435132604
468.60000000003805,25912.31641073895,17502.48595317126,-405.56489039312123,-613.3142365534262,666164.5331828077,0.7938000789205839
468.7000000000381,25870.984362619005,17441.350241027194,-413.32048119943,-611.3571214406851,664876.3778625772,0.8056250076523647
