Time [s],Altitude [m],Velocity [m/s],Non-NominalThrottle,Propellant Mass [kg],Total Mass [kg]
43.12127124612963,1707.7709389870865,-62.59969670091966,0.8206985001519785,483006.59867831477,851019.5052002026
43.30476601738976,1696.307195394052,-62.439467249141124,0.8204812176938441,482526.10445941193,850539.0109812998
43.48826078864988,1684.8727942650878,-62.27876641042861,0.8202643203091078,482045.73726101517,850058.643782903
43.67175555991001,1673.4678219242371,-62.11759535483443,0.8200467328911952,481565.497487225,849578.4040091129
43.85525033117013,1662.0923644812744,-61.95595396701896,0.8198289945916479,481085.3852264015,849098.2917482894
44.03874510243026,1650.746508067096,-61.793839571706876,0.8196121769645577,480605.399939376,848618.3064612639
44.222239873690384,1639.430339302516,-61.631252740707005,0.8193949179254871,480125.5418846503,848138.4484065382
44.40573464495051,1628.1439447036332,-61.4681935883821,0.8191774088713668,479645.81120863947,847658.7177305273
44.58922941621064,1616.8874107656045,-61.30466012161621,0.8189605307086858,479166.20754187775,847179.1140637656
44.772724187470764,1605.6608243485812,-61.14065184592204,0.8187436548221603,478686.73088303214,846699.6374049201
44.956218958730894,1594.464272403269,-60.97617013182118,0.8185260011722619,478207.38168758026,846220.2882094681
45.139713729991016,1583.2978416293931,-60.81121295391956,0.8183089883854686,477728.15958021674,845741.0661021046
45.323208501251145,1572.161619097585,-60.6457787118558,0.818092436815312,477249.06429084163,845261.9708127296
45.50670327251127,1561.0556921715458,-60.47986890861428,0.8178750501239251,476770.0963085227,844783.0028304106
45.690198043771396,1549.9801479397397,-60.31348118006169,0.8176584413201438,476291.2551777096,844304.1616995975
45.873692815031525,1538.9350739235686,-60.14661598492053,0.817441431598103,475812.5411331901,843825.447655078
46.05718758629165,1527.9205575604294,-59.97927161957101,0.8172249214121587,475333.95388242335,843346.8604043112
46.240682357551776,1516.9366865996997,-59.81144875689378,0.8170079195376724,474855.4937133544,842868.4002352422
46.4241771288119,1505.9835486675336,-59.64314598033797,0.8167912953585785,474377.1604047955,842390.0669266833
46.60767190007203,1495.0612316494949,-59.47436210898217,0.816574949154095,473898.9537939577,841911.8603158456
46.79116667133215,1484.1698236474074,-59.30509652137067,0.816358646867653,473420.8738551216,841433.7803770094
46.97466144259228,1473.3094128769003,-59.1353492174731,0.8161421293130724,472942.92071435356,840955.8272362414
47.15815621385241,1462.4800875536084,-58.965118854779995,0.8159259533730294,472465.0941715956,840478.0006934835
47.34165098511253,1451.6819361390176,-58.794404727648775,0.8157098530876177,471987.39418254246,840000.3007044303
47.52514575637266,1440.9150472238362,-58.62320657159235,0.8154936443634198,471509.8208106986,839522.7273325864
47.70864052763278,1430.1795094472075,-58.4515229456048,0.8152778141924268,471032.37383437384,839045.2803562616
47.89213529889291,1419.4754117121631,-58.27935331414673,0.8150619856452574,470555.05325261725,838567.9597745051
48.07563007015303,1408.802843019807,-58.10669673251453,0.814846327195199,470077.8589658157,838090.7654877035
48.25912484141316,1398.161892544244,-57.93355361367386,0.8146302755624435,469600.7912042267,837613.6977261147
48.44261961267329,1387.5526493839538,-57.759921538233684,0.8144150023380197,469123.84951199515,837136.756033883
48.62611438393341,1376.975203080474,-57.58580028624616,0.8141995954736347,468647.0339673838,836659.9404892717
48.80960915519354,1366.4296432156207,-57.41118846626041,0.8139845384184574,468170.34436553565,836183.2508874235
48.993103926453664,1355.916059626023,-57.236086927566404,0.8137689039035376,467693.78104462556,835706.6875665134
49.17659869771379,1345.4345419927818,-57.060492888916414,0.8135541910034844,467217.3434649329,835230.2499868209
49.360093468973915,1334.9851805063213,-56.88440684286407,0.8133390459213412,466741.0318795543,834753.9384014423
49.543588240234044,1324.5680652668657,-56.707826620905415,0.8131245660413543,466264.8458989308,834277.7524208187
49.72708301149417,1314.1832867717526,-56.53075225391091,0.8129098423793794,465788.78566582716,833801.6921877151
