time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,inertia,fuel_percentage_consumed,control_force_parallel,aero_force_x,d_thrust_cg,drag,lift,control_force_y,speed_of_sound,gravity_force_y,CD,d_cp_cg,air_density,control_force_perpendicular,g_load_1_sec_window,alpha_effective,aero_force_y,control_force_x,mach_number_max,x_cog,CL,mach_number,ug,vg,atmospheric_pressure,mass_flow,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_x_component_lift,moment_dict_aero_moment_z,moment_dict_theta_dot_dot,moment_dict_M_wind_z,moment_dict_moments_z,moment_dict_control_moment_z
296.0499999999894,31500.400933666257,29784.47508502742,-52.07893991930362,-1031.1357019758184,1.520259838448226,0.0004796108900480355,4.661925472203701,-3.1416656337554754,1628240.781947922,1283959.4128975926,0.7096700668334961,0.4193401634693146,0.0017256759802027073,10107.949608031338,360.4408224893913,23778095.6677531,0.6983048644864144,32663168.910488363,10328.456228763063,7.9160449902746475,205996.57107940974,64.97374278226738,32621448.16854401,301.58344414882936,-15819203.310561622,0.18955503222689796,-32.951191657688256,0.018955470842901116,0.0,0.10679142207247236,7.306641798487945e-05,205737.4893158563,1650370.462075165,8.683541641260904,4.816044990274648,5.978788793647993e-05,3.424299536034107,0.0,0.0,1231.4634717586612,9077.82421875,1.0135911594725988,7.760139358408425e-08,20.034781421896223,10.442809007151022,0.0,0.0,-9.715518420829964,-3.9853460928895955e-05,0.006381671722292563,0.0,1.0197923423401665,-2.012854363703292e-06,2636.9248512314234,0.00011089722608894686,0.0,2636.9248512314234,0.0
296.1499999999893,31495.199501013914,29681.428568812098,-51.975561071704355,-1030.0626760391933,1.5203078445756262,0.00047731293702717707,4.661973099554812,-3.141665254979186,1627320.3359640352,1283038.966913706,0.719569981098175,0.4391399621963501,0.0034495751949179757,10248.37167653592,360.35951005121143,23776862.983175837,0.6985203619796909,33118531.178190943,10622.924924701594,7.916340740998438,208928.25234370257,-91.71645554499246,33076309.191310134,301.51539995937674,-15810769.903611748,0.1896184966648798,-32.95089590696447,0.019258675746554172,0.0,0.21656445333648847,7.262595095003377e-05,208658.03724119093,1671788.7670570998,8.616858610081154,4.816340740998437,-8.323975443619291e-05,3.4215250371947517,0.0,0.0,1250.5970009946625,9204.4599609375,1.0273261693535718,7.87950431600811e-08,20.325628863794364,10.735127521069986,0.0,0.0,-9.715831329696586,5.6288806543451005e-05,0.006470047732542723,0.0,1.0337078611648642,2.8402565884652547e-06,-2522.15522936883,-0.00010607602992680197,0.0,-2522.15522936883,0.0
296.2499999999892,31490.00849174265,29578.491163719205,-51.870816760687816,-1028.9607091802086,1.5203552643947909,0.00047541509279296084,4.662020735856446,-3.141665471461655,1626387.3752096407,1282106.0061593114,0.7293535470962524,0.45870712399482727,0.005171649053617505,10390.042858303343,360.2782627676677,23775612.49944378,0.6987388083196813,33568526.48007999,10630.289134936827,7.916640765307681,211891.0210326634,40.34891605109735,33525811.20115075,301.4474097935992,-15802213.814713076,0.18968527120415674,-32.95059588265522,0.019566554079372626,0.0,0.3292906570408642,7.279441679752807e-05,211624.2031885939,1692912.6819262838,8.550725128859838,4.816640765307682,3.61204313738539e-05,3.41865233673054,0.0,0.0,1270.0166801282483,9329.607421875,1.040903727937551,8.000431992313624e-08,20.6136691123966,11.024669935093858,0.0,0.0,-9.716143924614624,-2.4777458120223286e-05,0.006559363928117224,0.0,1.047289672179735,-1.2490535143695355e-06,1837.7667390717484,7.729629422227259e-05,0.0,1837.7667390717484,0.0
296.3499999999891,31484.828039933014,29475.665728094973,-51.76474170806783,-1027.83037367004,1.5204033186727626,0.0004813112326148886,4.662068379434358,-3.1416650607615955,1625442.1815756075,1281160.8125252782,0.7389167547225952,0.47783350944519043,0.006891849738082862,10532.964588722889,360.1970829479853,23774344.512579124,0.6989601451034432,34008368.81967131,10844.368017530585,7.916944992236111,214883.97114751875,-33.32591913023576,33965175.976003245,301.37947559249227,-15793537.757735757,0.18975437261708392,-32.950291655726794,0.01987916581210202,0.0,0.44491159410712006,7.252737906959794e-05,214610.16250179047,1713467.4475821326,8.485138297828888,4.8169449922361105,-2.9428620676896777e-05,3.4156830055749827,0.0,0.0,1289.726033305542,9451.935546875,1.054154658347305,8.122895857132154e-08,20.895960718257854,11.308479889759306,0.0,0.0,-9.716456196815587,2.047672632249773e-05,0.006649592243406584,0.0,1.0606721051267087,1.0312717703856952e-06,-584.5694050778945,-2.458824489434802e-05,0.0,-584.5694050778945,0.0
296.449999999989,31479.658277418588,29372.955062187102,-51.65735934870958,-1026.6722550906863,1.5204509020129506,0.00047356970871125257,4.662116040118595,-3.141665138105644,1624485.0423086397,1280203.6732583104,0.7482553720474243,0.496510773897171,0.0086101304020451,10677.140013043056,360.1159728578312,23773059.369456895,0.6991843051417831,34437872.201513186,10987.354162396272,7.917253338609003,217907.98689403842,-34.54330785921234,34394216.71933412,301.3115992608405,-15784744.49928255,0.18982639752296115,-32.949983309353904,0.020196571469248324,0.0,0.5633675282002601,7.240813967168691e-05,217630.81122387658,1733464.170737911,8.420095170125887,4.817253338609002,-3.0091745524818414e-05,3.4126188932687334,0.0,0.0,1309.7286151225464,9571.3935546875,1.0670853381785501,8.246936914149427e-08,21.172381292261527,11.586444322583986,0.0,0.0,-9.716768137704754,2.1237293246243836e-05,0.006740758459080615,0.0,1.073690776801674,1.0685615427663849e-06,-618.3062994594185,-2.6008697065460782e-05,0.0,-618.3062994594185,0.0
296.5499999999889,31474.4993320269,29270.361907234772,-51.548714541369435,-1025.4869467416731,1.5204987498869584,0.0004819086096570215,4.66216370721572,-3.1416649573287616,1623516.2483633272,1279234.879312998,0.7573665380477905,0.5147331357002258,0.010326445186408323,10822.572566439674,360.0349347185334,23771757.422870092,0.6994112203278078,34856892.630319186,11057.81234758288,7.917565719823916,220963.34301256345,38.14482941322228,34812789.51957186,301.2437826664724,-15775836.842688397,0.1899013798959494,-32.949670928138985,0.020518832136453835,0.0,0.6845978274811371,7.243351470975767e-05,220686.48621155176,1752897.5177080568,8.35559275308964,4.817565719823915,3.278261291084217e-05,3.409461882836482,0.0,0.0,1330.0280110476485,9687.939453125,1.079692007687117,8.372573169286831e-08,21.442834067516582,11.858466841819356,0.0,0.0,-9.71707973886438,-2.346556611895792e-05,0.006832872142586057,0.0,1.0863409723767645,-1.1795564763268624e-06,1784.2240499563525,7.505646377830712e-05,0.0,1784.2240499563525,0.0
296.64999999998884,31469.351328693647,29167.888944480466,-51.43882750877084,-1024.2750524503763,1.520546643921164,0.00047535201475941804,4.66221139438026,-3.141664750459096,1622536.0944631808,1278254.7254128514,0.7662473320960999,0.5324946641921997,0.012040749235781181,10969.266004323908,359.95397070623767,23770439.03167019,0.6996408216225866,35265302.11098729,11328.493664147572,7.917882049816855,224049.70862993525,-88.38039442487707,35220767.44215151,301.1760276396014,-15766817.628623132,0.18997883072545685,-32.949354598146044,0.020846009467961182,0.0,0.8085409144984625,7.205733196391506e-05,223763.1448195935,1771743.1430895366,8.291628009626235,4.8178820498168555,-7.494053036072312e-05,3.40621389113893,0.0,0.0,1350.6278378487896,9801.5390625,1.0919591552604082,8.499799652893121e-08,21.707232006943038,12.124451920319673,0.0,0.0,-9.717390992056552,5.4401967651680324e-05,0.00692592081126759,0.0,1.0987751832663106,2.7320527074031103e-06,-2380.1285895539113,-0.00010012976985333684,0.0,-2380.1285895539113,0.0
296.74999999998875,31464.214389074492,29065.538794408276,-51.327742152776366,-1023.0371818717281,1.520594274522826,0.00047964582063957025,4.662259092418779,-3.141664817895953,1621544.878154587,1277263.5091042577,0.7748955488204956,0.5497910976409912,0.013752998711219554,11117.224386139387,359.8730829512417,23769104.55942425,0.6998730392989141,35662996.64859057,11321.068190884056,7.918202241384371,227168.49050209642,64.88088256096563,35618044.86085154,301.10833597219147,-15757689.725907423,0.19005973350149283,-32.949034406578534,0.021178165694455155,0.0,0.9351344973193172,7.223033380565624e-05,226886.22854097458,1790030.7951958594,8.22819785958252,4.818202241384371,5.428236645682594e-05,3.4028768619222913,0.0,0.0,1371.5317440435217,9912.1630859375,1.10390456614005,8.628677268021394e-08,21.965500517868467,12.384340796073797,0.0,0.0,-9.717701889225907,-3.9961506765575276e-05,0.007019948738412,0.0,1.1107164825210076,-2.004945618444841e-06,2678.4052037617967,0.00011268431240502207,0.0,2678.4052037617967,0.0
296.84999999998865,31459.08863105466,28963.314016278997,-51.21548528205213,-1021.7739491176749,1.5206423934084015,0.0004789411770582443,4.662306808886502,-3.1416644154781004,1620542.8980367891,1276261.5289864598,0.7833102941513062,0.5666206479072571,0.015463150798004043,11266.452040329606,359.7922735375632,23767754.372611426,0.7001078032639393,36049940.248356365,11619.955744663497,7.9185262066162,230318.69570223545,-87.28162269337554,36004587.79261806,301.04070941757334,-15748456.014317593,0.19014303219755013,-32.948710441346705,0.021515363630156662,0.0,1.0643159176965276,7.180395639760917e-05,230025.402589698,1807719.5008415733,8.16529918133545,4.8185262066162,-7.20566445699955e-05,3.399452756553411,0.0,0.0,1392.7434103010753,10019.80078125,1.115502405417061,8.759175881328315e-08,22.217608578110404,12.638083888296277,0.0,0.0,-9.718012422501188,5.3791963637816895e-05,0.007114923667841533,0.0,1.1224993045835832,2.6962730106441957e-06,-2330.91793389957,-9.807060008098973e-05,0.0,-2330.91793389957,0.0
296.94999999998856,31453.974169914603,28861.217107734527,-51.1020918778091,-1020.4859712314948,1.5206899679153005,0.00047691506549158265,4.662354543418732,-3.141664575503431,1619530.4538839571,1275249.0848336278,0.7914906144142151,0.5829812288284302,0.017171163712258165,11416.95355718874,359.71154450256176,23766388.84009003,0.7003450431595387,36426088.915662475,11642.225291457005,7.918853857023116,233502.03835993118,38.87549572185882,36380350.19785768,300.9731496901028,-15739119.38577465,0.19022992506987127,-32.94838279093979,0.02185766668011765,0.0,1.1960221771675954,7.191061079359073e-05,233211.6249671313,1824848.8082537705,8.102928813393325,4.818853857023116,3.167116951169335e-05,3.3959435495677717,0.0,0.0,1414.2665498562458,10124.44140625,1.1267764702277867,8.891368197897841e-08,22.46351719451174,12.885661439177637,0.0,0.0,-9.718322584196612,-2.3974136731565602e-05,0.007210898021567868,0.0,1.1337879166797669,-1.2005344242696135e-06,1834.1300403323112,7.71732741003729e-05,0.0,1834.1300403323112,0.0
