Base Case,High L,Low L,High Sigma,Low Sigma
-0.0001885827790028202,0.05527498617056374,-8.008706009946582e-05,0.0007723258014442195,-0.0047461800493312995
0.42054887140066094,2.8434387686849756,0.026334851474864057,0.7838163895248912,0.19483762085553266
0.1416434013659496,0.4786014870487343,-0.09706452688847453,0.07660601627268772,0.21720104486170563
-0.2277727522526214,0.36504011345481757,0.13271650447062866,-0.4100382041087074,-0.0051621474651728505
1.1400000000000001,2.46,0.28,1.1400000000000001,1.06
