time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],alpha[rad],gamma[rad],mass[kg],mass_propellant[kg],gimbalanglecommanded[deg],u0
127.29999999999704,63510.47383799711,89292.85450470954,1179.6982291072875,1220.5016075067801,3.2043440123029554,0.0018713008289119118,2.401947494128237,0.8023965181747188,1384600.4502981354,1040319.0812478059,0.0011485603368068809,0.00011485603368068808
127.39999999999704,63628.31920979837,89414.80145856309,1178.4537180126358,1219.469538535414,3.2045251509889643,0.0018113868600869378,2.402023929313629,0.8025012216753353,1384120.7648459729,1039839.3957956433,2.7234429689215744e-06,2.7234429689215744e-07
127.49999999999703,63746.04008868968,89536.64518530662,1177.2087889130887,1218.4372674353908,3.204700978338484,0.0017582734951964876,2.4020947600006437,0.8026062183378401,1383641.0793938104,1039359.7103434808,-0.0007976297024390178,-7.976297024390178e-05
127.59999999999702,63863.63643280652,89658.38566531814,1175.963441168362,1217.4048001152537,3.204872150567279,0.0017117222879510091,2.4021606387937355,0.8027115117735437,1383161.3939416478,1038880.0248913183,-0.001230845015944837,-0.0001230845015944837
127.69999999999702,63981.10820022982,89780.02287941176,1174.7176742330278,1216.3721409361258,3.2050392655684865,0.0016711500120704294,2.402222160637562,0.8028171049309243,1382681.7084894853,1038400.3394391558,-0.0013021026749617803,-0.00013021026749617803
127.79999999999701,64098.455348994255,89901.55680870378,1173.4714876443152,1215.3392929202803,3.205202834887923,0.0016356931943694642,2.4022798347041725,0.8029230001837506,1382202.0230373228,1037920.6539869932,-0.0010409895504279731,-0.00010409895504279732
127.89999999999701,64215.6778370948,90022.98743450636,1172.2248810054866,1214.3062580257551,3.2053632635947826,0.0016042870685940651,2.4023340641460624,0.8030291994487203,1381722.3375851603,1037440.9685348307,-0.0004975744877757649,-4.9757448777576486e-05
127.999999999997,64332.77562249143,90144.31473825268,1170.9778539662698,1213.2730374632677,3.2055208388332996,0.001575752385169012,2.402385134510921,0.8031357043223788,1381242.6521329978,1036961.2830826682,0.0002626270668049102,2.626270668049102e-05
128.099999999997,64449.74866311162,90265.53870145573,1169.7304062019116,1212.2396320305734,3.205675727180935,0.0015488834763526945,2.4024332109544133,0.8032425162265217,1380762.9666808352,1036481.5976305057,0.0011643657719115907,0.00011643657719115908
128.199999999997,64566.59691685086,90386.65930569975,1168.4825373923968,1211.2060424401084,3.205827980320832,0.0015225313989685497,2.402478343769328,0.8033496365515039,1380283.2812286727,1036001.9121783432,0.0021286017789448053,0.00021286017789448052
128.299999999997,64683.32034157118,90507.67653266156,1167.2342472032512,1210.172269618063,3.205977548000172,0.0014956767933985155,2.402520481212357,0.8034570667878148,1379803.5957765102,1035522.2267261806,0.0030782506979551982,0.0003078250697955198
128.399999999997,64799.9188950981,90628.59036415722,1165.9855352691336,1209.1383149566743,3.2061242968222903,0.0014674882211822321,2.402559488184486,0.8035648086378041,1379323.9103243477,1035042.5412740181,0.003943350690911451,0.00039433506909114513
128.499999999997,64916.39253521621,90749.40078220784,1164.7364011811442,1208.1041805061443,3.2062680331296027,0.0014373630731270696,2.4025951690281806,0.8036728641014217,1378844.2248721852,1034562.8558218556,0.0046653386448722856,0.00046653386448722853
128.59999999999698,65032.74121966406,90870.10776911762,1163.486844478454,1207.0698690977958,3.206408528086368,0.0014049495676559615,2.402627292554285,0.8037812355320825,1378364.5394200226,1034083.1703696931,0.005200208957324648,0.0005200208957324648
128.69999999999698,65148.96490612851,90990.71130755717,1162.2368646445218,1206.0353843954615,3.2065455430642733,0.001370149779054519,2.4026556174031586,0.8038899256611152,1377884.85396786,1033603.4849175306,0.0055204230919390085,0.0005520423091939008
128.79999999999697,65265.06355223929,91111.21138064489,1160.986461107825,1205.000730877281,3.2066788535592625,0.0013331049498880952,2.4026799159677217,0.803998937591541,1377405.1685156976,1033123.799465368,0.0056155345033701565,0.0005615534503370156
128.89999999999696,65381.037115563966,91231.60797202036,1159.7356332467302,1203.9659137547187,3.206808270106113,0.0012941654685111152,2.4026999953421315,0.8041082747639822,1376925.483063535,1032644.1140132055,0.005491584948556394,0.0005491584948556394
128.99999999999696,65496.88555360375,91351.9010659043,1158.484380397858,1202.9309388394129,3.2069336549829073,0.001253848767939925,2.4027157140836874,0.8042179408992205,1376445.7976113725,1032164.428561043,0.005169408753814331,0.000516940875381433
129.09999999999695,65612.60882379046,91472.09064714142,1157.2327018671072,1201.895812371263,3.207054933881443,0.0012127889853533011,2.40272699395825,0.8043279399231934,1375966.11215921,1031684.7431088805,0.004682046459023148,0.0004682046459023148
129.19999999999695,65728.2068834847,91592.1767012237,1155.9805969423692,1200.860540822796,3.207172102130879,0.0011716824943624978,2.402733826249878,0.8044382758810015,1375486.4267070475,1031205.057656718,0.004071515252689117,0.0004071515252689117
129.29999999999694,65843.6796899754,91712.15921429323,1154.7280649069185,1199.825130695337,3.207285225469881,0.0011312333900147216,2.4027362726231187,0.8045489528467618,1375006.741254885,1030725.3722045554,0.0033852089381811723,0.0003385208938181172
129.39999999999694,65959.02720048065,91832.03817312542,1153.475105052486,1198.7895883218819,3.207394435739379,0.0010921026949859993,2.402734460903456,0.8046599748359224,1374527.0558027225,1030245.6867523929,0.0026722047179763564,0.00026722047179763566
129.49999999999693,66074.24937214976,91951.81356509442,1152.2217166911212,1197.7539196899563,3.2074999221901406,0.0010548645076192032,2.402728576464161,0.8047713457259802,1374047.37035056,1029766.0013002304,0.0019797391254749996,0.00019797391254749996
129.59999999999692,66189.34616206627,92071.48537812395,1150.9678991650953,1196.7181302953456,3.207601919348582,0.0010199715844105217,2.402718850158059,0.8048830691905228,1373567.6848983974,1029286.3158480679,0.0013500835137163492,0.0001350083513716349
129.69999999999692,66304.3175272517,92191.0536006274,1149.7136518542943,1195.682225034606,3.2077006925491256,0.0009877320054383861,2.4027055438989047,0.8049951486502211,1373087.999446235,1028806.6303959053,0.0008180041157848095,8.180041157848094e-05
129.7999999999969,66419.16342466978,92310.5182214415,1148.4589741807647,1194.6462081409782,3.207796522316956,0.0009582976783020882,2.4026889350740017,0.8051075872429547,1372608.3139940724,1028326.9449437428,0.0004089370440292228,4.089370440292228e-05
129.8999999999969,66533.88381123081,92429.879229758,1147.203865610303,1193.6100831649685,3.2078896887729424,0.0009316645598605919,2.4026693009591793,0.8052203878137631,1372128.6285419099,1027847.2594915803,0.00013794912342302013,1.3794912342302013e-05
129.9999999999969,66648.47864379594,92549.13661505777,1145.9483256511921,1192.573852997673,3.207980457140411,0.0009076836746852533,2.402646904216516,0.8053335529238949,1371648.9430897473,1027367.5740394178,9.495694364147766e-06,9.495694364147766e-07
130.0999999999969,66762.94787918098,92668.29036705098,1144.6923538503813,1191.5375199321102,3.2080690652738233,0.0008860813341236303,2.402621980396867,0.8054470848769562,1371169.2576375848,1026887.8885872553,1.793058340560094e-05,1.793058340560094e-06
130.1999999999969,66877.29147415973,92787.34047562654,1143.4359497875596,1190.501085755563,3.208155713918543,0.0008664864472015356,2.4025947281594138,0.8055609857591293,1370689.5721854223,1026408.2031350927,0.0001486749159225198,1.486749159225198e-05
130.29999999999688,66991.5093854665,92906.28693081297,1142.1791130676875,1189.4645518643138,3.2082405601672614,0.0008484624871806537,2.402565302677579,0.8056752574896825,1370209.8867332598,1025928.5176829302,0.0003799131174719861,3.799131174719861e-05
130.39999999999688,67105.60156979777,93025.1297227521,1140.9218433126123,1188.4279193912703,3.208323714321641,0.0008315415437979372,2.402533812444075,0.8057899018775664,1369730.2012810973,1025448.8322307677,0.0006846581666808405,6.846581666808405e-05
130.49999999999687,67219.56798381302,93143.86884168578,1139.6641401524116,1187.3911893368129,3.208405240116178,0.0008152579453661397,2.402500319436396,0.8059049206797823,1369250.5158289347,1024969.1467786052,0.0010330148289794394,0.00010330148289794394
130.59999999999687,67333.40858413473,93262.50427795514,1138.4060032170787,1186.3543626937046,3.2084851580320572,0.0007991791587919298,2.402464842374649,0.8060203156574085,1368770.8303767722,1024489.4613264427,0.0013944691270113552,0.00013944691270113553
130.69999999999686,67447.12332734764,93381.03602201094,1137.1474321290927,1185.3174405580178,3.2085634512361185,0.0007829320406088271,2.4024273626104775,0.8061360886256406,1368291.1449246097,1024009.7758742801,0.0017400437495762588,0.00017400437495762588
130.79999999999686,67560.71216999736,93499.4640644329,1135.8884264973178,1184.2804242196098,3.208640073534341,0.0007662229822318583,2.4023878320394565,0.8062522414948848,1367811.4594724472,1023530.0904221176,0.0020441807229270026,0.00020441807229270025
130.89999999999685,67674.17506858862,93617.78839595566,1134.6289859125473,1183.243315227586,3.208714958637062,0.000748851027207748,2.402346182336277,0.8063687763007843,1367331.7740202846,1023050.4049699551,0.0022862422409275496,0.00022862422409275496
130.99999999999685,67787.51197958311,93736.00900749849,1133.369109944875,1182.2061154282644,3.208788029996597,0.0007307135953514814,2.4023023347746175,0.8064856952219794,1366852.0885681221,1022570.7195177926,0.002451555354859636,0.00024515553548596356
131.09999999999684,67900.7228593974,93854.12589019601,1132.108798142935,1181.1688269752444,3.208859210495403,0.0007118049880604094,2.402256209910062,0.8066030005853404,1366372.4031159596,1022091.03406563,0.0025319635067502233,0.00025319635067502235
131.19999999999683,68013.8076644009,93972.13903542732,1130.8480500349162,1180.1314523131389,3.2089284313288893,0.0006922083348601162,2.402207736469594,0.8067206948592949,1365892.717663797,1021611.3486134675,0.0025258848384357435,0.00025258848384357435
131.29999999999683,68126.76635091401,94090.04843484114,1129.5868651311473,1179.0939941382285,3.208995639533278,0.0006720820438951881,2.402156858896629,0.8068387806366492,1365413.0322116346,1021131.663161305,0.0024379113319143997,0.00024379113319143996
131.39999999999682,68239.59887520681,94207.85408037521,1128.3252429279476,1178.0564553406384,3.2090608037449986,0.0006516421172068258,2.402103543136077,0.8069572606089219,1364933.346759472,1020651.9777091425,0.002278011949617742,0.0002278011949617742
131.49999999999682,68352.30519349805,94325.55596426857,1127.0631829123806,1177.0188389335606,3.2091239179322644,0.0006311418726561493,2.4020477803976203,0.8070761375346445,1364453.6613073095,1020172.29225698,0.002060425474609495,0.00020604254746094952
131.5999999999968,68464.8852619548,94443.15407906612,1125.8006845675036,1175.9811479755172,3.2091850029997433,0.0006108506747830003,2.401989588795428,0.8071954142043152,1363973.975855147,1019692.6068048174,0.001802343580206589,0.0001802343580206589
131.6999999999968,68577.33903669257,94560.64841761529,1124.537747377709,1174.9433854916756,3.2092441063219255,0.0005910332218236279,2.401929012917202,0.8073150934047235,1363494.2904029845,1019212.9213526549,0.0015224914328069161,0.00015224914328069162
131.7999999999968,68689.66647377596,94678.03897305527,1123.2743708337728,1173.905554399832,3.209301299399753,0.0005719307782760441,2.4018661215145523,0.8074351778852005,1363014.604950822,1018733.2359004924,0.0012397119204159424,0.00012397119204159423
131.8999999999968,68801.86752921969,94795.32573879986,1122.010554437277,1172.8676574459219,3.209356673949815,0.0005537455006171099,2.4018010036217894,0.8075556703280249,1362534.9194986594,1018253.5504483299,0.000971651178948818,9.71651178948818e-05
131.9999999999968,68913.9421589901,94912.50870851515,1120.7462977041396,1171.8296971528814,3.209410336819939,0.0005366287012484172,2.401733763495179,0.8076765733247603,1362055.234046497,1017773.8649961674,0.00073362853115988,7.3362853115988e-05
132.09999999999678,69025.89031900681,95029.58787609369,1119.4816001670695,1170.7916757854694,3.209462404175747,0.0005206735580749627,2.4016645148159936,0.8077978893597535,1361575.5485943344,1017294.1795440048,0.0005377547928917537,5.3775479289175364e-05
132.19999999999678,69137.7119651445,95146.56323562692,1118.2164613768534,1169.7535953323436,3.2095129954187844,0.0005059124303798796,2.4015933746173492,0.8079196208014351,1361095.8631421719,1016814.4940918423,0.0003923407738737339,3.923407738737339e-05
132.29999999999677,69249.40705323474,95263.43478137747,1116.950880902467,1168.7154575054024,3.2095622272798385,0.0004923186105353482,2.4015204573783615,0.8080417699014772,1360616.1776900094,1016334.8086396798,0.00030161449636345594,3.0161449636345593e-05
132.39999999999677,69360.97553906775,95380.20250775298,1115.684858330087,1167.6772637551906,3.209610208484568,0.00047981204729325127,2.4014458696832577,0.8081643388013104,1360136.4922378468,1015855.1231875173,0.000265742861698115,2.65742861698115e-05
132.49999999999676,69472.41737839386,95496.866409283,1114.4183932611547,1166.6390153001603,3.209657035318306,0.0004682683373787666,2.401369705773272,0.8082873295450337,1359656.8067856843,1015375.4377353548,0.000281132759516467,2.81132759516467e-05
132.59999999999675,69583.73252692482,95613.42648059968,1113.1514853096874,1165.6007131667748,3.2097027883293245,0.00045753011019153796,2.4012920442319485,0.8084107440973755,1359177.1213335218,1014895.7522831922,0.0003409691991009822,3.4096919910098224e-05
132.69999999999675,69694.92094033473,95729.88271642337,1111.884134099081,1164.5623582369278,3.209747530312557,0.0004474198323261302,2.401212945947438,0.8085345843651193,1358697.4358813593,1014416.0668310297,0.00043593491415450103,4.35934914154501e-05
132.79999999999674,69805.9825742606,95846.23511155325,1110.6163392586584,1163.5239512989117,3.209791305616103,0.000437753035458479,2.4011324533958223,0.8086588522202812,1358217.7504291967,1013936.3813788672,0.0005550476162499152,5.550476162499152e-05
132.89999999999674,69916.91738430262,95962.48366086307,1109.3481004202176,1162.485493098207,3.2098341407179767,0.00042835101873615,2.401050591194639,0.8087835495233374,1357738.0649770342,1013456.6959267047,0.0006865478552420257,6.865478552420257e-05
132.99999999999673,70027.7253260241,96078.62835930154,1108.0794172148146,1161.4469843846623,3.2098760459366176,0.0004190521864145776,2.4009673677917016,0.8089086781449164,1357258.3795248717,1012977.0104745422,0.0008187721119341518,8.187721119341518e-05
133.09999999999673,70138.40635495109,96194.66920189686,1106.8102892699828,1160.4084259531478,3.209917018070691,0.000409721340730401,2.400882778086086,0.8090342399846047,1356778.6940727092,1012497.3250223796,0.0009409518183938204,9.409518183938204e-05
133.19999999999672,70248.96042657185,96310.60618376441,1105.5407162075455,1159.3698186754325,3.209957043715097,0.0004002564440546801,2.400796806729292,0.8091602369858046,1356299.0086205467,1012017.6395702171,0.0010438886985584261,0.00010438886985584262
133.29999999999671,70359.38749633606,96426.43930011659,1104.2706976421225,1158.331163521821,3.2099961029728066,0.0003905925770975046,2.4007094318268623,0.8092866711459439,1355819.3231683841,1011537.9541180546,0.0011204692219521917,0.00011204692219521917
133.3999999999967,70469.6875196541,96542.16854627378,1103.0002331803798,1157.2924615718996,3.2100341732763247,0.0003807030351818539,2.4006206287546217,0.8094135445217027,1355339.6377162216,1011058.2686658921,0.0011659949671933845,0.00011659949671933844
133.4999999999967,70579.8604518962,96657.79391767524,1101.729322421014,1156.253714014546,3.2100712330470516,0.0003705977072706007,2.4005303738177495,0.8095408592293014,1354859.952264059,1010578.5832137296,0.0011783202301201001,0.00011783202301201001
133.5999999999967,70689.90624839174,96773.31540988905,1100.4579649554144,1155.214922138087,3.210107264952996,0.0003603190594471537,2.4004386475127757,0.8096686174402207,1354380.2668118966,1010098.897761567,0.0011578022331848459,0.00011578022331848459
133.6999999999967,70799.82486442862,96888.73301862026,1099.1861603688997,1154.1760873121013,3.2101422585715604,0.00034993618564543036,2.400345437198538,0.8097968213730229,1353900.581359734,1009619.2123094045,0.0011070818484899547,0.00011070818484899547
133.7999999999967,70909.61625525285,97004.04673971655,1097.913908242401,1153.1372109628255,3.2101762123202193,0.00033953748658530807,2.4002507390380616,0.8099254732821576,1353420.8959075715,1009139.526857242,0.0010307231122457239,0.00010307231122457239
133.89999999999668,71019.2803760683,97119.25656917099,1096.6412081544327,1152.0982945444155,3.2102091345791806,0.00032922258961147786,2.400154559134405,0.8100545754447754,1352941.210455409,1008659.8414050795,0.0009347474013710055,9.347474013710055e-05
133.99999999999667,71128.81718203663,97234.36250312183,1095.3680596831912,1151.0593395084265,3.2102410439919256,0.00031909412744821525,2.4000569138452836,0.810184130146642,1352461.5250032465,1008180.155952917,0.0008261026727485188,8.261026727485188e-05
134.09999999999667,71238.2266282775,97349.36453784921,1094.0944624086237,1150.0203472738167,3.2102719689875236,0.0003092499559808968,2.3999578293193093,0.8103141396682141,1351981.839551084,1007700.4705007544,0.0007121095447413239,7.12109544741324e-05
134.19999999999666,71347.50866986893,97464.26266976916,1092.8204159143218,1148.9813191995634,3.2103019466191243,0.0002997763160060441,2.3998573403472676,0.8104446062718565,1351502.1540989215,1007220.7850485919,0.0005999243869947435,5.999243869947435e-05
134.29999999999666,71456.66326184783,97579.05689542532,1091.5459197891173,1147.942256561642,3.2103310208530784,0.00029074233954084935,2.3997554886620556,0.8105755321910229,1351022.468646759,1006741.0995964294,0.0004960553005135537,4.960553005135537e-05
134.39999999999665,71565.69035921067,97693.7472114789,1090.270973628291,1146.9031605356759,3.210359240470801,0.0002821961772255007,2.3996523208487766,0.8107069196220245,1350542.7831945964,1006261.4141442669,0.00040596043911023116,4.0596043911023115e-05
134.49999999999665,71674.5899169141,97808.3336146975,1088.9955770343356,1145.8640321860757,3.2103866567597708,0.0002741628896969111,2.3995478860409856,0.8108387707187849,1350063.097742434,1005781.7286921043,0.0003337501489539818,3.337501489539818e-05
134.59999999999664,71783.36188987583,97922.8161019437,1087.719729617252,1144.8248724619664,3.210413321171027,0.0002666441125647841,2.399442233580284,0.8109710875907431,1349583.4122902714,1005302.0432399418,0.0002820055480441397,2.820055480441397e-05
134.69999999999663,71892.00623297527,98037.19467016366,1086.4434309943888,1143.7856821997125,3.210439283109125,0.00025961938097977057,2.3993354108052913,0.8111038723038336,1349103.7268381089,1004822.3577877793,0.0002517171263187734,2.517171263187734e-05
134.79999999999663,72000.52290105425,98151.46931637681,1085.1666807898712,1142.746462131406,3.2104645879984823,0.0002530488935739465,2.399227461114214,0.8112371268842681,1348624.0413859463,1004342.6723356168,0.0002423383555347769,2.4233835553477688e-05
134.89999999999662,72108.91184891762,98265.64003766664,1083.8894786336841,1141.7072128983116,3.2104892757397616,0.0002468774127987114,2.399118422415098,0.8113708533246637,1348144.3559337838,1003862.9868834543,0.0002519417086075393,2.5194170860753927e-05
134.99999999999662,72217.17303133367,98379.70683117345,1082.6118241605004,1140.6679350680038,3.210513379634092,0.00024103894330215381,2.3990083260421526,0.8115050535919399,1347664.6704816213,1003383.3014312917,0.00027745837218606795,2.7745837218606795e-05
135.0999999999966,72325.30640303451,98493.66969408882,1081.3337170083485,1139.6286291537617,3.2105369258144645,0.00023546180371962852,2.398897196178143,0.8116397296363215,1347184.9850294588,1002903.6159791292,0.0003149785670641947,3.149785670641947e-05
135.1999999999966,72433.31191871624,98607.5286236523,1080.0551568172252,1138.5892956347489,3.2105599331854306,0.00023007370966332733,2.39878504978467,0.8117748834007605,1346705.2995772962,1002423.9305269667,0.0003600869820630237,3.600869820630237e-05
135.2999999999966,72541.18953303901,98721.28361714985,1078.7761432277484,1137.5499349755535,3.210582413836872,0.00022480651441833687,2.3986718970067593,0.8119105168301127,1346225.6141251337,1001944.2450748042,0.0004082073544298126,4.082073544298126e-05
135.3999999999966,72648.939200627,98834.93467191423,1077.49667587994,1136.5105476438257,3.210604373867359,0.00021960030486376701,2.398557741987893,0.8120466318794657,1345745.9286729712,1001464.5596226417,0.0004549316013919835,4.549316013919835e-05
135.4999999999966,72756.56087606822,98948.48178532673,1076.2167544122108,1135.4711341249686,3.2106258145291777,0.0002144066181890211,2.3984425840080523,0.8121832305211255,1345266.2432208087,1000984.8741704791,0.0004963118719727433,4.963118719727433e-05
135.59999999999658,72864.05451391428,99061.92495482005,1074.9363784605982,1134.4316949331278,3.21064673359158,0.0002091906240274965,2.3983264188416853,0.812320314749895,1344786.5577686462,1000505.1887183166,0.0005290981364769465,5.290981364769465e-05
135.69999999999658,72971.4200686801,99175.26417788185,1073.6555476582912,1133.3922306180375,3.2106671268116163,0.00020393220036210387,2.398209240225194,0.8124578865864228,1344306.8723164836,1000025.5032661541,0.0005509090418067686,5.509090418067686e-05
135.79999999999657,73078.65749484365,99288.4994520586,1072.374261635449,1132.3527417675982,3.2106869894029972,0.00019862591380356967,2.3980910413244456,0.8125959480785516,1343827.1868643211,999545.8178139916,0.0005603293342035798,5.6032933420357976e-05
135.89999999999657,73185.76674684558,99401.63077495924,1071.0925200193033,1131.3132290063695,3.210706317401998,0.00019327999000735821,2.3979718161012586,0.8127345013007399,1343347.5014121586,999066.132361829,0.0005569327674068703,5.5693276740687024e-05
135.99999999999656,73292.74777908903,99514.65814425828,1069.8103224345107,1130.2736929904277,3.2107251088443403,0.0001879144234209233,2.3978515604925836,0.8128735483517566,1342867.815959996,998586.4469096665,0.0005412346567474913,5.4123465674749124e-05
136.09999999999656,73399.6005459394,99627.58155769821,1068.527668503714,1129.2341343992543,3.2107433646867136,0.00018255842373790204,2.397730273335758,0.8130130913509556,1342388.1305078336,998106.761457504,0.0005145828054393675,5.145828054393675e-05
136.19999999999655,73506.32500172422,99740.40101309076,1067.2445578482516,1128.194553925479,3.2107610894294365,0.0001772474272198811,2.3976079569959285,0.8131531324335072,1341908.445055671,997627.0760053415,0.00047899912347748597,4.7899912347748595e-05
136.29999999999654,73612.92110073312,99853.11650831709,1065.9609900889532,1127.154952263381,3.2107782914207994,0.00017201991362804565,2.397484617675784,0.8132936737450157,1341428.7596035085,997147.390553179,0.0004369867355720203,4.3698673557202025e-05
136.39999999999654,73719.38879721782,99965.7280413268,1064.6769648469603,1126.1153300970693,3.2107949828472417,0.0001669142644216184,2.397360265411289,0.8134347174359524,1340949.074151346,996667.7051010164,0.0003913186217783249,3.913186217783249e-05
136.49999999999653,73825.72804539227,100078.23561013573,1063.392481744509,1125.0756880892218,3.2108111794349252,0.00016196587683831864,2.397234913778602,0.8135762656563225,1340469.3886991835,996188.0196488539,0.00034482388052747837,3.448238805274784e-05
136.59999999999653,73931.93879943283,100190.63921282285,1062.1075404056205,1124.0360268711402,3.210826899906342,0.00015720471416414788,2.397108579355411,0.8137183205509307,1339989.703247021,995708.3341966914,0.00030018662635988846,3.0018662635988848e-05
136.69999999999652,74038.0210134785,100302.93884752633,1060.8221404566598,1122.9963470347434,3.2108421652491743,0.00015265342832763258,2.3969812809936304,0.8138608842555447,1339510.0177948584,995228.6487445289,0.0002597704999169892,2.597704999169892e-05
136.79999999999652,74143.97464163117,100415.13451243902,1059.5362815267295,1121.9566491269313,3.2108569978632495,0.00014832614074350526,2.3968530389690805,0.8140039588941684,1339030.332342696,994748.9632923664,0.00022547898765878926,2.2547898765878926e-05
136.8999999999965,74249.79963795596,100527.22620580367,1058.2499632478837,1120.9169336465516,3.210871420654752,0.0001442279150268176,2.3967238740772063,0.8141475465775454,1338550.6468905334,994269.2778402038,0.00019865848164801747,1.9865848164801746e-05
136.9999999999965,74355.49595648148,100639.21392590807,1056.9631852551574,1119.8772010440086,3.210885456145211,0.00014035490459686246,2.3965938067422936,0.8142916494029179,1338070.9614383709,993789.5923880413,0.00018004750386779733,1.8004750386779734e-05
137.0999999999965,74461.06355120012,100751.09767108041,1055.675947186425,1118.8374517233608,3.210899125656478,0.000136695112669167,2.3964628562015022,0.8144362694549762,1337591.2759862083,993309.9069358788,0.00016977205330448442,1.697720533044844e-05
137.1999999999965,74566.50237606833,100862.87743968506,1054.388248682105,1117.7976860465951,3.210912448622924,0.00013322966445469044,2.396331039815067,0.8145814088078573,1337111.5905340458,992830.2214837163,0.0001673838420632734,1.6738384206327338e-05
137.2999999999965,74671.8123850068,100974.55323011903,1053.1000893847456,1116.757904339638,3.2109254420692808,0.0001299344635722608,2.3961983725412916,0.8147270695279895,1336631.9050818833,992350.5360315538,0.00017193544704063868,1.7193544704063866e-05
137.39999999999648,74776.99353190065,101086.12504080898,1051.8114689385245,1115.718106899573,3.2109381202780702,0.0001267820878886375,2.396064866600539,0.8148732536775312,1336152.2196297208,991870.8505793912,0.00018208431590949203,1.8208431590949203e-05
137.49999999999648,74882.04577059952,101197.59287020924,1050.5223869887052,1114.6782940024978,3.2109504946555254,0.00012374377455455412,2.3959305313373886,0.8150199633181372,1335672.5341775583,991391.1651272287,0.00019621617824849835,1.9621617824849834e-05
137.59999999999647,74986.96905491763,101308.95671680039,1049.2328431810872,1113.6384659114406,3.210962573790467,0.00012079134941280556,2.395795373275691,0.8151672005147765,1335192.8487253957,990911.4796750662,0.00021257779041228275,2.1257779041228276e-05
137.69999999999646,75091.76333863378,101420.21657908877,1047.9428371614895,1112.5986228838099,3.210974363687566,0.00011789897098934527,2.395659396348221,0.8153149673393449,1334713.1632732332,990431.7942229037,0.00022940908591628784,2.2940908591628784e-05
137.79999999999646,75196.42857549131,101531.37245560656,1046.6523685752966,1111.5587651779097,3.2109858681457832,0.00011504458217226403,2.395522602271934,0.8154632658738494,1334233.4778210707,989952.1087707411,0.0002450655945027691,2.450655945027691e-05
137.89999999999645,75300.96471919802,101642.42434491238,1045.361437067096,1110.5188930581644,3.210997089244906,0.00011221099123231591,2.3953849910319196,0.8156120982129871,1333753.7923689082,989472.4233185786,0.0002581233819496376,2.5812338194963756e-05
137.99999999999645,75405.37172342605,101753.37224559225,1044.0700422804214,1109.4790067988044,3.2110080278984685,0.00010938653562076043,2.3952465614324727,0.8157614664659953,1333274.1069167457,988992.7378664161,0.000267460578028178,2.67460578028178e-05
138.09999999999644,75509.64954181181,101864.21615626084,1042.7781838576102,1108.4391066858964,3.211018684429924,0.00010656531455297397,2.395107311672211,0.8159113727577131,1332794.4214645831,988513.0524142536,0.0002723116312113305,2.723116312113305e-05
138.19999999999644,75613.79812795579,101974.95607556262,1041.485861439777,1107.3991930177194,3.2110290591306647,0.00010374700741237427,2.3949672399018187,0.8160618192288465,1332314.7360124206,988033.3669620911,0.00027229263403771853,2.7229263403771854e-05
138.29999999999643,75717.81743542248,102085.59200217297,1040.1930746668934,1106.359266103608,3.2110391527629116,0.00010093632246472097,2.3948263447274183,0.8162128080354936,1331835.050560258,987553.6815099285,0.0002673981894849575,2.673981894849575e-05
138.39999999999642,75821.70741774027,102196.12393479912,1038.8998231779594,1105.319326261475,3.2110489669771733,9.814214261659901e-05,2.3946846256291465,0.8163643413480269,1331355.3651080956,987073.996057766,0.00025797223791723667,2.5797223791723668e-05
138.49999999999642,75925.46802840139,102306.55187218056,1037.6061066112472,1104.2793738143052,3.211058504622258,9.53764508522505e-05,2.394542083272789,0.8165164213494697,1330875.679655933,986594.3106056035,0.00024465687519725776,2.4465687519725775e-05
138.5999999999964,76029.09922086184,102416.87581308915,1036.3119246045921,1103.2394090859593,3.2110677699349495,9.265312691070529e-05,2.394398719701422,0.8166690502335273,1330395.9942037705,986114.625153441,0.00022832442291242927,2.2832442291242928e-05
138.6999999999964,76132.60094854141,102527.09575632881,1035.0172767957083,1102.1994323966464,3.2110767686058144,8.998670864876829e-05,2.3942545384033664,0.8168222302024477,1329916.308751608,985634.9397012785,0.00020999875878757734,2.0999875878757733e-05
138.7999999999964,76235.97316482366,102637.21170073465,1033.722162822501,1101.1594440584229,3.2110855077264917,8.739120677993801e-05,2.3941095442616116,0.8169759634648807,1329436.6232994455,985155.2542491159,0.00019077220407748285,1.9077220407748287e-05
138.8999999999964,76339.215823056,102747.22364517176,1032.4265823233568,1100.1194443710415,3.2110939956316056,8.487905113275077e-05,2.3939637433977086,0.8171302522338971,1328956.937847283,984675.5687969534,0.00017172408181220788,1.717240818122079e-05
138.9999999999964,76442.32887654974,102857.13158853361,1031.1305349373877,1099.0794336184276,3.211102241654746,8.246023140198628e-05,2.3938171429294437,0.817285098725302,1328477.2523951204,984195.8833447909,0.00015384648255079014,1.5384648255079015e-05
139.09999999999638,76545.3122785802,102966.9355297402,1029.8340203046196,1098.0394120659946,3.2111102558224456,8.014167700110923e-05,2.393669750666098,0.8174405051563477,1327997.566942958,983716.1978926284,0.0001379818291811219,1.379818291811219e-05
139.19999999999638,76648.16598238681,103076.6354677361,1028.5370380661113,1096.9993799589326,3.211118048512503,7.792690056384511e-05,2.3935215747675866,0.8175964737449157,1327517.8814907954,983236.5124404659,0.0001247756791196153,1.247756791196153e-05
