episode,reward,steps,updates
1,0.44312579459534795,125,0
2,0.19255251024082476,126,0
3,0.6670125632478534,126,0
4,0.2893905648802306,126,0
5,0.20380438291731373,125,116
6,0.5596510925839535,129,129
7,0.6788832009121855,129,129
8,0.8536685864962532,127,127
9,0.5187808893104524,129,129
10,0.7739509023261846,127,127
11,0.5210929806006757,127,127
12,1.0803322973316405,127,127
13,0.9101379383836754,126,126
14,1.617433614797143,130,130
15,-0.01774988136303257,127,127
16,0.9791249171693028,127,127
17,0.6436190596104971,130,130
18,0.9289451013922019,127,127
19,0.5173810365078229,128,128
20,2.07887265631204,132,132
21,1.3228626298131267,131,131
22,0.9203780793186098,132,132
23,0.519204350637601,129,129
24,0.9498146591961572,130,130
25,1.644568128267533,134,134
26,0.8935309866708163,134,134
27,1.8092624900860574,131,131
28,1.2349479431684678,131,131
29,0.6838936905173494,131,131
30,1.2096913927240962,134,134
31,2.10433006864713,133,133
32,2.1886053434729007,135,135
33,2.298315334097797,136,136
34,0.9992016745590551,133,133
35,1.4499850394828986,135,135
36,1.795293055128825,134,134
37,1.4846049315287573,135,135
38,2.0467245873577333,134,134
39,1.3894169952785465,134,134
40,1.1228968960240469,133,133
41,1.1472006192380313,132,132
42,2.133945976400259,133,133
43,1.2732464694044232,129,129
44,1.2782671085751591,130,130
45,0.6611677409136423,130,130
46,0.5356049907993707,125,125
47,0.7472204081894223,126,126
48,0.9501952653053252,126,126
49,0.12823741876695394,127,127
50,-0.7711642348252639,122,122
51,-0.6494034340862722,122,122
52,0.4598691505927004,125,125
53,-0.4084939482946073,118,118
54,-0.7166473538827915,121,121
55,-0.16131311751344057,118,118
56,0.13691687659025753,124,124
57,-0.38040297559210856,121,121
58,-0.6982263793559262,118,118
59,-0.7373449719875023,118,118
60,-0.6852148304137398,118,118
61,-0.6055869765643713,119,119
62,-0.9534463481643414,119,119
63,-0.3053270028091326,120,120
64,-1.0632404148155423,120,120
65,-1.0301030814869492,115,115
66,-0.8463889730435827,117,117
67,-1.5194188114843925,116,116
68,-0.6753631786963581,117,117
69,-1.4328361327611159,118,118
70,-1.1113255818011023,114,114
71,-1.1529538473527872,113,113
72,-1.3835764956850625,111,111
73,-1.4689470498866637,116,116
74,-0.8986253313721289,115,115
75,-1.727056287178769,112,112
76,-1.199543176683557,113,113
77,-2.1178836811862274,112,112
78,-1.4891942520009618,116,116
79,-1.0874884394748783,114,114
80,-1.6315468959059736,115,115
81,-1.3496643049273214,117,117
82,-0.8730709728736521,118,118
83,-0.9671221835157198,116,116
84,-1.1976747439035798,114,114
85,-1.9231128518381855,114,114
86,-1.5185308380918343,113,113
87,-1.4251771355124827,114,114
88,-1.451776024547673,113,113
89,-1.635698650982727,113,113
90,-1.7831843134983938,113,113
91,-1.8422199904364867,112,112
92,-1.4105007635505515,110,110
93,-1.5130126027187316,110,110
94,-1.8412641354947734,108,108
95,-2.101225919124559,110,110
96,-2.1588479745429794,107,107
97,-1.9021257165569434,107,107
98,-2.8985960146371115,107,107
99,-2.0848361024217112,107,107
100,-1.9994614035442986,107,107
101,-2.851464003764943,107,107
102,-2.0256815038903246,106,106
103,-2.3940151468381883,108,108
104,-2.6042563546726925,107,107
105,-2.719153973849677,108,108
106,-1.9031968586106238,108,108
107,-2.204247575126459,109,109
108,-2.1355001531649256,109,109
109,-2.1521544013303915,110,110
110,-2.239867894341213,111,111
111,-1.5661549348431514,112,112
112,-1.729483137637624,111,111
113,-1.4660803836736491,110,110
114,-1.6476427430963287,109,109
115,-1.993765905090319,111,111
116,-1.5479260317826906,109,109
117,-1.7910633676795378,109,109
118,-2.2162663909426676,110,110
119,-2.0720829416663706,110,110
120,-2.0866522418757665,111,111
121,-1.7448167403180523,113,113
122,-1.0189723542769613,113,113
123,-1.2316259644953522,112,112
124,-1.09333896006917,112,112
125,-1.260383029218314,111,111
126,-1.96696063591056,112,112
127,-1.9082809256952586,112,112
128,-2.1747216523548945,111,111
129,-2.2340099762393058,111,111
130,-1.9051099665306435,110,110
131,-2.3981985854944847,109,109
132,-2.027238750445302,106,106
133,-2.746313216913153,107,107
134,-2.7035015560783506,106,106
135,-2.640204314586412,106,106
136,-2.240617302018535,105,105
137,-2.6566252763879747,106,106
138,-2.6102261851746986,107,107
139,-2.732888233921777,106,106
140,-2.2246331282689713,107,107
141,-2.8794278156870323,106,106
142,-2.4092171877095288,106,106
143,-2.7219682357355355,106,106
144,-2.9395551361354775,106,106
145,-3.003963001956242,105,105
146,-2.4859375692177217,105,105
147,-2.33424657947101,105,105
148,-2.875521550104395,106,106
149,-2.298949538414764,106,106
150,-3.017006419152188,106,106
151,-2.301038087942392,104,104
152,-2.3363701498777063,104,104
153,-2.3480332207071672,104,104
154,-2.630883263685977,105,105
155,-2.325737118532068,105,105
156,-2.4562880462123644,105,105
157,-3.0463054523227724,105,105
158,-2.1218629307541956,105,105
159,-2.0019306251361497,106,106
160,-2.117624605044745,106,106
161,-2.662364663003726,106,106
162,-2.4350536924640123,105,105
163,-2.3595170813147313,104,104
164,-2.3088620921499627,105,105
165,-2.167356558071246,105,105
166,-2.3045713287080645,106,106
167,-2.725485913278212,108,108
168,-1.655713351703838,111,111
169,-1.0578237554652272,116,116
170,-0.2971187487592477,119,119
171,-0.31589372395553994,121,121
172,-0.6383150087598839,120,120
173,-0.21150866049072725,120,120
174,-1.0005681696564324,120,120
175,-0.035642668979383174,121,121
176,-0.7031209406489243,118,118
177,-1.318458050597279,118,118
178,-0.5685709999732804,122,122
179,-0.9394725969236521,121,121
180,-0.9454464002301144,118,118
181,-0.807102496136407,119,119
182,-0.4390906546437865,118,118
183,-0.6966687108991607,117,117
184,-1.0890418690388746,117,117
185,-0.30435508023543534,120,120
186,-0.2567214178601329,121,121
187,-0.9803100928724167,118,118
188,-0.7788443031884498,119,119
189,-0.8043911628838067,119,119
190,-0.5232123524544594,118,118
191,-0.5459569493636227,119,119
192,-0.7506470529409395,121,121
193,-0.9421567627135552,121,121
194,-0.4076415641697082,120,120
195,-1.0050796698242515,121,121
196,-0.15110350693720953,120,120
197,-0.30409966730467985,121,121
198,-0.6322795185345527,122,122
199,-0.7998787319227567,121,121
200,-0.0951769989879736,120,120
201,-0.007035212223659215,122,122
202,0.23608629512613533,122,122
203,0.07478750302690784,121,121
204,0.09542337025173353,121,121
205,0.11470828115252552,123,123
206,-0.3773698962498564,124,124
207,-0.24242333358659174,125,125
208,-0.02794542776700837,126,126
209,0.37229839478131943,124,124
210,0.4152160753874927,125,125
211,0.02401497964817345,125,125
212,0.6156016970308986,125,125
213,0.3907896039294929,126,126
214,0.07737866985397268,126,126
215,0.3771530270011141,126,126
216,0.28091828593390034,126,126
217,0.5117520242203053,128,128
218,0.9365427376266879,127,127
219,0.5834518651753253,127,127
220,0.5904517706345107,127,127
221,0.4630283786386258,128,128
222,1.0202256561407363,131,131
223,0.4556460384537946,128,128
224,0.6256946770647414,126,126
225,0.08337622919221488,126,126
226,0.7525258892349811,129,129
227,0.7609768266632084,130,130
228,1.603181812903106,130,130
229,0.83699638013465,126,126
230,-0.07977560265364758,125,125
231,1.1515101731675141,132,132
232,0.9829781276542775,131,131
233,1.6151411357071925,135,135
234,1.9288003318556761,138,138
235,1.324262591937309,134,134
236,1.7026898457136426,136,136
237,2.1496252155854183,136,136
238,2.1635785594575587,140,140
239,2.315669842676069,141,141
240,2.715817579843314,143,143
241,1.942477620274527,140,140
242,3.7143390081645666,146,146
243,3.4979290655853017,144,144
244,3.360062516090217,148,148
245,5.626022173656983,163,163
246,10.542517606827623,188,188
247,6.722219760598357,164,164
248,4.817911390479008,154,154
249,4.787596477941861,156,156
250,7.26969729149539,166,166
251,6.64364894707435,163,163
252,5.444008948199171,162,162
253,5.141417830708146,159,159
254,4.963737800886083,156,156
255,4.425146711587091,149,149
256,2.4454507870903104,137,137
257,2.5417298865624662,143,143
258,2.479018834794088,140,140
259,3.2383237148125286,142,142
260,3.409873168984907,144,144
261,3.148772806017499,145,145
262,2.570980952124163,145,145
263,3.3948766687492338,145,145
264,3.453368818538179,147,147
265,3.350229003457951,146,146
266,3.1491923446730326,146,146
267,2.851792446750469,146,146
268,3.3484234682656524,148,148
269,3.9763047097404716,148,148
270,4.454253062026606,150,150
271,3.5731734342849357,149,149
272,3.642210268981213,150,150
273,3.605784992707324,150,150
274,4.7991076070887875,151,151
275,3.5194390793692882,149,149
276,4.022719349475178,153,153
277,4.53002748473919,155,155
278,4.9089743969481905,155,155
279,5.333464919845852,154,154
280,4.916649496016513,156,156
281,4.65937698813244,157,157
282,4.319766676964644,153,153
283,4.240686941883272,154,154
