time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,speed_of_sound,vg,lift,ug,control_force_x,mach_number,inertia,mass_flow,CL,drag,fuel_percentage_consumed,gravity_force_y,control_force_y,control_force_perpendicular,CD,g_load_1_sec_window,d_thrust_cg,atmospheric_pressure,air_density,mach_number_max,x_cog,control_force_parallel,aero_force_x,d_cp_cg,aero_force_y,alpha_effective,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_x_component_lift,moment_dict_aero_moment_z,moment_dict_control_moment_z,moment_dict_moments_z,moment_dict_M_wind_z,moment_dict_theta_dot_dot
447.57499999985,744.9757450962841,2682.8018553365805,-0.0006592243320558512,-18.454432568715323,1.570795754788406,9.398384240059703e-10,4.712353258650666,-3.1415575038622596,767128.1219095569,422846.7528592276,0.1718759834766388,-0.6562480330467224,0.45532890278872834,160.01390504107937,394.2352276870975,329.83903071548684,0.0,0.06654713702143103,0.0,4.374563773728406,0.05596292850478297,22113875.15973942,2198.571044921875,3.868210034396746e-06,2463.274476178569,0.9006472931164947,-7516624.135841578,7647437.855669171,0.0,0.14318366608557112,0.017529439592119583,8.306721710965618,72989.23611613472,0.9392533723423644,1.1279198741646486,5.206721710965618,7647437.855670422,0.021443795614077818,-32.560514936997286,2463.27447698414,-3.514909385193832e-05,0.0,-8.674839975012459e-08,0.0,-9.798394715515037,1.1470370220443745e-07,4.1857857884551616e-09,9.968918668543859,0.1730205410281318,0.0,5.702520411895628e-06,5.7300631993897965e-06,-3.0988032642143128e-12,-0.6523410846622983,0.0,-0.6523410846622983,0.0,-2.9499175515377433e-08
447.6749999998499,744.9756792096626,2680.9574848373645,-0.0006586513226152934,-18.437233892582814,1.5707957546924176,-2.0921797589001855e-09,4.712353256407537,-3.14155750171512,766908.3257364612,422626.9566861319,0.17182835936546326,-0.6563432812690735,0.45535961323933444,159.74594900003345,394.2439493000423,329.84632948082907,0.0,0.06595045104751375,0.0,4.37347037626026,0.055909548896746805,22113290.29145862,2197.961669921875,3.839956561613178e-06,2459.150011928724,0.9006989336211885,-7514474.836162923,7645256.605561194,0.0,0.143183694338855,0.017529924656567133,8.306854793596177,73006.21571009792,0.93943029585942,1.1277887022158766,5.206854793596176,7645256.605562445,0.021898666960177473,-32.560381854366724,2459.1500127155628,-3.515131666276261e-05,0.0,-8.59952210612638e-08,0.0,-9.7984003876171,1.1455165614222598e-07,4.181172802021028e-09,9.968931551524705,0.1730232868349315,0.0,5.702729034869221e-06,5.730872895423508e-06,-3.0720913137252613e-12,-0.6672244069052875,0.0,-0.6672244069052875,0.0,-3.017300447428244e-08
447.7749999998498,744.975613380346,2679.1148342848505,-0.0006580782557026008,-18.420033944289205,1.570795754301018,-4.952400183898004e-09,4.712353254160872,-3.141557499859854,766688.5902628284,422407.2212124991,0.17178091406822205,-0.6564381718635559,0.4553902950512595,159.47811738626828,394.2526625921292,329.85362128445536,0.0,0.06793227493295768,0.0,4.374672430067716,0.05585616975441995,22112705.485290077,2197.354736328125,3.961990715617425e-06,2455.0274636960435,0.9007505598522563,-7512326.124698263,7643083.855569355,0.0,0.14318372272014865,0.01753044517758067,8.306987859126943,73023.18267759551,0.9396070799914479,1.1276576735124058,5.206987859126943,7643083.855570607,0.019775084616443457,-32.56024878883596,2455.0274645562663,-3.515324230107808e-05,0.0,-8.860478133151389e-08,0.0,-9.798406054435953,1.1439959031857063e-07,4.176556435200597e-09,9.968954739432382,0.17303634111181054,0.0,5.705931307218274e-06,5.731313504947192e-06,-3.16551425050551e-12,-0.598128526545192,0.0,-0.598128526545192,0.0,-2.704908845021619e-08
447.8749999998497,744.9755476083377,2677.273903737027,-0.0006575051653480591,-18.402833844592912,1.5707957536540267,-7.2844631901054314e-09,4.712353251910987,-3.1415574982569607,766468.9157022815,422187.5466519522,0.1717332899570465,-0.656533420085907,0.4554209482235381,159.2104203151829,394.26136756362155,329.86090612647536,0.0,0.07220428832757982,0.0,4.377922069080987,0.055802792791765594,22112120.741574887,2196.74560546875,4.2182265225232385e-06,2450.90698660551,0.9008021717855008,-7510178.003545073,7640902.605703096,0.0,0.14318375119539664,0.017530934575193426,8.30712090748156,73040.13700933554,0.9397837246612504,1.1275267879974589,5.207120907481559,7640902.6057043495,0.015361376490995012,-32.56011574048134,2450.9069876209483,-3.5154902506828734e-05,0.0,-9.420380501058804e-08,0.0,-9.798411715971325,1.1424751089768372e-07,4.1719369489453305e-09,9.968966058724085,0.17303753354582696,0.0,5.71180641431452e-06,5.7314374957966845e-06,-3.3657581714112407e-12,-0.4544450475425386,0.0,-0.4544450475425386,0.0,-2.0551852662784064e-08
447.9749999998496,744.9754818936386,2675.4346932359654,-0.0006569320757206124,-18.385633149516043,1.5707957528229177,-8.801227232845549e-09,4.7123532496556955,-3.1415574968327777,766249.3019327503,421967.93288242095,0.17168575525283813,-0.6566284894943237,0.4554515727554697,158.9428577337053,394.2700642148574,329.86818400721603,0.0,0.07818613260694447,0.0,4.382733841894542,0.0557494179442494,22111536.060278565,2196.1376953125,4.57537937037511e-06,2446.78857866315,0.9008537694298842,-7508030.471511688,7638725.855962367,0.0,0.14318377969612578,0.0175314592946182,8.307253938669136,73057.07869653792,0.9399602297969558,1.1273960456104244,5.207253938669137,7638725.855963624,0.00923790485127525,-32.55998270929376,2446.788579894914,-3.51563631051377e-05,0.0,-1.0203746007966599e-07,0.0,-9.798417372223106,1.1409542478103424e-07,4.167314340871938e-09,9.968982466535126,0.173043818964846,0.0,5.719723112099085e-06,5.731368451248145e-06,-3.645872834921851e-12,-0.2550766997926238,0.0,-0.2550766997926238,0.0,-1.1535910444993768e-08
448.0749999998495,744.9754162362478,2673.5972028045358,-0.0006563589986815408,-18.368432458832935,1.5707957519014875,-9.321113564798422e-09,4.712353247395504,-3.141557495494017,766029.7490915637,421748.3800412344,0.1716381311416626,-0.6567237377166748,0.45548216864667346,158.67543522517954,394.2787525462652,329.87545492697643,0.0,0.08509683542879123,0.0,4.3884196356210285,0.055696046136415045,22110951.441661127,2195.5283203125,4.9881798862561055e-06,2442.6723242198736,0.9009053527683786,-7505883.529948127,7636544.6063523805,0.0,0.14318380812861095,0.017531947895189602,8.307386952631774,73074.00773036481,0.9401365953260835,1.1272654462912584,5.207386952631773,7636544.6063536415,0.0021856455685519043,-32.55984969533113,2442.6723257011804,-3.515771358308939e-05,0.0,-1.1108816005563747e-07,0.0,-9.798423023191162,1.1394333422442098e-07,4.162688752913347e-09,9.968992216566752,0.17304345286622258,0.0,5.728784868766865e-06,5.731227422407572e-06,-3.969512023585398e-12,-0.025459801931543156,0.0,-0.025459801931543156,0.0,-1.1514566434971304e-09
448.17499999984943,744.9753506361641,2671.7614324953515,-0.0006557859316177241,-18.351230904071247,1.5707957509939143,-8.789054625150801e-09,4.712353245128849,-3.1415574941349345,765810.2569803577,421528.8879300284,0.171590656042099,-0.656818687915802,0.4555127358962734,158.4081451237275,394.28743255813185,329.8827188860828,0.0,0.09203834556904694,0.0,4.394201053055168,0.05564267596853439,22110366.885484915,2194.921142578125,5.404178557211203e-06,2438.5581034478923,0.9009569218278699,-7503737.176915167,7634371.3568659825,0.0,0.14318383638567594,0.017532476931826413,8.307519949424806,73090.92410204804,0.9403128211768705,1.1271349899795002,5.207519949424806,7634371.356867247,-0.004897352073218471,-32.5597166985381,2438.5581051798736,-3.5159057722999876e-05,0.0,-1.201842684546869e-07,0.0,-9.79842866887539,1.1379123862161712e-07,4.1580599828337276e-09,9.969011628244354,0.17305275225916894,0.0,5.737976232365709e-06,5.7311705795186e-06,-4.2948155830867115e-12,0.20515683467780163,0.0,0.20515683467780163,0.0,9.278762118257008e-09
448.27499999984934,744.9752850933871,2669.9273823540643,-0.0006552128591947286,-18.33402915040772,1.5707957502015513,-7.28245917137675e-09,4.712353242857846,-3.141557492656295,765590.8257059436,421309.4566556143,0.17154309153556824,-0.6569138169288635,0.45554327450350923,158.14099188451772,394.29610425077703,329.88997588473677,0.0,0.09813197840521641,0.0,4.399282227887775,0.05558930816732546,22109782.391898178,2194.312744140625,5.771709860380447e-06,2434.445983136661,0.9010084766011885,-7501591.413463737,7632193.10750733,0.0,0.14318386436084052,0.017532916827382613,8.307652929015765,73107.8278025359,0.9404889072745936,1.1270046766169957,5.207652929015764,7632193.107508598,-0.011132403904680854,-32.55958371894714,2434.4459850890466,-3.5160497671604674e-05,0.0,-1.2817810120969547e-07,0.0,-9.798434309275578,1.1363913428998652e-07,4.153428143002461e-09,9.96902372813802,0.17305474601098325,0.0,5.746257766126234e-06,5.73130616211775e-06,-4.580768334701726e-12,0.40815541672579375,0.0,0.40815541672579375,0.0,1.8460399541306956e-08
448.37499999984925,744.975219607919,2668.0950524091645,-0.0006546397557403164,-18.316827063526347,1.570795749610402,-4.998294528778832e-09,4.712353240583621,-3.141557490973219,765371.455237804,421090.08618747466,0.17149555683135986,-0.6570088863372803,0.4555737844679067,157.87397714032662,394.30476762460074,329.89722592328656,0.0,0.10261349944689475,0.0,4.402973709504614,0.05553594296510627,22109197.960978094,2193.70458984375,6.045501649953877e-06,2430.335986859244,0.9010600170874382,-7499446.239299257,7630016.3582779495,0.0,0.14318389196056663,0.0175333406060945,8.307785891388352,73124.71882312451,0.9406648535481444,1.1268745061430292,5.207785891388353,7630016.35827922,-0.015755278053051013,-32.55945075657455,2430.3359889744456,-3.5162122952847596e-05,0.0,-1.3407019386354892e-07,0.0,-9.79843994439164,1.1348701873889577e-07,4.148793273771323e-09,9.969037002963839,0.17305791981474172,0.0,5.7527278805251404e-06,5.731732034484642e-06,-4.791642059994714e-12,0.5586461547961523,0.0,0.5586461547961523,0.0,2.5267590248282268e-08
448.47499999984916,744.975154179765,2666.2644426907386,-0.0006540665885069538,-18.299624688634626,1.5707957492806113,-2.2280035340724e-09,4.712353238308043,-3.1415574890274316,765152.14556068,420870.77651035064,0.1714480221271515,-0.657103955745697,0.4556042657889648,157.60710139585146,394.31342267999514,329.90446900205575,0.0,0.10492807433081613,0.0,4.404761757827645,0.055482580396370114,22108613.592740852,2193.0966796875,6.192333184329435e-06,2426.2281212616977,0.9011115432911001,-7497301.654276633,7627840.109178309,0.0,0.14318391911658,0.01753376818578413,8.307918836540152,73141.59715505944,0.9408406599258811,1.1267444784973957,5.207918836540151,7627840.1091795815,-0.018211144148284772,-32.55931781142275,2426.228123462285,-3.516399926617453e-05,0.0,-1.3713360783547885e-07,0.0,-9.798445574223464,1.1333488634630611e-07,4.144155386508321e-09,9.969050146999017,0.17306096810072624,0.0,5.756713594000276e-06,5.732502144611579e-06,-4.9014399242042116e-12,0.6385595404692107,0.0,0.6385595404692107,0.0,2.8882839613193815e-08
