time,x,y,z,vx,vy,vz,m
607.8859299328905,6217021.766533211,1478764.4682657726,-2085046.6653790586,-1984.531111535621,3252.902340151224,-6312.589312304944,708.1783687580584
607.9859299328905,6216823.27262932,1479089.7487961196,-2085677.9106278133,-1985.3469568569453,3252.708260884943,-6312.315650688798,708.1783687580584
608.0859299328905,6216624.697143725,1479415.0099167689,-2086309.1285067766,-1986.1627456098297,3252.514146194353,-6312.041916475374,708.1783687580584
608.1859299328905,6216426.040082084,1479740.251624178,-2086940.3190086891,-1986.9784777900904,3252.3199960841066,-6311.768109672925,708.1783687580584
608.2859299328906,6216227.301450053,1480065.4739148053,-2087571.4821262923,-1987.7941533935457,3252.125810558855,-6311.494230289704,708.1783687580584
608.3859299328906,6216028.4812532915,1480390.6767851096,-2088202.6178523283,-1988.6097724160143,3251.9315896232497,-6311.220278333964,708.1783687580584
608.4859299328906,6215829.579497457,1480715.86023155,-2088833.7261795406,-1989.4253348533166,3251.737333281941,-6310.946253813958,708.1783687580584
608.5859299328906,6215630.596188207,1481041.024250586,-2089464.807100673,-1990.240840701274,3251.54304153958,-6310.6721567379345,708.1783687580584
608.6859299328906,6215431.531331203,1481366.1688386782,-2090095.8606084702,-1991.0562899557094,3251.3487144008154,-6310.397987114145,708.1783687580584
608.7859299328907,6215232.384932103,1481691.2939922868,-2090726.886695678,-1991.8716826124469,3251.154351870297,-6310.123744950838,708.1783687580584
608.8859299328907,6215033.156996567,1482016.399707873,-2091357.885355043,-1992.6870186673118,3250.959953952673,-6309.849430256264,708.1783687580584
608.9859299328907,6214833.847530256,1482341.4859818981,-2091988.8565793121,-1993.5022981161303,3250.7655206525924,-6309.57504303867,708.1783687580584
609.0859299328907,6214634.456538831,1482666.5528108245,-2092619.8003612338,-1994.3175209547305,3250.5710519747026,-6309.3005833063025,708.1783687580584
609.1859299328908,6214434.984027952,1482991.6001911142,-2093250.7166935569,-1995.132687178941,3250.3765479236513,-6309.026051067409,708.1783687580584
609.2859299328908,6214235.430003282,1483316.6281192305,-2093881.605569031,-1995.9477967845924,3250.182008504085,-6308.751446330235,708.1783687580584
609.3859299328908,6214035.7944704825,1483641.6365916366,-2094512.466980407,-1996.7628497675157,3249.98743372065,-6308.476769103026,708.1783687580584
609.4859299328908,6213836.077435216,1483966.6256047962,-2095143.300920436,-1997.5778461235438,3249.7928235779927,-6308.202019394024,708.1783687580584
609.5859299328908,6213636.278903145,1484291.595155174,-2095774.1073818703,-1998.3927858485106,3249.5981780807583,-6307.927197211475,708.1783687580584
609.6859299328909,6213436.398879934,1484616.5452392343,-2096404.886357463,-1999.2076689382513,3249.4034972335917,-6307.65230256362,708.1783687580584
609.7859299328909,6213236.437371246,1484941.4758534427,-2097035.637839968,-2000.0224953886022,3249.2087810411376,-6307.377335458702,708.1783687580584
609.8859299328909,6213036.394382744,1485266.3869942648,-2097666.36182214,-2000.837265195401,3249.01402950804,-6307.1022959049615,708.1783687580584
609.9859299328909,6212836.269920095,1485591.2786581668,-2098297.0582967345,-2001.6519783544863,3248.8192426389423,-6306.827183910639,708.1783687580584
610.085929932891,6212636.063988962,1485916.1508416152,-2098927.727256508,-2002.4666348616984,3248.6244204384875,-6306.551999483974,708.1783687580584
610.185929932891,6212435.776595011,1486241.003541077,-2099558.3686942174,-2003.2812347128786,3248.4295629113185,-6306.276742633207,708.1783687580584
610.285929932891,6212235.407743908,1486565.83675302,-2100188.982602621,-2004.0957779038692,3248.234670062077,-6306.001413366574,708.1783687580584
610.385929932891,6212034.95744132,1486890.6504739122,-2100819.5689744772,-2004.9102644305144,3248.039741895405,-6305.726011692313,708.1783687580584
610.485929932891,6211834.425692911,1487215.4447002222,-2101450.127802546,-2005.7246942886588,3247.8447784159434,-6305.450537618661,708.1783687580584
610.5859299328911,6211633.812504351,1487540.2194284187,-2102080.659079588,-2006.5390674741489,3247.649779628333,-6305.174991153854,708.1783687580584
610.6859299328911,6211433.1178813055,1487864.9746549712,-2102711.162798364,-2007.3533839828322,3247.454745537214,-6304.899372306126,708.1783687580584
610.7859299328911,6211232.341829443,1488189.7103763495,-2103341.638951637,-2008.1676438105571,3247.2596761472264,-6304.623681083713,708.1783687580584
610.8859299328911,6211031.484354433,1488514.4265890243,-2103972.0875321687,-2008.9818469531738,3247.064571463009,-6304.347917494847,708.1783687580584
610.9859299328912,6210830.545461942,1488839.123289466,-2104602.508532724,-2009.7959934065334,3246.869431489201,-6304.0720815477625,708.1783687580584
611.0859299328912,6210629.525157642,1489163.800474146,-2105232.901946067,-2010.6100831664883,3246.6742562304403,-6303.79617325069,708.1783687580584
611.1859299328912,6210428.423447199,1489488.458139536,-2105863.2677649627,-2011.424116228892,3246.479045691365,-6303.5201926118625,708.1783687580584
611.2859299328912,6210227.240336286,1489813.0962821085,-2106493.6059821784,-2012.2380925895995,3246.283799876613,-6303.24413963951,708.1783687580584
611.3859299328913,6210025.975830572,1490137.7148983357,-2107123.91659048,-2013.0520122444668,3246.0885187908207,-6302.968014341861,708.1783687580584
611.4859299328913,6209824.629935727,1490462.3139846912,-2107754.1995826364,-2013.8658751893513,3245.893202438624,-6302.691816727146,708.1783687580584
611.5859299328913,6209623.202657424,1490786.8935376483,-2108384.454951416,-2014.6796814201114,3245.6978508246593,-6302.415546803593,708.1783687580584
611.6859299328913,6209421.694001334,1491111.453553681,-2109014.6826895876,-2015.4934309326068,3245.5024639535623,-6302.13920457943,708.1783687580584
611.7859299328913,6209220.103973128,1491435.994029264,-2109644.8827899224,-2016.3071237226986,3245.3070418299676,-6301.8627900628835,708.1783687580584
611.8859299328914,6209018.43257848,1491760.5149608722,-2110275.0552451913,-2017.1207597862492,3245.11158445851,-6301.586303262179,708.1783687580584
611.9859299328914,6208816.679823061,1492085.016344981,-2110905.2000481663,-2017.9343391191217,3244.9160918438233,-6301.3097441855425,708.1783687580584
612.0859299328914,6208614.845712547,1492409.4981780665,-2111535.31719162,-2018.747861717181,3244.7205639905415,-6301.033112841199,708.1783687580584
612.1859299328914,6208412.93025261,1492733.9604566048,-2112165.406668326,-2019.5613275762928,3244.525000903297,-6300.756409237371,708.1783687580584
612.2859299328915,6208210.933448924,1493058.403177073,-2112795.468471059,-2020.3747366923244,3244.329402586723,-6300.479633382283,708.1783687580584
612.3859299328915,6208008.855307163,1493382.8263359482,-2113425.5025925944,-2021.188089061144,3244.133769045451,-6300.202785284157,708.1783687580584
612.4859299328915,6207806.695833003,1493707.2299297082,-2114055.5090257083,-2022.0013846786212,3243.9381002841133,-6299.925864951213,708.1783687580584
612.5859299328915,6207604.4550321195,1494031.6139548314,-2114685.4877631776,-2022.8146235406268,3243.7423963073406,-6299.648872391673,708.1783687580584
612.6859299328916,6207402.132910187,1494355.9784077962,-2115315.43879778,-2023.6278056430328,3243.5466571197644,-6299.371807613757,708.1783687580584
612.7859299328916,6207199.729472883,1494680.323285082,-2115945.3621222936,-2024.4409309817127,3243.3508827260143,-6299.094670625684,708.1783687580584
