time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],gamma[rad],alpha[rad],mass[kg],mass_propellant[kg]
449.7000000000337,26080.494246782688,40290.417528018836,-18.24132604271859,-1641.378679465144,1.5637732396589805,-0.03219000055601298,4.701276020686186,-3.1375027810272056,973927.6036334758,527092.9596197644
449.8000000000337,26078.68658727868,40126.383052144614,-18.07659504006316,-1640.3447587422465,1.5603127268343582,-0.034605128246222513,4.701369429004162,-3.1410567021698035,973373.2240558391,526538.5800421276
449.90000000003374,26076.882593881423,39962.45576916856,-18.039933972578318,-1639.272829760506,1.5568277651529874,-0.03484961681370902,4.70138458535844,-3.1445568202054526,972817.2125812297,525982.5685675183
450.00000000003376,26075.072146969917,39798.634995465356,-18.10446911507603,-1638.2077370320255,1.5534914599481882,-0.03336305204799286,4.701338042394499,-3.147846582446311,972259.5489459758,525424.9049322644
450.1000000000338,26073.237298083794,39634.917868138626,-18.34848886122053,-1637.1712732673,1.550600510974049,-0.028909489741391584,4.701182015671575,-3.1505815046975263,971700.2340656047,524865.5900518933
450.2000000000338,26071.36378507344,39471.30240816068,-18.735130103506922,-1636.1545997794576,1.5483907009808136,-0.022098099932354634,4.700938771872451,-3.152548070891638,971139.2783771282,524304.6343634167
450.30000000003383,26069.440629514334,39307.78711764687,-19.23155559108311,-1635.152905138076,1.547042799593898,-0.013479013869154477,4.700628203245149,-3.1535854036512507,970576.6890826946,523742.0450689831
450.40000000003386,26067.461193531384,39144.371349244844,-19.794359829500998,-1634.1576840202165,1.5466655937716989,-0.0037720582219919856,4.7002766903532915,-3.1536110965815927,970012.4706378704,523177.8266241589
450.5000000000339,26065.423974807276,38981.055512643405,-20.372187241093492,-1633.1583660144213,1.5472832995814876,0.006177058097886176,4.699915523367903,-3.152632223786415,969446.6237750774,522611.9797613659
450.6000000000339,26063.33295228398,38817.84113936886,-20.9102252329591,-1632.1437327454432,1.5488302855183382,0.01546985936850586,4.699578171572712,-3.150747886054374,968879.1441608196,522044.5001471081
450.7000000000339,26061.197408106804,38654.730790500216,-21.35544177177899,-1631.1034886864416,1.5511542442866146,0.023239587682764695,4.699297093930984,-3.14814284964437,968310.0221515422,521475.37813783076
450.80000000003395,26059.03126622291,38491.72775735581,-21.661418838937017,-1630.0303314440723,1.5540271499129754,0.028729056263608145,4.699100795836859,-3.1450736459238837,967739.2432819133,520904.59926820186
450.90000000003397,26056.85342916918,38328.836285577716,-21.778370537306145,-1628.9147177809286,1.5571407475338819,0.031135976209064026,4.699019911527447,-3.1418791639935653,967166.7895465618,520332.1455328503
451.000000000034,26054.677554814094,38166.059451979054,-21.75874355083723,-1627.76833598662,1.5602690020662018,0.03128254532319992,4.699022552718902,-3.1387535506527002,966592.6384235149,519757.9944098034
451.100000000034,26052.51529630189,38003.39620464392,-21.622585122037172,-1626.6324733513268,1.5632170125285136,0.029480104623118966,4.699096911007269,-3.135879898478755,966016.7730060344,519182.12899232295
451.20000000003404,26050.387053100432,37840.8425997204,-21.282432014611928,-1625.5360492351315,1.5656524451143985,0.024354325858847843,4.6992971660840155,-3.1336447209696168,965439.1956744915,518604.55166078
451.30000000003406,26048.30812398917,37678.39623000689,-20.789291112649604,-1624.4636971351615,1.5673263019492616,0.01673856834863122,4.699592045428178,-3.132265743478916,964859.9229694133,518025.27895570186
451.4000000000341,26046.288726104245,37516.05559629897,-20.1939788492419,-1623.4063370792219,1.5680728863237217,0.007465843744601795,4.699950358635396,-3.1318774723116745,964278.9641071087,517444.32009339717
451.5000000000341,26044.33282703007,37353.82055350627,-19.558990741754453,-1622.350427926919,1.567828346599331,-0.0024453972439072175,4.7003336051219335,-3.1325052585226025,963696.3237262493,516861.6797125378
451.60000000003413,26042.43749584726,37191.69248559482,-18.953311828072188,-1621.2806791145729,1.566640710422423,-0.011876361769080357,4.700699179394734,-3.134058468972311,963112.0003619915,516277.35634828
451.70000000003415,26040.593036173836,37029.674198554014,-18.444596734273794,-1620.1828704080212,1.5646673462222114,-0.019733642002115317,4.701005203703133,-3.1363378574809215,962525.985347343,515691.34133363154
451.8000000000342,26038.78368395415,36867.76950338633,-18.093522196851914,-1619.0469516768994,1.5621632924677882,-0.025040537544231776,4.701214030206888,-3.1390507377390997,961938.262691093,515103.61867738154
451.9000000000342,26036.988563488118,36705.98409397302,-17.951204660318272,-1617.8540941330446,1.5594654323141812,-0.02697860153606992,4.701293747448353,-3.1418283151341715,961348.8117023235,514514.167688612
452.0000000000342,26035.194971812438,36544.32042372342,-17.93591675678842,-1616.636702496046,1.5567824317460017,-0.026830005681793924,4.701294848429383,-3.144512416683381,960757.6026569133,513922.95864320186
