time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],alpha[rad],mass[kg],gimbalanglecommanded[deg],u0
106.09999999999825,16310.62498366241,47593.39540458229,541.2408548090841,979.8683190259794,1.4913200793848422,0.1464355461601715,0.42517767573076615,3810562.048206965,-0.6723470739186652,-0.01494104608708145
106.19999999999824,16364.756665888148,47691.33031756847,541.3168222573805,979.3491298618054,1.5060402038905278,0.14720124505685914,0.44018156196647745,3810082.3627548027,-0.24804129250330575,-0.005512028722295684
106.29999999999824,16418.894877590967,47789.21348845353,541.382117028178,978.8317088506643,1.5208289966261197,0.14788792735591635,0.45524521395307765,3809602.6773026404,0.16225720485538986,0.0036057156634531078
106.39999999999823,16473.03855439304,47887.045067619394,541.4367680207368,978.3157916586257,1.5356787431177776,0.14849746491657892,0.4703610468674375,3809122.991850478,0.5587572908899787,0.012416828686443972
106.49999999999822,16527.18663588673,47984.825179378706,541.4808149369208,977.8011175930806,1.5505819183606215,0.149031752428441,0.4855216724659955,3808643.306398316,0.9416766687550364,0.020926148194556366
106.59999999999822,16581.338066664,48082.553922394116,541.5143077726915,977.287430154089,1.5655311885388854,0.14949270178263585,0.5007199001588858,3808163.6209461535,1.311240765111453,0.029138683669143402
106.69999999999821,16635.491797294162,48180.231370147354,541.5373063016306,976.7744775323969,1.580519412223006,0.14988223684120253,0.515948737578012,3807683.9354939912,1.667681691676023,0.037059593148356065
106.7999999999982,16689.64678524952,48277.857571452965,541.5498795535648,976.2620130561214,1.5955396410819218,0.15020228858916074,0.5312013906789841,3807204.250041829,2.0112372730858254,0.04469416162412945
106.8999999999982,16743.801995778635,48375.432551011785,541.5521052911567,975.7497955882093,1.6105851201472714,0.15045479065349385,0.5464712634150308,3806724.5645896667,2.3421501388179777,0.052047780862621726
106.9999999999982,16797.956402727345,48472.95630999947,541.5440694870952,975.2375898768607,1.6256492876645732,0.1506416751730204,0.5617519570191511,3806244.8791375044,2.6606668768149575,0.05912593059588794
107.09999999999819,16852.108989307773,48570.42882668559,541.5258658042956,974.7251668611702,1.6407257745648747,0.1507648690030168,0.57703726892895,3805765.193685342,2.9670372463932857,0.0659341610309619
107.19999999999818,16906.258748815904,48667.85005707901,541.497595081299,974.2123039342813,1.6558084035887182,0.15082629023843352,0.5923211913867672,3805285.50823318,3.261513447968831,0.07247807662152958
107.29999999999818,16960.40468529839,48765.21993559565,541.4593648248343,973.6987851663733,1.6708911880926798,0.15082784503961694,0.6075979097459121,3804805.8227810175,3.54434944709147,0.07876332104647711
107.39999999999817,17014.54581416952,48862.538375744625,541.4112887112981,973.1844014898068,1.6859683305671398,0.15077142474460073,0.6228618005120321,3804326.137328855,3.8158003502763904,0.08479556333947534
107.49999999999817,17068.68116277939,48959.8052708295,541.3534860986975,972.6689508487412,1.701034220892366,0.15065890325225972,0.6381074291469155,3803846.451876693,4.0761218301069135,0.09058048511348697
107.59999999999816,17122.80977093443,49057.020494661054,541.2860815504052,972.1522383155196,1.7160834343584566,0.15049213466091205,0.6533295476603231,3803366.7664245307,4.32556959711415,0.09612376882475888
107.69999999999816,17176.930691371617,49154.18390227866,541.2092043718842,971.6340761760722,1.7311107294731876,0.1502729511473083,0.668523092013805,3802887.0809723684,4.5643989159567795,0.10143108702126177
107.79999999999815,17231.042990187754,49251.29533067731,541.1229881613662,971.1142839865496,1.7461110455803228,0.1500031610713505,0.6836831793588671,3802407.395520206,4.792864163467215,0.10650809252149365
107.89999999999814,17285.145747225284,49348.35459953765,541.0275703752978,970.5926886033353,1.7610795003095552,0.14968454729232633,0.6988051051303161,3801927.710068044,5.011218426184172,0.11136040947075937
107.99999999999814,17339.238056416205,49445.3615119565,540.9230919092137,970.0691241885239,1.7760113868778478,0.14931886568292643,0.7138843400141468,3801448.0246158815,5.219713135046909,0.11599362522326465
108.09999999999813,17393.31902608566,49542.31585517579,540.8096966945515,969.5434321928794,1.7909021712606297,0.14890784382781638,0.7289165268079221,3800968.339163719,5.418597734996318,0.12041328299991819
108.19999999999813,17447.38777921684,49639.21740130761,540.6875313117926,969.0154613182115,1.8057474892500358,0.14845317989406528,0.7438974771902583,3800488.653711557,5.60811938729767,0.12462487527328155
108.29999999999812,17501.443453678858,49736.06590805371,540.5567446201874,968.4850674610267,1.8205431434161634,0.1479565416612735,0.7588231684147495,3800008.9682593946,5.7885227024803925,0.1286338378328976
108.39999999999812,17555.48520241928,49832.861119417634,540.4174874042176,967.9521136392274,1.8352850999861428,0.14741956569979417,0.77368973994245,3799529.2828072323,5.960049501872458,0.1324455444860546
108.49999999999811,17609.512193622966,49929.60276640799,540.269912036844,967.4164699035439,1.8499694856547428,0.14684385668599834,0.7884934900259002,3799049.59735507,6.1229386057855635,0.1360653023507903
108.5999999999981,17663.523610838918,50026.29056773152,540.1141721595028,966.8780132353006,1.8645925843391518,0.14623098684408872,0.8032308722565803,3798569.911902908,6.277425646500877,0.13949834770001948
108.6999999999981,17717.51865307679,50122.924230474724,539.9504223787309,966.336627432027,1.8791508338896035,0.14558249550451863,0.8178984920866819,3798090.2264507455,6.423742904283234,0.1427498423174052
108.7999999999981,17771.496534874714,50219.50345077296,539.7788179792295,965.7922029823374,1.8936408227665649,0.14489988876961507,0.832493103335108,3797610.540998583,6.562119164750364,0.14582487032778585
108.89999999999809,17825.456486340026,50316.027914466096,539.599514653117,965.2446369314188,1.9080592866943187,0.14418463927753916,0.8470116046867369,3797130.855546421,6.692779595995827,0.14872843546657394
108.99999999999808,17879.397753164532,50412.49729773994,539.4126682450644,964.6938327383787,1.9224031052999424,0.14343818605623654,0.8614510361931297,3796651.1700942586,6.815945643963985,0.15146545875475523
109.09999999999808,17933.319596615827,50508.9112677526,539.2184345129639,964.1397001266229,1.936669298745896,0.14266193445953626,0.8758085757820921,3796171.4846420963,6.931834944645871,0.15404077654768603
109.19999999999807,17987.2212935062,50605.269483245436,539.0169689037386,963.5821549283532,1.9508550243637006,0.1418572561780455,0.8900815357827674,3795691.799189934,7.040661251758852,0.1564591389279745
109.29999999999806,18041.102136140587,50701.57159513786,538.8084263438733,963.0211189241958,1.9649575732954965,0.14102548931795894,0.9042673594722536,3795212.1137377718,7.142634378648889,0.15872520841441976
