t[s],x[m],y[m],vx[m/s],vy[m/s],mass[kg]
100.29999999999858,13212.16194510661,41810.0853668838,524.7378937506106,1016.6281349004581,3838383.8044323777
100.39999999999857,13264.658237669422,41911.69022547794,524.9629256281119,1016.0485859414027,3837904.1189802154
100.49999999999856,13317.179586422935,42013.23554535795,525.2134875351327,1015.453198800126,3837424.433528053
100.59999999999856,13369.728189343441,42114.719762786386,525.4860292050582,1014.8421742843701,3836944.748075891
100.69999999999855,13422.305928913922,42216.14137159427,525.7773957048144,1014.2160880788119,3836465.0626237285
100.79999999999855,13474.914409436147,42317.498950460365,526.0848052222585,1013.5757886609712,3835985.3771715662
100.89999999999854,13527.55499134025,42418.79118195301,526.405819041036,1012.9223149264436,3835505.691719404
100.99999999999854,13580.228822104536,42520.01686502373,526.738307642867,1012.2568307071955,3835026.0062672417
101.09999999999853,13632.9368636742,42621.17492237071,527.0804156966333,1011.5805734697664,3834546.3208150794
101.19999999999852,13685.679916453133,42722.26440384168,527.4305277893296,1010.8948147096529,3834066.635362917
101.29999999999852,13738.458640060902,42823.28448682655,527.787236077691,1010.2008298487531,3833586.949910755
101.39999999999851,13791.273571115506,42924.23447440169,528.1493105460321,1009.4998757513765,3833107.2644585925
101.49999999999851,13844.125138336078,43025.11379182909,528.5156722057161,1008.7931742740327,3832627.57900643
101.5999999999985,13897.013675269174,43125.92198188305,528.8853693309705,1008.0819005396013,3832147.893554268
101.6999999999985,13949.939430935861,43226.65869937006,529.2575566668625,1007.3671748701053,3831668.2081021057
101.79999999999849,14002.902578680474,43327.323705122246,529.6314774461194,1006.6500575218437,3831188.5226499434
101.89999999999849,14055.903223479978,43427.916859676545,530.0064479950344,1005.9315455429895,3830708.837197781
101.99999999999848,14108.941407948168,43528.438116798505,530.3818446819142,1005.2125712195959,3830229.151745619
102.09999999999847,14162.017117243642,43628.88751696799,530.7570929547388,1004.4940016948128,3829749.4662934565
102.19999999999847,14215.130283065722,43729.26518091217,531.1316582208023,1003.7766394417808,3829269.780841294
102.29999999999846,14268.28078689923,43829.57130324685,531.505038335072,1003.0612233468161,3828790.095389132
102.39999999999846,14321.468462647457,43929.8061462688,531.8767574822708,1002.3484302194986,3828310.4099369696
102.49999999999845,14374.693098773245,44029.970033928104,532.2463612578672,1001.6388765930965,3827830.7244848073
102.59999999999845,14427.954440050611,44130.0633459996,532.6134127736589,1000.9331207149476,3827351.039032645
102.69999999999844,14481.252189013958,44230.086512465015,532.9774896334667,1000.2316646541145,3826871.353580483
102.79999999999843,14534.58600717826,44330.040008112475,533.3381816430255,999.534956474606,3826391.6681283205
102.89999999999843,14587.955516091779,44429.92434735629,533.6950891351742,998.8433924381484,3825911.982676158
102.99999999999842,14641.360298272459,44529.74007927749,534.0478218067942,998.1573192120765,3825432.297223996
103.09999999999842,14694.799898070221,44629.48778288413,534.3959979776259,997.4770360663172,3824952.6117718336
103.19999999999841,14748.273822489542,44729.168062589066,534.7392441931972,996.8027970494076,3824472.9263196713
103.2999999999984,14801.781542000017,44828.78154390283,535.0771951047416,996.1348131376143,3823993.240867509
103.3999999999984,14855.322491356847,44928.32886933823,535.4094935682966,995.4732543539719,3823513.5554153468
103.4999999999984,14908.89607044818,45027.8106945238,535.7357909133353,994.8182518557591,3823033.8699631845
103.59999999999839,14962.501645182027,45127.22768452278,536.0557473384721,994.1698999898265,3822554.184511022
103.69999999999838,15016.138548421817,45226.58051035436,536.369032397909,993.5282583157464,3822074.49905886
103.79999999999838,15069.806080976594,45325.86984571404,536.6753255477595,992.8933535967842,3821594.8136066976
103.89999999999837,15123.503512649208,45425.0963638899,536.9743167261403,992.265181758544,3821115.1281545353
103.99999999999837,15177.230083343717,45524.26073487138,537.2657069450909,991.6437098148389,3820635.442702373
104.09999999999836,15230.98500423132,45623.363622647375,537.5492088760334,991.02887775998,3820155.7572502107
104.19999999999835,15284.767458972688,45722.405682690005,537.8245474136991,990.4206004262959,3819676.0717980484
104.29999999999835,15338.576604993315,45821.38755962054,538.0914602062699,989.8187693053331,3819196.386345886
104.39999999999834,15392.411574807513,45920.309885053626,538.3496981419678,989.2232543308779,3818716.700893724
104.49999999999834,15446.271477385964,46019.173275615794,538.5990257845084,988.6339056216807,3818237.0154415616
104.59999999999833,15500.15539956114,46117.978331133956,538.8392217517509,988.0505551815834,3817757.3299893993
104.69999999999833,15554.062407464495,46216.72563298942,539.0700790335574,987.4730185546339,3817277.644537237
104.79999999999832,15607.99154798913,46315.41574263269,539.2914052463403,986.9010964327354,3816797.9590850747
104.89999999999831,15661.941850271434,46414.049200254034,539.5030228230489,986.3345762134013,3816318.2736329124
104.99999999999831,15715.912327185279,46512.626523604566,539.7047691384449,985.773233505283,3815838.58818075
105.0999999999983,15769.901976842324,46611.14820696249,539.8964965704595,985.2168335792775,3815358.902728588
105.1999999999983,15823.909784092246,46709.61472023882,540.0780724992172,984.6651327632211,3814879.2172764256
105.29999999999829,15877.934722016844,46808.02650821666,540.2493792459799,984.1178797784052,3814399.5318242633
105.39999999999829,15931.975753412324,46906.3839899183,540.4103139548067,983.5748170164151,3813919.846372101
105.49999999999828,15986.03183225434,47004.68755809381,540.5607884201675,983.0356817550808,3813440.1609199387
105.59999999999827,16040.101905593609,47102.93757934015,540.7007333926815,982.5002124634502,3812960.4754677764
105.69999999999827,16094.184914168574,47201.13439291671,540.8300857496657,981.968135765611,3812480.790015614
105.79999999999826,16148.27979414665,47299.27831094255,540.9487997807549,981.4391802584164,3812001.104563452
105.89999999999826,16202.385478473116,47397.369618308505,541.0568432646596,980.9130736595605,3811521.4191112895
105.99999999999825,16256.500898181503,47495.40857267969,541.1541970838722,980.3895437118911,3811041.7336591273
106.09999999999825,16310.62498366241,47593.39540458229,541.2408548090841,979.8683190259794,3810562.048206965
106.19999999999824,16364.756665888148,47691.33031756847,541.3168222573805,979.3491298618054,3810082.3627548027
106.29999999999824,16418.894877590967,47789.21348845353,541.382117028178,978.8317088506643,3809602.6773026404
106.39999999999823,16473.03855439304,47887.045067619394,541.4367680207368,978.3157916586257,3809122.991850478
