time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant
1.788476265938273,-0.001981996139277304,7.570680155041066,-0.0029542245651380406,8.05289613387924,1.571183766671842,-1.2564125756072843e-05,1.5711631792146343,2.0587457207676962e-05,6890754.507968371,4113935.214049727
1.8878360584903993,-0.002305333153527681,8.415851959631114,-0.003254203797584904,8.50617521314422,1.5711774164460248,-6.391142386771357e-05,1.5711788963466964,-1.479900671563783e-06,6887887.588551742,4111068.2946330984
1.9871958510425256,-0.002657587257179601,9.306120512195694,-0.0035452379136874683,8.960048422982837,1.5711659635885993,-0.00011526651909525623,1.571191998510195,-2.603492159569676e-05,6885020.68319385,4108201.389275207
2.086555643594652,-0.0030371445011736285,10.241544893560082,-0.0038200285472104207,9.41451624784387,1.5711494073250023,-0.00016662940986127757,1.5712020861814653,-5.2678856462984314e-05,6882153.79264346,4105334.4987248178
2.1859154361467783,-0.0034416647543607667,11.22218423271125,-0.004071267086985093,9.869579172447489,1.5711277468808245,-0.0002180000946198819,1.5712088334261243,-8.10865452998133e-05,6879286.917650104,4102467.6237314614
2.2852752286989046,-0.0038680806895526297,12.248097706824911,-0.004291634717012479,10.32523768178608,1.5711009814818069,-0.00026937857185672394,1.5712119718969402,-0.00011099041513329411,6876420.058964068,4099600.765045426
2.384635021251031,-0.004312596756741793,13.31934454129265,-0.00447380228733832,10.781492261125047,1.5710691103538377,-0.00032076484008903704,1.5712112788184394,-0.00014216846460168853,6873553.217336388,4096733.9234177456
2.4839948138031573,-0.004770688171519638,14.435984009749124,-0.004610430467007277,11.23834339600358,1.5710321327229493,-0.0003721588978656655,1.5712065678816751,-0.0001744351587258386,6870686.3935188325,4093867.09960019
2.5833546063552837,-0.0052370998794353,15.598075445594398,-0.004694169501923755,11.695791687926647,1.5709900478153154,-0.00042356074376710326,1.5711976822033307,-0.00020763438801529865,6867819.588263895,4091000.2943452527
2.68271439890741,-0.005705845546783649,16.805678207536104,-0.00471765948084518,12.15383739160054,1.5709428548572473,-0.0004749703764055373,1.571184488911264,-0.00024163405401678162,6864952.802324786,4088133.5084061427
2.7820741914595364,-0.006170206530130312,18.05885171410205,-0.004673530121382349,12.612481109081465,1.5708905530751913,-0.0005263877944248984,1.5711668748153107,-0.0002763217401193785,6862086.036455415,4085266.7425367716
2.8814339840116627,-0.006622730847010395,19.35765543217263,-0.004554400781812014,13.071723327010776,1.570833141695725,-0.0005778129965009174,1.571144743027675,-0.0003116013319499622,6859219.2914103875,4082399.997491744
2.980793776563789,-0.007055232149210557,20.70214887700836,-0.004352880487076929,13.531564532306962,1.5707706199455547,-0.0006292459813411878,1.571118010242996,-0.0003473902974413523,6856352.56794499,4079533.274026346
3.0801535691159154,-0.007458788691610796,22.092391612277464,-0.0040615678840968256,13.992005212166214,1.5707029870515117,-0.000680686747685237,1.5710866045433989,-0.0003836174918872004,6853485.866815179,4076666.572896535
3.1795133616680418,-0.007823213007042196,23.528434100099833,-0.0036677241977957657,14.452953764662832,1.5706300822139632,-0.000733745871200271,1.5710500966594367,-0.00042001444547357103,6850619.372688071,4073800.0787694277
3.278873154220168,-0.008124685895784339,25.01010302081049,-0.0030341537658100833,14.91215795296012,1.5705478498720322,-0.0008276219164583318,1.5709997952488595,-0.0004519453768272452,6847757.5828225305,4070938.2889038874
3.3782329467722945,-0.00833774745994858,26.53721736080387,-0.0021443438909402378,15.369540341906633,1.570452136720863,-0.0009632986212109567,1.5709358458585332,-0.0004837091376701519,6844900.647519479,4068081.353600835
3.477592739324421,-0.008434715345793398,28.10958837692385,-0.0009759268146010552,15.825023137956762,1.570338693758745,-0.001141739120062684,1.5708579966455412,-0.0005193028867962468,6842048.717300441,4065229.423381797
3.576952531876547,-0.008385093346078364,29.72701951463733,0.0004994173039260523,16.278527724028248,1.5702031785706492,-0.0013638835651210023,1.570765647281845,-0.0005624687111958071,6839201.944296897,4062382.650378254
3.6763123244286735,-0.008154970798383579,31.38930634915521,0.002316053020884258,16.729974890454905,1.5700411577944844,-0.0016306472870290043,1.5706578894678083,-0.0006167316733238781,6836360.481091798,4059541.187173155
3.7756721169808,-0.00770641385982796,33.096236549573995,0.0045144713674829424,17.179285066676197,1.5698481098496957,-0.001942918154618725,1.5705335410476409,-0.0006854311979451744,6833524.480950812,4056705.187032169
3.875031909532926,-0.006996849301538707,34.84758985452479,0.007141365134362584,17.626378437052395,1.5696194278639168,-0.0023015545816360357,1.5703911746662778,-0.0007717468023609175,6830694.0973587325,4053874.80344009
3.9743917020850525,-0.005978441885971761,36.643138036239655,0.010249693456562597,18.071174824292044,1.569350422875561,-0.0027073827495631957,1.5702291421786712,-0.0008787193031101204,6827869.483787518,4051050.1898688753
4.073751494637179,-0.0045974659300696726,38.48264489928604,0.013898740329772728,18.513594038366595,1.5690363271959127,-0.0031611950023293237,1.5700455953221275,-0.001009268126214824,6825050.793927559,4048231.500008916
4.173111287189305,-0.0027970606498265195,40.3659309663589,0.01812005876822481,18.954206915084352,1.5686733292803132,-0.003653368291898686,1.5698403356880508,-0.001167006407737592,6822236.885866657,4045417.591948014
4.272471079741431,-0.0005150940685646555,42.292844097729784,0.02296670033871796,19.393288591660294,1.5682580849329797,-0.0041791990167020674,1.5696120671221,-0.0013539821891204173,6819427.207609426,4042607.9136907835
4.371830872293557,0.0023179785617253625,44.26322738615698,0.02851327038352791,19.830791085775335,1.5677872024001143,-0.004739165821208054,1.5693584995992365,-0.0015712971991221902,6816621.849394379,4039802.5554757365
