time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],gamma[rad],alpha[rad],mass[kg],mass_propellant[kg]
122.7999999999973,18002.73004807038,57105.03504073374,673.4741867816242,1140.202528356227,1.183082074339636,0.1471127101711001,1.0372713747829208,0.14581069955671522,519009.09048881265,245957.36300769215
122.89999999999729,18070.3776101587,57219.102429026316,676.4756208831898,1140.6738829257806,1.1985582030262454,0.15476128686609433,1.0355034580338944,0.16305474499235095,518529.40503665013,245477.67755552963
122.99999999999729,18138.323132321722,57333.22213872453,679.4552216302319,1141.1970969821568,1.2147972608625082,0.16239057836262763,1.0337747976397775,0.18102246322273063,518049.7195844876,244997.9921033671
123.09999999999728,18206.563654871054,57447.40063750041,682.4052254933212,1141.7849877588285,1.2317942042951195,0.1699694343261137,1.0320953129920205,0.19969889130309904,517570.0341323251,244518.3066512046
123.19999999999727,18275.09541047405,57561.64553567199,685.3175560299675,1142.4489817158224,1.2495411187844758,0.1774691448935628,1.03047455382691,0.21906656495756582,517090.34868016257,244038.62119904207
123.29999999999727,18343.913785783454,57675.96544492914,688.1837530940434,1143.1990925714972,1.268027425168079,0.1848630638360326,1.0289217257236052,0.2391056994444738,516610.66322800005,243558.93574687955
123.39999999999726,18413.013283589826,57790.3698293735,690.9949780637254,1144.0438444435936,1.287240074892543,0.19212649724463998,1.0274456455739194,0.2597944293186236,516130.9777758375,243079.25029471703
123.49999999999726,18482.38747885066,57904.868865719465,693.7419526083208,1144.9903634596915,1.3071636917386402,0.199236168460973,1.0260548056853755,0.2811088860532647,515651.292323675,242599.5648425545
123.59999999999725,18552.028986634316,58019.473289243564,696.415077836566,1146.0442352409736,1.3277807395024832,0.2061704776384289,1.0247572332440251,0.3030235062584581,515171.6068715125,242119.879390392
123.69999999999725,18621.929429517568,58134.19424898978,699.0044288325244,1147.2095974621025,1.3490716494444044,0.21290909941921224,1.0235605227847122,0.3255111266596922,514691.92141934996,241640.19393822947
123.79999999999724,18692.079412777468,58249.04316239741,701.4998325990134,1148.4891340763113,1.37101494295378,0.21943293509375517,1.0224717797431027,0.34854316321067724,514212.23596718744,241160.50848606694
123.89999999999723,18762.468515700068,58364.03156348388,703.891029226007,1149.8840108646962,1.3935873788143631,0.2257243586058321,1.021497491579495,0.37208988723486813,513732.5505150249,240680.82303390442
123.99999999999723,18833.08528579242,58479.17096210817,706.1677009234962,1151.3939862428745,1.4167640674813982,0.23176688667035122,1.020643554019143,0.3961205134622552,513252.8650628624,240201.1375817419
124.09999999999722,18903.91725969338,58594.472692685,708.3197390096135,1153.017305768278,1.4405186443964046,0.23754576915006423,1.0199150663721384,0.4206035780242663,512773.1796106999,239721.45212957938
124.19999999999722,18974.9509815131,58709.94778237096,710.3372181971949,1154.7508968596064,1.4648233874172965,0.24304743020891764,1.0193164316269532,0.4455069557903433,512293.49415853736,239241.76667741686
124.29999999999721,19046.172047055625,58825.60681476214,712.2106554252535,1156.590323911837,1.4896493868334444,0.24825999416147945,1.0188511872815136,0.4707981995519308,511813.80870637484,238762.08122525434
124.3999999999972,19117.565137753525,58941.459817085604,713.9309069789894,1158.5300232346178,1.5149666375884818,0.25317250755037485,1.0185221745089506,0.4964444630795313,511334.1232542123,238282.39577309182
124.4999999999972,19189.114089670504,59057.51613989625,715.4895191697726,1160.5632281064597,1.540744217725137,0.2577758013665508,1.018331304970658,0.522412912754479,510854.4378020498,237802.7103209293
124.5999999999972,19260.801969015913,59173.784351601775,716.8787934541022,1162.6821170552385,1.5669504516791706,0.26206233954033564,1.0182795954881823,0.5486708561909883,510374.7523498873,237323.02486876678
124.69999999999719,19332.61114658811,59290.272149712546,718.091775721983,1164.8779811077382,1.5935530379425344,0.2660258626336394,1.0183672578166985,0.575185780125836,509895.06689772476,236843.33941660426
124.79999999999718,19404.523389296563,59406.986279958845,719.1224270845252,1167.141302463009,1.620519206057457,0.269661681149224,1.0185936413209666,0.6019255647364903,509415.38144556223,236363.65396444174
124.89999999999718,19476.519950923914,59523.93247107166,719.9656162735135,1169.46191112819,1.647815847039069,0.2729664098161191,1.0189573165882735,0.6288585304507954,508935.6959933997,235883.9685122792
124.99999999999717,19548.58168171498,59641.11537921107,720.6173079106677,1171.829081394074,1.675409685342492,0.27593838303423085,1.019456013407632,0.65595367193486,508456.0105412372,235404.2830601167
125.09999999999717,19620.689137938767,59758.53854877033,721.074562237894,1174.2316955926321,1.703267434912156,0.27857749569663925,1.0200867003466694,0.6831807345654866,507976.3250890747,234924.59760795417
125.19999999999716,19692.822689152523,59876.20438847084,721.3355121375438,1176.658397005097,1.7313559371790233,0.28088502266867427,1.020845671835334,0.7105102653436892,507496.63963691215,234444.91215579165
125.29999999999715,19764.96262827101,59994.11416117485,721.3993911848681,1179.0977270401597,1.7596423021156806,0.2828636493665733,1.0217285950620112,0.7379137070536694,507016.95418474963,233965.22670362913
125.39999999999715,19837.08927346833,60112.26798739081,721.2664519732156,1181.5382621595593,1.7880940215552632,0.28451719439582557,1.0227306217312047,0.7653633998240585,506537.2687325871,233485.5412514666
125.49999999999714,19909.183058391558,60230.66485970839,720.9378492322685,1183.9687231757714,1.8166790471674386,0.28585025612175385,1.0238465079358596,0.7928325392315789,506057.5832804246,233005.8557993041
125.59999999999714,19981.224636782605,60349.30266908461,720.4157839104618,1186.3780937621823,1.8453659208601334,0.2868687369269487,1.0250705737255903,0.8202953471345431,505577.89782826207,232526.17034714157
