step,state_mean,state_min,state_max,state_std,state_kurtosis,action_mean,action_min,action_max,action_std,action_kurtosis,reward_mean,reward_min,reward_max,reward_std,reward_kurtosis,critic_loss,actor_loss,alpha_loss,alpha_value,q_value_mean,q_value_min,q_value_max,q_value_std,log_prob_mean,log_prob_min,log_prob_max,log_prob_std,target_q_mean,target_q_min,target_q_max,target_q_std
4954.5,1.6430875099999998,1.46987968,1.76640668,0.0762830641,0.0,0.185552217,0.0,0.997655165,0.581092811,0.0,0.035460081600000005,0.0,0.216094921,0.5697138639999999,95.99762220000001,0.6686691254377365,0.0,0.3540016144514084,0.003444776047600277,0.715676195,0.0,3.2608444800000003,4.531853199999999,1.0365005860000003,0.0,4.9877137099999995,1.6318123800000002,0.741181595,0.0,3.26478287,4.61033119
4964.5,1.64243472,1.47191092,1.76509189,0.07740360760000001,0.0,0.19861215000000002,0.0,0.998008355,0.581647968,0.0,0.028377054470000003,0.0,0.21750398899999998,0.5653745370000001,93.4255148,0.6588399529457092,0.0,0.6520185053348542,0.003445568168596722,0.618343881,0.0,3.2754473000000006,4.69138917,1.1032037799999999,0.0,5.08857883,1.6834655399999998,0.576609743,0.0,3.2685150599999995,4.8150954299999995
4974.5,1.6437004199999996,1.4696911299999997,1.7657857700000001,0.076966127,0.0,0.19197397500000002,0.0,0.9964147760000002,0.580979975,0.0,0.0255841682,0.0,0.215451085,0.6146085410000001,101.6739175,0.7665692627429962,0.024374783039093018,0.7925821185112,0.0034489562829714314,0.50822156,0.0,3.2808647500000006,4.825634470000001,1.13410506,0.0,5.536310680000001,1.70610904,0.478890288,0.0,3.2819456900000006,4.937384720000001
4984.5,1.6437373699999998,1.47202388,1.7656151199999996,0.0766417856,0.0,0.185381988,0.0,0.9952338199999999,0.5767105189999999,0.0,0.038303911100000004,0.0,0.21659384800000003,0.513189967,120.7381421,0.7189997673034668,0.0,0.9837094306945801,0.0034534743947729624,0.4996052595999999,0.0,3.2754165500000005,4.807077919999999,1.1719467099999998,0.0,6.50455515,1.73328344,0.5290297935,0.0,3.28426239,4.824048800000001
4994.5,1.6439450100000002,1.4709339200000002,1.7668226400000002,0.07579790789999999,0.0,0.1756887384,0.0,0.9971607199999999,0.583228029,0.0,0.0525852879,0.0,0.21623167899999998,0.471860836,127.01422590000001,0.5090883545577526,0.0,0.6865169465541839,0.0034599937642662906,0.6841117010000001,0.0,3.2774526899999996,4.64714955,1.120726554,0.0,6.697170730000001,1.7143258700000001,0.646881539,0.0,3.2880991800000006,4.770606929999999
5004.5,1.6426775500000002,1.4666585500000002,1.76675037,0.07720650909999999,0.0,0.19248747600000002,0.0,0.995380492,0.57631075,0.0,0.0507990838,0.0,0.217031267,0.453070091,105.3635532,0.5857389777898788,0.0,0.7180030107498169,0.003466038638236054,0.623442401,0.0,3.2684803199999997,4.70250926,1.11752316,0.0,6.66155291,1.712691,0.6436546839999999,0.0,3.29491248,4.727451749999999
5014.5,1.6422228300000001,1.46806871,1.76610282,0.0760028345,0.0,0.18091992799999998,0.0,0.9963793390000001,0.5780951520000001,0.0,0.051238708099999995,0.0,0.215731626,0.44727888699999996,151.70653280000002,0.4098826326429844,0.0,0.08879912197589875,0.0034703132980532818,0.7662254580000001,0.0,3.29698634,4.56036759,0.9761875049999998,0.0,5.812647169999999,1.6844638800000002,0.751114983,0.0,3.2941248599999993,4.657300519999999
5024.5,1.64251311,1.470122,1.7662969499999999,0.0778023266,0.0,0.21017904999999998,0.0,0.9970809900000001,0.5794553389999999,0.0,0.03476352985,0.0,0.21907006199999998,0.57670149,121.0784521,0.6782243639230728,0.0,0.13760161101818086,0.0034711662196772524,0.6017526660000001,0.0,3.2882017000000006,4.719471410000001,0.9719496479999998,0.0,5.26443541,1.68293794,0.609303034,0.0,3.2922831,4.8080561699999995
5034.5,1.6423753399999999,1.46908554,1.76669987,0.0764315767,0.0,0.184077365,0.0,0.9963388259999999,0.582865261,0.0,0.038883382949999996,0.0,0.216884475,0.53820078,105.22596840000001,0.5815135762095451,0.0,0.07344377040863037,0.0034701721392550794,0.7029555569999999,0.0,3.30416504,4.644097930000001,0.8970297899999998,0.0,5.493966950000001,1.66237943,0.6821208910000001,0.0,3.2946577800000005,4.751935980000001
5044.5,1.6422073300000002,1.46781382,1.7665762900000002,0.07651112909999999,0.0,0.193604435,0.0,0.9968101220000001,0.580057974,0.0,0.047494945299999994,0.0,0.21755270799999998,0.439262521,82.9286941,0.45802352875471114,0.0,0.0,0.0034663709201609265,0.7009138407,0.0,3.30365009,4.618401449999999,0.8240328649999998,0.0,5.03252528,1.57091049,0.6972523616,0.0,3.31348519,4.68198943
