episode,reward,steps,updates
1,0.03526477848805776,128,0
2,1.527657392012559,130,2
3,2.115435525229742,133,133
4,0.7393471721867311,130,130
5,0.7011935026185583,130,130
6,0.7954251717103027,125,125
7,1.6595706830562698,135,135
8,1.6516330174196483,134,134
9,1.4125638124372806,132,132
10,0.3719083292955254,123,123
11,0.18334523482046095,122,122
12,-0.08234198103069623,126,126
13,0.69720132588726,131,131
14,0.5264103575718657,128,128
15,-0.04019730426124113,129,129
16,1.8710713891789723,131,131
17,1.6710614571899765,132,132
18,1.667514605292073,138,138
19,1.4393951880744886,133,133
20,1.8886790770995994,136,136
21,2.0289949958907556,135,135
22,2.5736618427649454,140,140
23,2.6465543194516687,140,140
24,1.9942021264214418,136,136
25,1.5427126523895254,130,130
26,0.8870291496752234,131,131
27,0.7900821197858541,134,134
28,0.33079821391204334,128,128
29,0.8091466883809346,130,130
30,1.4176005279219233,129,129
31,0.906233729987779,130,130
32,1.749860883501432,134,134
33,0.20945281644179659,130,130
34,1.4920561641832357,134,134
35,0.5857030674769366,128,128
36,1.2012538641691943,127,127
37,1.1362598244755393,128,128
38,0.8838800173810935,127,127
39,0.11790926321299722,124,124
40,0.35935127643858955,123,123
41,0.7273630051073372,127,127
42,0.3577858653639687,125,125
43,-0.6807216055658749,123,123
44,0.6032253040092428,129,129
45,-0.23943737792035158,124,124
46,-1.1427203765146494,120,120
47,-0.6058935505277141,119,119
48,-0.8960295975707453,115,115
49,-0.6809100593041855,115,115
50,-0.2940791323251801,118,118
51,-0.8119764401730389,117,117
52,-0.89191574891138,116,116
53,-1.291141928859508,115,115
54,-1.9227770824950632,115,115
55,-0.6681425593677766,116,116
56,-1.1282806329059305,115,115
57,-1.6869611501647999,112,112
58,-1.1149349182257815,115,115
59,-0.6000434696370558,119,119
60,-0.446263156253929,118,118
61,-0.11543407566051656,122,122
62,0.7467822378088957,125,125
63,0.30419476257611144,125,125
64,0.7544722956473624,125,125
65,0.8632298323022098,127,127
66,0.7404275465153081,130,130
67,1.084210256306113,132,132
68,1.6684063744677537,134,134
69,1.0332778398527651,131,131
70,1.7258525935610205,133,133
71,0.6319530647328637,129,129
72,-0.13321950038276675,123,123
73,0.5126609496660919,127,127
74,0.6013686482460159,125,125
75,0.6370081039018274,125,125
76,0.05911305687996382,123,123
77,-0.35587491873523014,122,122
78,0.07265811388460541,123,123
79,0.027412377985033487,126,126
80,-0.4687357708510671,121,121
81,0.045301391534424695,125,125
82,-0.35236110843403523,123,123
83,-0.41120380624440855,123,123
84,0.49552897022619113,125,125
85,-0.7713454087158542,119,119
86,-0.9820914187496488,122,122
87,-0.7499726454105105,118,118
88,0.22326017753454508,120,120
89,-0.7933741455804277,117,117
90,-0.5437073067376339,120,120
91,0.7425893150968577,124,124
92,0.018697565457561183,122,122
93,-0.27424581991045294,126,126
94,1.1599167611973833,130,130
95,-0.7512856864383934,121,121
96,0.47179555543566565,127,127
97,-0.47697598909143224,124,124
98,-0.20996499227681653,126,126
99,0.27825900370209844,123,123
100,0.09390323438130288,127,127
101,0.6883762059317888,132,132
102,0.837731018156644,127,127
103,1.4042286540296427,130,130
104,1.3549601896770422,133,133
105,1.5080903842663407,132,132
106,2.0813080201840393,135,135
107,1.7331285424984557,137,137
108,2.4115931197972973,139,139
109,2.3918590492693603,140,140
110,2.4447456310899405,139,139
111,1.9301642214734542,135,135
112,1.2041695943093575,135,135
113,2.175457403380774,137,137
114,2.7279499700588428,143,143
115,3.610872236091444,147,147
116,3.939933345304617,147,147
117,2.5441599293884796,141,141
118,3.2548058914422207,147,147
119,5.376310910900262,155,155
120,6.587138263796827,162,162
121,6.417635889077282,166,166
122,7.334986325725321,171,171
123,8.157169580908459,172,172
124,9.855487347518125,180,180
125,11.645464036823391,195,195
126,12.123039188145917,198,198
127,12.574956875433617,196,196
128,14.670940218400492,210,210
129,13.791250966907825,211,211
130,14.253989079211767,215,215
131,16.644918269854422,231,231
132,14.378621431782623,217,217
133,14.741458192665622,221,221
134,15.163187028642756,232,232
135,12.745479858309661,203,203
136,13.557627816505516,213,213
137,13.539109939315935,227,227
138,11.811418943843119,225,225
139,11.855192599349142,239,239
140,14.673401027577608,228,228
141,13.084895966523526,229,229
142,131.5349063082648,510,510
143,122.52502522826315,475,475
144,12.014379766326488,199,199
145,12.314949945823685,200,200
146,12.632560736123757,209,209
147,13.958994326901347,213,213
148,13.666601585932753,219,219
149,13.449563037291071,217,217
150,13.421588847564966,218,218
151,13.196698010625024,228,228
152,120.95512536039784,482,482
153,119.24599432643913,464,464
154,124.44053401828484,468,468
155,118.23930184386472,458,458
156,118.23143403076827,457,457
157,111.26718901619743,457,457
158,116.17628596662075,451,451
159,114.61363352300108,449,449
160,112.18189498711794,446,446
161,110.95560813708812,444,444
162,113.15788492795653,448,448
163,111.13505520834406,444,444
164,108.50159375573571,442,442
165,106.81265370040293,439,439
166,105.78098946472288,438,438
167,103.14739125618414,433,433
168,106.17411568740629,437,437
169,107.69754887783664,441,441
170,105.88978806493847,437,437
171,110.07517719259882,445,445
172,111.35018729630993,448,448
173,113.97916537904652,454,454
174,112.69803320426342,451,451
175,115.50180977352167,453,453
176,112.84312378041639,451,451
177,109.3978753987528,445,445
178,108.81960281369379,445,445
179,110.86336966346667,450,450
180,113.61697353343054,453,453
181,116.1340573435329,456,456
182,118.03259913287668,459,459
183,115.8055038929521,458,458
184,115.88765200756879,456,456
185,118.62575919924454,460,460
186,116.22979310500006,457,457
187,118.02116325599614,460,460
188,120.69765718849278,467,467
189,120.45114126194288,466,466
190,119.32173758957072,465,465
191,116.67873478847963,462,462
192,123.35303766034859,470,470
193,117.61124169665203,459,459
194,116.89386280085995,461,461
195,119.43127246580286,465,465
196,122.82175317324192,470,470
197,123.00961567969026,471,471
198,123.10307156444996,473,473
199,125.43707301401199,474,474
200,123.163680931986,472,472
201,122.84004158452653,473,473
202,125.05772854513313,474,474
203,120.696901970143,469,469
204,123.90026331705957,476,476
205,123.30742798886368,474,474
206,128.28326185294983,481,481
207,127.63454255659208,480,480
208,128.7217330694592,484,484
209,128.7527771987651,481,481
210,126.09905576412417,480,480
211,131.51306090701152,489,489
212,127.40221436701869,484,484
213,130.5957627677013,487,487
214,129.77602210821362,487,487
215,132.17313013648243,493,493
216,133.49321624324307,494,494
217,133.63474761824511,495,495
218,138.39652964684782,498,498
219,137.07239153663147,502,502
220,143.809246935275,509,509
