episode,reward,steps,updates
1,0.16373028840857806,127,0
2,0.4154426087079184,127,0
3,0.7063946651486006,125,123
4,-0.2965671394847167,124,124
5,-0.055044595895870074,122,122
6,0.28692127203525963,124,124
7,-0.40327750527787387,117,117
8,0.08517720692218944,124,124
9,-0.14477568566823074,123,123
10,-0.3202456607328674,118,118
11,-0.024215933916991617,120,120
12,-0.4825989707987297,121,121
13,0.033307858876550966,125,125
14,0.4132131116949225,124,124
15,-0.40639983962481097,120,120
16,-0.1636834639897824,120,120
17,-0.005335448377852714,124,124
18,0.6653162812126041,124,124
19,0.35966934476179446,125,125
20,0.554023451945838,123,123
21,1.2317387429784947,128,128
22,0.044712471143748544,127,127
23,0.18456900176982138,121,121
24,0.04582593533653778,123,123
25,-0.20937978448953842,120,120
26,-0.45804984463704024,121,121
27,-0.37114808187673454,122,122
28,0.05005292188368493,121,121
29,0.5710799140104239,125,125
30,0.20044437910414992,123,123
31,0.22852930580237008,122,122
32,-0.14132597996047735,122,122
33,-0.22628285198550557,123,123
34,-0.38937105126625937,120,120
35,-0.061339027594357276,121,121
36,-1.0401124390695209,118,118
37,-0.40081883176666366,118,118
38,-0.4745174994573649,120,120
39,-0.0677630172618553,120,120
40,-0.3593298721976943,121,121
41,-0.4152491144738111,120,120
42,-1.2653326386298112,117,117
43,0.3438463492348234,123,123
44,-0.7711780779757227,118,118
45,-0.8894944729112826,118,118
46,-0.9488378697511735,117,117
47,-1.5456337589177522,113,113
48,-1.2758869759493532,116,116
49,-0.616447088289096,115,115
50,-1.3176969606269626,115,115
51,-1.2655935217786691,117,117
52,-1.5557096830517523,114,114
53,-1.264136361440146,113,113
54,-0.8843688522224848,114,114
55,-1.554844414910372,112,112
56,-1.0818599814219496,116,116
57,-1.172034284562658,114,114
58,-1.5321489318046648,113,113
59,-1.8820222849006463,112,112
60,-1.5583977774515105,112,112
61,-1.072283493347518,115,115
62,-1.9726942527175169,112,112
63,-1.3643105487552898,110,110
64,-1.0259497164405218,112,112
65,-1.4944448137008486,113,113
66,-1.1931979605952492,114,114
67,-1.095008732705443,111,111
68,-1.7665745794969823,111,111
69,-1.1320740882671139,116,116
70,-1.3576620544764229,113,113
71,-1.6947149311434284,114,114
72,-1.0528021271724306,114,114
73,-1.333757250333882,112,112
74,-1.0501633549755667,114,114
75,-1.5658808352177704,114,114
76,-1.5989212924073701,115,115
77,-1.277256998791625,114,114
78,-1.4780374499029012,113,113
79,-0.9077755814226105,115,115
80,-1.5754106701855868,114,114
81,-1.424965634306119,110,110
82,-1.6528297794109932,110,110
83,-2.0077230742887684,110,110
84,-1.8680158471698718,107,107
85,-1.8828642198837198,106,106
86,-2.7352190004155528,107,107
87,-1.6631496387201725,108,108
88,-1.4866987262312534,109,109
89,-2.1161991788800822,107,107
90,-2.1144023272335497,107,107
91,-2.1406120152635584,107,107
92,-2.5665841830478726,108,108
93,-1.7177074055931048,108,108
94,-1.465828488527329,109,109
95,-1.3923504611360649,111,111
96,-1.5506191186012153,109,109
97,-1.5554161061614984,111,111
98,-1.5943707206949753,114,114
99,-1.9347914674844322,111,111
100,-1.8519882221659678,107,107
101,-2.373502504382359,108,108
102,-2.437880410684956,109,109
103,-1.8973408458117813,108,108
104,-1.8947633472180865,108,108
105,-2.148503573193226,107,107
106,-2.5240385049323475,109,109
107,-1.8868350419175588,108,108
108,-2.288388815056332,108,108
109,-1.9398877913639527,108,108
110,-2.4159685775092,107,107
111,-2.639761978779652,107,107
112,-2.4044840073161033,107,107
113,-1.995885816382847,106,106
114,-2.1016834933405706,106,106
115,-2.428282117659058,105,105
116,-2.442975292372397,106,106
117,-2.4742436653046154,105,105
118,-2.9606104348319118,106,106
119,-1.9271329923687883,106,106
120,-2.2203338027290984,106,106
121,-2.792992994457517,106,106
122,-2.1027368435814884,105,105
123,-2.668896679187273,106,106
124,-2.4296769280485755,105,105
125,-2.084409181353254,106,106
126,-2.82078956336769,107,107
127,-2.1310853190933745,107,107
128,-2.362983702311367,106,106
129,-2.201242565993173,105,105
130,-2.419208474964903,108,108
131,-2.452829289438876,107,107
132,-2.6326819222759283,108,108
133,-2.0113736459978675,106,106
134,-2.66977782288153,106,106
135,-1.9452253876254453,107,107
136,-2.3354120633556334,106,106
137,-2.7295341605154597,106,106
138,-1.6570688539214018,108,108
139,-2.3698589653375315,106,106
140,-2.673465932355734,107,107
141,-2.2269826443841474,107,107
142,-2.213280376310445,105,105
143,-2.018922573250851,107,107
144,-1.992589968911684,106,106
145,-2.1121638626590418,107,107
146,-2.035605174150507,106,106
147,-2.0533920941873323,106,106
148,-2.0137905542651273,106,106
149,-2.95674827613367,106,106
150,-2.0563403413334385,106,106
151,-2.4315208134858226,105,105
152,-2.655742065205372,106,106
153,-2.776840674414423,106,106
154,-2.88960644282911,106,106
155,-2.009211610518574,107,107
156,-2.039132442728401,106,106
157,-2.637984303361276,106,106
158,-2.7534548731303268,107,107
159,-2.4851403253669115,107,107
160,-2.1956989140804843,107,107
161,-2.1396804517942023,107,107
162,-1.9257821620118456,106,106
163,-2.3086060676568465,106,106
164,-2.184961443237883,107,107
165,-2.185424312839163,106,106
166,-2.970381804809323,106,106
167,-1.9653706133660211,107,107
168,-2.2249979414572367,106,106
169,-2.0818453686376586,106,106
170,-2.8165383186482087,106,106
171,-2.300858714158095,106,106
172,-2.0891945272416166,105,105
173,-2.70861515076669,108,108
174,-1.6783312114168751,114,114
175,1.5959308089951687,131,131
176,2.7218043398828193,137,137
177,2.241600306695897,133,133
178,1.5946260389482312,132,132
179,1.3399797711119241,131,131
180,1.6243014961759954,130,130
181,1.5641271904459302,129,129
182,1.4238543393990213,129,129
183,0.864145399442874,129,129
184,0.4458689581974795,129,129
185,0.5111562094445432,129,129
186,1.2726185506278647,128,128
187,1.0981729619902971,128,128
188,0.5699463965827611,128,128
189,1.2055798874523411,128,128
190,0.6497087856055952,128,128
191,0.8222121531956432,128,128
192,0.4349362110643309,128,128
193,0.3323639574588739,128,128
194,0.5225630927359433,127,127
195,0.8625036613553423,127,127
196,0.623583228253553,127,127
197,1.2083977821336163,127,127
198,0.9984320063470769,127,127
199,1.2167396103757344,127,127
200,0.18638345299032721,127,127
201,0.6500473652360945,129,129
202,0.9122138528406296,128,128
203,1.2749697284826702,129,129
204,0.48646970926542465,127,127
205,1.1948758018566075,127,127
206,0.6453317607620654,128,128
207,1.1915489415714084,128,128
208,0.32200582940498457,128,128
209,0.25927125757966074,128,128
210,0.581460136719544,127,127
211,0.3219925429577195,128,128
212,1.3701825180565308,128,128
213,0.4373353363978243,129,129
214,1.0102863363171846,129,129
215,1.1126948697079797,128,128
216,1.2959183746847582,128,128
217,0.5408435362012867,128,128
218,1.323737342657921,128,128
219,0.9503039860657907,129,129
220,1.3428176536030332,129,129
221,0.7937999110490193,129,129
222,1.0710575463955418,129,129
223,0.7222396946262233,130,130
224,1.062757674431639,129,129
225,0.7574799013761613,130,130
226,0.6955480211004534,130,130
227,1.4487526547308303,129,129
228,1.0288122731620302,130,130
229,1.0961322836215839,130,130
230,0.7947072952618619,130,130
231,1.1963849636811883,130,130
232,1.2042771992737205,130,130
233,1.2911414479235521,131,131
234,1.1980691476221104,131,131
235,0.6561218724468496,130,130
236,0.9240958619655828,131,131
237,1.0958152377229062,130,130
238,0.8962458882951889,132,132
239,1.3485586131619662,133,133
240,1.909399835545054,131,131
241,1.0128704878127657,131,131
242,1.0504549132880765,130,130
243,1.2726834060150054,131,131
244,0.9866045100898244,131,131
245,0.9788560964443214,131,131
246,1.266006801427256,130,130
247,1.8357926338734405,131,131
248,1.4596623321549345,132,132
249,0.8662213029291888,131,131
250,1.1484153663629346,132,132
251,1.1152359944545331,132,132
252,1.2647742254275762,131,131
253,0.8309887329816554,131,131
254,1.790943911274768,131,131
255,0.7979154041091938,131,131
256,1.04056270635302,132,132
257,1.4649635253118678,133,133
258,1.1369972921376998,133,133
259,1.4074454973706576,132,132
260,1.779157165880509,131,131
261,1.6862728596398338,130,130
262,1.729959938977398,131,131
263,1.7881449406909802,131,131
264,1.8007368798041128,131,131
265,1.710058668365967,132,132
266,1.552237501803253,132,132
267,1.4289517212936627,132,132
268,1.4576408933221234,132,132
269,1.285831727851006,131,131
270,1.7162087909430106,131,131
271,1.3174484488061253,131,131
272,1.068653950615646,131,131
273,1.3359443109298947,131,131
274,1.7961069605072009,131,131
275,1.7952791116212765,131,131
276,1.9887914205473756,132,132
277,1.3870769373598595,132,132
278,1.7677958731821537,131,131
279,1.1858578267905617,133,133
280,1.494315062061487,132,132
281,1.5645705199288074,133,133
282,1.2392811956079974,133,133
283,1.9978800409983108,132,132
284,1.2345244117531262,133,133
285,1.7777883310387725,133,133
286,1.0772978639722695,132,132
287,1.4148966542740649,132,132
288,1.117334960433796,132,132
289,1.156057872964011,133,133
290,1.2805960903946865,133,133
291,1.5211561960582038,134,134
292,1.1471005167315784,132,132
293,1.8842335543270998,131,131
294,1.6323653135206726,132,132
295,1.410199927330023,131,131
296,1.939418608720361,132,132
297,1.3685939349806304,132,132
298,1.556949032644802,134,134
299,1.543001159849135,132,132
300,1.4568208565237946,132,132
301,1.1222458554521388,132,132
302,0.7448357321121097,131,131
303,1.4297824861243402,132,132
304,1.7181446231532291,132,132
305,1.3111809589655117,133,133
306,1.1406654716277629,132,132
307,2.5885700808911967,137,137
308,1.5957567773497754,133,133
309,1.455810368120746,134,134
310,1.3538571583079246,131,131
311,1.3384245984363634,132,132
312,1.842861740255179,131,131
313,1.5175475582363198,132,132
314,1.7544146124230942,131,131
315,1.8798826855263435,131,131
316,1.7556008837950081,131,131
317,1.1311334445412058,133,133
318,1.8857294879045892,131,131
319,1.1942059505056672,133,133
320,1.8990746666791178,133,133
321,1.688658702787702,132,132
322,1.574323716302752,133,133
323,1.187959533700944,133,133
324,0.8735127428374145,131,131
325,1.5253697531065455,132,132
326,1.0095916860388936,132,132
327,1.3890801181907229,132,132
328,1.533153091568284,132,132
329,1.4251962768689612,134,134
330,1.5838050696651962,133,133
