altitude,velocity,acceleration
0.0,0.0,0.0
28.972019527147157,1.1572404050431202,0.046215974380123814
57.944039054294315,2.314074251766534,0.092383239376772
86.91605858144148,3.470501540170242,0.13850181210538942
115.88807810858863,4.6265222702542435,0.18457170968142095
144.8600976357358,5.7821364420185395,0.2305929492203114
173.83211716288295,6.937344055463129,0.2765655478375056
202.8041366900301,8.092145110588012,0.3224895226484485
231.77615621717726,9.24653960739319,0.36836489076858464
260.74817574432444,10.400527545878662,0.4141916693133588
289.7201952714716,11.554108926044426,0.45996987539821665
318.69221479861875,12.707283747890484,0.5056995261386025
347.6642343257659,13.860052011416839,0.5513806386499605
376.63625385291306,15.012413716623485,0.5970132300477363
405.6082733800602,16.164368863510425,0.6425973174473741
434.58029290720737,17.31591745207766,0.6881329179643202
463.5523124343545,18.46705948232519,0.7336200487140184
492.5243319615017,19.61779495425301,0.7790587268119114
521.4963514886489,20.76812386786113,0.8244489693734484
550.468371015796,21.91804622314954,0.8697907935140694
579.4403905429432,23.067562020118242,0.9150842163492257
608.4124100700903,24.216671258767242,0.9603292549943571
637.3844295972375,25.365373939096532,1.0055259265649081
666.3564491243847,26.51367006110612,1.0506742481763265
695.3284686515318,27.661559624796,1.0957742369440528
724.300488178679,28.809042630166168,1.1408259099835392
753.2725077058261,29.956119077216638,1.1858292844102247
782.2445272329733,31.1027889659474,1.2307843773395504
811.2165467601204,32.24905229635845,1.275691205886969
840.1885662872676,33.3949090684498,1.3205497871679266
869.1605858144147,34.540359282221445,1.3653601382978682
898.1326053415619,35.68540293767339,1.410122276392223
927.104624868709,36.83004003480561,1.4548362185664423
956.0766443958562,37.974270573618135,1.4995019819359925
985.0486639230033,39.118094554110954,1.544119583616298
1014.0206834501505,40.26151197628407,1.5886890407228031
1042.9927029772978,41.40452284013748,1.6332103703709573
1071.9647225044448,42.547127145671176,1.6776835896762043
1100.936742031592,43.689324892885175,1.7221087157539905
1129.9087615587391,44.831116081779456,1.7664857657197541
1158.8807810858864,45.97250071235404,1.8108147566889616
1187.8528006130334,47.113478784608915,1.855095705777037
1216.8248201401807,48.254050298544094,1.8993286300994145
1245.7968396673277,49.39421525415955,1.94351354677157
1274.768859194475,50.533973651455305,1.987650472908928
1303.740878721622,51.67332549043135,2.031739425626944
1332.7128982487693,52.812270771087704,2.0757804220410514
1361.6849177759163,53.95080949342434,2.1197734792667062
1390.6569373030636,55.08894165744128,2.163718614419349
1419.6289568302107,56.2266672631385,2.207615844614404
1448.600976357358,57.363986310516026,2.2514651869673545
1477.572995884505,58.50089879957384,2.29526665859362
1506.5450154116522,59.63740473031195,2.3390202766086317
1535.5170349387993,60.77350410273034,2.382726058127887
1564.4890544659465,61.909196916829046,2.426384020266799
1593.4610739930936,63.04448317260803,2.4699941801407976
1622.4330935202408,64.17936287006732,2.5135565548653562
1651.4051130473879,65.3138360092069,2.557071161555891
1680.3771325745352,66.44790259002677,2.600538017327861
1709.3491521016822,67.58156261252694,2.643957139296696
1738.3211716288295,68.7148160767074,2.6873285445778703
1767.2931911559765,69.84766298256814,2.730652250286829
1796.2652106831238,70.9801033301092,2.7739282735389725
1825.2372302102708,72.11213711933053,2.817156631449822
1854.209249737418,73.24376435023218,2.8603373411347612
1883.1812692645653,74.37498502281412,2.9034704197091834
1912.1532887917124,75.50579913707632,2.9465558842886637
1941.1253083188597,76.63620669301885,2.9895937519885676
1970.0973278460067,77.76620769064165,3.032584039924354
1999.069347373154,78.89580212994476,3.0755267652114866
2028.041366900301,80.02499001092816,3.118421944965393
2057.013386427448,81.15377133359185,3.1612695963014814
2085.9854059545955,82.28214609793585,3.204069736335233
2114.9574254817426,83.41011430396011,3.246822382182146
2143.9294450088896,84.5376759516647,3.2895275509575757
2172.9014645360367,85.66483104104955,3.332185259776983
2201.873484063184,86.79157957211473,3.3747955257558524
2230.845503590331,87.91792154486018,3.4173583660096076
2259.8175231174782,89.04385695928592,3.4598737976536946
2288.7895426446253,90.16938581539196,3.502341837803599
2317.7615621717728,91.29450811317832,3.5447625035746655
2346.73358169892,92.41922385264495,3.5871358120823964
2375.705601226067,93.54353303379186,3.6294617804423006
2404.677620753214,94.66743565661909,3.6717404257697415
2433.6496402803614,95.79093172112661,3.7139717651800983
2462.6216598075084,96.91402122731441,3.7561558157889845
2491.5936793346555,98.0367041751825,3.7982925947117407
2520.5656988618025,99.1589805647309,3.8403821190638316
2549.53771838895,100.28085039595959,3.882424405960726
2578.509737916097,101.40231366886859,3.924419472517823
2607.481757443244,102.52337038345784,3.9663673358505886
2636.453776970391,103.64402053972742,4.008268013074516
2665.4257964975386,104.7642641376773,4.050121521304911
2694.3978160246857,105.88410117730746,4.091927877657333
2723.3698355518327,107.00353165861789,4.13368709924725
2752.3418550789797,108.12255558160864,4.175399203190086
2781.3138746061272,109.24117294627969,4.217064206601165
2810.2858941332743,110.35938375263102,4.2586821265961
2839.2579136604213,111.47718800066265,4.300252980290264
2868.229933187569,112.59458569037459,4.341776784799002
2897.201952714716,113.71157682176678,4.383253557237983
2926.173972241863,114.8281613948393,4.424683314722527
2955.14599176901,115.9443394095921,4.466066074367978
2984.1180112961574,117.0601108660252,4.507401853289906
3013.0900308233045,118.1754757641386,4.548690668603837
3042.0620503504515,119.29043410393227,4.589932537425004
3071.0340698775985,120.40498588540625,4.631127476869012
3100.006089404746,121.51913110856053,4.672275504051199
3128.978108931893,122.6328697733951,4.713376636087062
3157.95012845904,123.74620187990995,4.7544308900920464
3186.922147986187,124.8591274281051,4.795438283181651
