episode,reward,steps,updates
1,9.91449589756604,131,0
2,9.264720582364747,132,7
3,8.291262258305858,128,128
4,8.467580222755055,127,127
5,8.79968605001509,125,125
6,8.284161592336478,127,127
7,9.139825094762765,128,128
8,8.865769387896828,129,129
9,9.342040600916473,129,129
10,8.509774175644113,130,130
11,10.221584496683349,132,132
12,8.593177357581142,128,128
13,8.34320068200633,130,130
14,7.611283021717561,122,122
15,9.34237588275527,127,127
16,9.519041363248805,129,129
17,8.554672562008179,124,124
18,7.95311080896307,124,124
19,8.013503022026605,121,121
20,7.831349674216007,119,119
21,8.16534387217099,124,124
22,8.70560848207683,124,124
23,7.8727576982249845,122,122
24,7.546421904326053,120,120
25,8.160902466783323,123,123
26,8.353619974710677,123,123
27,7.818493820149358,123,123
28,8.00793852347573,122,122
29,7.6542119725267,123,123
30,7.16599565906359,122,122
31,7.881073457858487,119,119
32,7.470261072905536,121,121
33,8.162657355851097,122,122
34,7.702029834822387,121,121
35,7.658578626068576,119,119
36,7.643913550892462,122,122
37,7.778451693040832,118,118
38,7.203123712637902,117,117
39,7.0656503899895275,119,119
40,6.465586211455404,116,116
41,7.50616732411026,116,116
42,7.333472347860793,118,118
43,7.775638354411516,119,119
44,6.859618907795885,115,115
45,6.831882116533141,117,117
46,6.868862092059703,116,116
47,7.090482624524075,119,119
48,6.58202563506631,114,114
49,7.301981972509331,116,116
50,7.268286455838197,114,114
51,6.296373726184555,114,114
52,7.360599422872809,115,115
53,7.017352726083291,116,116
54,7.152809005791018,114,114
55,6.72420941768591,113,113
56,6.6034794219120805,114,114
57,5.993983266546959,111,111
58,6.532701777636762,115,115
59,5.876585840372759,109,109
60,6.496743915034589,113,113
61,6.807043979561616,112,112
62,6.822333529234748,111,111
63,6.702075313300195,113,113
64,6.523204082449022,113,113
65,5.968125463924625,111,111
66,6.410246063076506,110,110
67,6.536907234319133,110,110
68,6.103163793508469,109,109
69,6.901967442916142,112,112
70,6.674456002797258,113,113
71,5.8971092848605045,110,110
72,6.308627249695128,109,109
73,6.279579378855972,108,108
74,6.409192288351484,113,113
75,6.7429366954974475,111,111
76,6.853703676631383,111,111
77,6.661882391166291,110,110
78,6.074664576183063,112,112
79,6.360857699074995,111,111
80,6.38923436402606,112,112
81,6.05450975291049,110,110
82,6.262289143472908,111,111
83,6.431685937740886,111,111
84,5.872613079166889,109,109
85,6.513022653102606,112,112
86,6.115719297566608,110,110
87,6.370021175865032,110,110
88,6.847620060829458,111,111
89,6.155352026454349,110,110
90,6.036083656569858,111,111
91,6.337334236875474,111,111
92,6.367168859496694,109,109
93,6.497773039425546,113,113
94,6.322796713468479,109,109
95,6.209504007453376,112,112
96,6.5247335964249356,113,113
97,6.020277099114655,110,110
98,5.949193848843748,110,110
99,6.438782046472371,109,109
100,6.171175300420225,108,108
101,6.651329657631194,111,111
102,6.7059934035684075,110,110
103,5.937503601065695,109,109
104,6.302440919156619,111,111
105,6.103486462312224,111,111
106,5.655276460692888,110,110
107,6.407211378265953,109,109
108,5.43554055921038,107,107
109,6.437538917578626,109,109
110,5.999463301183274,106,106
111,5.795776607009934,110,110
112,5.7833666788533264,108,108
113,6.1858174078566,108,108
114,6.278293017811838,110,110
115,6.516305686244664,111,111
116,6.6206595340428525,111,111
117,6.143183538099565,111,111
118,6.323800149221178,111,111
119,6.8914561557204586,112,112
120,5.749010806825758,110,110
121,5.985133567726674,112,112
122,6.166260296425019,111,111
123,6.025161480974271,108,108
124,6.165763290165149,113,113
125,6.0419287884975645,109,109
126,5.9584886379492366,112,112
127,6.744785271762137,111,111
128,5.868864917822027,110,110
129,5.938424991300256,111,111
130,6.662513865892773,114,114
131,6.862359696299494,112,112
132,6.390082605484001,114,114
133,6.904021078086397,115,115
134,6.549736495028609,111,111
135,7.221471449606807,117,117
136,6.474526594645924,110,110
137,6.034255524149513,112,112
138,6.197198588461398,109,109
139,6.010007587617665,107,107
140,7.976892174212425,120,120
141,6.988846250276893,115,115
142,7.841175902541391,118,118
143,6.985686503647281,120,120
144,7.976596504201485,120,120
145,8.221448853834865,126,126
146,8.624926120939104,126,126
147,8.88766727751149,127,127
148,8.346555873534214,127,127
149,8.567954095225465,131,131
150,9.527988743883107,131,131
151,8.65616964666214,132,132
152,9.301807602894892,133,133
153,9.676135419565597,135,135
154,10.139579163233122,134,134
155,9.920434663003716,138,138
156,9.747757654324419,133,133
157,9.952587867031623,136,136
158,9.385430249920308,136,136
159,10.313559481039132,140,140
160,11.211010780347783,142,142
161,11.235066441481319,144,144
162,11.625160897331511,145,145
163,11.803273574651998,148,148
164,11.983360054141832,147,147
165,12.032249860761937,149,149
166,12.623939510375033,153,153
167,12.982614249325321,153,153
168,13.274309317701693,155,155
169,12.711869315229762,157,157
170,13.995644499734606,158,158
171,13.071656854521281,154,154
172,13.603043140131804,156,156
173,13.323134355031184,159,159
174,14.257480323685586,160,160
175,13.806126620085186,164,164
176,14.884656122633574,169,169
177,14.077614480328648,165,165
178,14.8600783501179,167,167
179,15.75934826848081,170,170
180,15.032025241532402,166,166
181,15.439343348035134,167,167
182,15.025059648657743,165,165
183,14.446676805783225,162,162
184,14.23699326679279,164,164
185,14.02526266106753,162,162
186,14.642444711963899,164,164
187,14.963177100124598,173,173
188,18.46868797986633,222,222
189,19.504364756532766,202,202
190,12.430382539958334,150,150
191,12.272648242237533,156,156
192,14.838224653658338,170,170
193,14.449592198937527,164,164
194,13.831859580053619,163,163
195,14.23321769607956,163,163
196,14.208898313210135,168,168
197,14.290140335862743,168,168
198,14.945482403899097,170,170
199,14.44943898278186,168,168
200,14.632677505655815,166,166
201,14.320493220795678,169,169
202,15.72094883625302,172,172
203,14.637307599819081,169,169
204,15.121171130338839,170,170
205,15.536122184874982,175,175
206,16.34846126081849,181,181
207,15.455423911373627,177,177
208,16.301053478229186,180,180
209,16.425856886078364,181,181
210,15.089314171931516,176,176
211,15.879389916584714,176,176
212,15.55092867968414,177,177
213,15.86103321468076,175,175
214,15.536530510017325,171,171
215,14.536753038863178,165,165
216,14.64735127662432,171,171
217,15.294129501893803,171,171
218,15.820594941963934,176,176
219,15.850824297589586,178,178
220,17.959149708208436,192,192
221,15.879773106230857,179,179
222,16.6958760296726,180,180
223,17.52316752313812,195,195
224,74.67820119096548,446,446
225,114.36388187867642,430,430
226,12.127714465577029,153,153
227,11.6572955280639,155,155
228,11.744896152026605,154,154
229,12.763290857709144,163,163
230,13.65959675829999,164,164
231,13.596806931647514,164,164
232,12.48434337525835,160,160
233,12.921562383640863,155,155
234,12.403648757572112,154,154
235,12.368710756263235,154,154
236,12.286011794990756,154,154
237,12.374423714689108,152,152
238,11.889828694024837,154,154
239,12.419100291164714,158,158
240,13.3986136552672,163,163
241,14.449654092499612,170,170
242,13.838705954895001,166,166
243,14.873896944141201,169,169
244,14.64329677241137,167,167
245,14.268790476746036,168,168
246,14.960340243201445,173,173
247,14.77213323468727,171,171
248,15.944882952094988,179,179
249,14.804568224432446,175,175
250,16.999502072349344,193,193
251,16.746143858573245,190,190
252,15.188242597231966,179,179
253,16.762702453052476,197,197
254,112.90507736495935,434,434
255,17.097764066713204,205,205
256,16.39901757559125,187,187
257,16.982581215699902,190,190
258,16.16821990107849,213,213
259,17.153828406141045,192,192
260,17.68310001759287,197,197
261,17.16606400106218,212,212
262,17.849992966367857,201,201
263,17.411032744355314,193,193
264,16.78172905248407,189,189
265,17.085461897472747,209,209
266,17.847949916970077,206,206
267,17.545618002190412,202,202
268,17.29377890644084,206,206
269,104.193669336891,438,438
270,77.65503410014253,441,441
271,16.015422374544,186,186
272,17.17016492349159,199,199
273,17.32907368782975,202,202
274,16.817160373694822,188,188
275,17.228691147948688,200,200
276,16.214244023711174,182,182
277,16.219751161674136,182,182
278,16.53730029752977,194,194
279,16.41037773014612,190,190
280,15.721287118573722,184,184
281,15.370904456469047,179,179
282,16.737855002574623,193,193
283,15.920873886339331,180,180
284,17.38509045214203,200,200
285,16.576482656290494,190,190
286,16.57961698162246,185,185
287,15.469600412265777,220,220
288,89.10373604793527,438,438
289,15.601873167569044,219,219
290,93.1491203001788,438,438
291,15.042699792058603,221,221
292,93.78252025532842,438,438
293,80.5217677707036,439,439
294,79.01897714134279,439,439
295,16.3390914039034,212,212
296,17.466897397226575,209,209
297,16.8875167240083,210,210
298,17.093745291473027,200,200
299,17.127628677140795,210,210
300,17.11639784189156,213,213
301,14.974046938793593,221,221
302,88.37281712226005,439,439
303,17.7550811513583,208,208
304,17.591004340211978,206,206
305,18.060115294239807,204,204
306,17.454811086959356,198,198
307,17.26813659067826,188,188
308,17.408666137149122,208,208
309,17.326919782047426,196,196
310,17.48421484939305,200,200
311,16.531174906991957,192,192
312,17.370415424359432,209,209
313,17.61208202955287,207,207
314,17.22738915388161,210,210
315,17.3594834289719,205,205
316,95.8808810150336,439,439
317,17.27082618153327,191,191
318,17.647547089133578,204,204
319,17.241924772113823,187,187
320,16.836372494283495,185,185
321,17.524338661511738,189,189
322,16.553959629097875,181,181
323,16.311346279764756,176,176
324,16.31659960311533,175,175
325,16.19782649374492,173,173
326,15.535762203846293,169,169
327,15.245829789688234,169,169
328,15.272969111693293,170,170
329,14.621137335726583,163,163
330,14.477000659290226,161,161
331,13.676150005194891,161,161
332,13.408505166164026,160,160
333,13.417367557975076,160,160
334,14.149753774348078,163,163
335,13.847475438985265,161,161
336,13.995509722959513,161,161
337,13.761401769809485,162,162
338,14.266019773764988,168,168
339,16.00590460940274,173,173
340,17.15215138355502,187,187
341,17.09499452734017,183,183
342,16.890231935859944,197,197
343,15.007227768997092,221,221
344,16.17126322667133,214,214
345,94.5442057959307,438,438
346,113.4388688680077,436,436
347,17.420684218812912,195,195
348,17.0545575876765,195,195
349,16.05067714114902,219,219
350,16.98149051958118,210,210
351,83.82572051237678,440,440
352,96.84228291567725,439,439
353,20.99552785721439,203,203
354,20.77397132410711,197,197
355,21.361664779138216,197,197
356,21.15322250039463,200,200
357,21.58712328392017,198,198
358,21.072171849432177,198,198
359,20.9669650416667,195,195
360,22.58774318243447,201,201
361,22.09612763583984,205,205
362,21.681402391418096,196,196
363,22.53187934987117,201,201
364,22.470142919443383,205,205
365,97.29122479712458,440,440
366,93.43424482493184,440,440
367,85.79366299484009,440,440
368,16.056651460916484,218,218
369,17.052487813098427,209,209
370,17.42810521092475,200,200
371,18.219458502972472,202,202
372,16.944428536398345,219,219
373,18.454648076405437,203,203
374,18.183371487808483,200,200
375,17.413905593559537,210,210
376,87.10185296033968,441,441
377,98.85866127242831,440,440
378,106.99726917872928,439,439
379,98.37845739985002,440,440
380,80.99237164741747,442,442
381,17.34479672662328,215,215
382,17.52196623222762,213,213
383,96.28058925123905,441,441
384,16.882551137059277,212,212
385,16.546228846981144,217,217
386,100.90284909099508,440,440
387,96.12735862557369,441,441
388,100.52589027865868,441,441
389,17.585840617843026,206,206
390,14.2748195231553,225,225
391,106.50198905867832,440,440
392,17.038166831873664,214,214
393,82.26322872819024,443,443
394,17.506315886862474,207,207
395,75.18396062199541,443,443
396,17.342979032477878,212,212
397,87.203065186098,442,442
398,89.09057664154834,442,442
399,17.958334742621417,200,200
400,16.38474167420227,219,219
401,16.84235063591217,211,211
402,83.16874706931482,442,442
403,80.82405211104209,443,443
404,16.85799894338199,193,193
405,17.008011311509943,211,211
406,16.93444435439614,207,207
407,17.96934024775114,204,204
408,17.316476956238937,209,209
409,18.051768349072923,190,190
410,15.339158757610766,221,221
411,17.48471403403991,211,211
412,17.806564116120676,207,207
413,88.67803592842688,443,443
414,17.32893524722617,205,205
415,87.82608225932266,443,443
416,91.17340767227041,444,444
417,15.97149135812863,218,218
418,17.43125291395058,213,213
419,17.013860735813303,212,212
420,18.104857812517963,203,203
421,17.212869602814937,195,195
422,15.770342027928713,220,220
423,17.031489861673368,207,207
424,17.263270043060658,212,212
425,18.02976720986893,204,204
426,17.218625239095385,206,206
427,17.68858052771536,204,204
428,16.769478298432787,211,211
429,17.32533100053463,209,209
430,85.24028950891024,444,444
431,17.517885307585647,196,196
432,17.175234178700016,212,212
433,17.536986464603967,211,211
434,17.519591537282153,207,207
435,17.708331550051135,209,209
436,17.81790088449937,204,204
437,16.543720778956484,218,218
438,17.661960915173772,208,208
439,85.25710678979476,445,445
440,17.348991264345557,209,209
441,17.821933654276545,204,204
442,18.028422479932573,197,197
443,16.89593227608781,216,216
444,17.399684253692786,212,212
445,17.710485830248853,207,207
446,18.07464982580272,205,205
447,17.288897189437478,207,207
448,17.398804155206943,198,198
449,92.6394559296026,444,444
450,91.64239907333084,444,444
451,91.60547678517229,444,444
452,18.045585663135082,210,210
453,14.784512465820244,224,224
454,76.461586864783,446,446
455,18.044806483306523,200,200
456,92.6023324049861,444,444
457,17.2070352970964,210,210
458,15.137298874323342,222,222
459,17.164033069838602,210,210
460,16.876708352352875,214,214
461,18.529001636763525,204,204
462,18.248816816809352,208,208
463,14.638528415522995,224,224
464,17.65338597060034,199,199
465,100.5319087851912,445,445
466,75.61653256061886,447,447
467,15.583835116070205,221,221
468,17.593899183701655,211,211
469,15.4585948010836,223,223
470,17.038538809765853,209,209
471,16.48442850230596,216,216
472,14.452890830219467,224,224
473,77.73217355529613,449,449
474,18.753411452117575,198,198
475,15.822458032579263,220,220
476,108.15992300569495,447,447
477,16.507808274865262,216,216
478,16.97267258926039,215,215
479,90.72812966735285,446,446
480,14.988472885016833,225,225
481,18.22172596827121,205,205
482,92.58462695178495,446,446
483,16.214379392700568,220,220
484,15.775274077756169,221,221
485,17.282169520485915,213,213
486,17.385660456634373,213,213
487,15.022184006097422,224,224
488,110.52792804418365,444,444
489,98.19954651050787,447,447
490,76.29886376896741,449,449
491,18.072832122422255,210,210
492,104.69818350502669,448,448
493,88.74160308874217,450,450
494,17.287315239152925,214,214
495,16.75710627864923,219,219
496,77.62640777540095,449,449
497,19.02111670496974,207,207
498,17.954691827725274,213,213
499,16.136333579615577,221,221
500,17.895744919071575,213,213
501,17.167911371016128,214,214
502,17.417912729134223,216,216
503,16.808453638542357,216,216
504,17.78048518547729,207,207
505,18.08295053603192,205,205
506,18.398073008079983,204,204
507,16.722768516314424,219,219
508,95.5369920021769,452,452
509,17.41283860713486,214,214
510,17.03998964122294,213,213
511,84.67940439664899,453,453
512,17.891918484156736,206,206
513,94.59711442579395,452,452
514,18.276833264655497,210,210
515,17.56134345914402,215,215
516,15.529891347310045,222,222
517,86.18073481746808,458,458
518,17.815367070230554,213,213
519,17.773394415278773,212,212
520,18.142437099098238,211,211
521,84.70928829126518,455,455
522,17.77672284361881,211,211
523,18.498332448002788,210,210
524,14.283215637016875,227,227
525,93.17348459016735,450,450
526,17.22062841435463,219,219
527,18.565845350864755,210,210
528,18.185123854304987,212,212
529,16.79702397977524,217,217
530,84.02401316217936,458,458
531,91.90035894918772,459,459
532,17.92305653477252,214,214
533,19.098322653107438,207,207
534,16.970849946173047,216,216
535,17.812356789789494,213,213
536,15.277713714598859,224,224
537,18.622088862522748,208,208
538,15.901520047817115,220,220
539,19.43984585907378,206,206
540,16.794127362389496,215,215
541,18.163033653662144,211,211
542,17.587399415747644,210,210
543,18.78533936512629,195,195
544,17.835954563321394,207,207
545,14.417780332438923,226,226
546,17.15477845219527,214,214
547,79.09274710562595,455,455
548,18.059969840227307,200,200
549,18.169774067051037,214,214
550,102.49326852880054,457,457
551,17.77615279061813,215,215
552,18.549087733218066,206,206
553,17.519937495855313,211,211
554,17.62074809570714,201,201
555,18.182390740464477,207,207
556,16.40163349616527,219,219
557,18.67603254711342,196,196
558,18.613262032158833,197,197
559,89.2402914162589,458,458
560,18.689789019374725,199,199
561,18.337623961638833,202,202
562,18.656798484409986,209,209
563,17.40932233813109,212,212
564,19.20611887050479,206,206
565,18.45440397789058,205,205
566,16.884426386472924,216,216
567,17.949514018791852,208,208
568,16.712880765592832,219,219
569,16.951020333385554,217,217
570,17.94566455202143,202,202
571,18.887984030699634,200,200
572,17.827640691856644,205,205
573,18.043863078208368,194,194
574,18.622059578617424,200,200
575,17.44654203396128,190,190
576,17.768836281849577,200,200
577,18.851137944024156,208,208
578,17.86308847789057,212,212
579,18.05451212185777,205,205
580,17.70985301808195,208,208
581,17.480836170973948,209,209
582,17.29201480674147,195,195
583,17.237044511008584,213,213
584,18.41951141051024,200,200
585,18.464895369247305,207,207
586,18.186938373656293,213,213
587,17.886549713571775,200,200
588,18.16394833599344,205,205
589,18.145190739300624,197,197
590,16.80814333546673,218,218
591,17.659686707613385,203,203
592,17.521909419764537,206,206
593,18.51959650209805,206,206
594,18.543512285505837,207,207
595,17.532034126542456,188,188
596,18.282322661181368,210,210
597,16.217278811077357,220,220
598,17.57899109719647,193,193
599,17.79196235813096,195,195
600,17.703994927023707,215,215
601,18.116348060564402,203,203
602,18.292324109245914,204,204
603,17.320056329603645,208,208
604,16.858639621381247,215,215
605,16.098145318574016,180,180
606,16.868240178749026,217,217
607,17.97646059183156,195,195
608,17.658390409260424,212,212
609,17.505747482466465,192,192
610,17.89218962390075,201,201
611,17.017402777714253,189,189
612,18.52428283945489,196,196
613,17.615119703763927,193,193
614,17.75863298166011,209,209
615,18.643179229958243,200,200
616,17.921271040329156,202,202
617,18.31732841114497,198,198
618,17.580878078679238,204,204
619,18.230381091594573,209,209
620,18.46098909303074,207,207
621,89.91066755820297,467,467
622,18.52169773968574,200,200
623,17.62156733352342,208,208
624,18.117496783694804,197,197
625,18.554024600538575,208,208
626,18.979610466409557,200,200
627,17.93329317516469,208,208
628,17.0465911367754,220,220
629,18.13348288431123,210,210
630,18.17653582464227,208,208
631,18.21815813570707,204,204
632,17.424434705430098,209,209
633,18.11970073205191,201,201
634,18.10551328608032,204,204
635,17.516048559500103,199,199
636,18.59438799522277,204,204
637,17.426986366991514,203,203
638,17.245317256694353,215,215
639,17.858057846154864,206,206
640,17.456257988050627,212,212
641,18.130610030882696,201,201
642,17.38137716738244,204,204
643,18.121342654905714,193,193
644,15.02644613275254,225,225
645,18.985966731157028,207,207
646,18.715811305190936,202,202
647,17.93552977495304,211,211
648,17.630836962340553,198,198
649,17.650193768333846,200,200
