time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],gamma[rad],alpha[rad],mass[kg],mass_propellant[kg]
0.4,-0.0022213476004850356,0.6401966065838252,-0.008844122713729198,2.5623208510179674,1.5707545189919463,-0.00016693756452879383,1.5742479193574472,-0.0034934003655009427,6929238.945635841,4168853.4650036977
0.5,-0.0033208657810295666,0.9606788528641856,-0.010995181805445307,3.2048224628036044,1.5707336725071235,-0.0002084648482275085,1.5742271373292,-0.003493464822076575,6925961.100176857,4165575.6195447133
0.6,-0.004631890833164468,1.3454883814811271,-0.013110250521349013,3.848095286169414,1.570708678694049,-0.00024993813074419466,1.5742032590099206,-0.003494580315871687,6922683.254473732,4162297.7738415883
0.7,-0.0061501378482491,1.7947024534291764,-0.015182470150846327,4.492140719480492,1.5706795431148997,-0.000291355791493212,1.5741760989992457,-0.003496555884346053,6919405.408770607,4159019.9281384633
0.7999999999999999,-0.007870511010036305,2.308398435028564,-0.01720373161787206,5.136959815993872,1.570646273829812,-0.000332692850878161,1.5741453246294654,-0.0034990507996535136,6916127.5633116225,4155742.082679479
0.8999999999999999,-0.009786679291888712,2.8866538327526623,-0.019161682818524074,5.782553977240982,1.5706088893303922,-0.0003738449941968964,1.57411002049469,-0.0035011311642978438,6912849.717852638,4152464.2372204945
0.9999999999999999,-0.011891561486558594,3.5295463049924507,-0.021048821946698822,6.428924722397883,1.57056740950486,-0.00041479825532170423,1.5740703963546385,-0.0035029868497784555,6909571.872393654,4149186.39176151
1.0999999999999999,-0.014177257151791465,4.237153627521254,-0.022856956652328713,7.07607322528803,1.570521856968861,-0.0004555253599912041,1.5740264908178467,-0.0035046338489856943,6906294.026934669,4145908.546302526
1.2,-0.016635174063986548,5.0095537052292896,-0.024579169121950836,7.724000777080357,1.5704722547332897,-0.0004960223557147861,1.5739784971320923,-0.003506242398802595,6903016.181231544,4142630.700599401
1.3,-0.019256045092880935,5.846824595473752,-0.026208710288943865,8.37270890244462,1.570418625941691,-0.0005362879159863666,1.5739265711390937,-0.0035079451974027176,6899738.335040138,4139352.8544079945
1.4000000000000001,-0.02202992998100384,6.749044485094041,-0.02773884888122905,9.022198896202895,1.5703609938884793,-0.0005763205321180781,1.5738708280112048,-0.0035098341227255414,6896460.489337013,4136075.0087048695
1.5000000000000002,-0.0249465149242725,7.716291667353997,-0.029165849432686585,9.67247182259956,1.5702993764852087,-0.0006161740327065032,1.5738116636780732,-0.0035122871928645605,6893182.643633888,4132797.1630017445
1.6000000000000003,-0.02799498731337925,8.74864458850288,-0.03048472389106751,10.32352921148884,1.5702337886377107,-0.0006558784749792143,1.57374925448656,-0.0035154658488492085,6889904.798174904,4129519.31754276
1.7000000000000004,-0.03116388200268359,9.84618182474092,-0.03168894689304342,10.975372362380407,1.5701642451412547,-0.000695434964559383,1.5736835963826832,-0.0035193512414284367,6886626.9519834975,4126241.471351354
1.8000000000000005,-0.03444110893395603,11.008982105638728,-0.03277226931272439,11.62800280897807,1.5700907601935836,-0.0007348494767115093,1.573614711265371,-0.003523951071787268,6883349.105792091,4122963.6251599477
1.9000000000000006,-0.03781389308977223,12.237124291070574,-0.03372784155816206,12.281421854318454,1.570013348539022,-0.0007741165456171255,1.573542568815417,-0.0035292202763950176,6880071.259356544,4119685.778724401
2.0000000000000004,-0.04126876957597127,13.530687336499858,-0.03454876486199038,12.935630454292836,1.5699320255862086,-0.0008132295281338508,1.5734671423253523,-0.003535116739143751,6876793.413165138,4116407.9325329945
2.1000000000000005,-0.044791607278287925,14.889750362880749,-0.03522837702316655,13.590630263808904,1.5698468069965017,-0.0008521858970692306,1.5733884286650515,-0.003541621668549766,6873515.567462013,4113130.0868298695
2.2000000000000006,-0.048367610923164876,16.31439259867028,-0.035760036448769496,14.246422357895314,1.5697577086747676,-0.0008909832173415446,1.573306427959039,-0.003548719284271362,6870237.721270607,4109852.2406384633
2.3000000000000007,-0.051981323381408095,17.804693426558323,-0.0361371245824322,14.903008278880417,1.5696647467567815,-0.000929619179861822,1.573221142850865,-0.003556396094083425,6866959.875079201,4106574.394447057
2.400000000000001,-0.055616626326670235,19.360732360351395,-0.03635302945262142,15.560389337930724,1.569567937628346,-0.0009680912843542379,1.5731325770341444,-0.003564639405798431,6863682.029376076,4103296.548743932
2.500000000000001,-0.05925674235224181,20.982589045123007,-0.036401160255715756,16.218566847716097,1.5694672979177684,-0.001006397105777074,1.5730407359017813,-0.003573437984012884,6860404.183184669,4100018.702552526
2.600000000000001,-0.06288423637455871,22.67034325739879,-0.03627494022316899,16.877542122757845,1.569362844501871,-0.0010445341589734797,1.5729456257924705,-0.0035827812905995238,6857126.336993263,4096740.8563611195
2.700000000000001,-0.06648101770030064,24.42407492863997,-0.03596781325741931,17.537316712411798,1.5692545945018517,-0.0010825000001943611,1.5728472541640444,-0.0035926596621926876,6853848.490557716,4093463.0099255727
2.800000000000001,-0.07002834118564899,26.243864098755104,-0.03547323485348352,18.19789170115134,1.569142565295221,-0.0011202920663068332,1.572745628972636,-0.0036030636774151414,6850570.644122169,4090185.163490026
2.9000000000000012,-0.07350680976636799,28.129790951255867,-0.03478468580718994,18.85926852500763,1.5690267745040456,-0.0011579079117525707,1.5726407592189868,-0.003613984714941232,6847292.7976866225,4086907.317054479
3.0000000000000013,-0.07689640022281602,30.081935801751683,-0.03389590456448023,19.521448504958162,1.5689072395522687,-0.001195349517768185,1.5725326667233541,-0.0036254271710853825,6844014.951251076,4083629.470618932
3.1000000000000014,-0.08017614544604879,32.10037908642099,-0.032797452232327724,20.18443284669313,1.5687839835942117,-0.0012325595805700285,1.572421213836155,-0.003637230241943401,6840737.104815529,4080351.624183385
3.2000000000000015,-0.08332439820099215,34.18520139725137,-0.03148252754943364,20.84822310830377,1.5686570306708663,-0.0012695292334549005,1.5723064076998998,-0.0036493770290335625,6837459.258379982,4077073.7777478383
3.3000000000000016,-0.08631886765164343,36.336483447136345,-0.029944694506512784,21.512820498849774,1.5685264050885934,-0.0013062558227282357,1.572188272363759,-0.003661867275165598,6834181.411944435,4073795.9313122914
3.4000000000000017,-0.08913662127321696,38.55430608172733,-0.028177536215735405,22.178226345909852,1.5683921314399742,-0.0013427364861926655,1.5720668306041305,-0.003674699164156303,6830903.565020607,4070518.0843884633
3.5000000000000018,-0.09175408914694491,40.838750291319776,-0.02617467873727949,22.84444209592443,1.5682542345818904,-0.001378968580838274,1.571942105149792,-0.003687870567901541,6827625.718096779,4067240.237464635
