step,state_mean,state_min,state_max,state_std,state_kurtosis,action_mean,action_min,action_max,action_std,action_kurtosis,reward_mean,reward_min,reward_max,reward_std,reward_kurtosis,critic_loss,actor_loss,alpha_loss,alpha_value,q_value_mean,q_value_min,q_value_max,q_value_std,log_prob_mean,log_prob_min,log_prob_max,log_prob_std,target_q_mean,target_q_min,target_q_max,target_q_std
6404.5,1.6381588800000002,1.4744384099999999,1.75954128,0.0739888037,-0.7274455269999999,0.061071270600000005,-0.9822795669999997,0.9923497950000002,0.5493153430000002,-1.113656854,-0.11765847600000001,-29.296623000000004,0.213944444,2.3770752800000006,164.59188799999998,13.875511837005615,10.38885269165039,-5.049359273910523,0.03019876967190105,-10.402229250000001,-188.82363700000002,3.8337331999999997,32.2389505,-0.44281641800000004,-3.30297762,-0.069921477,0.454083155,-10.25893082,-201.855062,3.8528929999999995,32.287211
6414.5,1.63760341,1.47263679,1.75829217,0.07455305179999999,-0.7603176420000001,0.050126439300000006,-0.982902414,0.9897036570000001,0.555143645,-1.12188956,-0.172771804,-23.903897898999997,0.21416932100000002,2.400712693,99.7617649,18.255528450012207,10.794760036468507,-5.080232381820679,0.030109653552068332,-10.808325530000001,-183.44564200000002,3.8069161900000004,32.4963503,-0.45040781800000007,-3.1225319600000003,-0.07223681149999998,0.4498309770000001,-10.6076021,-182.907795,3.8526154500000005,32.375278800000004
6424.5,1.63787509,1.47877249,1.75841201,0.07419150650000002,-0.751682453,0.044721004009999996,-0.985362608,0.9879726339999999,0.5547502430000001,-1.11642435,-0.10748871679999998,-26.549860614,0.212713638,2.2129055900000005,142.58688449999997,12.519423961639404,10.751843547821045,-5.067386341094971,0.03002041920526406,-10.76522263,-179.03571100000005,3.8027539100000007,32.74048079999999,-0.44552395699999997,-2.8451922699999996,-0.07062876959999999,0.426363979,-10.68158294,-183.903472,3.8559176199999996,32.755413399999995
6430.5,1.6364009,1.4841828499999998,1.7578046,0.07081382,-0.62791317,0.0374192415,-0.9881784499999999,0.9905133749999999,0.548853635,-1.0456813,-0.24474415,-29.467332,0.21588862,3.1378436499999998,80.28599299999999,18.327809810638428,7.054103851318359,-5.031269073486328,0.029967058603762114,-7.0671283,-178.23348,3.7907531,27.633103499999997,-0.43448812000000003,-3.3547838,-0.066869728,0.42735742,-7.1638965,-188.705195,3.8691065,28.6917755
11954.5,1.6571996800000002,1.48080567,1.8235238399999996,0.0809206321,-0.589348344,-0.22666875699999997,-0.9855947300000001,0.9859922919999999,0.570990318,-1.004585026,-0.24196763599999999,-28.246589567,0.212372558,2.860803031,95.6446612,21.305720710754393,42.60027809143067,-6.402413177490234,0.00803368237312484,-42.60290680000001,-471.35607200000004,5.667303990000001,97.454972,-0.327274624,-3.4318152900000003,0.410825742,0.68656033,-42.4007207,-475.0107330000001,5.68741604,97.3444055
11964.5,1.65819315,1.4811037599999999,1.82383404,0.08088460750000001,-0.639142026,-0.227164398,-0.99070426,0.985546805,0.5732528530000001,-1.002448641,-0.1415308635,-24.353910114999998,0.21202249599999998,2.2590296899999998,112.74069119999999,14.694716000556946,44.86432647705078,-6.4885234355926515,0.008000634887998265,-44.86707919999999,-487.77177699999993,5.64899909,99.6289916,-0.34398582199999994,-3.56664029,0.39354048900000005,0.6865400589999999,-44.829094700000006,-486.553503,5.6863861,99.5430395
11973.5,1.6561576750000002,1.4870504249999998,1.819266325,0.07922736699999999,-0.62440784625,-0.24005961375,-0.9895783125,0.98523421125,0.57748381625,-0.96778425,-0.05769679925,-22.40273438375,0.21103525624999997,1.7352023042499998,153.974311875,10.805430054664612,38.01932334899902,-6.516554296016693,0.00797078156557173,-38.022105374999995,-454.04908625,5.684865575,90.35279875,-0.34874896999999994,-3.7388159375,0.39820277625,0.70293125375,-37.775056125,-460.67312125,5.6873089625,90.08992
18154.5,1.6563389299999998,1.4803096999999998,1.82095555,0.0769803344,-0.374344907,-0.203824186,-0.999962047,0.999958769,0.6640283209999999,-1.1441091499999998,-0.2054631196,-31.321765600000003,0.21065529400000002,2.8892927800000003,124.90267100000001,22.884963989257812,138.35272293090821,-5.900275611877442,0.00361282621446875,-138.352899,-733.415361,5.18780179,193.190175,-0.04932897039999999,-1.6523117399999996,4.888081430000001,1.48941957,-137.55247760000003,-735.026054,5.21664175,192.671765
18162.5,1.6569514500000002,1.4804724833333334,1.8234080333333333,0.07638567233333333,-0.25180734116666664,-0.19156172999999999,-0.9999881933333334,0.9995668283333333,0.6714991283333333,-1.1981731833333333,-0.24344023433333337,-31.296363666666668,0.21410716666666665,2.97960465,134.3435675,21.461832364400227,140.36747614542642,-5.459197839101155,0.003603241153564946,-140.367374,-744.2324366666667,5.216745766666667,196.80175499999999,0.029574911283333335,-1.64804165,4.695910766666667,1.5182663166666666,-139.70499999999998,-743.2415866666666,5.199552066666667,196.35423666666668
31204.5,1.56359277,0.6613930690000001,1.9589959800000003,0.32114675,1.1953086906,0.14313674,-0.99998749,0.9999988980000001,0.744891691,-1.55052004,-0.08608813622999999,-26.95844606,0.425121567,2.341609848,139.9644887,13.195652604103088,461.54493103027346,0.5811969369649888,0.05810724496392887,-461.47496699999994,-895.4352839999999,-26.2949551,275.11621399999996,1.2042398200000002,-4.12638037,2.12056053,0.9008718240000002,-461.550086,-894.56424,-26.087895200000002,275.346379
