time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,aero_force_y,vg,fuel_percentage_consumed,alpha_effective,control_force_y,control_force_parallel,control_force_perpendicular,mach_number,gravity_force_y,CD,d_thrust_cg,mach_number_max,d_cp_cg,CL,drag,mass_flow,air_density,inertia,speed_of_sound,aero_force_x,ug,atmospheric_pressure,x_cog,lift,g_load_1_sec_window,control_force_x,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component,moment_dict_moments_z,moment_dict_control_moment_z,moment_dict_M_wind_z,moment_dict_theta_dot_dot,moment_dict_aero_moment_z
296.0499999999894,31500.403413599717,29784.524081854244,-52.03925951166898,-1030.3516243513236,1.5202599698379042,0.0004824677050154128,4.6619255491450335,-3.141665579307129,1627885.4119222872,1283604.0428719579,0.9874849319458008,0.9749698042869568,0.0017248562960990041,10096.382804227953,360.4408611470548,205552.3718340286,0.0,0.6983674800508899,7.306091947834048e-05,45388892.488945626,45446941.8362013,0.0,3.4223472373279638,-15815750.561267816,0.18959994027905447,7.916130901572204,8.683560727004735,-32.9511057463907,8.950756220577061e-05,205809.5909761992,12631.5244140625,0.018955385078876622,23777737.589416984,301.58346355145255,10286.865958367827,0.0,1231.4580584561536,4.816130901572204,97.15991861460212,0.1868200710598676,2296292.858064812,0.0,-9.715518331595465,-3.0106186402204703e-06,0.0,1.4166429332985973,7.756481018642046e-08,27.882117596562395,1.410598584671409,-5.9608761449765805e-05,0.006377261320965906,0.0,18.287436622432796,3697.0005908934113,0.0,0.0,0.00015548159605137857,3697.0005908934113
296.1499999999893,31495.20834157753,29681.603289159044,-51.89759710282736,-1028.5214215788553,1.520308286088422,0.00047940945606278517,4.661973288050948,-3.141665001962526,1626622.2481039278,1282340.8790535985,0.9874938130378723,0.9749876260757446,0.003446652240509063,10221.28162222753,360.3596479381282,208219.32335361512,0.0,0.6986642356740765,7.23939071809454e-05,45389110.17363588,45447048.58630274,0.0,3.4170347100202827,-15803986.727181148,0.18972260271334623,7.916538318137151,8.616946399668446,-32.950698329825755,-0.00010883741849215811,208490.3858700501,12631.6376953125,0.01925827184685338,23776039.49178215,301.5154898765425,10628.672894020368,0.0,1250.5715189201026,4.816538318137151,-119.60385876012394,0.3738758786334033,2294101.7526051654,0.0,-9.715830916245652,3.7054437584573985e-06,0.0,1.4166061461276642,7.869741202477679e-08,27.903903457944025,1.4103469661006327,7.343554412505644e-05,0.006459234735644853,0.0,18.31063868635576,-3443.6914804701064,0.0,0.0,-0.00014483873488098676,-3443.6914804701064
296.2499999999892,31490.027434535383,29578.865652656852,-51.75595824924829,-1026.6890433235133,1.5203558170521916,0.000477106995931146,4.662021067958763,-3.1416652509065717,1625359.1401022188,1281077.7710518895,0.9874501824378967,0.9749003648757935,0.005165384104454356,10347.402907035344,360.2785583853377,210937.7615598543,0.0,0.6989609821274418,7.257742529898081e-05,45386901.98832303,45444728.32704253,0.0,3.4117113014942824,-15792221.76671084,0.18984804493840607,7.91694614316857,8.550928449359276,-32.95029050479433,5.739623268113947e-05,211202.51912142895,12631.080078125,0.01956559636365774,23774339.71563452,301.44761960350274,10572.081557962447,0.0,1269.9562849659458,4.81694614316857,63.852271611589444,0.5611528057434099,2291824.736113101,0.0,-9.716142960083067,-1.9778680788589738e-06,0.0,1.4162713550158585,7.98452892642954e-08,27.924229709298988,1.4100420513640868,-3.923520217565162e-05,0.006542143453970048,0.0,18.33241660737061,2609.030576066663,0.0,0.0,0.00010974145264488283,2609.030576066663
296.3499999999891,31484.860688971992,29476.31138041425,-51.61435491963453,-1024.854641679772,1.5204042501567296,0.00048546085604726194,4.662068885198123,-3.1416646350413937,1624096.1590536349,1279814.7900033055,0.9873509407043457,0.9747018218040466,0.006881048407120325,10474.755724682755,360.1975927503176,213672.02674531922,0.0,0.6992577029354201,7.215863025189506e-05,45382139.39313326,45439849.06630529,0.0,3.4063775061988815,-15780456.371979121,0.189974992140024,7.91735435419994,8.485501267491985,-32.94988229376296,-3.420918721869226e-05,213944.90278134777,12629.810546875,0.019877415397265626,23772638.35389807,301.3798529537206,10802.217220643492,0.0,1289.615698889974,4.81735435419994,-38.52549828420336,0.7486353072859553,2289390.1526012295,0.0,-9.716454462385057,1.1931490049506686e-06,0.0,1.4160154599334425,8.100808991108805e-08,27.94301257357665,1.4096395338655707,2.3691166882609515e-05,0.006625953180013796,0.0,18.352664766872167,-760.7312991873342,0.0,0.0,-3.200028906604701e-05,-760.7312991873342
296.449999999989,31479.708102047607,29373.94066856988,-51.472780549434304,-1023.0183156340432,1.5204520524577136,0.00047494177787575116,4.662116751509413,-3.1416646990516996,1622833.3514974825,1278551.9824471532,0.9872152805328369,0.9744306206703186,0.00859364186723873,10603.348452113192,360.1167512853865,216442.93485360668,0.0,0.6995543857162432,7.194919661968058e-05,45375695.44447887,45433286.81156618,0.0,3.4010336916899138,-15768690.996260615,0.19010440793481456,7.9177629343119875,8.420659291641893,-32.94947371365092,-3.585947070938733e-05,216718.91882996968,12628.076171875,0.020193786318821703,23770935.47637197,301.3121901399156,10933.773454050302,0.0,1309.5531368570714,4.817762934311988,-40.879776573187904,0.9363133399991707,2286878.5345822824,0.0,-9.716765422469244,1.2658428193107173e-06,0.0,1.4156508320789154,8.218639849399294e-08,27.960785623864634,1.409188770043484,2.515854739234459e-05,0.006710704172234348,0.0,18.371929379638384,-833.19414506335,0.0,0.0,-3.5050961536264955e-05,-833.19414506335
296.5499999999889,31474.569669627323,29271.75370854082,-51.33125284406283,-1021.1800816055771,1.520500233626716,0.00048664328948506286,4.662164650938914,-3.141664417312198,1621570.7271688692,1277289.35811854,0.9870719909667969,0.9741440415382385,0.010303161282530197,10733.187962593678,360.0360342392278,219251.2733879202,0.0,0.6998510260248063,7.195091277800714e-05,45368896.41740301,45426369.56938759,0.0,3.395679979524559,-15756925.735295003,0.19023652611242053,7.918171877462109,8.356397009362,-32.9490647705008,5.3319896275105805e-05,219525.13177308295,12626.2431640625,0.02051476708784385,23769231.107520938,301.2446313704031,10962.042856096068,0.0,1329.7720079176881,4.818171877462109,61.5289686745152,1.1241851422089817,2284357.7043753727,0.0,-9.717075839673868,-1.904913625273182e-06,0.0,1.4152161155758487,8.338049598553592e-08,27.978364222579067,1.4087314639452548,-3.78962083239516e-05,0.006796415145792014,0.0,18.391026035490757,2547.7535538501343,0.0,0.0,0.00010718704119309889,2547.7535538501343
296.64999999998884,31469.445388010117,29169.750690591358,-51.18975530484735,-1019.3399482632825,1.5205485130190124,0.0004779049302342664,4.662212600504716,-3.141664087485704,1620308.291713547,1276026.9226632176,0.986924409866333,0.973848819732666,0.012009603470000426,10864.280501236623,359.95544185970346,222077.547729588,0.0,0.7001476222981533,7.138966891240273e-05,45361891.92320832,45419245.34595189,0.0,3.3903163997548376,-15745160.645105632,0.19037091620943872,7.918581181561867,8.292708961183177,-32.948655466401036,-9.883463839394091e-05,222363.33292890163,12624.353515625,0.02084041623882224,23767525.255328964,301.17717685268434,11270.66781530593,0.0,1350.275753115521,4.818581181561867,-115.44410270065109,1.3122499164923946,2281799.4966562307,0.0,-9.717385713341278,3.573478491527505e-06,0.0,1.4149304867498143,8.459037135828636e-08,27.995840146714382,1.4082502128302559,7.11585620790943e-05,0.0068830764754284875,0.0,18.41003450729866,-3280.6863465933784,0.0,0.0,-0.0001380323071649123,-3280.6863465933784
296.74999999998875,31464.335253500285,29067.93180422872,-51.04830272487314,-1017.497922105323,1.5205964217211987,0.0004836627638321205,4.66226058656402,-3.1416641648428216,1619046.0504110567,1274764.6813607274,0.9867726564407349,0.973545253276825,0.013712965259320524,10996.632181485094,359.8749743941655,224957.82239100343,0.0,0.7004441732601089,7.160331684064047e-05,45354694.88223736,45411930.14736479,0.0,3.3849429739163575,-15733395.77817086,0.19050947493487197,7.918990844910315,8.229589740443148,-32.948245803052586,8.186773187790486e-05,225236.0403358479,12622.4130859375,0.021170792882154166,23765817.92616493,301.10982679379777,11192.023039990385,0.0,1371.0678454998636,4.8189908449103145,96.79079618354916,1.5005069262616684,2279265.637939346,0.0,-9.717695042816315,-2.9955512101407875e-06,0.0,1.4144201306134283,8.58170521650198e-08,28.013221038847128,1.4077830815007808,-5.9707511693493054e-05,0.006970767054296068,0.0,18.428984736555847,3720.4646315345394,0.0,0.0,0.00015654687934971097,3720.4646315345394
296.84999999998865,31459.239261704253,28966.29723818982,-50.90688751956013,-1015.6540121898958,1.5206450445659774,0.00048338029385669234,4.662308617477589,-3.141663572911612,1617784.0090292208,1273502.6399788915,0.986616313457489,0.973232626914978,0.015413243493048229,11130.249050586066,359.79463208944327,227850.8003720088,0.0,0.7007406775986501,7.099083795836236e-05,45347280.97877772,45404395.979695074,0.0,3.379559725941934,-15721631.19172688,0.19065125806534788,7.919400865749642,8.167033992842017,-32.94783578221326,-9.194125602551839e-05,228142.48226984707,12620.4130859375,0.021505956706290914,23764109.126634594,301.0425814003876,11533.303550030383,0.0,1392.1517902144171,4.819400865749642,-110.0213373125481,1.6889552887651504,2276682.25994199,0.0,-9.718003827445987,3.404413430466695e-06,0.0,1.4141377190299824,8.706031686839265e-08,28.0304915400846,1.4072844379937668,6.792216786929067e-05,0.0070594609161408195,0.0,18.447835932992483,-3091.3409409763826,0.0,0.0,-0.00013008444476092883,-3091.3409409763826
296.94999999998856,31454.157409189025,28864.84718034152,-50.76551162010389,-1013.8082262802634,1.5206929155728424,0.0004800458390693356,4.662356692239428,-3.141663776666586,1616522.1732443087,1272240.8041939794,0.9864555597305298,0.9729111790657043,0.01711043502829685,11265.137070638664,359.7144151917634,230797.72785644376,0.0,0.7010371339659065,7.110285162958974e-05,45339662.68684346,45396658.8489626,0.0,3.3741666794939005,-15709866.94213439,0.19079732929300508,7.91981124226492,8.105036415816516,-32.947425405697985,4.570120796892896e-05,231084.2661424432,12618.357421875,0.021845967980813327,23762398.863581683,300.9754408785724,11504.344337327175,0.0,1413.5311246445046,4.81981124226492,55.35103737801796,1.8775942044155332,2274120.069905995,0.0,-9.718312066580062,-1.7124317003634406e-06,0.0,1.4136388025159394,8.832085164626482e-08,28.047659003555886,1.4067979440961877,-3.419796805680272e-05,0.007149206980440387,0.0,18.46662098247616,2365.0250895957997,0.0,0.0,9.95280444189683e-05,2365.0250895957997
297.0499999999885,31449.08969121246,28763.581817759852,-50.6241815486339,-1011.9605731318256,1.520741612702155,0.00048787755692145015,4.6624048053587686,-3.1416631926566136,1615260.5492208712,1270979.1801705419,0.9862900972366333,0.9725801944732666,0.018804536735409532,11401.302130281842,359.63432394681047,233764.82754571052,0.0,0.7013335409494819,7.070251489071921e-05,45331818.823247164,45388694.76114501,0.0,3.3687638601182575,-15698103.090512933,0.19094587675480013,7.92022197254407,8.04359175812534,-32.947014675418835,-3.659297292141206e-05,234059.53832993645,12616.240234375,0.022190887558371942,23760687.144254748,300.90840543403425,11742.014211583533,0.0,1435.2094184928055,4.820221972544069,-44.85529875622339,1.8796026782015112,2271522.4622897594,0.0,-9.718619759570672,1.387467565645644e-06,0.0,1.4132820367340195,8.95980218352497e-08,28.06470995971095,1.406288578883103,2.773501575692069e-05,0.007239947717831753,0.0,18.48530559805709,-932.6212821832743,0.0,0.0,-3.9250602329856394e-05,-932.6212821832743
297.1499999999884,31444.036104184564,28662.501336570804,-50.482886540030684,-1010.1110620805036,1.5207896973411068,0.00047856281315570247,4.662452968403552,-3.1416632710624453,1613999.1427267306,1269717.7736764012,0.9861199855804443,0.9722399711608887,0.020495545500623182,11538.750036526983,359.5543585995994,236772.37268192315,0.0,0.701629897165658,7.053760383080032e-05,45323755.719936475,45380511.72217235,0.0,3.3633512942599304,-15686339.694141068,0.19109732424541306,7.920633054706755,7.982694819251487,-32.94660359325615,-1.7462945193114088e-05,237069.11382455265,12614.064453125,0.022540776877595106,23758973.97577003,300.8414752719048,11857.85534818125,0.0,1457.1902739159545,4.820633054706755,-21.663960801364592,1.8815641496922288,2268923.0056897392,0.0,-9.718926905772808,6.699893646914999e-07,0.0,1.4128479109988394,9.08922118752815e-08,28.081647951414265,1.405777082295449,1.340580373141944e-05,0.0073317057031087535,0.0,18.50390591402154,-162.8113588756303,0.0,0.0,-6.852625834839048e-06,-162.8113588756303
297.2499999999883,31438.99664339907,28561.605922014856,-50.34164270984242,-1008.2597020120277,1.5208382761547372,0.0004896915579100634,4.662501166409141,-3.141662890254404,1612737.9602010958,1268456.5911507665,0.985944926738739,0.971889853477478,0.02218345822498858,11677.486519883652,359.4745193945251,239815.46289508505,0.0,0.7019262011446827,7.042492682884927e-05,45315461.77595662,45372097.737929784,0.0,3.3579290103177826,-15674576.81683679,0.19125128302444097,7.921044486745206,7.922340448938252,-32.946192161217695,2.438921312819531e-05,240112.81362969245,12611.8251953125,0.022895697965253422,23757259.365774825,300.77465059678974,11946.04382979499,0.0,1479.477325614341,4.821044486745206,30.62025254845909,1.8834922498558118,2266313.5643744515,0.0,-9.719233504544217,-9.468022344290937e-07,0.0,1.4123895785692466,9.220342654602588e-08,28.09846540122745,1.4052583992577814,-1.8962880179576473e-05,0.007424476597633105,0.0,18.522411384951933,1565.9384367885248,0.0,0.0,6.591410282974165e-05,1565.9384367885248
297.3499999999882,31433.971304790768,28460.89575830977,-50.200433934476045,-1006.4065038450448,1.5208866934619778,0.00047981681148697,4.662549416354147,-3.1416627228921694,1611477.0080526583,1267195.639002329,0.9857648611068726,0.9715297222137451,0.023868271826665968,11817.517230772708,359.3948065752514,242883.80121004445,0.0,0.7022224513737861,6.999816370312217e-05,45306929.8669407,45363444.81425499,0.0,3.3524970383518005,-15662814.522136705,0.1914072371831162,7.921456266583419,7.86252354666092,-32.945780381379485,-6.870481719228883e-05,243190.2749055382,12609.521484375,0.023255713438764557,23755543.32220082,300.7079316127175,12205.594549424844,0.0,1502.0742409433008,4.82145626658342,-87.29211928566141,1.8854014948426046,2263676.5334460842,0.0,-9.719539555245637,2.6986424469719584e-06,0.0,1.4120195288920354,9.353159990953872e-08,28.115157486292976,1.404721582830125,5.4101749672718545e-05,0.007518245678091441,0.0,18.540810858187164,-2315.0751598502798,0.0,0.0,-9.745410275195512e-05,-2315.0751598502798
297.4499999999881,31428.96008387709,28360.371028693906,-50.05927747999102,-1004.5514766508325,1.520935112136643,0.0004891400215562215,4.662597702093753,-3.14166258995711,1610216.2926901095,1265934.9236397801,0.9855797290802002,0.9711594581604004,0.025549983240200216,11958.84772717728,359.31522038474407,246001.2158772251,0.0,0.7025186463473685,7.00897434446901e-05,45298162.08497799,45354556.956930116,0.0,3.34705540859063,-15651052.87359278,0.191565890517569,7.921868392146719,7.803239061117764,-32.945368255816184,6.158473600775816e-05,246302.67224089618,12607.154296875,0.023620886508582625,23753825.852974225,300.641318523102,12182.545286262617,0.0,1524.9847200170268,4.821868392146719,79.18155474849439,1.8873009173104218,2261050.30516356,0.0,-9.719845057240933,-2.4474488331776402e-06,0.0,1.4114799310670396,9.487725749627628e-08,28.131725092223835,1.4041904279742035,-4.9113540249929695e-05,0.0076130506618522775,0.0,18.559120057871056,3177.410956214887,0.0,0.0,0.00013376417659545324,3177.410956214887
297.549999999988,31423.96297603366,28260.031915348463,-49.9181599221335,-1002.6946321928879,1.5209838414840666,0.00048286298898760906,4.662646038027558,-3.141662196543491,1608955.821010422,1264674.4519600926,0.985389232635498,0.9707784056663513,0.0272285894178219,12101.483489373253,359.2357610652072,249134.12294384482,0.0,0.7028147844881344,6.952564254181226e-05,45289141.12600578,45345414.17169041,0.0,3.3416041538185928,-15639291.939518327,0.19172597987243417,7.922280861251885,7.744481989778779,-32.94495578671102,-9.029009740391114e-05,249448.66470351943,12604.716796875,0.023991280980213112,23752106.96647367,300.5748115307648,12523.53414259111,0.0,1548.2124957889944,4.822280861251884,-117.4736165038351,1.8891911501152514,2258380.497363793,0.0,-9.720150009897024,3.6303506548794654e-06,0.0,1.4111384084371879,9.623995751383084e-08,28.14815704359382,1.4036311425540158,7.292202117032637e-05,0.007708846890192301,0.0,18.577307023172985,-3298.7961321277344,0.0,0.0,-0.0001388843582080536,-3298.7961321277344
