episode,reward,steps,updates
1,2.047312179495325,139,0
2,2.453326113155363,138,21
3,1.3782423192677822,132,132
4,1.5278136708191603,132,132
5,1.6796399249514469,133,133
6,1.6759692824101577,135,135
7,2.5460638305797794,139,139
8,0.88507988824826,128,128
9,0.29686824117188415,127,127
10,0.8018930271060718,127,127
11,1.7670164180311083,133,133
12,0.18803737245200658,128,128
13,0.8328343745484243,131,131
14,1.0839874468570354,131,131
15,1.4882913920885503,130,130
16,0.29571681342847,127,127
17,0.2746112286211311,126,126
18,1.7415795229022475,133,133
19,0.8013955015384724,126,126
20,1.3630302403413275,133,133
21,1.535356197366717,134,134
22,0.634720864258826,127,127
23,1.0615427760346936,129,129
24,1.382939369954542,128,128
25,0.918357733904303,128,128
26,0.8402017974202209,126,126
27,-0.1421956227349952,125,125
28,-0.058460665439358905,124,124
29,0.6644062850172361,126,126
30,0.06239386591443896,125,125
31,0.04630075974538528,121,121
32,-0.28328664670469195,123,123
33,1.2775637527956132,129,129
34,-1.1790492908462866,116,116
35,0.4049470706348952,123,123
36,-0.9745588460307832,117,117
37,-0.2213663542943003,120,120
38,0.2347837438118514,125,125
39,-0.2197515544358275,123,123
40,-1.3146879317192095,116,116
41,0.5098377523733433,123,123
42,-0.40942749812870183,121,121
43,0.3714508876580158,124,124
44,0.04774416466172049,121,121
45,-0.2837875187572987,123,123
46,0.8349033803465815,126,126
47,-1.1909757608343448,118,118
48,-0.87615319579462,116,116
49,-1.3359046559203822,115,115
50,-1.0841721090308383,115,115
51,-1.1762451750298748,115,115
52,-0.5588793055028631,115,115
53,-0.5972951758099079,116,116
54,-1.3374941996692389,115,115
55,-0.5237600086453043,121,121
56,-0.7785914274775294,115,115
57,-0.9266031378792654,114,114
58,-1.4546893006964101,114,114
59,-1.1515154961125145,114,114
60,-0.03167758938283782,122,122
61,-0.9707693583095374,118,118
62,-0.5841557187584812,119,119
63,-1.9107468818926563,114,114
64,-1.2818376404988197,116,116
65,-0.7236733288529393,119,119
66,-0.14726172271882376,120,120
67,-0.7664470966218797,117,117
68,-1.1509194749597906,116,116
69,-0.7937399800088407,114,114
70,-0.8361132224804635,116,116
71,-1.0374831082812896,112,112
72,-1.251522301296136,112,112
73,-0.7872518466725502,115,115
74,-0.3761760337422917,119,119
75,-0.8296922964707889,115,115
76,-1.551232691303463,113,113
77,-1.5203964342869938,115,115
78,-0.9303387236295322,116,116
79,-0.28898461898539907,116,116
80,-0.990778681440748,112,112
81,-1.7415337690593393,113,113
82,-1.0661814689761506,114,114
83,0.033042706894665486,120,120
84,-0.3316586780334987,120,120
85,-0.35537593927947775,118,118
86,-0.7634167256646229,113,113
87,-0.9461493686821942,117,117
88,-1.0621495985975713,120,120
89,0.08994433368513732,121,121
90,0.21878558585153662,122,122
91,-0.42491534756660876,119,119
92,-0.8500927320879281,116,116
93,-1.2826850696276768,114,114
94,-1.0208058733396737,113,113
95,-1.626480174661971,113,113
96,-0.4484203072502382,119,119
97,-0.6355356183505627,115,115
98,-1.154894643112966,112,112
99,-0.7703165928197837,114,114
100,-2.0534371139802676,111,111
101,-1.9132314817625051,109,109
102,-0.9956900811695331,113,113
103,-1.608722883362086,111,111
104,-1.6339445206565149,113,113
105,-0.700907954365384,117,117
106,-0.3695565596022501,117,117
107,-0.9583747380119689,115,115
108,-1.3043634198054121,110,110
109,-1.271367699752755,112,112
110,-1.8562177995450782,111,111
111,-1.6443577076028095,112,112
112,-1.6482763746634017,114,114
113,-2.0703978353130363,111,111
114,-2.561897519238638,107,107
115,-2.681776607563111,106,106
116,-2.8636870732808273,106,106
117,-1.5306898775958473,114,114
118,-1.3856629116839052,113,113
119,-0.059419982727256127,123,123
120,-0.7297781470921496,118,118
121,-1.010861375598914,118,118
122,-0.8786599633281913,120,120
123,-0.08937993433331926,123,123
124,0.24175141855192095,123,123
125,0.2614874809159886,127,127
126,0.9900933711602296,127,127
127,0.5616458468586707,129,129
128,1.195829369283265,128,128
129,0.6459552724775239,130,130
130,0.8190028544293337,130,130
131,0.6248927756863978,130,130
132,0.7705941566659362,129,129
133,0.5817782005047576,129,129
134,0.5304993694536542,129,129
135,0.9734595367371472,129,129
136,0.7942367969648316,129,129
137,1.2202967926305028,128,128
138,0.906457942930917,128,128
139,1.201292223167819,128,128
140,0.9402803312337973,128,128
141,0.6097834020437229,128,128
142,0.5566739001353742,128,128
143,0.31734735409612824,128,128
144,0.34259034577073066,128,128
