time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,CD,drag,aero_force_y,atmospheric_pressure,CL,ug,x_cog,vg,g_load_1_sec_window,mass_flow,gravity_force_y,aero_force_x,lift,d_thrust_cg,inertia,control_force_perpendicular,speed_of_sound,fuel_percentage_consumed,control_force_parallel,control_force_x,air_density,d_cp_cg,mach_number_max,alpha_effective,mach_number,control_force_y,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_gravity,moment_dict_moments_z,moment_dict_theta_dot_dot,moment_dict_control_moment_z,moment_dict_M_wind_z,moment_dict_aero_moment_z
296.0499999999894,31500.40014323724,29784.45946827639,-52.09158680252361,-1031.3856019557527,1.5202597965547624,0.00047870002913714965,4.6619254476993985,-3.141665651144636,1628354.0570944063,1284072.688044077,0.6211158037185669,0.242231547832489,0.0017259372379902543,10111.637696511476,360.44081016803915,0.1895407625630477,206056.22002908343,205796.54441598803,1231.4651971861392,5.0327646428538486e-05,0.0,4.8160176097553435,0.0,0.08128481765274598,7945.07275390625,-15820303.883648178,10341.717101797967,54.71289893420851,7.916017609755343,23778209.790004924,0.0,301.58343796448605,0.6982849056071349,28588303.165645085,1444480.450371929,0.018955498179192936,-32.95121903820756,8.68353555792756,7.30681901703889e-05,3.4249217919377233,28551787.231613472,0.006383078649663189,-3.355735100508028e-05,0.0,7.942850272936671,0.893322139251066,0.0,-1.6948614169416142e-06,0.0,17.5341395240299,0.8870800819260544,7.761306465871337e-08,-9.715518449272345,2298.975375355941,9.668412364341686e-05,0.0,0.0,2298.975375355941
296.1499999999893,31495.196551906516,29681.370282632477,-52.00251204929897,-1030.595483279007,1.5203076969214815,0.0004764944206678831,4.661973035435577,-3.1416653385140956,1627561.7236593477,1283280.3546090184,0.619416356086731,0.2388327568769455,0.003450550283673694,10257.636610144486,360.35946405253935,0.18958317409485356,209078.17693219046,208808.13354475165,1250.605414618868,-7.663705369587159e-05,0.0,4.816273219450893,0.0,0.16218235031611544,7923.333984375,-15813115.407923827,10623.303539321289,-84.5177086452325,7.916273219450893,23777144.41083336,0.0,301.5153702711016,0.6984711769374767,28509960.849556655,1439156.5852652453,0.019258809105462578,-32.95096342851201,8.61682962446696,7.27002288209988e-05,3.423059770215643,28473614.03064846,0.00647373851580284,5.1863052555819005e-05,0.0,7.904963715323012,0.890659593973151,0.0,2.6169423980652784e-06,0.0,17.4946446679942,0.8842408643215696,7.882819773902115e-08,-9.715831466207144,-2284.084244087145,-9.606217654322145e-05,0.0,0.0,-2284.084244087145
296.2499999999892,31490.001851039102,29578.35987165545,-51.913711731865796,-1029.809159811716,1.5203550577543583,0.00047460763049764513,4.662020615918941,-3.1416655581645827,1626771.5658834688,1282490.1968331395,0.6177155375480652,0.23543108999729156,0.005173845481928877,10405.761502295996,360.2781591270132,0.1896260412626556,212145.31787660986,211877.78336495376,1270.037607493332,2.909209313761707e-05,0.0,4.816528293056238,0.0,0.2426918550710533,7901.57763671875,-15805947.210271673,10650.909474135346,32.54696087773657,7.916528293056238,23776081.275669627,0.0,301.44733709529606,0.6986569372456591,28431552.112161953,1433852.418044497,0.019566885935177476,-32.950708354906666,8.550654680204381,7.287614915707508e-05,3.421209137378442,28395373.2630837,0.006565700672757001,-1.9981714040586116e-05,0.0,7.867011409455499,0.8878492669520706,0.0,-1.0072982287331979e-06,0.0,17.45504646047997,0.8814098107657783,8.006250531681878e-08,-9.716144258820853,1581.8743634761674,6.653217345344962e-05,0.0,0.0,1581.8743634761674
296.3499999999891,31484.816012755793,29475.4278554106,-51.82518856925185,-1029.0266384300887,1.5204029612436993,0.0004796290932662553,4.662068186305606,-3.1416652250619066,1625983.5854147188,1281702.2163643895,0.6160134077072144,0.23202680051326752,0.006895829188809158,10556.04439986835,360.19689512525173,0.1896684660104307,215257.32790041342,214983.055320482,1289.7662028160046,-2.9175625731514554e-05,0.0,4.816782828724428,0.0,0.3228126185842927,7879.8046875,-15798799.31109725,10862.975480456384,-33.11181540553499,7.916782828724427,23775020.39195931,0.0,301.3793382145187,0.6988421861337737,28353080.977245584,1428542.0527794547,0.019879803087668423,-32.950453819238476,8.485006162832324,7.266950764694968e-05,3.419369927710472,28317070.266990654,0.00665895335470652,2.0338398229236466e-05,0.0,7.828982875012613,0.8851446422937218,0.0,1.0243090742867399e-06,0.0,17.415348175097463,0.8785710173175547,8.131591294197374e-08,-9.716456828232772,-575.6171220476433,-2.421100434649118e-05,0.0,0.0,-575.6171220476433
296.449999999989,31479.639010039562,29372.57385320936,-51.736934622026645,-1028.2479266188366,1.5204504245586252,0.00047254553781275624,4.662115754111088,-3.1416653295524632,1625197.7839620821,1280916.4149117528,0.6143099069595337,0.2286197543144226,0.008616507772979199,10708.517841838548,360.11567178015343,0.18971095178695935,218415.45838879165,218137.67239657426,1309.7956955661782,-2.9415917021935467e-05,0.0,4.817036824609868,0.0,0.4025439202217398,7858.01416015625,-15791671.731398799,11012.242802751283,-33.86673747484903,7.917036824609868,23773961.767145276,0.0,301.3113734054822,0.6990269232039116,28274547.468970075,1423239.9176706807,0.020197636157414146,-32.95019982335303,8.419879552166035,7.259879113163947e-05,3.4175421756354925,28238704.338403895,0.00675353186395828,2.0812204810769595e-05,0.0,7.790886142662716,0.8824026381937061,0.0,1.0471790428751058e-06,0.0,17.375549374403246,0.8757333610195759,8.258893783632994e-08,-9.716769175564687,-593.4343890179342,-2.496152701978508e-05,0.0,0.0,-593.4343890179342
296.5499999999889,31474.47081519151,29269.797483700953,-51.64896087323855,-1027.4730307240857,1.5204981027676672,0.00047972536494683015,4.662163308446899,-3.1416652056792316,1624414.163234543,1280132.7941842137,0.612605094909668,0.22521016001701355,0.010335887614182238,10863.214883840114,360.034488823796,0.1897534928516266,221620.4100240358,221342.30039171423,1330.1306497668459,2.5502714401992588e-05,0.0,4.817290278863411,0.0,0.48188505827142586,7836.20703125,-15784564.492174082,11099.237978708481,29.785602033238305,7.917290278863412,23772905.40868815,0.0,301.2434424441938,0.6992111480545796,28195953.6118797,1417946.207751651,0.02052046193304865,-32.94994636909949,8.35527036976463,7.265724950089592e-05,3.4157259150619543,28160277.49570651,0.006849456843767123,-1.831308896080352e-05,0.0,7.752722897760503,0.8796236546307429,0.0,-9.205614034833756e-07,0.0,17.335651296978106,0.8728969740870938,8.388189035614533e-08,-9.717081301940734,1512.0048775005207,6.360202303871267e-05,0.0,0.0,1512.0048775005207
296.64999999998884,31469.31140087496,29167.09836482367,-51.56125577309554,-1026.7019583240892,1.520545792465962,0.0004736100333181225,4.662210860342238,-3.1416650678762763,1623632.724941086,1279351.3558907567,0.6108989715576172,0.22179792821407318,0.012053975104054837,11020.16911025624,359.9533459873974,0.189795624734346,224872.35107362526,224585.06827851577,1350.7756995804784,-6.916753498986683e-05,0.0,4.817543189637275,0.0,0.5608353209992326,7814.3828125,-15777477.614420336,11363.454563459134,-81.95060467231055,7.917543189637275,23771851.324045733,0.0,301.17554510596204,0.6993948602842844,28117295.430908937,1412647.063234951,0.02084835841680421,-32.949693458325626,8.291174178531463,7.236696903856199e-05,3.413921179915694,28081786.457128156,0.006946729492547572,5.0410080834252886e-05,0.0,7.714483845092923,0.8769466000609365,0.0,2.5316081754437425e-06,0.0,17.295651920385573,0.8700533325886305,8.51948800735597e-08,-9.71739320848736,-2164.0460456153314,-9.103397190720072e-05,0.0,0.0,-2164.0460456153314
296.74999999998875,31464.160731665605,29064.475952438133,-51.47395878819425,-1025.9372982109885,1.5205932304705487,0.0004772694248279838,4.662258399944686,-3.141665169474137,1622854.6374777071,1278573.2684273778,0.6082794070243835,0.2165587991476059,0.013770779345684348,11179.457008029,359.87224287376955,0.18983800963264574,228173.64851672086,227889.55724501348,1371.7355703633186,4.4707919851616484e-05,0.0,4.817795271815246,0.0,0.6391304349219649,7780.87451171875,-15770422.457131714,11382.72654862151,53.73617859709276,7.917795271815246,23770800.701274287,0.0,301.1076811013415,0.6995778539233569,27996608.977348257,1405259.7597000499,0.021181405161202413,-32.94944137614766,8.227586522517957,7.256408025391181e-05,3.412134444517052,27961318.98244975,0.0070454166506223204,-3.3070535075035515e-05,0.0,7.650351010623048,0.872827836478864,0.0,-1.659235279314155e-06,0.0,17.22971259207056,0.8659184422605772,8.652872591579216e-08,-9.71770489662747,2316.1279126349514,9.743583910956732e-05,0.0,0.0,2316.1279126349514
296.84999999998865,31459.01875511782,28961.929370183294,-51.387252171507456,-1025.1828131326586,1.5206410661603407,0.00047617786991183445,4.662305932516797,-3.1416648663564564,1622081.596828293,1277800.2277779637,0.6043339967727661,0.20866800844669342,0.015486315000004362,11341.192464399082,359.79117882263546,0.18987938358741777,231525.13104576647,231230.54598459534,1393.0151243341738,-6.779621895819377e-05,0.0,4.8180460169024775,0.0,0.7163863891648842,7730.40625,-15763415.509350989,11675.947201723846,-82.66578594340564,7.918046016902478,23769755.65937826,0.0,301.03984994024125,0.699759761519355,27814916.325556044,1394810.2636959055,0.02151968399802609,-32.949190631060425,8.164502802842447,7.22340294263546e-05,3.4103772650558453,27779922.147586603,0.00714553283670078,5.089887709446741e-05,0.0,7.548572318697808,0.8669839175752809,0.0,2.5513044102910674e-06,0.0,17.126094150815565,0.8598890872217659,8.788360100846586e-08,-9.71801636870407,-2172.7286953722364,-9.14072793388179e-05,0.0,0.0,-2172.7286953722364
296.94999999998856,31453.885412321233,28859.45759824648,-51.30113846070182,-1024.4385397680019,1.5206883943913583,0.0004743140076310201,4.662353455943432,-3.1416650615520734,1621313.6142843477,1277032.2452340184,0.6003797650337219,0.20075953006744385,0.017200599127797953,11505.43895053167,359.71015305957377,0.1899206488786242,234929.19070308327,234636.64492981305,1414.619352753605,2.603978545723251e-05,0.0,4.818295281938334,0.0,0.7925994371787632,7679.8251953125,-15756456.890994148,11720.517822410326,32.21085100366927,7.9182952819383345,23768716.79386634,0.0,300.97205097551137,0.6999404814729546,27632821.51918077,1384371.4601013355,0.021863278918355888,-32.94894136602457,8.10191832423956,7.238667657771813e-05,3.40865289140474,27598122.05153381,0.0072471488403534545,-1.9842267611852943e-05,0.0,7.446434878242009,0.8609849817246928,0.0,-9.936476212233232e-07,0.0,17.022075068256118,0.8538579136723039,8.92604468817695e-08,-9.718327627779214,1621.6346781957234,6.822558795492889e-05,0.0,0.0,1621.6346781957234
297.0499999999885,31448.76064351426,28757.059613922986,-51.215620682598185,-1023.7045028816832,1.5207362195447345,0.00047826996449985707,4.662400967039525,-3.14166474749479,1620550.6958273165,1276269.3267769872,0.5964208841323853,0.19284182786941528,0.018913648838230095,11672.240612014853,359.62916480705803,0.18996096822363187,238385.70603359368,238085.4220633338,1436.5533309304822,-3.771080054676412e-05,0.0,4.81854306152284,0.0,0.7864822252799787,7629.1845703125,-15749546.670385497,11961.558494677425,-47.32401554644235,7.91854306152284,23767684.126929536,0.0,300.9042835572074,0.7001200120670548,27450514.590124372,1373929.6333392076,0.02221227536067087,-32.948693586440065,8.039828440693682,7.217291705519102e-05,3.4069614460951123,27416109.655187465,0.007350257975431863,2.9165950389127053e-05,0.0,7.344043033524857,0.8550970377377108,0.0,1.4591635064338957e-06,0.0,16.91777352339546,0.8478165088428752,9.065925243865234e-08,-9.718638676925258,-992.3824813474648,-4.175343613823377e-05,0.0,0.0,-992.3824813474648
297.1499999999884,31443.64438974116,28654.734392031423,-51.13069247261586,-1022.9807268467748,1.5207835791418485,0.000472431442296705,4.662448471745362,-3.141664892603514,1619792.8469503634,1275511.477900034,0.59245765209198,0.18491533398628235,0.02062548128189886,11841.642393550037,359.54821328478204,0.19000090182441115,241896.29069501205,241593.9625845468,1458.8222196480983,-9.377729289106185e-06,0.0,4.818789350817924,0.0,0.7797044077860531,7578.48876953125,-15742684.911108641,12090.195914220976,-11.939090332703419,7.918789350817924,23766657.67842403,0.0,300.8365470330536,0.700298351982463,27268003.570862286,1363500.9884356402,0.022566760236099926,-32.94844729714498,7.978228555324417,7.217522365010609e-05,3.4053030396724853,27233892.189606197,0.007454905672133486,7.361561744673983e-06,0.0,7.241412329589442,0.8491396335401868,0.0,3.6794608129648295e-07,0.0,16.813194502544157,0.8417749164670951,9.208066624781687e-08,-9.718949519222724,181.86978053942434,7.652307825535363e-06,0.0,0.0,181.86978053942434
297.2499999999883,31438.53659131882,28552.480905830267,-51.04636273049325,-1022.2672222574588,1.5208312795934569,0.000478933393022788,4.662495960448086,-3.141664680854629,1619040.067531418,1274758.6984810887,0.5884945392608643,0.17698907852172852,0.022336113635502478,12013.68990557449,359.46729771038355,0.19004018327621738,245461.54490997238,245155.79172466794,1481.4312666355352,-2.4188121238721827e-06,0.0,4.819034146406481,0.0,0.7722656043857972,7527.7939453125,-15735871.622172808,12247.768090647653,-3.1242095778747827,7.9190341464064815,23765637.462290913,0.0,300.7688407488259,0.7004755009180594,27085502.494363055,1353089.281118315,0.02292682195444937,-32.94820250155642,7.917114120187939,7.212892528141168e-05,3.403677750077963,27051683.76958207,0.0075611083405131745,1.927266581350058e-06,0.0,7.138671608502204,0.8432023334356527,0.0,9.623701792247781e-08,0.0,16.70847084768464,0.8357355128223581,9.352495286159791e-08,-9.71926015775854,480.40679683654344,2.0214345085369913e-05,0.0,0.0,480.40679683654344
297.3499999999882,31433.437187418887,28450.29809191738,-50.962648520030086,-1021.564569183304,1.5208787410314024,0.00047197221831608507,4.662543443275341,-3.141664702243939,1618292.6134908907,1274011.2444405614,0.5843313336372375,0.1686626672744751,0.02404556368904665,12188.439791692112,359.38641727165526,0.1900787157730154,249082.4967210884,248770.32392248136,1504.385812836986,-4.068700623754973e-05,0.0,4.8192773829458355,0.0,0.7641073854955756,7474.5400390625,-15729109.301305735,12466.713721504677,-53.31696953307235,7.919277382945836,23764623.750558197,0.0,300.7011640347612,0.7006514137882925,26893799.400452826,1342233.0188121845,0.023292550526749542,-32.94795926501707,7.8564806235957985,7.197847796236445e-05,3.4020870639619614,26860284.002873223,0.007668891332878415,3.290551271665361e-05,0.0,7.030134737015448,0.8370200251435337,0.0,1.6415527021369473e-06,0.0,16.59791546902739,0.8294130539944776,9.499251013789893e-08,-9.719570595688364,-1165.975245663064,-4.9063484358159755e-05,0.0,0.0,-1165.975245663064
297.4499999999881,31428.346085825597,28348.18426405383,-50.88004048631328,-1020.8823861072492,1.5209262794474607,0.0004782568735139583,4.662590907690906,-3.1416646282434453,1617554.8113058321,1273273.4422555028,0.5767859220504761,0.15357190370559692,0.025753859652179502,12366.118632713731,359.30557066235536,0.19011622703180914,252763.40681178033,252451.3828885267,1527.691380567157,2.217714465757581e-05,0.0,4.819517981531012,0.0,0.7542487208264153,7378.02197265625,-15722440.01381382,12555.475703106662,29.484966772818623,7.919517981531012,23763621.039331444,0.0,300.6335159574811,0.7008253132446964,26546482.43339406,1323642.6596498059,0.02366403897361403,-32.94771866643189,7.796323370238778,7.206610779419975e-05,3.4005555220237693,26513462.61234195,0.007778363182494967,-1.8205513039103326e-05,0.0,6.825377490959399,0.8259663141408481,0.0,-9.073496154985769e-07,0.0,16.39107523715871,0.8182984900408076,9.648448294554267e-08,-9.71988083737409,1571.627319718006,6.613585181807047e-05,0.0,0.0,1571.627319718006
297.549999999988,31423.263176380522,28246.13737017423,-50.7985299145798,-1020.220754113673,1.520973835623833,0.0004724300868636021,4.6626383632683135,-3.1416645276444806,1616826.6861227266,1272545.3170723973,0.569220781326294,0.13844160735607147,0.027461035854580956,12546.845740071081,359.2247562851345,0.19015193911751813,256505.6418904165,256184.194500189,1551.3537309347448,-5.841918699250881e-05,0.0,4.819755579149755,0.0,0.742682101780174,7281.25146484375,-15715864.023565106,12837.79654270396,-78.8046187053016,7.919755579149754,23762630.841107234,0.0,300.5658951822366,0.7009969407506521,26198265.671960387,1305031.9595480536,0.024041384247193497,-32.94748106881315,7.7366373681201335,7.182183929010932e-05,3.3990913943702354,26165741.262253135,0.007889559489136156,4.867999390232662e-05,0.0,6.619810975004835,0.815004731820302,0.0,2.423859852407389e-06,0.0,16.183392745081772,0.8071563704070345,9.800140372129011e-08,-9.720190889014173,-1989.4318870014124,-8.372102821038958e-05,0.0,0.0,-1989.4318870014124
