time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,speed_of_sound,alpha_effective,fuel_percentage_consumed,control_force_parallel,inertia,mach_number,x_cog,aero_force_y,vg,mass_flow,control_force_perpendicular,CL,mach_number_max,d_cp_cg,control_force_x,lift,CD,aero_force_x,gravity_force_y,atmospheric_pressure,g_load_1_sec_window,air_density,ug,d_thrust_cg,control_force_y,drag,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_x_component_gravity,moment_dict_control_moment_z,moment_dict_M_wind_z,moment_dict_theta_dot_dot,moment_dict_aero_moment_z,moment_dict_moments_z
398.749999999896,30371.145402029244,68.36103643627395,0.19554062063263977,-2.60115669452579,1.5761089190696917,0.006294468281878549,4.7874223370333056,-3.2113134179636136,922808.9593237154,578527.5902733861,0.2105553150177002,-0.5788893699645996,5.712729129238209,4.157355678596365,406.415390594629,340.0312617023244,0.07022835039490705,0.864070138422813,9245334.880441792,22504029.236625765,0.007687130291004676,5.117269511115265,-2.1981689003233114,0.0,2693.342041015625,0.0,1.990811175058867,0.9611968293311148,-32.649967136847636,-47661.621871662035,889.8337145184254,0.14542746246562163,-892.202016495292,-9049470.092957161,100505.69186805467,0.02218148665571946,1.2169731579772227,0.0,8.217269511115266,9245212.026844718,65.00177452286327,-0.05261141093677186,0.0,-9.80643935185578,-5.28031943263666e-06,-0.0009615533058974469,10.018554689391086,-0.05164841692325036,0.21138199654235024,0.0,7.611634385563477e-11,7.228427668438892e-05,0.0,0.0,0.0,0.0012944503898560493,29130.34941868215,29130.34941868215
398.8499999998959,30371.164607634888,68.10222385287811,0.18988570165417598,-2.5802714305532786,1.5767463905295027,0.006422601689421098,4.78584792801968,-3.2091015374901772,922539.74139769,578258.3723473607,0.21046441793441772,-0.5790711641311646,5.715030838036401,4.090062960880868,406.4165787699672,340.03225780734965,0.06808771301512584,0.8641333928779078,9241328.817631321,22503394.572160628,0.007624545512790346,5.117416138995504,-0.8401769675443838,0.0,2692.17919921875,0.0,1.9907959515102875,0.9611820300690828,-32.6498205089674,-53502.36221961252,875.4237952497095,0.14542674191429894,-877.7560195333635,-9046830.760196704,100508.7868520929,0.022085524748920598,1.2170035032756206,0.0,8.217416138995505,9241173.941270666,63.9493114504446,-0.058941798116580034,0.0,-9.80644015019921,-5.087504774019822e-06,-0.0009463688442390999,10.017101189884636,-0.05799464220213862,0.20992937826818014,0.0,7.493640872098835e-11,6.964457687827835e-05,0.0,0.0,0.0,0.0012735080887039004,28658.255010942004,28658.255010942004
398.9499999998958,30371.183207792135,67.84549160225534,0.18358987263676824,-2.5595173104977156,1.577396545245283,0.006548656856147589,4.783994664236919,-3.2065981189916357,922270.6358373873,577989.266787058,0.2103765606880188,-0.5792468786239624,5.7173180862011534,4.023611787158013,406.41775739142844,340.0332459064179,0.06565827165543414,0.8641966207053905,9237457.755606338,22502760.04131283,0.007562238451254077,5.117562732314538,0.7127628804207768,0.0,2691.055419921875,0.0,1.9907808010315398,0.9611673500205477,-32.649673915648364,-59456.50505173585,861.1942478368272,0.14542602425483586,-863.4886767135114,-9044192.522998625,100511.85704613711,0.02199022331747149,1.2170336053406414,0.0,8.217562732314539,9237266.408988036,62.910017772498804,-0.06539901800499068,0.0,-9.806440942128486,-4.880201207812851e-06,-0.0009313831810122684,10.015787177915454,-0.0644675247605076,0.20861644550805636,0.0,7.377151413171682e-11,6.680654937427202e-05,0.0,0.0,0.0,0.0012528192052470404,28191.889950822395,28191.889950822395
399.0499999998957,30371.20113762788,67.59082667317854,0.17664064563119405,-2.5388927027549175,1.5780591769469317,0.006672658604172838,4.781850938787132,-3.2037917618402005,922001.6420706026,577720.2730202733,0.21028918027877808,-0.5794216394424438,5.719591053426597,3.957988974485468,406.4189265188259,340.0342260497294,0.06292876973276096,0.8642598222350594,9233607.694354542,22502125.6409144,0.007500203411237134,5.1177092918067695,2.45952535859176,0.0,2689.937744140625,0.0,1.9907657221570012,0.9611527884332187,-32.649527356156135,-65521.44137337648,847.1422443863497,0.1454253094257081,-849.3959757890791,-9041555.37579413,100514.90260411403,0.021895617738303966,1.2170634656857082,0.0,8.21770929180677,9233375.222201454,61.88368708900139,-0.07198034553812224,0.0,-9.806441727683787,-4.658458295402188e-06,-0.0009165920234369586,10.01448891291064,-0.07106434347148283,0.20731947466810574,0.0,7.262133382158398e-11,6.377087406042126e-05,0.0,0.0,0.0,0.001232377312083516,27731.10911351565,27731.10911351565
399.1499999998956,30371.218331030926,67.33821651594556,0.16902570351203708,-2.5183911961204304,1.5787340818195643,0.006794631271014662,4.779405013525564,-3.200670931706,921732.7581594698,577451.3891091405,0.21020328998565674,-0.5795934200286865,5.7218504451551695,3.89318232556704,406.4200862098529,340.0351982861697,0.05988770795952103,0.8643229978433145,9229822.633864546,22501491.36732666,0.007438435422189829,5.117855818315265,4.398816719773016,0.0,2688.839111328125,0.0,1.9907507135996003,0.9611383445744442,-32.64938082964764,-71695.51892715426,833.2651682048687,0.145424597373485,-835.4739155048325,-9038919.299621109,100517.9236758984,0.021801639464397476,1.2170930857844477,0.0,8.217855818315265,9229544.17103922,60.87012842126986,-0.07868409034956103,0.0,-9.806442506904238,-4.422346667178238e-06,-0.0009019910621132414,10.013253938667555,-0.07778341204918982,0.20608600117212106,0.0,7.148553990950364e-11,6.0538519222162114e-05,0.0,0.0,0.0,0.001212175985455391,27275.76747240516,27275.76747240516
399.2499999998955,30371.23472068235,67.08764776369672,0.16073311406004545,-2.498029697243994,1.5794210584709831,0.00691459930117921,4.776644359005619,-3.197223300534636,921463.9884680025,577182.6194176732,0.2101140022277832,-0.5797719955444336,5.724094401879018,3.829232036453637,406.4212365259527,340.0361626655227,0.05652295252651296,0.8643861468741441,9225888.574173868,22500857.227276254,0.007376979788401464,5.118002310288553,6.5295803612485965,0.0,2687.69677734375,0.0,1.9907357862839086,0.961124017698329,-32.64923433767435,-77975.05200515682,819.5716215413637,0.14542388862453204,-821.7295301670707,-9036284.337317102,100520.92041418975,0.021706227030757624,1.217122467138114,0.0,8.218002310288552,9225559.054839805,59.86997020500681,-0.08550636502533965,0.0,-9.806443279829685,-4.171970908404828e-06,-0.00088758791351963,10.011849806716738,-0.08462083486821413,0.2046836095726423,0.0,7.036474891337443e-11,5.7110918056525183e-05,0.0,0.0,0.0,0.001192224797681686,26826.079955453937,26826.079955453937
399.34999999989543,30371.250238068544,66.83910722105666,0.15175091928663298,-2.477795332506407,1.5801199080041266,0.007032587597408612,4.773556910839028,-3.1934370028349015,921195.329326462,576913.9602761327,0.2100275754928589,-0.5799448490142822,5.726324339917004,3.766129405594228,406.4223775277799,340.0371192397722,0.0528225281941177,0.8644492697182875,9222079.515274389,22500223.21698063,0.007315835804223801,5.118148768602949,8.850253681112108,0.0,2686.591064453125,0.0,1.990720939949781,0.9611098070263994,-32.64908787935995,-84360.2536493278,806.0597361101443,0.1454231831751633,-808.1591352214621,-9033650.452938689,100523.89297855666,0.02160952595495214,1.2171516113152414,0.0,8.21814876860295,9221693.658631679,58.8830761268962,-0.09244749822056499,0.0,-9.806444046501735,-3.907434402481495e-06,-0.0008733785745747305,10.01057361566757,-0.09157694461065967,0.2034093534599304,0.0,6.925865740732256e-11,5.348948714133628e-05,0.0,0.0,0.0,0.0011725177633610158,26381.911401497728,26381.911401497728
399.44999999989534,30371.264813499864,66.59258205741855,0.1420674778113066,-2.457689947420884,1.5808304339540806,0.007148620314358624,4.770130013690074,-3.1892995797359935,920926.7810629122,576645.4120125829,0.20994091033935547,-0.5801181793212891,5.728540056477322,3.7038795348457993,406.4235092743135,340.0380680580867,0.04877412107901735,0.8645123665316818,9218261.457170868,22499589.33501303,0.007255016221743386,5.1182951935905,11.359238305946825,0.0,2685.482421875,0.0,1.9907061776038808,0.9610957118221141,-32.648941454372405,-90848.10632764839,792.7305993369098,0.14542248117699416,-794.7617781468938,-9031017.649744548,100526.84151985105,0.02151025951245825,1.2171805197988337,0.0,8.2182951935905,9217813.78171303,57.909525753949886,-0.09950431409185347,0.0,-9.806444806959744,-3.6288423846632182e-06,-0.0008593619928809592,10.009279750854942,-0.0986485659834907,0.20211763796664606,0.0,6.816719529973228e-11,4.9675668398942925e-05,0.0,0.0,0.0,0.0011530528514411315,25943.21563899124,25943.21563899124
399.54999999989525,30371.278376136674,66.34805911561095,0.13167137511684263,-2.4377177195531035,1.58155244228471,0.0072627218500294225,4.7663507438210555,-3.1847983015363455,920658.3445623629,576376.9755120336,0.20985352993011475,-0.5802929401397705,5.730741092247857,3.6425059880254476,406.42463182603024,340.0390091706637,0.04436506913841054,0.864575437140466,9214411.399885302,22498955.58325963,0.0071945524151244885,5.118441584817975,14.054970035559036,0.0,2684.364990234375,0.0,1.9906915067668454,0.96108173133374,-32.64879506314493,-97436.41458181196,779.5892516784627,0.14542178299690428,-781.5402267591787,-9028385.936455732,100529.76619215585,0.02140778765963553,1.2172091941035088,0.0,8.218441584817976,9213896.222090287,56.94968738196484,-0.10667452975847715,0.0,-9.80644556124389,-3.3363238150042e-06,-0.0008455411278775848,10.00794298613579,-0.10583341275001269,0.2007832388047568,0.0,6.709061063897141e-11,4.567122851529211e-05,0.0,0.0,0.0,0.0011338334194470417,25510.067742954376,25510.067742954376
399.64999999989516,30371.290854008173,66.10552505530404,0.12055136009349118,-2.417879023755096,1.5822857414198983,0.0073749168866529356,4.7622060377014535,-3.179920296281555,920390.0197332613,576108.650682932,0.2097662389278412,-0.5804675221443176,5.732927406218063,3.582028054370952,406.42574524424657,340.0399426287684,0.03958253543932111,0.8646384815087925,9210566.343435694,22498321.96222082,0.00713447251372171,5.118587942172273,16.93575816848185,0.0,2683.248291015625,0.0,1.9906769341625485,0.9610678647937879,-32.64864870579063,-104123.61868426618,766.639818125099,0.1454210889649596,-768.4960790004305,-9025755.312217424,100532.66715290348,0.021301112267917335,1.2172376357766561,0.0,8.218587942172274,9209977.776241507,56.003862446193956,-0.11395654904078234,0.0,-9.80644630939521,-3.0300130616063905e-06,-0.0008319176635859945,10.006603264679745,-0.11312988673480216,0.1994460918788601,0.0,6.602905061255286e-11,4.147800814092727e-05,0.0,0.0,0.0,0.0011148611212567527,25082.50444919693,25082.50444919693
399.74999999989507,30371.302174029493,65.86496659780128,0.10869635848807757,-2.398172708589657,1.5830301422551483,0.0074852301474221455,4.757682639666886,-3.1746524974117376,920121.8060110323,575840.436960703,0.20967936515808105,-0.5806412696838379,5.735099125268174,3.5224610118034154,406.42684958999456,340.0408684835749,0.034413502869206525,0.8647014997424118,9206738.287836302,22497688.470973738,0.007074801513955444,5.11873426586905,19.99979687933898,0.0,2682.13720703125,0.0,1.9906624657467156,0.9610541114362224,-32.64850238209385,-110907.99074112253,753.8855646238944,0.14542039937555157,-755.6298099991659,-9023125.77153603,100535.54455927496,0.021188727362452364,1.217265846363136,0.0,8.21873426586905,9206070.2429593,55.072289640999784,-0.12134858991785172,0.0,-9.806447051454667,-2.7100463242452404e-06,-0.0008184920604112221,10.005273413603806,-0.12053620511607865,0.19811902029925044,0.0,6.49825654685202e-11,3.7097872934440946e-05,0.0,0.0,0.0,0.0010961359763895918,24660.525718639663,24660.525718639663
399.849999999895,30371.3122620174,65.62637080041867,0.09609543990104832,-2.3785940287071514,1.583785458153049,0.007593686237850237,4.752767123344203,-3.1689816651911538,919853.7019155733,575572.332865244,0.20959365367889404,-0.5808126926422119,5.737256771603171,3.4638142590119254,406.4279449227627,340.04178678531065,0.02884477469504354,0.8647644921334819,9202962.233095903,22497055.106720146,0.007015559240170467,5.118880556557093,23.2451548759666,0.0,2681.040771484375,0.0,1.990648106214301,0.9610404705091695,-32.64835609140581,-117788.15903212196,741.3284981862298,0.14541971446340154,-742.9403620448959,-9020497.299939137,100538.39856554088,0.021071824708444254,1.217293827379209,0.0,8.218880556557092,9202208.420448938,54.155115709947744,-0.12884925384784918,0.0,-9.80644778746247,-2.376561463391437e-06,-0.0008052631084925841,10.003991288272863,-0.12805097026497902,0.1968398721342517,0.0,6.395107293397136e-11,3.253271122047702e-05,0.0,0.0,0.0,0.0010776557763913126,24244.081387550643,24244.081387550643
399.9499999998949,30371.321042705204,65.38972531563248,0.08273782667007835,-2.359136324882707,1.5845515049165564,0.00770030942606213,4.747445847820987,-3.1628943429044303,919585.705447983,575304.3363976537,0.20950952172279358,-0.5809809565544128,5.739401077944359,3.4060933825425304,406.42903129930596,340.04269758209995,0.02286294874315331,0.8648274591229288,9199255.17921971,22496421.86516307,0.006956762222901509,5.119026815231279,26.66979821420793,0.0,2679.964599609375,0.0,1.9906338594567399,0.9610269412920928,-32.648209832731624,-124762.64077841469,728.969809544001,0.14541903442581033,-730.4255787921746,-9017869.877865149,100541.2293194661,0.020948666842256308,1.2173215802772905,0.0,8.21902681523128,9198409.108963715,53.252427776138305,-0.13645701875779534,0.0,-9.806448517457138,-2.029697637542457e-06,-0.0007922283969868383,10.002775222003523,-0.13567266219915375,0.1956269759576319,0.0,6.293439526170994e-11,2.778442903093749e-05,0.0,0.0,0.0,0.0010594167156621893,23833.085366542124,23833.085366542124
400.0499999998948,30371.32843977699,65.15501718045614,0.06861319963377586,-2.3398134523593965,1.5853281007795166,0.00780512428131815,4.741704797272661,-3.156376696493144,919317.8200872652,575036.4510369359,0.20942267775535583,-0.5811546444892883,5.741530520431861,3.3493500402858754,406.43010877920347,340.0436009224602,0.01645427416255174,0.8648904002142627,9195429.126255937,22495788.751432106,0.006898474918629225,5.119173040709234,30.27213536576846,0.0,2678.853515625,0.0,1.9906197409679935,0.9610135230587112,-32.64806360725367,-131827.09502328892,716.820553630912,0.1454183600148037,-718.0928913845124,-9015243.539471524,100544.03697006717,0.02081659764186054,1.2173491065220057,0.0,8.219173040709235,9194484.130880522,52.365033455973794,-0.14416726179408795,0.0,-9.806449241477514,-1.6696117738272036e-06,-0.0007793959130418482,10.001420542471097,-0.1433966492793269,0.19427568761181213,0.0,6.193318023874622e-11,2.2855175621528757e-05,0.0,0.0,0.0,0.0010414288879869273,23427.764263792767,23427.764263792767
400.1499999998947,30371.334375868744,64.92223405856284,0.053710977156865174,-2.3206070473696476,1.5861150664806714,0.007908155786634506,4.73553007585004,-3.1494150093693687,919050.0406683199,574768.6716179906,0.20933985710144043,-0.5813202857971191,5.7436471192864875,3.293584066690083,406.43117741915654,340.04449685559456,0.009605017618889544,0.8649533161118893,9191781.074204434,22495155.758577622,0.006840710053475101,5.11931923459844,34.050048204470144,0.0,2677.794189453125,0.0,1.9906057536984056,0.9610002150726522,-32.64791741336446,-138983.9541180086,704.8806892618514,0.14541769138462987,-705.9383132691128,-9012618.2341482,100546.82166852186,0.020675687291882756,1.2173764075991065,0.0,8.21931923459844,9190730.263510106,51.49292990016901,-0.1519827123549264,0.0,-9.806449959562979,-1.2964435059440417e-06,-0.0007667612546290608,10.000250102624161,-0.1512256655980794,0.1931088107800356,0.0,6.094709236181279e-11,1.7746863381644416e-05,0.0,0.0,0.0,0.001023685825671426,23027.97209632687,23027.97209632687
400.2499999998946,30371.33877276009,64.69136308471711,0.03802756433792981,-2.3015365609259866,1.5869120165870865,0.008001083296598639,4.728910162386692,-3.1419981457996053,918782.3721502535,574501.0030999242,0.20925313234329224,-0.5814937353134155,5.7457487351120875,3.238856346339005,406.43223727829326,340.04538542910575,0.002301180729181951,0.865016206247624,9187961.023122028,22494522.89245152,0.006783544603023127,5.119465395549736,41.988360366217144,0.0,2676.68505859375,0.0,1.3300725179886932,0.9609870166214086,-32.647771252413165,-146226.31506176802,463.15740404685323,0.14483250954410404,-463.99924485999014,-9009994.010566419,100549.58356106286,0.020524440370630982,1.2174034849458035,0.0,8.219465395549737,9186797.354203098,50.43352767221716,-0.15964567423413867,0.0,-9.80645067175164,-9.068345354564397e-07,-0.0005040303452060629,9.99888290488526,-0.15915228621501548,0.19174974016190127,0.0,5.973581117453446e-11,8.327934783221908e-06,0.0,0.0,0.0,0.00067237727180312,15124.805932939382,15124.805932939382
