time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,alpha_effective,x_cog,speed_of_sound,control_force_y,mach_number,atmospheric_pressure,ug,vg,air_density,control_force_perpendicular,drag,inertia,mass_flow,aero_force_x,CL,lift,control_force_parallel,aero_force_y,CD,g_load_1_sec_window,d_cp_cg,gravity_force_y,mach_number_max,fuel_percentage_consumed,d_thrust_cg,control_force_x,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_wind,moment_dict_aero_moment_z,moment_dict_theta_dot_dot,moment_dict_moments_z,moment_dict_M_wind_z,moment_dict_control_moment_z
312.949999999974,30820.210192779377,15159.090025282194,-28.563819838137633,-686.2736363705277,1.529174555098698,0.0006485533959228511,4.670791370942416,-3.141616815843718,1415373.728053879,1071092.3590035497,0.9895182847976685,0.9790365695953369,0.24639857464200185,44763.02118469371,352.67550038385144,2.565771216556101e-05,4.890799019554781,295.0694935090715,45307689.72976573,2.32976979890132,11781.357327634416,0.0,0.0,0.18944133326553436,0.0,1085969.9237193456,23466293.612086646,12657.5341796875,41694.56460739752,0.0007241695670807125,3485.1483191386437,45346993.587336764,1085174.8176049825,0.2256507607449196,2.334574310114182,-32.87643762840812,-13814183.338620666,2.8074368374754664,0.7482929014392113,7.990799019554782,1887611.9201898722,0.0,-0.00010239841948240449,5.41626226967057e-07,32.01111397769353,-9.760095913052586,1.333649115266054,1.362802773216933,0.0,0.031907280153222355,-0.0024602219204224833,23.010396987290257,0.0,115495.31404436396,0.0049217535565512765,115495.31404436396,0.0,0.0
313.0499999999739,30817.36234353261,15090.606560983333,-28.42734401532823,-683.9708465170414,1.5292342063340534,0.0006466554868618155,4.670850671447853,-3.141616465113799,1414108.065944504,1069826.6968941747,0.9894468784332275,0.9788938164710999,0.24754425714211759,44944.11336376717,352.67550038385144,2.5222041296402153e-05,4.8912819235724765,295.0694935090715,45301999.08688104,2.3219555898822355,11908.771412136024,0.0,0.0,0.1914901204615712,0.0,1092311.8765254386,23464274.586271737,12656.62109375,42251.95807894834,0.0006470472496510338,3126.586279150416,45341185.31743162,1091498.869985114,0.22605401942050246,2.337588945097397,-32.875954724390425,-13802126.622138303,2.792377813844395,0.7485902500178772,7.991281923572476,1884665.6790809922,0.0,-9.181459697455818e-05,5.457662510592924e-07,32.03574053346705,-9.760305421155811,1.3327593021133046,1.3623333464610237,0.0,0.03207657354044249,-0.0022090881083173934,23.039959679310464,0.0,103695.25249705136,0.004419282263161054,103695.25249705136,0.0,0.0
313.14999999997383,30814.528137900135,15022.353576838497,-28.290929757313716,-681.6648376052032,1.5292939806024488,0.0006456537608721735,4.670910087090961,-3.141616106488512,1412842.3926046602,1068561.023554331,0.9894556999206543,0.9789113998413086,0.24868608386358962,45122.87903355177,352.67550038385144,2.4801287689335538e-05,4.891765290100926,295.0694935090715,45299955.39491012,2.3141307205288535,12037.130980178057,0.0,0.0,0.19355411080080262,0.0,1098645.9344017443,23462253.53089874,12656.7333984375,42780.26934081804,0.0005763248885534145,2795.926700560819,45339027.14490436,1097816.2664757357,0.2264640899122076,2.340628824601848,-32.875471357861976,-13790068.280184677,2.7774494610267824,0.7488875952125276,7.9917652901009255,1881867.0690374735,0.0,-8.206059912210974e-05,5.499163208248964e-07,32.06299275278463,-9.760514231712607,1.3319723975496927,1.3619469542128655,0.0,0.03224531729747911,-0.0019772352995891967,23.07215206326353,0.0,92813.19351715023,0.003955851614804154,92813.19351715023,0.0,0.0
313.24999999997374,30811.707569847506,14954.331397721364,-28.154575634657796,-679.3555621443323,1.529353872498491,0.0006450892806981822,4.670969619095504,-3.1416157465970134,1411576.690578293,1067295.3215279637,0.9894781112670898,0.9789562225341797,0.24982404937149885,45299.257557897734,352.67550038385144,2.4390329554258017e-05,4.892249134224056,295.0694935090715,45298513.263632976,2.3062948471535436,12166.436303318915,0.0,0.0,0.19563330864982104,0.0,1104965.2780242735,23460230.38211298,12657.0205078125,43290.35628378129,0.0005096266951212791,2482.017606976766,45337471.02261732,1104119.7267975446,0.22687985825740647,2.3436990480398494,-32.874987513738844,-13778008.143525617,2.7626506188923714,0.7491849461212886,7.992249134224057,1879088.830027087,0.0,-7.280808251572529e-05,5.540730647624439e-07,32.09072065724968,-9.760722343665975,1.3311985403054962,1.361561413119952,0.0,0.032413308798963716,-0.001756821927205116,23.104819999300396,0.0,82482.29408910457,0.003515834787027172,82482.29408910457,0.0,0.0
313.34999999997365,30808.90063341383,14886.540352155878,-28.01828099413854,-677.0429902835632,1.5294138774884491,0.000644570463968916,4.6710292686538315,-3.1416153911653826,1410310.9493673556,1066029.5803170262,0.9895087480545044,0.9790174961090088,0.2509581481698597,45473.19687943133,352.67550038385144,2.3984860979986422e-05,4.892733460942472,295.0694935090715,45297424.87892047,2.2984478534051704,12296.687524907853,0.0,0.0,0.1977277163136473,0.0,1111263.5746954575,23458205.118212942,12657.412109375,43791.48042154702,0.0004449460783944592,2175.3266253880984,45336268.910444595,1110402.526444056,0.22730028854178952,2.3468028573308564,-32.87450318702043,-13765946.110816985,2.7479801401706156,0.7494823056191394,7.992733460942473,1876320.3507668462,0.0,-6.377688076239467e-05,5.582333263289772e-07,32.11875005241945,-9.760929755946504,1.3304302512921249,1.3611757804045885,0.0,0.03258035996608117,-0.0015411255983678292,23.137784610227627,0.0,72389.00270646726,0.0030858713333640547,72389.00270646726,0.0,0.0
313.44999999997356,30806.107322592674,14818.980769461645,-27.882046671262028,-674.7271271229549,1.529473991606413,0.00064377331004497,4.671089036922871,-3.141615045316458,1409045.1721456759,1064763.8030953465,0.9895368814468384,0.9790737628936768,0.2520883747493756,45644.648986570784,352.67550038385144,2.3581721571463987e-05,4.8932182706792995,295.0694935090715,45296198.63378919,2.2905897276383906,12427.884662771874,0.0,0.0,0.19983733407893517,0.0,1117549.3811039848,23456177.736635357,12657.7724609375,44291.09043064291,0.0003808030242061222,1868.752838133837,45334928.77158201,1116672.9202194947,0.22772737803521093,2.3499398583803033,-32.874018377283605,-13753882.214157468,2.733436889782158,0.749779673763436,7.9932182706793,1873541.0464489115,0.0,-5.475867582590602e-05,5.62401408507029e-07,32.146732787006904,-9.761136467479771,1.3296529334087333,1.3607807354004964,0.0,0.0327467191115685,-0.001325123813925466,23.170703744601944,0.0,62299.76840499855,0.002656006835576403,62299.76840499855,0.0,0.0
313.54999999997347,30803.32763127907,14751.652978484453,-27.745873528537683,-672.4079774966975,1.5295342113302344,0.0006424449627482845,4.671148925020768,-3.141614713690534,1407779.3619650118,1063497.9929146825,0.9895626306533813,0.9791252017021179,0.25321472360867686,45813.56695916976,352.67550038385144,2.31791214893029e-05,4.893703562582391,295.0694935090715,45294846.48541584,2.2827204848754827,12560.027611664042,0.0,0.0,0.20196216025333982,0.0,1123787.1987198973,23454148.24014959,12658.1015625,44791.79982126739,0.00031635259821288786,1558.2140537561258,45333462.570144475,1122895.2714774974,0.2281541482034812,2.353109554559696,-32.873533085380515,-13741816.48446463,2.7190197442467623,0.7500770498300566,7.993703562582391,1870751.3093145709,0.0,-4.56340119377899e-05,5.665594347624641e-07,32.17467716119394,-9.76134247719293,1.328866837984705,1.3603783843375614,0.0,0.0329113438030547,-0.001105918458129959,23.203560392744425,0.0,52080.30417587923,0.0022205156905560288,52080.30417587923,0.0,0.0
313.6499999999734,30800.561553262243,14684.557307429886,-27.60976255970529,-670.0855484052956,1.5295945336205936,0.0006404108969831116,4.671208934020401,-3.141614400399807,1406513.5220907442,1062232.153040415,0.9895858764648438,0.9791716933250427,0.2543371892571037,45979.90427967695,352.67550038385144,2.2776788403788828e-05,4.894189335748448,295.0694935090715,45293352.41244605,2.2748401484689906,12693.116141910516,0.0,0.0,0.20410219114376227,0.0,1129985.835794445,23452116.63173931,12658.3984375,45294.62510891728,0.0002514564816971654,1243.0611757024135,45331854.270605735,1129078.3547803047,0.22858268618673766,2.3563111322778147,-32.87304731221445,-13729748.954752052,2.704727591541233,0.7503744330662012,7.994189335748448,1867950.4419023683,0.0,-3.638418649874257e-05,5.707117769302166e-07,32.20257160778569,-9.761547784015011,1.3280714423034559,1.359968931157596,0.0,0.033074490776570785,-0.0008830397404022784,23.23634916123289,0.0,41709.27718521218,0.0017784866858782478,41709.27718521218,0.0,0.0
313.7499999999733,30797.809082224667,14617.694083848532,-27.473714778533317,-667.759846210576,1.5296549561041166,0.0006375843397268354,4.671269064941373,-3.1416141088372562,1405247.6555135958,1060966.2864632665,0.9896067380905151,0.9792134165763855,0.2554557662149542,46143.61447403716,352.67550038385144,2.2376018939507247e-05,4.894675589316611,295.0694935090715,45291732.36346623,2.2669487406349855,12827.149898036114,0.0,0.0,0.20625742103424885,0.0,1136139.105908914,23450082.91421108,12658.666015625,45796.3353918111,0.00018671000063857912,926.2768189609101,45330119.83750645,1135216.1123015003,0.22901202842119284,2.359543999354199,-32.87256105864629,-13717679.655363442,2.6905593309637315,0.7506718227477479,7.994675589316611,1865139.1365904247,0.0,-2.7096783696153596e-05,5.748552517661126e-07,32.23042727433893,-9.761752386877207,1.3272672110658998,1.3595505476110794,0.0,0.033235977594786886,-0.000658598382475843,23.269076832419508,0.0,31284.78640862095,0.0013341013131199604,31284.78640862095,0.0,0.0
313.8499999999732,30795.070211740174,14551.063634602133,-27.337731290292446,-665.4308782488217,1.5297154773683599,0.000633975734210286,4.671329318741612,-3.141613841373252,1403981.7654989474,1059700.396448618,0.989625096321106,0.9792502522468567,0.25657044901405024,46304.6512266913,352.67550038385144,2.1979612060185616e-05,4.895162322386505,295.0694935090715,45289970.31166367,2.2590462849586035,12962.128397222343,0.0,0.0,0.20842784216119675,0.0,1142240.5862080061,23448047.090537157,12658.900390625,46290.13987897083,0.00012341379658270535,614.3982004244909,45328243.23554716,1141302.3951678814,0.2294411787947772,2.362807675603009,-32.8720743255764,-13705608.61933467,2.6765138730191365,0.750969218129066,7.995162322386506,1862316.833825532,0.0,-1.7963121100873613e-05,5.789865329390877e-07,32.258232567264514,-9.761956284712834,1.326453718694631,1.3591179722757414,0.0,0.033395615355336666,-0.0004372424076934539,23.30172737615442,0.0,21021.829766112438,0.0008965279575285458,21021.829766112438,0.0,0.0
313.9499999999731,30792.344935273664,14484.666285867568,-27.201813219902164,-663.0986510062494,1.52977609731669,0.0006296989048054147,4.671389696311366,-3.1416135989946765,1402715.8548238985,1058434.4857735692,0.9896411895751953,0.9792823195457458,0.2576812321976711,46462.9683103581,352.67550038385144,2.159165293313947e-05,4.895649534147313,295.0694935090715,45288086.19751845,2.251132804296827,13098.051027871865,0.0,0.0,0.2106134446902709,0.0,1148283.4969853675,23446009.163315594,12659.107421875,46766.11626849707,6.34753495978857e-05,317.08351057060526,45326244.42953105,1147330.8242874234,0.22986908489017427,2.366101814257635,-32.87158711381559,-13693535.874946276,2.6625901392955704,0.7512666185218815,7.995649534147313,1859484.5123671382,0.0,-9.265279986399171e-06,5.831020892694538e-07,32.28600150327956,-9.76215947645748,1.3256316352113835,1.3586647894406307,0.0,0.03355320522402875,-0.0002258597473083674,23.334310181194734,0.0,11238.03463167805,0.00047931545848158474,11238.03463167805,0.0,0.0
314.049999999973,30789.63324620507,14418.502363732961,-27.065961379848968,-660.7631620225069,1.5298368175149106,0.0006249702016840247,4.671450198473088,-3.1416133809581774,1401449.9224508516,1057168.5534005223,0.9896581172943115,0.9793162941932678,0.25878811031058074,46618.518656098975,352.67550038385144,2.121712390845687e-05,4.896137224972142,295.0694935090715,45286215.86205156,2.243208298156448,13234.917047282745,0.0,0.0,0.21281421667900657,0.0,1154260.5308594846,23443969.13019232,12659.3232421875,47212.057078686645,9.229252548981215e-06,46.25797364463762,45324259.38361022,1153294.583749624,0.23029460884865707,2.36942713202175,-32.87109942299076,-13681461.413247554,2.6487870624329486,0.7515640239620418,7.996137224972141,1856647.9387456062,0.0,-1.3508981859936932e-06,5.871980988274712e-07,32.31383093792974,-9.762361961047779,1.3248050529687894,1.358186348520234,0.0,0.03370853356614677,-3.297956959371956e-05,23.366917112932526,0.0,2325.566591105392,9.919679462938767e-05,2325.566591105392,0.0,0.0
314.1499999999729,30786.9351379024,14352.572195994073,-26.930175674044513,-658.4243854159224,1.5298976414471173,0.0006200970786594496,4.671510825990614,-3.141613184543497,1400183.958095383,1055902.5890450536,0.9896831512451172,0.9793663620948792,0.25989107786897564,46771.25248305552,352.67550038385144,2.0861338968281018e-05,4.89662539822512,295.0694935090715,45284694.977479436,2.235272698704547,13372.72557709604,0.0,0.0,0.21503014400360762,0.0,1160163.6029507702,23441926.976300105,12659.6435546875,47614.75241701887,-3.682591839804239e-05,-185.18004757323635,45322624.05977197,1159186.1176082243,0.2307164877131111,2.37275942457315,-32.870611249737784,-13669385.135015052,2.6351035863055037,0.7518614363064536,7.99662539822512,1853821.0431619806,0.0,5.404797336560378e-06,5.912703237214846e-07,32.3419610085224,-9.762563737417045,1.323983918287182,1.3576831029840293,0.0,0.03386136483587817,0.00013214360008992457,23.39978270962611,0.0,-5291.4282095781355,-0.0002257249677011533,-5291.4282095781355,0.0,0.0
314.24999999997283,30784.250603635566,14286.87611006548,-26.79445799569474,-656.0823428933877,1.5299585745759388,0.000615453474606386,4.6715715795823245,-3.141613005006386,1398917.9698446505,1054636.6007943212,0.9897018671035767,0.9794037938117981,0.26099012939542915,46921.124306125574,352.67550038385144,2.0529239540323374e-05,4.897114052898362,295.0694935090715,45282860.05788663,2.2273260389664875,13511.475602272416,0.0,0.0,0.21726121034249074,0.0,1165983.6542942885,23439882.70505923,12659.8818359375,47961.65346153337,-7.236033153706911e-05,-365.0316847451404,45320674.42351607,1164996.8648570816,0.2311332613508458,2.37609163025281,-32.870122595064544,-13657307.120376665,2.621538665836757,0.7521588547449609,7.997114052898363,1850976.817844969,0.0,1.0647877833704978e-05,5.953139827426999e-07,32.369918060967706,-9.762764804496225,1.3231489320639147,1.357126711961795,0.0,0.034011435242095926,0.0002607212520254072,23.432427296628294,0.0,-11211.832064769698,-0.0004783228741306693,-11211.832064769698,0.0,0.0
314.34999999997274,30781.579636537717,14221.414432043528,-26.658809687465283,-653.7370423066046,1.5300196241622548,0.0006114415318654065,4.6716324599505015,-3.141612835788247,1397651.9599264376,1053370.5908761083,0.9897187948226929,0.9794376492500305,0.2620852594345678,47068.08909264709,352.67550038385144,2.022459271877608e-05,4.89760318784936,295.0694935090715,45280926.88113587,2.2193683580638406,13651.165974744563,0.0,0.0,0.21950739723501547,0.0,1171710.0404416483,23437836.32045374,12660.099609375,48242.77115871432,-9.558903106965388e-05,-483.7224358249216,45318626.44073792,1170716.570263739,0.2315431726241872,2.3794199007604506,-32.86963346011354,-13645227.392274713,2.6080912663758293,0.7524562783885426,7.997603187849361,1848124.254582605,0.0,1.4101783794574308e-05,5.993234540959558e-07,32.397855960878225,-9.762965161221468,1.3223064880042648,1.3565163139993197,0.0,0.034158435574860334,0.000345809079144553,23.464997199741177,0.0,-15120.85567578236,-0.0006451472511814875,-15120.85567578236,0.0,0.0
314.44999999997265,30778.92222963769,14156.187487500069,-26.52323192634588,-651.3884876182112,1.5300807987710174,0.0006084417478308385,4.67169346781961,-3.141612669048593,1396385.928798508,1052104.5597481786,0.9897353649139404,0.9794706702232361,0.2631764625397925,47212.10103548551,352.67550038385144,1.9949226038207257e-05,4.898092803099217,295.0694935090715,45278951.36278454,2.211399672109775,13791.795409792894,0.0,0.0,0.2217686840232063,0.0,1177329.4637648067,23435787.82159984,12660.3115234375,48452.51790207881,-0.00010563368080024338,-536.1883155502659,45316536.07673508,1176332.141555091,0.23194396663497308,2.3827443506170303,-32.869143844863686,-13633145.956380589,2.594760363806728,0.7527537070579605,7.998092803099217,1845265.693775277,0.0,1.5622067998100464e-05,6.03291717344888e-07,32.42581468988584,-9.763164806530924,1.321458241392477,1.3558494365583666,0.0,0.034301980117238874,0.00038366498000733817,23.497522858677762,0.0,-16852.059479557913,-0.0007190737349151981,-16852.059479557913,0.0,0.0
