time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,atmospheric_pressure,CD,g_load_1_sec_window,x_cog,CL,aero_force_x,control_force_y,inertia,d_thrust_cg,speed_of_sound,mach_number,d_cp_cg,control_force_perpendicular,alpha_effective,mass_flow,mach_number_max,gravity_force_y,air_density,control_force_x,vg,fuel_percentage_consumed,control_force_parallel,drag,aero_force_y,ug,lift,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_control,moment_dict_aero_moment_z,moment_dict_moments_z,moment_dict_theta_dot_dot,moment_dict_control_moment_z,moment_dict_M_wind_z
296.0499999999894,31500.40346094981,29784.525017365042,-52.038501860388166,-1030.3366532941347,1.5202599723458385,0.00048252223668208245,4.661925550614988,-3.1416655782691496,1627878.627071213,1283597.2580208837,0.9927890300750732,0.9855781197547913,0.0017248406456297912,10096.1620208068,360.44086188515683,1231.4579551006161,0.1896007997758477,0.18834812573467083,4.816132542008516,9.007557906920427e-05,10286.072086927908,45632652.60371025,23777730.752088234,7.916132542008516,301.5834639219054,3.4223099615199715,-32.951104105954386,0.0,7.306081540514597e-05,12699.3720703125,8.683561091407787,-15815684.640149333,0.01895538344139446,2308624.999323419,0.0,0.6983686755331628,45691013.70114702,205806.02337744896,205548.83979066127,0.0,97.77435935697662,-3.0296703755739463e-06,-9.715518329891717,0.0,18.43723373908623,0.006377177168349778,1.4242209861547621,7.756411220422739e-08,0.0,-5.998597814610453e-05,1.418180054047989,0.0,28.031974770631354,3717.2376131082697,3717.2376131082697,0.0001563327321629214,0.0,0.0
296.1499999999893,31495.208511863715,29681.606654631163,-51.89608465593422,-1028.4915219921704,1.5203082946042836,0.0004794513578640149,4.661973291697583,-3.1416649970932995,1626608.708095383,1282327.3390450536,0.9927747249603271,0.9855495095252991,0.003446595938414082,10220.757682487965,360.35965059411234,1250.571029079389,0.1897246294259436,0.37692764366644294,4.816542142593603,-0.00010930867063785321,10628.756883752323,45631800.080403805,23776023.55169936,7.9165421425936024,301.51549160503413,3.4169478000240874,-32.9506945053693,0.0,7.238947163834553e-05,12699.189453125,8.616948087269813,-15803855.16181951,0.019258264082710905,2306367.686670232,0.0,0.6986670198941811,45690048.26528483,208481.92580261722,208210.84827939307,0.0,-120.11557081680301,3.7213278025881366e-06,-9.715830908297821,0.0,18.46000845770105,0.006459025932696706,1.424155847317183,7.869552879478986e-08,0.0,7.375034399782933e-05,1.4178995078483183,0.0,28.05333566290486,-3460.602999791458,-3460.602999791458,-0.00014555011658137914,0.0,0.0
296.2499999999892,31490.027803526435,29578.872947554577,-51.75368639549113,-1026.6441094158463,1.5203558279823723,0.0004771426775438676,4.6620210744788375,-3.141665246496465,1625338.807338547,1281057.4382882176,0.992760419845581,0.9855207800865173,0.005165262065700196,10346.56352868297,360.27856414385127,1269.9551117659908,0.189851283523255,0.5657390751478337,4.816952162881644,5.780895140483633e-05,10570.945640615899,45630938.57533449,23774314.626215536,7.916952162881644,301.44762367924346,3.411574495993224,-32.95028448508126,0.0,7.257312955344375e-05,12699.0068359375,8.550932399084138,-15792024.180218458,0.019565577759663756,2304146.974901401,0.0,0.698965359967824,45689075.811925724,211188.98900858266,210924.27153368894,0.0,64.30619680976888,-1.991953385538837e-06,-9.71614294134619,0.0,18.482845577670894,0.006541805339361406,1.4238667456461518,7.984217181161009e-08,0.0,-3.9514619188026936e-05,1.4176410262881658,0.0,28.074724094020773,2623.924814287483,2623.924814287483,0.000110368052898321,0.0,0.0
296.3499999999891,31484.86133339,29476.32412460663,-51.611311141782934,-1024.7944103964676,1.520404268772519,0.00048554612584161843,4.662068895294743,-3.141664626522224,1624068.9251363985,1279787.5560860692,0.9927459955215454,0.9854920506477356,0.006880835205315465,10473.585123727205,360.1976028130301,1289.6135283725598,0.1899794970212571,0.7547829262235956,4.817362603039598,-3.427084039492323e-05,10801.332622455484,45630071.43168336,23772603.974218104,7.917362603039598,301.3798603775635,3.4061900283294153,-32.949874044923305,0.0,7.215127672299815e-05,12698.822265625,8.485508408360207,-15780191.699446723,0.019877380962850813,2301896.8116810326,0.0,0.699263695703905,45688096.34677454,213926.066191726,213653.21083260496,0.0,-38.59061733356468,1.195185568175587e-06,-9.716454428263512,0.0,18.50572519860362,0.0066254795760042106,1.4237364647008588,8.100367429015536e-08,0.0,2.3731609652158025e-05,1.4173639899474748,0.0,28.096142180573455,-762.9733932477816,-762.9733932477816,-3.2094649541768436e-05,0.0,0.0
296.449999999989,31479.70910019579,29373.96041470362,-51.46894707978326,-1022.9424203198604,1.5204520760961788,0.00047497744993886163,4.662116765965864,-3.1416646898696854,1622799.0613973849,1278517.6923470555,0.9927315711975098,0.9854632019996643,0.008593311527643623,10601.827925779351,360.1167668807758,1309.5496346826699,0.1901102542881396,0.9440597278970417,4.817773463293592,-3.5960282740832294e-05,10932.652376836175,45629196.81383846,23770891.594041437,7.917773463293592,301.3122019334277,3.4007943752650727,-32.94946318466931,0.0,7.193975076091874e-05,12698.6376953125,8.420670551466234,-15768357.719455421,0.02019373073323113,2299653.6473115426,0.0,0.6995620270952544,45687109.87547362,216694.5050947704,216418.54664135972,0.0,-40.988823568570716,1.269245915161514e-06,-9.716765368275084,0.0,18.528659151934324,0.006710088055329725,1.4235492404697219,8.218061300230766e-08,0.0,2.522619097732417e-05,1.4170908167344647,0.0,28.117588861893577,-836.912239228127,-836.912239228127,-3.5207439986723626e-05,0.0,0.0
296.5499999999889,31474.571101648904,29271.782047337107,-51.32661089603566,-1021.0881330821712,1.520500264650448,0.0004867453603488909,4.6621646704844935,-3.1416644058340455,1621529.2160604708,1277247.8470101415,0.9927171468734741,0.9854342937469482,0.010302687193444399,10731.297287434694,360.03605662678933,1329.7668171119835,0.19024380395333546,1.1335700167451532,4.818184743909453,5.374937500746135e-05,10960.034638179211,45628318.68193741,23769177.483854122,7.918184743909453,301.24464858072463,3.3953875150321644,-32.94905190405345,0.0,7.194064352322727e-05,12698.453125,8.356413319135406,-15756522.240493355,0.020514684663785747,2297418.506071098,0.0,0.6998603541633809,45686120.40360263,219494.85877810587,219221.0631222341,0.0,62.01364371145575,-1.9199673846345743e-06,-9.717075760604585,0.0,18.55165049082393,0.00679564922696337,1.4233025679205438,8.33732662582524e-08,0.0,-3.819570156942913e-05,1.416822147461956,0.0,28.139066647711772,2563.576104484983,2563.576104484983,0.00010785295815247976,0.0,0.0
296.64999999998884,31469.447335970286,29169.789252512113,-51.18428539239584,-1019.2315441958854,1.5205485529892409,0.0004779717885111876,4.662212625968925,-3.141664072979684,1620259.3891866915,1275978.0201363622,0.9927027225494385,0.9854053854942322,0.012008958354887855,10861.998447785787,359.9554723312956,1350.2684927756677,0.19037973168596006,1.323314338357079,4.818596445103811,-9.927151757882502e-05,11269.321100953057,45627434.8620563,23767461.642029412,7.918596445103811,301.1772005538085,3.3899694251351877,-32.948640202859096,0.0,7.137527890765938e-05,12698.2685546875,8.292731255935944,-15744685.263996571,0.02084030090128433,2295155.1185050095,0.0,0.7001586768939454,45685123.9366732,222326.9200604144,222041.15660221354,0.0,-115.93004443051807,3.588626912060119e-06,-9.717385604473987,0.0,18.57468590962597,0.006882153565311786,1.423212015784974,8.458162490037278e-08,0.0,7.146024841572501e-05,1.4165356077072881,0.0,28.160574267654475,-3296.887008168848,-3296.887008168848,-0.00013871430857129342,0.0,0.0
296.74999999998875,31464.337801446796,29067.98226074438,-51.04198484225352,-1017.3726478163846,1.5205964687949909,0.0004837577809813061,4.662260618740982,-3.141664149945991,1618989.5809286349,1274708.2118783055,0.9926881790161133,0.9853763580322266,0.013712121155600027,10993.936539534754,359.87501427504105,1371.0581095697842,0.19051998466414616,1.5132932154017973,4.819008567083486,8.241886545534705e-05,11189.244644294682,45626538.265419215,23765744.066981114,7.919008567083486,301.10985808744744,3.384540083983094,-32.94822808087942,0.0,7.158904768278518e-05,12698.08203125,8.229618959689033,-15732846.79229248,0.021170638148272896,2292924.875475762,0.0,0.7004569952654393,45684116.48013278,225193.24988143783,224915.1175150728,0.0,97.41850544523689,-3.01508123513768e-06,-9.717694899103853,0.0,18.597783542558858,0.0069696813648909535,1.4229013233345604,8.580673420945055e-08,0.0,-6.0096823998000625e-05,1.4162690745425088,0.0,28.182107410010833,3740.937713768784,3740.937713768784,0.00015740881931680176,0.0,0.0
296.84999999998865,31459.24249572602,28966.36130310544,-50.89970097710543,-1015.5114390202727,1.5206451036770228,0.0004834935986715579,4.662308657211044,-3.1416635535340216,1617719.7912252657,1273438.4221749364,0.9926736354827881,0.985347330570221,0.015412171729908792,11127.116578326926,359.7946827393291,1392.1391462119357,0.19066357835422923,1.7035071920694371,4.8194211100752025,-9.226371648640708e-05,11531.17231816115,45625640.572991036,23764024.757039733,7.919421110075202,301.0426214168907,3.3790994697404617,-32.9478155378877,0.0,7.09723204845858e-05,12697.896484375,8.167071081003744,-15721006.825633701,0.021505755664413016,2290654.864315751,0.0,0.7007553092706931,45683106.039357476,228093.01326486404,227801.37608913993,0.0,-110.37613628178765,3.415524921252451e-06,-9.71800364371296,0.0,18.62092506198391,0.007058204766117162,1.422826361254829,8.704835003813756e-08,0.0,6.814390971276672e-05,1.4159775238830468,0.0,28.203673355837505,-3103.2837620697856,-3103.2837620697856,-0.00013058746545660304,0.0,0.0
296.94999999998856,31454.161417486535,28864.92661117698,-50.75743508308342,-1013.6479121081622,1.5206929832288951,0.00048013321528975065,4.662356740412285,-3.14166375718339,1616450.0201986544,1272168.651148325,0.9926590919494629,0.9853182435035706,0.017109106203607748,11261.54345129461,359.71447800598344,1413.51511231527,0.19081150933893967,1.8939568426829099,4.819834074295883,4.5952831551399065e-05,11501.218359605484,45624734.246144265,23762303.71057624,7.919834074295883,300.9754907778103,3.373647559111075,-32.94740257366702,0.0,7.108336946792804e-05,12697.7099609375,8.105082322698896,-15709165.366053786,0.021845713268349443,2288415.5264648777,0.0,0.7010536188953678,45682088.619644515,231027.71811834176,230741.26551357,0.0,55.63803698831566,-1.7213859750350384e-06,-9.718311837518614,0.0,18.64413147146194,0.007147769679523016,1.4225402214807643,8.830712205032194e-08,0.0,-3.437682177340887e-05,1.41570447453961,0.0,28.22526751587234,2374.198576277521,2374.198576277521,9.991449504202749e-05,0.0,0.0
297.0499999999885,31449.09456415677,28763.678417139166,-50.615193055913785,-1011.7820614017265,1.5207416937168845,0.0004880285163845152,4.66240486282893,-3.141663169112045,1615180.2677572481,1270898.8987069188,0.9926445484161377,0.9852890968322754,0.018802920692478065,11397.22193004501,359.63440035741735,1435.18954841672,0.19096197770532386,1.89629459023605,4.820247459992385,-3.649370947889086e-05,11738.663712401283,45623826.095810466,23760580.92583655,7.920247459992385,300.90846640637193,3.3681843298863674,-32.946989187970516,0.0,7.068033410284613e-05,12697.5244140625,8.043647439351286,-15697322.413511291,0.022190571338848518,2286151.059701537,0.0,0.7013519241466328,45681068.2262196,233995.5044298745,233700.88118640793,0.0,-44.71761373988058,1.3832758444333562e-06,-9.718619479736304,0.0,18.667386152112726,0.007238318459179683,1.4224035819226752,8.958241451252646e-08,0.0,2.7651256487788192e-05,1.4154154216333774,0.0,28.246894174333395,-928.4044184099823,-928.4044184099823,-3.907330470192599e-05,0.0,0.0
297.1499999999884,31444.04193438933,28662.616953649205,-50.47296340485765,-1009.9138823217477,1.520789790179935,0.00047866182203008004,4.662453036133125,-3.14166324595319,1613910.5340231173,1269629.164972788,0.992629885673523,0.9852598309516907,0.020493611304320536,11534.156661009349,359.55445007653765,1457.1660260422866,0.1911154173343747,1.8986376936779692,4.820661267381927,-1.7656967408574697e-05,11854.480045910981,45622902.466548555,23758856.40118972,7.920661267381927,300.8415485391723,3.362709759947355,-32.946575380580974,0.0,7.051232217936132e-05,12697.3369140625,7.982761236724447,-15685477.970042307,0.02254039081652355,2283894.263089818,0.0,0.7016502250101492,45680032.864230484,236997.17749873525,236700.51526061416,0.0,-21.89593857672881,6.771998740231041e-07,-9.718926569579992,0.0,18.690693326826604,0.00732987344587046,1.4221961144323505,9.087460959694592e-08,0.0,1.3550097076658771e-05,1.415130650022205,0.0,28.268544943951063,-170.81867608162136,-170.81867608162136,-7.189684267508248e-06,0.0,0.0
297.2499999999883,31439.003525786036,28561.742453950937,-50.33076161517039,-1008.0433684254327,1.520838382519894,0.0004898592265346725,4.662501245299016,-3.1416628627791225,1612640.819057297,1268359.4500069676,0.992615282535553,0.985230565071106,0.02218117413712187,11672.352159219292,359.4746274468305,1479.4481477398947,0.19127144631942428,1.9009862094466505,4.821075496681829,2.4888928230548668e-05,11941.408958751052,45621979.71933779,23757130.135004025,7.92107549668183,300.7747374132623,3.3572238268741024,-32.946161151281075,0.0,7.039876810077672e-05,12697.1494140625,7.922418571282578,-15673632.037091149,0.02289523320504244,2281638.444356348,0.0,0.7019485214715779,45678998.53874244,240032.544310108,239735.32500576583,0.0,31.233897600969705,-9.658332706719691e-07,-9.719233106262001,0.0,18.714060258232884,0.007422429960567873,1.4219710004553496,9.218370824858876e-08,0.0,-1.934407094710171e-05,1.4148460198906088,0.0,28.290230025311573,1585.7611010914804,1585.7611010914804,6.674884938038042e-05,0.0,0.0
297.3499999999882,31433.979336661676,28461.055151791457,-50.18857077740627,-1006.1705155129149,1.5208868156961097,0.0004799504820313453,4.6625495074175625,-3.1416626917214527,1611371.1228903048,1267089.7538399755,0.9926005601882935,0.9852011799812317,0.023865605280449703,11811.812809750427,359.394932752295,1502.0395471096956,0.19142954547160185,1.9033401457539572,4.821490148109515,-6.918081414652999e-05,12201.696886413409,45621042.76069574,23755402.125646986,7.921490148109514,300.7080332661592,3.351726508676151,-32.945746499853385,0.0,6.996719726792833e-05,12696.9609375,7.862614349699038,-15661784.615806796,0.023255160572291926,2279365.1627699435,0.0,0.7022468135165798,45677949.254738644,243101.2146486835,242794.8246465811,0.0,-87.85446315496355,2.716200864792189e-06,-9.71953908899296,0.0,18.73747121405035,0.00751597250439156,1.4218422436633267,9.350963558559068e-08,0.0,5.4453856366734526e-05,1.414550087432039,0.0,28.31194013137433,-2334.053017977202,-2334.053017977202,-9.825356799400564e-05,0.0,0.0
297.4499999999881,31428.96936498779,28360.555281481433,-50.04640748172934,-1004.2953168630639,1.520935248185988,0.0004893075104288907,4.662597806310502,-3.141662558124514,1610101.445430588,1265820.0763802587,0.9925858974456787,0.9851717948913574,0.025546900814443455,11952.542855221585,359.3153662774909,1524.943888846213,0.19159042962934061,1.9056995722531833,4.821905221922431,6.22247146447874e-05,12176.846147590828,45620109.630627334,23753672.371318966,7.921905221922431,300.64143633580755,3.3462177824989845,-32.945331426040475,0.0,7.005872486054443e-05,12696.7744140625,7.803343528323605,-15649935.706153268,0.023620235551728038,2277114.2333653574,0.0,0.702545101159494,45676905.017111786,246204.3521463457,245903.05778427378,0.0,79.96221724775009,-2.4717497147126187e-06,-9.719844516981984,0.0,18.760952430226006,0.0076105385533923485,1.4215500883323204,9.485291462106395e-08,0.0,-4.9601295834266225e-05,1.4142675542759922,0.0,28.33368652645808,3202.6479544784515,3202.6479544784515,0.00013482748706871293,0.0,0.0
297.549999999988,31423.97360866456,28260.24307789222,-49.90425751933579,-1002.417767969272,1.5209839970204946,0.00048304492499866406,4.662646156438514,-3.1416621594180194,1608831.786861252,1264550.4178109227,0.9925711750984192,0.9851423501968384,0.027225056809862598,12094.546398350516,359.2359283075355,1548.1648687354088,0.19175282794131157,1.9080644839965302,4.822320718328329,-9.074283219873136e-05,12518.65079806494,45619163.06723341,23751940.870427065,7.922320718328329,300.5749468606552,3.3406976255605105,-32.944915929634575,0.0,6.948941310902512e-05,12696.5859375,7.744601112757688,-15638085.310765147,0.023990521343005184,2274830.4094692734,0.0,0.702843384378812,45675845.83066502,249340.58115304372,249026.14865661852,0.0,-117.99497696497987,3.6467349920933596e-06,-9.720149389436322,0.0,18.784472290785054,0.00770608245899797,1.4214648698393186,9.621309182564706e-08,0.0,7.325130425461821e-05,1.413964112374576,0.0,28.35545856303228,-3316.513491734309,-3316.513491734309,-0.00013963126254931088,0.0,0.0
