inertia,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component_wind,mach_number,mach_number_max,CL,CD,drag,lift,moment_dict_control_moment_z,moment_dict_aero_moment_z,moment_dict_moments_z,moment_dict_theta_dot_dot,moment_dict_M_wind_z,d_cp_cg,d_thrust_cg,x_cog,dynamic_pressure,mass_flow,fuel_percentage_consumed,control_force_parallel,control_force_perpendicular,control_force_x,control_force_y,aero_force_x,aero_force_y,gravity_force_y,atmospheric_pressure,air_density,speed_of_sound,action_info_throttle,action_info_acs_info_alpha_local_left_rad,action_info_acs_info_alpha_local_right_rad,action_info_acs_info_C_n_L,action_info_acs_info_C_a_L,action_info_acs_info_C_n_R,action_info_acs_info_C_a_R,action_info_acs_info_F_n_L,action_info_acs_info_F_a_L,action_info_acs_info_F_n_R,action_info_acs_info_F_a_R,action_info_acs_info_F_perpendicular_L,action_info_acs_info_F_perpendicular_R,action_info_acs_info_F_perpendicular,action_info_acs_info_F_parallel_L,action_info_acs_info_F_parallel_R,action_info_acs_info_F_parallel,action_info_acs_info_Fx,action_info_acs_info_Fy,action_info_acs_info_Mz,action_info_acs_info_d_fin_cg,action_info_acs_info_delta_left_rad,action_info_acs_info_delta_right_rad,ug,vg,alpha_effective,state,actions,g_load_1_sec_window
22638648.57781946,0.0005806459628904611,10.7975162702222,4.540614923704234e-07,1.88277229550215e-08,4.922728893633157e-11,2.002908079218163e-06,0,-9.800326257773081,0.0005830628706522114,1.0148227559332899,0.0,0.0,0.14602592831004524,1.0844433381444554,-1.551000037891548e-05,0.14306077118708607,18127.65989767493,-1.9653187211895102,0.0,-47.10138606000264,-47.10138606000264,-2.0805741075088244e-06,0.0,-32.68115228120402,8.186084366758884,5.086084366758883,1178.5813863423894,3054.3708,0.8503424937758941,10594875.078227947,0.0,569.7487531991547,10594875.062908577,2.4160709678617596,18127.659843202342,-9616399.70510657,78958.99033230002,1.0009892694983213,332.31511872349114,0.23877919,2.891044170771906e-05,2.891044170771906e-05,0.0004471176096483035,0.0466695911158312,0.0004471176096483035,0.0466695911158312,2.634822461186964,275.019556986644,2.634822461186964,275.019556986644,2.634822461186964,2.634822461186964,0.0,275.019556986644,275.019556986644,1100.078227946576,0.05915767710013696,1100.078226355948,0.0,44.27023116385833,0.0,0.0,0.0,0.0,2.891044170771906e-05,"[np.float64(30467.919598387576), np.float64(2053.926431985402), np.float64(-0.0011920592990949858), np.float64(-48.501253119160594), np.float64(1.57074283532632), np.float64(1.1376542454386737e-05), 4.712364402477477, np.float64(-3.141621567151157), np.float64(981232.6092184298), np.float64(636951.2401681005), np.float64(381.74999999991144)]",[-0.5224416],0.1042835320477438
22637961.049541213,0.0005683453604682263,10.795609278973194,4.315963704854974e-07,1.8770185751932745e-08,4.6361198700596584e-11,1.977799536373595e-06,0,-9.80034116293412,0.0005707155494778267,1.012838954097976,0.0,0.0,0.14571299238076243,1.0841169247120006,-1.5367380051534152e-05,0.1430615609598847,18061.018020718988,-1.9400775874368001,0.0,-46.331922990520454,-46.331922990520454,-2.0466473499590824e-06,0.0,-32.68099258756455,8.186244060398348,5.086244060398347,1174.2421396966524,3052.952,0.8504142254026331,10589708.028010612,0.0,557.50548788524,10589708.013335403,2.3685423178901535,18061.017969611912,-9613422.333529968,79006.54452957898,1.0014773997713013,332.33415331837097,0.23866826,2.8922796286412478e-05,2.8922796286412478e-05,0.0004473086807412138,0.0466695911158312,0.0004473086807412138,0.0466695911158312,2.6262435118922487,274.0070026531076,2.6262435118922487,274.0070026531076,2.6262435118922487,2.6262435118922487,0.0,274.0070026531076,274.0070026531076,1096.0280106124303,0.05770146156779003,1096.0280090935555,0.0,44.27007147021886,0.0,0.0,0.0,0.0,2.8922796286412478e-05,"[np.float64(30467.919482786227), np.float64(2049.0826274388037), np.float64(-0.001134536550361491), np.float64(-48.40008296286783), np.float64(1.5707439600874273), np.float64(1.1170640955073549e-05), 4.712365539587056, np.float64(-3.1416215794996285), np.float64(980927.314029526), np.float64(636645.9449791966), np.float64(381.84999999991135)]",[-0.5226635],0.10407230635537368
22637273.679028954,0.0005562667586390683,10.79364038711811,4.096513675393506e-07,1.87127961305975e-08,4.360675686733763e-11,1.9533486638350716e-06,0,-9.800356037037213,0.0005585913914503964,1.0107934749228082,0.0,0.0,0.14540072083196695,1.083791326871311,-1.5228766786667958e-05,0.14306235061325787,17994.595753936625,-1.9154969912235658,0.0,-45.58391907609946,-45.58391907609946,-2.0136664742595817e-06,0.0,-32.680832934939076,8.186403713023825,5.0864037130238255,1169.9172198750398,3051.5159,0.850485923391758,10584482.991165819,0.0,545.4875117549808,10584482.977109551,2.3222002158759643,17994.59570604766,-9610446.329806754,79054.02271800836,1.0019646940716849,332.3531471496751,0.238556,2.8935119376516383e-05,2.8935119376516383e-05,0.00044749926484388653,0.0466695911158312,0.00044749926484388653,0.0466695911158312,2.6176854791114197,272.9977914546905,2.6176854791114197,272.9977914546905,2.6176854791114197,2.6176854791114197,0.0,272.9977914546905,272.9977914546905,1091.991165818762,0.056277434088945325,1091.9911643685903,0.0,44.26991181759338,0.0,0.0,0.0,0.0,2.8935119376516383e-05,"[np.float64(30467.919372860695), np.float64(2044.2489271267043), np.float64(-0.0010782344722708515), np.float64(-48.29911731711985), np.float64(1.5707450644682068), np.float64(1.0968082473965974e-05), 4.712366656281642, np.float64(-3.141621591813435), np.float64(980622.1624487154), np.float64(636340.7933983861), np.float64(381.94999999991126)]",[-0.522888],0.10386168971350403
22636586.464415245,0.0005444129105271529,10.791732986737737,3.8821604724943153e-07,1.8655551835928518e-08,4.096492660924042e-11,1.929804876340437e-06,0,-9.800370880144335,0.0005466933879407476,1.0088096887503042,0.0,0.0,0.14508910411906475,1.0834665423475234,-1.5096158640315327e-05,0.14306314013114318,17928.390514054958,-1.891820822034234,0.0,-44.86534862669782,-44.86534862669782,-1.9819838427152536e-06,0.0,-32.680673322890755,8.186563325072152,5.086563325072152,1165.6064588099978,3050.0977,0.8505575879583545,10579320.967536693,0.0,533.6973143318926,10579320.954074921,2.277277830384328,17928.39046923754,-9607471.676461367,79101.42495964683,1.0024511533436422,332.3721003036157,0.23844513,2.894740725434275e-05,2.894740725434275e-05,0.00044768930436721587,0.0466695911158312,0.00044768930436721587,0.0466695911158312,2.609147723552909,271.9918841731727,2.609147723552909,271.9918841731727,2.609147723552909,2.609147723552909,0.0,271.9918841731727,271.9918841731727,1087.9675366926908,0.05488493582857732,1087.9675353082946,0.0,44.26975220554506,0.0,0.0,0.0,0.0,2.894740725434275e-05,"[np.float64(30467.91926849033), np.float64(2039.4253109835267), np.float64(-0.001023130314999237), np.float64(-48.198350013859304), np.float64(1.570746148795048), np.float64(1.0768738974439833e-05), 4.712367752888011, np.float64(-3.141621604092963), np.float64(980317.1526830904), np.float64(636035.7836327611), np.float64(382.04999999991117)]",[-0.52310973],0.10365295440830051
22635899.409229532,0.0005327723745154802,10.789730987427705,3.672804660341894e-07,1.8598457086498057e-08,3.843005953307084e-11,1.9071360004371487e-06,0,-9.800385692317363,0.0005350100566515429,1.0067315333940918,0.0,0.0,0.1447781585488204,1.083142568872885,-1.496936492345613e-05,0.14306392943675145,17862.406101372915,-1.8690167143817555,0.0,-44.17514955122999,-44.17514955122999,-1.951552653269791e-06,0.0,-32.680513752236216,8.186722895726689,5.086722895726689,1161.3101039516052,3048.6536,0.8506292187547008,10574068.957354203,0.0,522.1234733652343,10574068.944463568,2.2337324963444045,17862.406059487814,-9604498.398861723,79148.7513168181,1.0029367785329102,332.3910128662437,0.23833224,2.8959659664540283e-05,2.8959659664540283e-05,0.00044787879536203835,0.0466695911158312,0.00044787879536203835,0.0466695911158312,2.6006308519980426,270.9893385505242,2.6006308519980426,270.9893385505242,2.6006308519980426,2.6006308519980426,0.0,270.9893385505242,270.9893385505242,1083.957354202097,0.05352334858400624,1083.9573528806663,0.0,44.26959263489052,0.0,0.0,0.0,0.0,2.8959659664540283e-05,"[np.float64(30467.91916955669), np.float64(2034.6117585866498), np.float64(-0.0009692024849842623), np.float64(-48.097790462586005), np.float64(1.5707472133815759), np.float64(1.0572484082299617e-05), 4.712368829719232, np.float64(-3.141621616337656), np.float64(980012.2873113863), np.float64(635730.918261057), np.float64(382.1499999999111)]",[-0.5233355],0.10344386484108296
22635212.51504388,0.0005213466277039926,10.787729228810976,3.468347024699035e-07,1.8541513789865193e-08,3.5986546645816636e-11,1.8847739867349436e-06,0,-9.800400473619987,0.0005235422962537196,1.0046538353405268,0.0,0.0,0.14446789107871377,1.0828194041449348,-1.4843973594802495e-05,0.14306471848667637,17796.64399123406,-1.8465273358545162,0.0,-43.49510065029012,-43.49510065029012,-1.9215680268688565e-06,0.0,-32.680354223337424,8.186882424625482,5.086882424625482,1157.0282513110988,3047.2102,0.8507008156374064,10568819.960707963,0.0,510.76723581228913,10568819.948365849,2.1909966792891398,17796.64395215919,-9601526.49650676,79196.00185822233,1.003421570649496,332.4098849258907,0.23821938,2.8971885323691993e-05,2.8971885323691993e-05,0.0004480678726356252,0.0466695911158312,0.0004480678726356252,0.0466695911158312,2.5921359357214078,269.9901769907708,2.5921359357214078,269.9901769907708,2.5921359357214078,2.5921359357214078,0.0,269.9901769907708,269.9901769907708,1079.9607079630832,0.052192065684051714,1079.9607067019208,0.0,44.26943310599173,0.0,0.0,0.0,0.0,2.8971885323691993e-05,"[np.float64(30467.91907594351), np.float64(2029.808249158632), np.float64(-0.0009164292793632391), np.float64(-47.997438694082035), np.float64(1.5707482585308046), np.float64(1.0379236316728044e-05), 4.71236988708921, np.float64(-3.141621628558405), np.float64(979707.566272568), np.float64(635426.1972222386), np.float64(382.249999999911)]",[-0.52356124],0.1032341122648148
22634525.783466056,0.0005101308142540553,10.785696050570847,3.2686905362113124e-07,1.848472373277221e-08,3.362211290067418e-11,1.8621968443876257e-06,0,-9.800415224116257,0.0005122847197213982,1.0025449409662972,0.0,0.0,0.14415830836657023,1.0824970458582834,-1.4715876536119943e-05,0.1430655072375852,17731.10557275298,-1.8238411584717158,0.0,-42.808478485898284,-42.808478485898284,-1.8912911582697608e-06,0.0,-32.68019473656459,8.18704191139832,5.087041911398319,1152.7609912859075,3045.7583,0.850772378459496,10563542.977682352,0.0,499.6236449941705,10563542.965867009,2.1485488425508987,17731.105536380022,-9598555.97801775,79243.1766543051,1.0039055307201377,332.42871657131445,0.2381059,2.8984092340422762e-05,2.8984092340422762e-05,0.0004482566615928047,0.0466695911158312,0.0004482566615928047,0.0466695911158312,2.583663967841166,268.9944205879678,2.583663967841166,268.9944205879678,2.583663967841166,2.583663967841166,0.0,268.9944205879678,268.9944205879678,1075.9776823518712,0.05089049126081824,1075.977681148388,0.0,44.26927361921889,0.0,0.0,0.0,0.0,2.8984092340422762e-05,"[np.float64(30467.91898753665), np.float64(2025.014761728186), np.float64(-0.0008647895410118949), np.float64(-47.89729780183091), np.float64(1.570749284543333), np.float64(1.0189002032619753e-05), 4.712370925304746, np.float64(-3.1416216407614126), np.float64(979402.9904363863), np.float64(635121.621386057), np.float64(382.3499999999109)]",[-0.5237882],0.10302433328569627
22633839.210650787,0.0004991273649996039,10.783755036630666,3.073737477195546e-07,1.842808230477128e-08,3.1330337124306167e-11,1.839097904260685e-06,0,-9.800429943869759,0.0005012394408218694,1.000528409948453,0.0,0.0,0.1438493915827109,1.082175491722822,-1.458262232528762e-05,0.14306629570841373,17665.78596998635,-1.8006581047203665,0.0,-42.105477541732995,-42.105477541732995,-1.8602887981071923e-06,0.0,-32.680035291021504,8.187201356941399,5.0872013569413985,1148.50800645558,3044.3333,0.8508439076421792,10558359.007981092,0.0,488.6948828888694,10558358.996671442,2.1060788867596525,17665.7859362149,-9595586.817172008,79290.27577459018,1.0043886597609388,332.4475078906349,0.23799449,2.8996286427496187e-05,2.8996286427496187e-05,0.00044844525058494923,0.0466695911158312,0.00044844525058494923,0.0466695911158312,2.5752148037689655,268.0019952727017,2.5752148037689655,268.0019952727017,2.5752148037689655,2.5752148037689655,0.0,268.0019952727017,268.0019952727017,1072.0079810908069,0.04961801491871031,1072.0079799425191,0.0,44.26911417367581,0.0,0.0,0.0,0.0,2.8996286427496187e-05,"[np.float64(30467.918904224098), np.float64(2020.2312757867144), np.float64(-0.000814261901339223), np.float64(-47.79735852586045), np.float64(1.5707502917237817), np.float64(1.0001839387651054e-05), 4.712371944675471, np.float64(-3.14162165295169), np.float64(979098.5571172945), np.float64(634817.1880669652), np.float64(382.4499999999108)]",[-0.524011],0.10281515099954783
22633152.79367827,0.0004883297812136153,10.78184498411902,2.883392842043335e-07,1.8371586054724106e-08,2.9117194867193324e-11,1.8158659480554048e-06,0,-9.800444632941932,0.0004904003407830528,0.9985430453529265,0.0,0.0,0.14354112664440072,1.081854739499864,-1.4447258452343625e-05,0.143067083894318,17600.681493003136,-1.7773591768644175,0.0,-41.39855558629761,-41.39855558629761,-1.8291113025075658e-06,0.0,-32.679875886027006,8.1873607619359,5.087360761935899,1144.269056705222,3042.9175,0.850915403509877,10553208.051380059,0.0,477.97438946090597,10553208.040555885,2.063958026905825,17600.681461728294,-9592619.004792385,79337.29928236749,1.0048709587229,332.4662589692183,0.2378838,2.900846189657358e-05,2.900846189657358e-05,0.0004486335516384325,0.0466695911158312,0.0004486335516384325,0.0466695911158312,2.5667874546981135,267.0128450146529,2.5667874546981135,267.0128450146529,2.5667874546981135,2.5667874546981135,0.0,267.0128450146529,267.0128450146529,1068.0513800586116,0.048374030324327195,1068.0513789631368,0.0,44.26895476868131,0.0,0.0,0.0,0.0,2.900846189657358e-05,"[np.float64(30467.918825895937), np.float64(2015.4577713634967), np.float64(-0.0007648256379861116), np.float64(-47.697617801230074), np.float64(1.5707512803828085), np.float64(9.817795222079822e-06), 4.712372945503428, np.float64(-3.1416216651206192), np.float64(978794.2653692476), np.float64(634512.8963189183), np.float64(382.5499999999107)]",[-0.5242324],0.10260689399863723
22632466.530606955,0.0004777345591482836,10.779966954991162,2.6975633552237014e-07,1.8315232597196424e-08,2.6991773245796594e-11,1.7931996449150165e-06,0,-9.800459291393267,0.00047976460540304316,0.9965899064834876,0.0,0.0,0.1432335036056355,1.0815347869766307,-1.4315347019622227e-05,0.14306787177512797,17535.789481375887,-1.7546281256179157,0.0,-40.710065892150446,-40.710065892150446,-1.7987463203401317e-06,0.0,-32.67971652112714,8.187520126835762,5.087520126835762,1140.0439689774635,3041.5112,0.8509868662848445,10548091.107717725,0.0,467.4585433603624,10548091.097359572,2.0228604276276396,17535.789452485133,-9589652.531700637,79384.24723840458,1.0053524285300193,332.48496989116404,0.23777387,2.902060776932558e-05,2.902060776932558e-05,0.00044882139496669674,0.0466695911158312,0.00044882139496669674,0.0466695911158312,2.558380622399173,266.0269294312378,2.558380622399173,266.0269294312378,2.558380622399173,2.558380622399173,0.0,266.0269294312378,266.0269294312378,1064.1077177249513,0.04715793963348244,1064.1077166800048,0.0,44.268795403781446,0.0,0.0,0.0,0.0,2.902060776932558e-05,"[np.float64(30467.918752444315), np.float64(2010.6942288066703), np.float64(-0.0007164603117662578), np.float64(-47.59807238049224), np.float64(1.5707522508302396), np.float64(9.636824804720205e-06), 4.712373928087908, np.float64(-3.1416216772576684), np.float64(978490.1142462008), np.float64(634208.7451958715), np.float64(382.6499999999106)]",[-0.52445227],0.10240053514223484
