time,x,y,vx,vy,theta,theta_dot,alpha,mass,MomentsApplied,ParallelThrust,PerpendicularThrust
32.86,326.870616930584,3940.73146720596,28.3115915321501,256.922998821791,1.45654578259246,-0.00473289888476704,0.00449850017746178,6856748.10723859,32980747.1112161,113970166.869694,702282.938428058
32.87,327.153732845906,3943.30069719418,28.3315291024184,256.98987394516,1.45649845360361,-0.00471661806264855,0.00449751043186208,6856421.74955737,32993104.8949052,113839071.796361,702546.830448142
32.88,327.43704813693,3945.87059593363,28.3514538686471,257.056564508513,1.45645128742299,-0.00470033074931395,0.00449635450930641,6856095.77249021,33005157.9823515,113708833.221245,702804.2280563
32.89,327.720562675616,3948.44116157872,28.3713659171193,257.123071737378,1.45640428411549,-0.00468403709595747,0.00449503243225258,6855770.17356644,33016906.2579304,113579446.122985,703055.126532325
32.9,328.004276334788,3951.01239229609,28.3912653335451,257.189396850191,1.45635744374453,-0.004667737253869,0.00449354422467763,6855444.95032993,33028349.6086298,113450905.50951,703299.531671622
32.91,328.288188988123,3953.5842862646,28.4111522030695,257.255541058344,1.456310766372,-0.00465143137428867,0.00449188991205829,6855120.10033898,33039487.9240491,113323206.418176,703537.44110767
32.92,328.572300510154,3956.15684167518,28.4310266102901,257.32150556622,1.45626425205825,-0.00463511960851886,0.00449006952131414,6854795.62116622,33050321.0964006,113196343.91547,703768.852529585
32.93,328.856610776257,3958.73005673084,28.4508886392475,257.387291571232,1.45621790086217,-0.00461880210792294,0.00448808308085602,6854471.51039855,33060849.0205106,113070313.096837,703993.763682167
32.94,329.141119662649,3961.30392964655,28.4707383734281,257.452900263869,1.45617171284109,-0.00460247902392404,0.00448593062058888,6854147.76563705,33071071.59382,112945109.086522,704212.172365896
32.95,329.425827046383,3963.87845864919,28.4905758957664,257.518332827732,1.45612568805085,-0.00458615050800376,0.00448361217191295,6853824.38449689,33080988.716384,112820727.037399,704424.076436935
32.96,329.710732805341,3966.45364197747,28.5104012886477,257.583590439576,1.45607982654577,-0.00456981671170095,0.00448112776772702,6853501.36460723,33090600.2908753,112697162.130814,704629.473807201
32.97,329.995836818227,3969.02947788187,28.5302146339103,257.648674269348,1.45603412837865,-0.00455347778661038,0.00447847744243002,6853178.7036112,33099906.2225846,112574409.576417,704828.362444357
32.98,330.281138964567,3971.60596462456,28.5500160128481,257.713585480226,1.45598859360079,-0.00453713388438157,0.004475661231923,6852856.39916575,33108906.4194198,112452464.612005,705020.74037182
32.99,330.566639124695,3974.18310047936,28.5698055062133,257.778325228661,1.45594322226194,-0.00452078515671747,0.00447267917361183,6852534.44894158,33117600.7919089,112331322.503359,705206.605668806
33,330.852337179757,3976.76088373165,28.5895831942185,257.842894664411,1.45589801441038,-0.00450443175537321,0.00446953130640892,6852212.85062311,33125989.2532002,112210978.544083,705385.956470339
33.01,331.138233011699,3979.33931267829,28.6093491565392,257.907294930585,1.45585297009282,-0.00448807383215485,0.00446621767073485,6851891.60190834,33134071.7190638,112091428.05545,705558.790967281
33.02,331.424326503265,3981.9183856276,28.6291034723166,257.971527163679,1.4558080893545,-0.00447171153891813,0.00446273830852073,6851570.70050879,33141848.1078907,111972666.386239,705725.10740632
33.03,331.710617537988,3984.49810089923,28.6488462201598,258.035592493612,1.45576337223911,-0.00445534502756717,0.00445909326321003,6851250.14414944,33149318.3406963,111854688.912581,705884.904090032
33.04,331.997106000189,3987.07845682417,28.6685774781481,258.099492043768,1.45571881878883,-0.00443897445005325,0.00445528257976058,6850929.93056861,33156482.3411191,111737491.037801,706038.179376867
33.05,332.283791774971,3989.65945174461,28.6882973238336,258.163226931032,1.45567442904433,-0.00442259995837354,0.00445130630464541,6850610.05751794,33163340.0354223,111621068.192263,706184.931681172
33.06,332.570674748209,3992.24108401392,28.7080058342438,258.226798265827,1.45563020304475,-0.00440622170456981,0.00444716448585569,6850290.52276225,33169891.3524949,111505415.833219,706325.159473221
33.07,332.857754806552,3994.82335199658,28.7277030918544,258.290207205885,1.4555861408277,-0.00438983984447377,0.00444285717292248,6849971.3240795,33176136.2238505,111390529.444749,706458.855265231
33.08,333.14503183747,3997.40625406864,28.7473891743563,258.353454864115,1.45554224242926,-0.0043734545313541,0.00443838441693067,6849652.4592607,33182074.5836976,111276404.313927,706586.015726252
33.09,333.432505729214,3999.98978861728,28.7670641572183,258.41654233181,1.45549850788395,-0.00435706591748061,0.0044337462705295,6849333.92610983,33187706.3688886,111163035.913967,706706.64743441
33.1,333.720176370786,4002.5739540406,28.7867281153546,258.479470693635,1.45545493722477,-0.00434067415505305,0.00442894278791095,6849015.72244442,33193031.5189087,111050419.808014,706820.749085954
33.11,334.008043651939,4005.15874874753,28.806381123168,258.542241027892,1.45541153048322,-0.00432427939630945,0.00442397402474826,6848697.846095,33198049.9758712,110937314.329545,706928.319433103
33.12,334.296107463171,4007.74417115781,28.8260232544542,258.60485440577,1.45536828768926,-0.00430788179346377,0.00441884003824211,6848380.29487198,33202761.6845182,110824946.045635,707029.357284146
