time,x,y,vx,vy,theta,theta_dot,alpha,mass,MomentsApplied,ParallelThrust,PerpendicularThrust
58.03,1702.87171358687,12086.8800089169,97.1800077454458,415.578680292102,1.32108451656795,-0.00200116436940704,0.0199969401445506,6099843.54721498,15906413.5442368,136909271.238237,338594.627970814
58.04,1703.84351366432,12091.0357957198,97.2358905491323,415.697819359115,1.32106450492425,-0.00199287074020236,0.0199530358912716,6099459.80307259,15815163.8851177,136910083.740329,336651.713575773
58.05,1704.81587256982,12095.1927739134,97.2917783956332,415.816972914654,1.32104457621685,-0.00198462361021189,0.0199090834686988,6099076.05890833,15723757.8044431,136910896.419715,334705.475414343
58.06,1705.78879035377,12099.3509436425,97.3476712622906,415.936140967002,1.32102472998075,-0.00197642306162371,0.0198650833738172,6098692.3147223,15632196.1179229,136911709.275933,332755.93086538
58.07,1706.7622670664,12103.5103050522,97.4035691265715,416.055323524414,1.32100496575013,-0.00196826917621296,0.0198210361040903,6098308.57051458,15540479.6426902,136912522.308525,330803.097337935
58.08,1707.73630275766,12107.6708582874,97.4594719660682,416.17452059512,1.32098528305837,-0.00196016203534113,0.0197769421574536,6097924.82628527,15448609.1972947,136913324.945414,328846.9922711
58.09,1708.71089747732,12111.8326034934,97.5153797574468,416.29373218283,1.32096568143802,-0.00195210171865161,0.0197328020323104,6097541.08200484,15356585.6016961,136914125.799478,326887.633133838
58.1,1709.6860512749,12115.9955408152,97.5712924740665,416.412958278075,1.32094616042083,-0.00194408830643781,0.019688616228313,6097157.3376975,15264409.6772338,136914926.82496,324925.03742445
58.11,1710.66176419964,12120.159670398,97.6272100930973,416.532198885873,1.32092671953777,-0.00193612187881849,0.0196443852449144,6096773.59336885,15172082.2466387,136915728.021413,322959.221197523
58.12,1711.63803630057,12124.3249923869,97.6831325926276,416.65145401432,1.32090735831898,-0.0019282025155215,0.019600109581877,6096389.84901898,15079604.1340299,136916529.388412,320990.198205355
58.13,1712.61486762649,12128.491506927,97.7390599508698,416.770723671484,1.32088807629382,-0.00192033029592383,0.0195557897394194,6096006.10464798,14986976.1649088,136917330.925473,319017.99139571
58.14,1713.592258226,12132.6592141637,97.7949921461573,416.890007865408,1.32086887299086,-0.00191250529889045,0.0195114262182245,6095622.36025594,14894199.1661508,136918132.632148,317042.618384469
58.15,1714.57020814746,12136.8281142424,97.8509291569585,417.009306604103,1.32084974793788,-0.00190472760286734,0.0194670195193969,6095238.61584298,14801273.9659988,136918934.507993,315064.096816511
58.16,1715.54871743903,12140.9982073084,97.9068709618692,417.128619895553,1.32083070066185,-0.00189699728588079,0.0194225701444801,6094854.87140918,14708201.3940547,136919736.552565,313082.444365534
58.17,1716.52778614865,12145.1694935074,97.9628175396128,417.247947747714,1.32081173068899,-0.00188931442553663,0.0193780785954529,6094471.12695465,14614982.2812724,136920538.765421,311097.678733907
58.18,1717.50741432405,12149.3419729848,98.01876886904,417.367290168513,1.32079283754473,-0.00188167909901951,0.0193335453747234,6094087.38247949,14521617.4599512,136921341.146123,309109.817652523
58.19,1718.48760201274,12153.5156458865,98.0747249291297,417.48664716585,1.32077402075374,-0.00187409138309213,0.0192889709851269,6093703.6379838,14428107.7637281,136922143.694234,307118.878880647
58.2,1719.46834926203,12157.6905123582,98.130685698989,417.606018747594,1.32075527983991,-0.00186655135409456,0.0192443559299191,6093319.89346767,14334454.0275701,136922946.409319,305124.88020574
58.21,1720.44965611902,12161.8665725457,98.1866511578533,417.725404921589,1.32073661432637,-0.00185905908794346,0.0191997007127738,6092936.14893123,14240657.0877662,136923749.290943,303127.839443297
58.22,1721.4315226306,12166.0438265949,98.2426212850866,417.844805695649,1.32071802373549,-0.0018516146601314,0.0191550058377772,6092552.40437456,14146717.7819226,136924552.338678,301127.774436736
58.23,1722.41394884345,12170.2222746518,98.2985960601822,417.964221077557,1.32069950758889,-0.0018442181457261,0.0191102718094249,6092168.65979777,14052636.9489536,136925355.552093,299124.703057215
58.24,1723.39693480405,12174.4019168626,98.3545754627621,418.083651075072,1.32068106540743,-0.00183686961936975,0.0190654991326167,6091784.91520097,13958415.4290729,136926158.930762,297118.643203436
58.25,1724.38048055868,12178.5827533734,98.410559472578,418.203095695922,1.32066269671124,-0.00182956915527828,0.0190206883126518,6091401.17058427,13864054.063791,136926962.474261,295109.612801596
58.26,1725.3645861534,12182.7647843303,98.4665480695113,418.322554947804,1.32064440101969,-0.00182231682724063,0.0189758398552262,6091017.42594777,13769553.6959025,136927766.182167,293097.629805114
58.27,1726.3492516341,12186.9480098798,98.522541233573,418.442028838391,1.32062617785141,-0.00181511270861809,0.0189309542664262,6090633.68129158,13674915.1694811,136928570.054068,291082.710614107
58.28,1727.33447704644,12191.1324301682,98.5785389449045,418.561517375323,1.32060802672433,-0.0018079568723713,0.0188860320527255,6090249.93661581,13580139.3298719,136929374.089563,289064.870325873
58.29,1728.32026243588,12195.3180453419,98.634541183775,418.681020566213,1.3205899471556,-0.00180084939108289,0.018841073720987,6089866.19192057,13485227.023687,136930178.28821,287044.131550431
58.3,1729.30660784772,12199.5048555476,98.6905479305796,418.800538418648,1.32057193866169,-0.00179379033682546,0.0187960797784634,6089482.44720597,13390179.0987934,136930982.649596,285020.512348907
58.31,1730.29351332703,12203.6928609318,98.7465591658516,418.920070940181,1.32055400075832,-0.00178677978124109,0.0187510507327644,6089098.70247211,13294996.4043096,136931787.173308,282994.030808956
58.32,1731.28097891869,12207.8820616412,98.8025748702554,419.039618138339,1.32053613296051,-0.00177981779554075,0.0187059870918687,6088714.95771912,13199679.7905953,136932580.911558,280964.705044536
58.33,1732.26900466739,12212.0724578226,98.8585950234591,419.159180015833,1.32051833478256,-0.00177290444919094,0.0186608893641189,6088331.21291642,13104230.1092443,136933373.339935,278932.553195725
58.34,1733.25759061762,12216.2640496227,98.9146196017821,419.278756562056,1.32050060573807,-0.00176603981236536,0.0186157580589814,6087947.46809069,13008648.2130553,136934165.925877,276897.593428204
58.35,1734.24673681364,12220.4568371883,98.9706485856795,419.398347782088,1.32048294533994,-0.00175922395498078,0.0185705936855991,6087563.72324614,12912934.9560448,136934958.66898,274859.843933431
58.36,1735.2364432995,12224.6508206662,99.0266819563355,419.517953683315,1.32046535310039,-0.00175245694652016,0.0185253967533618,6087179.97838291,12817091.1934379,136935751.568845,272819.322928476
58.37,1736.22671011906,12228.846000203,99.0827196950665,419.637574273093,1.32044782853093,-0.00174573885603195,0.0184801677720079,6086796.2335011,12721117.7816681,136936544.625073,270776.048656011
58.38,1737.21753731601,12233.0423759457,99.1387617833214,419.757209558751,1.32043037114237,-0.00173906975212946,0.0184349072516188,6086412.48860082,12625015.5783636,136937337.837269,268730.039384029
58.39,1738.20892493385,12237.2399480413,99.1948082026818,419.876859547584,1.32041298044484,-0.00173244970299018,0.0183896157026144,6086028.74368221,12528785.4423436,136938131.205039,266681.313405757
58.4,1739.20087301587,12241.4387166368,99.2508589348621,419.996524246861,1.32039565594781,-0.0017258787763551,0.0183442936357499,6085644.99874536,12432428.233609,136938924.727992,264629.889039459
58.41,1740.19338160522,12245.6386818793,99.30691396171,420.116203663821,1.32037839716005,-0.00171935703952812,0.0182989415621102,6085261.25379041,12335944.8133349,136939718.405739,262575.784628283
58.42,1741.18645074484,12249.8398439159,99.3629732652065,420.235897805671,1.32036120358966,-0.00171288455937532,0.0182535599931064,6084877.50881747,12239336.0438628,136940512.237895,260519.018540083
58.43,1742.18008047749,12254.042202894,99.4190368274663,420.355606679591,1.32034407474406,-0.00170646140232439,0.0182081494404707,6084493.76382666,12142602.7886964,136941306.224084,258459.607540093
58.44,1743.17427084577,12258.2457589608,99.4751046307376,420.475330292729,1.32032701013004,-0.00170008763439256,0.0181627104162523,6084110.01881811,12045745.9124883,136942100.363934,256397.567923219
58.45,1744.16902189207,12262.4505122637,99.5311766574005,420.595068652205,1.3203100092537,-0.00169376332119475,0.0181172434328196,6083726.27379193,11948766.2810368,136942894.657048,254332.921966542
58.46,1745.16433365865,12266.6564629502,99.5872528899657,420.71482176511,1.32029307162048,-0.00168748852783798,0.0180717490028579,6083342.52874824,11851664.7612794,136943689.103049,252265.688135445
58.47,1746.16020618755,12270.8636111679,99.6433333110846,420.834589638501,1.32027619673521,-0.00168126331898833,0.0180262276393419,6082958.78368717,11754442.2212807,136944483.701563,250195.884919192
58.48,1747.15663952066,12275.0719570642,99.6994179035432,420.954372279408,1.32025938410202,-0.00167508775887026,0.0179806798555446,6082575.03860885,11657099.5302285,136945278.452219,248123.530830828
58.49,1748.15363369969,12279.281500787,99.7555066502625,421.07416969483,1.32024263322443,-0.00166896191126601,0.017935106165035,6082191.29351339,11559637.5584232,136946073.354648,246048.644406969
58.5,1749.15118876619,12283.492242484,99.8115995342986,421.193981891736,1.32022594360531,-0.00166288583951496,0.017889507081672,6081807.54840093,11462057.1772718,136946868.408484,243971.244207665
58.51,1750.14930476154,12287.7041823029,99.867696538843,421.313808877062,1.32020931474692,-0.00165685960651306,0.0178438831196011,6081423.80327158,11364359.2592801,136947663.613362,241891.348816238
58.52,1751.14798172693,12291.9173203917,99.9237976472227,421.433650657718,1.32019274615085,-0.00165088327471217,0.0177982347932482,6081040.05812548,11266544.6780446,136948458.968922,239808.976839104
58.53,1752.1472197034,12296.1316568982,99.9799028429004,421.55350724058,1.32017623731811,-0.00164495690611946,0.0177525626173176,6080656.31296274,11168614.3082455,136949254.474805,237724.146905634
58.54,1753.14701873183,12300.3471919707,100.036012109475,421.673378632497,1.32015978774905,-0.00163908056229683,0.0177068671067862,6080272.56778351,11070569.0256379,136950050.130655,235636.877667954
58.55,1754.14737885292,12304.563925757,100.092125430682,421.793264840284,1.32014339694342,-0.0016332543043603,0.0176611487768985,6079888.8225879,10972409.7070453,136950844.922982,233547.187800814
58.56,1755.14830010723,12308.7818584054,100.148242790283,421.913165870273,1.32012706440038,-0.00162747819286163,0.0176154081431632,6079505.07737321,10874137.2303515,136951628.572916,231455.096001413
58.57,1756.14978253513,12313.0009900641,100.204364170671,422.033081722529,1.32011078961845,-0.00162175228671294,0.0175696457214132,6079121.33211076,10775752.4744905,136952412.368267,229360.620989158
58.58,1757.15182617684,12317.2213208813,100.260489551376,422.15301238577,1.32009457209558,-0.00161607664569277,0.0175238620284044,6078737.58683233,10677256.3194183,136953196.30869,227263.781505151
58.59,1758.15443107235,12321.4428510052,100.316618916676,422.272957866667,1.32007841132913,-0.00161045132913143,0.0174780575803879,6078353.84153803,10578649.6461287,136953980.393848,225164.59470003
58.6,1759.15759726152,12325.6655805838,100.372752250981,422.392918171861,1.32006230681583,-0.00160487639593894,0.0174322328938612,6077970.096228,10479933.336644,136954764.623407,223063.077914328
58.61,1760.16132478403,12329.8895097655,100.428889538839,422.512893307964,1.32004625805188,-0.00159935190460146,0.0173863884855685,6077586.35090237,10381108.2740093,136955548.997014,220959.253099579
58.62,1761.16561367942,12334.1146386986,100.485030764376,422.632883279213,1.32003026453283,-0.00159387791250236,0.0173405248724983,6077202.60556128,10282175.3422842,136956333.514335,218853.139083862
58.63,1762.17046398706,12338.3409675314,100.54117591176,422.752888089398,1.3200143257537,-0.00158845447647394,0.0172946425718519,6076818.86020486,10183135.426524,136957118.175035,216744.754716332
58.64,1763.17587574618,12342.5684964123,100.597324965954,422.872907745034,1.31999844120894,-0.00158308165360175,0.017248742101053,6076435.11483324,10083989.4127697,136957902.978787,214634.118866998
58.65,1764.18184899584,12346.7972254898,100.653477912057,422.992942252608,1.3199826103924,-0.00157775950051975,0.0172028239777495,6076051.36944656,9984738.18805496,136958687.925262,212521.250426883
58.66,1765.18838377496,12351.0271549123,100.70963473531,423.112991618572,1.3199668327974,-0.00157248807340975,0.0171568887198079,6075667.62404495,9885382.64039406,136959473.014136,210406.168307755
58.67,1766.19548012231,12355.2582848285,100.765795421089,423.233055849349,1.31995110791666,-0.00156726742800084,0.0171109368453097,6075283.87862855,9785923.65877798,136960258.245087,208288.891442051
58.68,1767.20313807652,12359.490615387,100.821959954911,423.353134951332,1.31993543524238,-0.00156209761956885,0.0170649688725473,6074900.13319749,9686362.13316293,136961043.617797,206169.438782632
58.69,1768.21135767607,12363.7241467365,100.87812832243,423.47322893088,1.31991981426619,-0.00155697870293581,0.0170189853200187,6074516.38775192,9586698.95446651,136961829.131949,204047.829302699
58.7,1769.2201389593,12367.9588790258,100.934300509442,423.593337794324,1.31990424447916,-0.00155191073246943,0.016972986706423,6074132.64229198,9486935.01455699,136962614.787229,201924.081995564
58.71,1770.22948196439,12372.1948124037,100.99047650188,423.713461547962,1.31988872537183,-0.0015468937620825,0.016926973550657,6073748.89681779,9387071.20624606,136963400.583329,199798.215874499
58.72,1771.23938672941,12376.4319470192,101.046656285817,423.83360019806,1.31987325643421,-0.00154192784523242,0.0168809463718096,6073365.1513295,9287108.42328189,136964186.519939,197670.249972585
58.73,1772.24985329227,12380.6702830212,101.102839847468,423.953753750855,1.31985783715576,-0.00153701303492063,0.0168349056891572,6072981.40582725,9187047.56033997,136964972.596755,195540.203342519
58.74,1773.26088169074,12384.9098205587,101.159027173185,424.073922212551,1.31984246702541,-0.00153214938369212,0.0167888520221608,6072597.66031118,9086889.51301656,136965758.813475,193408.095056473
58.75,1774.27247196247,12389.1505597808,101.215218249461,424.194105589321,1.31982714553158,-0.00152733694363485,0.0167427858904596,6072213.91478143,8986635.17782034,136966545.169806,191273.94267102
58.76,1775.28462414497,12393.3925008367,101.271413062931,424.314303887307,1.31981187216214,-0.0015225757664065,0.0166967078138671,6071830.16923814,8886285.45216388,136967331.665454,189137.764415833
58.77,1776.2973382756,12397.6356438756,101.327611600367,424.434517112619,1.31979664640448,-0.0015178659032223,0.0166506183123736,6071446.42368146,8785841.23435569,136968118.300117,186999.581925993
58.78,1777.3106143916,12401.8799890467,101.383813848679,424.554745271338,1.31978146774544,-0.00151320740479457,0.0166045179061385,6071062.67811152,8685303.42359632,136968905.073504,184859.414350021
58.79,1778.32445253009,12406.1255364994,101.440019794924,424.674988369509,1.31976633567139,-0.00150860032137663,0.0165584071154723,6070678.93252847,8584672.91996386,136969686.585196,182717.280854989
58.8,1779.33885272804,12410.3722863831,101.496229425703,424.795246410655,1.31975124966818,-0.00150404470215712,0.0165122864608411,6070295.18691733,8483950.62441084,136970461.440146,180573.200626445
58.81,1780.35381502229,12414.6202388472,101.552442725393,424.915519388994,1.31973620922116,-0.00149954059571158,0.0164661564631918,6069911.44127432,8383137.43874355,136971236.429514,178427.192867993
58.82,1781.36933944955,12418.8693940411,101.608659678688,425.03580729962,1.3197212138152,-0.00149508805091728,0.0164200176436931,6069527.69561863,8282234.26561286,136972011.553021,176279.276801104
58.83,1782.38542604634,12423.1197521141,101.664880273202,425.156110148431,1.31970626293469,-0.00149068711619051,0.0163738705232321,6069143.9499504,8181242.00851651,136972786.81039,174129.471665136
58.84,1783.40207484907,12427.3713132156,101.721104496693,425.276427941292,1.31969135606353,-0.00148633783948607,0.0163277156228359,6068760.20426978,8080161.57179607,136973562.201348,171977.796717279
58.85,1784.41928589403,12431.624077495,101.777332337058,425.396760684038,1.31967649268514,-0.00148204026829683,0.0162815534636642,6068376.4585769,7978993.86062347,136974337.725626,169824.271232273
58.86,1785.43705921741,12435.8780451019,101.833563782338,425.517108382469,1.31966167228245,-0.00147779444965322,0.0162353845670067,6067992.71287192,7877739.78099802,136975113.382955,167668.914502342
58.87,1786.45539485523,12440.1332161857,101.889798820715,425.637471042358,1.31964689433796,-0.00147360043012276,0.0161892094542786,6067608.96715499,7776400.2397337,136975889.173071,165511.745836923
58.88,1787.47429284344,12444.3895908961,101.946037440515,425.757848669441,1.31963215833366,-0.00146945825580961,0.0161430286470141,6067225.22142625,7674976.14445576,136976665.095713,163352.784562595
58.89,1788.49375321784,12448.6471693828,102.002279630206,425.878241269425,1.3196174637511,-0.00146536797235407,0.0160968426668648,6066841.47568585,7573468.4035892,136977441.150624,161192.050022832
58.9,1789.51377601414,12452.9059517955,102.058525378398,425.998648847984,1.31960281007137,-0.00146132962493218,0.0160506520355932,6066457.72993394,7471877.92635188,136978217.337546,159029.561577858
58.91,1790.53436126793,12457.165938284,102.114774673845,426.11907141076,1.31958819677512,-0.00145734325825518,0.0160044572750677,6066073.98417068,7370205.62274726,136978993.656234,156865.337210474
58.92,1791.55550901467,12461.4271289981,102.171027505444,426.239508963363,1.31957362334254,-0.00145340891659389,0.0159582589072602,6065690.2383962,7268452.40355712,136979770.106438,154699.395879011
58.93,1792.57721928972,12465.6895240877,102.227283862233,426.359961511372,1.31955908925338,-0.00144952664376121,0.0159120574542457,6065306.49261066,7166619.18032964,136980546.687907,152531.75891274
58.94,1793.59949212834,12469.9531237028,102.283543733393,426.480429060332,1.31954459398694,-0.00144569648306983,0.0158658534381941,6064922.74681422,7064706.86537679,136981323.400397,150362.445737337
58.95,1794.62232756568,12474.2179279934,102.33980710825,426.600911615758,1.31953013702211,-0.00144191847736587,0.0158196473813568,6064539.00100702,6962716.37176242,136982100.243669,148191.475794356
58.96,1795.64572563676,12478.4839371096,102.396073976277,426.721409183129,1.31951571783733,-0.00143819266902849,0.0157734398060696,6064155.25518921,6860648.61329612,136982877.217487,146018.86854109
58.97,1796.66968637652,12482.7511512014,102.452344327088,426.841921767895,1.31950133591064,-0.00143451909996943,0.0157272312347476,6063771.50936095,6758504.50452327,136983654.321615,143844.643450369
58.98,1797.69420981979,12487.0195704191,102.508618150442,426.962449375472,1.31948699071964,-0.00143089781163259,0.0156810221898815,6063387.76352239,6656284.96071855,136984431.555825,141668.820010414
58.99,1798.7192960013,12491.2891949129,102.564895436244,427.082992011244,1.31947268174153,-0.00142732884499359,0.0156348131940325,6063004.01767369,6553990.89787671,136985208.919887,139491.417724641
59,1799.74494495566,12495.560024833,102.621176174542,427.203549680563,1.31945840845308,-0.00142381224055938,0.0155886047698268,6062620.27181499,6451623.23270612,136985986.413579,137312.45611153
59.01,1800.7711567174,12499.8320603298,102.677460355527,427.324122388747,1.31944417033067,-0.00142034803836778,0.0155423974399538,6062236.52594645,6349182.88261834,136986764.036678,135131.954704396
59.02,1801.79793132096,12504.1053015537,102.733747969538,427.444710141084,1.31942996685029,-0.00141693627798712,0.0154961917271585,6061852.78006823,6246670.7657213,136987541.788968,132949.933051246
59.03,1802.82526880065,12508.3797486551,102.790039007057,427.565312942826,1.31941579748751,-0.0014135769985158,0.0154499881542391,6061469.03418048,6144087.80081275,136988308.062557,130766.41071464
59.04,1803.85316919073,12512.6554017845,102.846333457385,427.685930793682,1.31940166171752,-0.00141027023733425,0.0154037872440396,6061085.28825083,6041434.90736841,136989073.986655,128581.407271422
59.05,1804.8816325253,12516.9322610924,102.902631306474,427.806563680051,1.31938755901515,-0.00140701603255311,0.0153575895201028,6060701.54231064,5938713.00551628,136989840.035898,126394.942312223
59.06,1805.91065883836,12521.2103267292,102.958932545039,427.927211606309,1.31937348885482,-0.00140381442186306,0.0153113955053632,6060317.79636137,5835923.01604662,136990606.210081,124207.035441623
59.07,1806.94024816381,12525.4895988453,103.015237164137,428.047874577555,1.31935945071061,-0.0014006654424833,0.0152652057227616,6059934.05040318,5733065.86040467,136991372.509005,122017.70508867
59.08,1807.97040053546,12529.7700775911,103.07154515497,428.168552598858,1.31934544405618,-0.00139756913118241,0.0152190206952691,6059550.30443624,5630142.46068489,136992138.93247,119826.970776591
59.09,1809.00111598701,12534.0517631171,103.127856508885,428.289245675254,1.31933146836487,-0.00139452552425864,0.0151728409458864,6059166.5584607,5527153.73962065,136992905.480276,117634.853540946
59.1,1810.03239455209,12538.3346555738,103.184171217372,428.409953811746,1.31931752310963,-0.00139153465751286,0.0151266669976353,6058782.81247672,5424100.62057806,136993672.15223,115441.373040704
59.11,1811.06423626427,12542.6187551119,103.240489272072,428.530677013303,1.31930360776305,-0.0013885965662729,0.0150804993735487,6058399.06648446,5320984.02754566,136994438.948144,113246.548947949
59.12,1812.09664115699,12546.9040618821,103.296810664772,428.651415284862,1.31928972179739,-0.00138571128539327,0.0150343385966711,6058015.32048407,5217804.88512674,136995205.86783,111050.400947721
59.13,1813.12960926364,12551.1905760349,103.353135387404,428.772168631328,1.31927586468454,-0.00138287884925469,0.0149881851900537,6057631.57447571,5114564.11853245,136995972.911105,108852.948737861
59.14,1814.16314061751,12555.4782977212,103.409463432046,428.892937057571,1.31926203589604,-0.00138009929176382,0.0149420396767501,6057247.82845955,5011262.65357225,136996740.07779,106654.212028815
59.15,1815.19723525183,12559.7672270918,103.465794790926,429.013720568429,1.31924823490313,-0.00137737264635286,0.0148959025798121,6056864.08243574,4907901.41664543,136997507.367707,104454.21054345
59.16,1816.23189319974,12564.0573642975,103.522129456415,429.134519168707,1.31923446117666,-0.00137469894597919,0.0148497744222844,6056480.33640445,4804481.3347339,136998274.780683,102252.9640169
59.17,1817.2671144943,12568.3487094892,103.578467421033,429.255332863178,1.3192207141872,-0.00137207822312502,0.0148036557272009,6056096.59036583,4701003.33539485,136999042.316548,100050.492196413
59.18,1818.30289916851,12572.6412628178,103.634808677446,429.376161656581,1.31920699340497,-0.0013695105097971,0.0147575470175789,6055712.84432005,4597468.34674967,136999809.975136,97846.8148411117
59.19,1819.33924725529,12576.9350244344,103.691153218468,429.49700555362,1.31919329829987,-0.0013669958375263,0.014711448816416,6055329.09826726,4493877.29747784,137000577.756282,95641.9517218631
59.2,1820.37615878747,12581.2299944899,103.74750103706,429.61786455897,1.3191796283415,-0.00136453423736731,0.014665361646685,6054945.35220763,4390231.11680961,137001345.659827,93435.922621126
59.21,1821.41363379784,12585.5261731355,103.803852126331,429.738738677271,1.31916598299912,-0.00136212573989834,0.0146192860313283,6054561.60614132,4286530.73451492,137002113.685613,91228.7473327123
59.22,1822.45167231911,12589.8235605223,103.860206479536,429.859627913127,1.31915236174172,-0.00135977037522072,0.0145732224932555,6054177.86006849,4182777.08089767,137002881.833487,89020.4456616657
59.23,1823.4902743839,12594.1221568014,103.916564090079,429.980532271115,1.31913876403797,-0.00135746817295865,0.0145271715553368,6053794.11398931,4078971.08678685,137003650.103301,86811.0365033242
59.24,1824.5294400248,12598.4219621241,103.972924951511,430.101451755772,1.31912518935624,-0.00135521916227533,0.0144811337403994,6053410.36790393,3975113.68352591,137004418.494906,84600.53977993
59.25,1825.56916927432,12602.7229766417,104.029289057531,430.222386371608,1.31911163716462,-0.00135302337185448,0.0144351095712261,6053026.62181252,3871205.80296996,137005187.008158,82388.9762470904
59.26,1826.60946216489,12607.0252005054,104.085656401985,430.343336123095,1.3190981069309,-0.00135088082988523,0.0143890995705476,6052642.87571525,3767248.37747249,137005948.064205,80176.3657530048
59.27,1827.65031872891,12611.3286338666,104.142026977974,430.464301010976,1.3190845981226,-0.00134879156329946,0.0143431042610334,6052259.12959105,3663242.33987913,137006704.846191,77962.7281562057
59.28,1828.69173899869,12615.6332768767,104.198400776002,430.585281025375,1.31907111020697,-0.0013467555988816,0.0142971241656866,6051875.383449,3559188.62350628,137007461.746046,75748.0833251208
59.29,1829.73372300645,12619.939129687,104.254777788548,430.706276163615,1.31905764265098,-0.00134477296338938,0.0142511598072657,6051491.63730156,3455088.16213724,137008218.763641,73532.4511379813
59.3,1830.77627078434,12624.2461924486,104.311158010045,430.827286430014,1.31904419492135,-0.00134284368310128,0.0142052117082228,6051107.8911489,3350941.89002184,137008975.898849,71315.851482808
59.31,1831.81938236444,12628.5544653129,104.367541435077,430.948311828857,1.31903076648452,-0.00134096778381621,0.0141592803909352,6050724.14499119,3246750.74186992,137009733.151545,69098.3042572779
59.32,1832.86305777879,12632.8639484312,104.423928058375,431.069352364392,1.31901735680668,-0.0013391452908532,0.0141133663777002,6050340.3988286,3142515.65284214,137010490.521609,66879.8293685275
59.33,1833.90729705937,12637.1746419549,104.48031787482,431.190408040839,1.31900396535377,-0.00133737622905117,0.014067470190732,6049956.65266128,3038237.55853966,137011248.008923,64660.4467329334
59.34,1834.95210023812,12641.4865460353,104.536710879441,431.31147886238,1.31899059159148,-0.00133566062276862,0.0140215923521549,6049572.90648939,2933917.39499911,137012005.613375,62440.1762760057
59.35,1835.99746734692,12645.7996608239,104.593107067417,431.432564833167,1.31897723498525,-0.00133399849588337,0.0139757333840005,6049189.16031312,2829556.09868155,137012763.334853,60219.0379321521
59.36,1837.04339841759,12650.1139864722,104.649506434076,431.553665957314,1.31896389500029,-0.00133238987179228,0.0139298938082024,6048805.41413263,2725154.60646743,137013521.17325,57997.0516445712
59.37,1838.08989348193,12654.4295231318,104.705908974895,431.674782238907,1.31895057110157,-0.00133083477341099,0.0138840741465918,6048421.66794807,2620713.85564359,137014279.128464,55774.2373649756
59.38,1839.13695257168,12658.7462709542,104.762314685501,431.795913681994,1.31893726275384,-0.00132933322317367,0.0138382749208927,6048037.92175962,2516234.78390098,137015037.200393,53550.6150535433
59.39,1840.18457571854,12663.064230091,104.818723561669,431.917060290591,1.31892396942161,-0.00132788524303277,0.0137924966527185,6047654.17556744,2411718.32931893,137015795.388942,51326.2040901876
59.4,1841.23276295415,12667.3834006939,104.875135599326,432.038222068681,1.31891069056918,-0.00132649085446935,0.0137467398635653,6047270.42937171,2307165.43036363,137016553.694018,49101.024627563
59.41,1842.28151431015,12671.7037829146,104.931550794547,432.159399020212,1.31889742566063,-0.0013251500784791,0.0137010050748116,6046886.68317258,2202577.02587778,137017312.115529,46875.0971551419
59.42,1843.33082981809,12676.0253769048,104.987969143556,432.2805911491,1.31888417415985,-0.00132386293556612,0.0136552928077098,6046502.93697022,2097954.05506988,137018070.653389,44648.4416649033
59.43,1844.38070950953,12680.3481828163,105.044390642729,432.401798459226,1.31887093553049,-0.00132262944575178,0.013609603583381,6046119.19076481,1993297.45750846,137018829.307516,42421.0781563515
59.44,1845.43115341595,12684.6722008009,105.100815288591,432.523020954439,1.31885770923604,-0.00132144962857451,0.0135639379228116,6045735.44455652,1888608.17311215,137019588.077829,40193.0266363047
59.45,1846.48216156884,12688.9974310104,105.157243077819,432.64425863855,1.31884449473975,-0.00132032350308958,0.0135182963468492,6045351.6983455,1783887.14214392,137020346.964253,37964.307118772
59.46,1847.53373399962,12693.3238735968,105.213674007238,432.765511515342,1.31883129150472,-0.00131925108786883,0.0134726793761979,6044967.95213192,1679135.30519805,137021105.966715,35734.9396246768
59.47,1848.58587073969,12697.651528712,105.270108073825,432.88677958856,1.31881809899384,-0.00131823240100051,0.013427087531414,6044584.20591597,1574353.60319671,137021865.085146,33504.9441817829
59.48,1849.63857182043,12701.9803965079,105.326545274707,433.008062861916,1.31880491666983,-0.001317267460089,0.0133815213329012,6044200.45969779,1469542.97737957,137022624.31948,31274.3408244747
59.49,1850.69183727318,12706.3104771365,105.382985607162,433.12936133909,1.31879174399523,-0.00131635628225466,0.0133359813009055,6043816.71347757,1364704.36929428,137023378.243964,29043.149593553
59.5,1851.74566712925,12710.6417707499,105.439429067956,433.250675021008,1.31877858043241,-0.00131549888360315,0.0132904679555115,6043432.96724028,1259838.72078878,137024125.846802,26811.3905360704
59.51,1852.80006141993,12714.9742775001,105.495875651642,433.37200389935,1.31876542544357,-0.00131469527966063,0.0132449818168967,6043049.22098325,1154946.9739971,137024873.562044,24579.0837050335
59.52,1853.85502017644,12719.3079975391,105.552325353288,433.493347967361,1.31875227849077,-0.00131394548609908,0.0131995234051083,6042665.47472467,1050030.07132258,137025621.389637,22346.249159044
59.53,1854.91054342998,12723.6429310187,105.608778170768,433.614707228563,1.31873913903591,-0.00131324951810564,0.0131540932396994,6042281.72846471,945088.955447004,137026369.329533,20112.90696249
59.54,1855.96663121168,12727.979078091,105.665234102107,433.736081686442,1.31872600654073,-0.00131260739038244,0.0131086918400432,6041897.98220354,840124.569318734,137027117.381685,17879.0771852959
