time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,alpha_effective,control_force_y,g_load_1_sec_window,atmospheric_pressure,speed_of_sound,ug,drag,fuel_percentage_consumed,control_force_parallel,vg,control_force_perpendicular,mach_number_max,CD,d_thrust_cg,d_cp_cg,inertia,air_density,aero_force_x,x_cog,control_force_x,mach_number,lift,gravity_force_y,mass_flow,CL,aero_force_y,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_y_component,moment_dict_aero_moment_z,moment_dict_moments_z,moment_dict_theta_dot_dot,moment_dict_M_wind_z,moment_dict_control_moment_z
305.64999999998065,31057.434906707425,20599.695217368302,-40.056176941988696,-874.93770254359,1.524980240578517,0.00029709738380314917,4.666639178457837,-3.1416589378793196,1519978.224361252,1175696.8553109227,0.9410314559936523,0.8820628523826599,0.155380892893161,30895.764299934202,353.1091846213936,6.095358652835614e-05,43204519.49902247,1.9223813626955057,5016.743107437056,295.44712052549437,0.0,681401.0048967457,0.7237217093217702,43249919.52344161,0.0,0.0,4.302260735708323,0.20513616000163992,7.952484189101108,-32.9147524588618,23626232.72244755,0.08046191694019977,30421.55764663682,4.852484189101109,1981169.7662651176,2.966125484577768,751.0002995011973,-14809866.533279195,12037.310546875,0.0002260890672198257,680721.9860604599,1.3034198349109076,2.946275673457549e-07,-0.000493569240713184,0.0,-9.743472831331395,0.0,-2.2596462332865773e-05,0.020502324900473212,0.0,28.42443319684959,1.323172336130622,19.123095048149583,26086.064809241285,26086.064809241285,0.001104114444130427,0.0,0.0
305.74999999998056,31053.437556897512,20512.32123333881,-39.92369395344244,-873.0207975469878,1.525037765448017,0.0003058555802872702,4.666690300136919,-3.1416525346889017,1518773.2542684786,1174491.8852181493,0.942000150680542,0.884000301361084,0.15684260113898124,31196.24494700033,353.03860583594115,5.4585221739955614e-05,43247944.604573965,1.9293576367313485,5085.76414945141,295.3880410472101,0.0,688716.755828875,0.7240047213331687,43293276.565918885,0.0,0.0,4.272967113171298,0.20534149639360566,7.952907917596269,-32.914328730366634,23624466.107972667,0.08160155493063907,40006.291134803396,4.852907917596268,1980677.483297793,2.960220301986016,-8543.818458606947,-14798530.753285564,12049.701171875,-0.0025473468626361906,687606.9104240744,1.304129815119632,2.982641981443946e-07,0.005619600333811252,0.0,-9.743739371031602,0.0,0.0002569872384462486,0.020715727752129747,0.0,28.475576905918363,1.3302071614659696,19.178839217306997,-279976.67567022383,-279976.67567022383,-0.01185113239768575,0.0,0.0
305.84999999998047,31049.453462988327,20425.139287284237,-39.7912443199258,-871.0983240395784,1.525094096611828,0.0006200470030628371,4.666741317440701,-3.1416472208288733,1517567.0664938204,1173285.697443491,0.942952036857605,0.8859040141105652,0.15830109671807271,31498.158696253,352.9681661800451,5.718939197052464e-05,43290566.51414869,1.9360858406175663,5155.6101733198075,295.3290778588919,0.0,696114.6663926935,0.7242880206704095,43335846.99094594,0.0,0.0,4.243924237908932,0.20555782432625086,7.953332479982034,-32.91390416798087,23622695.98255987,0.0827552755283299,36063.45272902258,4.8533324799820345,1980526.5226061475,2.9542927410656086,-4293.998778387356,-14787181.594495906,12061.876953125,-0.0012679880042161806,695193.1347257259,1.3050668839183144,3.0194814702042925e-07,0.0028265807341468587,0.0,-9.744005336555002,0.0,0.00012911649750496396,0.02093151214640456,0.0,28.526295456692406,1.3285668848362162,19.234629085222707,-140021.94920725556,-140021.94920725556,-0.00592743306312839,0.0,0.0
305.9499999999804,31045.482638627414,20338.14993291327,-39.65860623001977,-869.1703296875593,1.525142484052358,0.0007506230480115473,4.666792487819774,-3.141650003767416,1516359.6823690645,1172078.3133187352,0.9438873529434204,0.887774646282196,0.15975637036725987,31801.48549287248,352.8978661971969,6.340478209221345e-05,43332400.05582394,1.9425740498343003,5226.288480015079,295.2702314160018,0.0,703599.5209986747,0.7245716023219955,43377634.78614268,0.0,0.0,4.215129959790651,0.20578633060358706,7.953757870199777,-32.913478777763125,23620922.37071638,0.08392320962644373,26461.525526255078,4.853757870199777,1980481.0127857625,2.9483429181780374,5623.811890847467,-14775819.263205267,12073.83984375,0.001644832860857648,703124.2428451543,1.306076016009331,3.056817164938826e-07,-0.0037049038586519888,0.0,-9.744270726138314,0.0,-0.00016904778986551292,0.021149701711899924,0.0,28.57659733350608,1.3232632995307732,19.290239264882224,186567.53505075676,186567.53505075676,0.007898401769528295,0.0,0.0
306.0499999999803,31041.52509165171,20251.35372063363,-39.52571203234433,-867.2368535932272,1.5251883217163238,0.0005461814321658226,4.666843893169594,-3.1416555714532706,1515151.1226766817,1170869.7536263524,0.9448063373565674,0.8896126747131348,0.16120841287859014,32106.204518900617,352.8277064285087,6.386840530847593e-05,43373479.37292854,1.9488302175548995,5297.806386341122,295.211502171868,0.0,711077.9163438573,0.7248554613624634,43418655.938539505,0.0,0.0,4.186582146209467,0.20599971448102422,7.954184082294272,-32.91305256566863,23619145.29651638,0.08510548849644371,25626.744723469103,4.854184082294273,1980144.0845086838,2.942370940032812,6764.207984904955,-14764443.960407246,12085.5966796875,0.00195959525890671,710648.1742581647,1.306895434305286,3.094244950917538e-07,-0.0044597488740341085,0.0,-9.744535538028858,0.0,-0.00020326021547779642,0.021367446243536252,0.0,28.62650380135316,1.3235451588861473,19.345195326755366,224125.49237830914,224125.49237830914,0.009489144910394607,0.0,0.0
306.1499999999802,31037.58082853464,20164.751197237903,-39.39271000017156,-865.297925409069,1.5252394096743005,0.00032475199409480785,4.666895366599757,-3.1416559569254563,1513941.4079244845,1169660.0388741551,0.9457093477249146,0.8914186358451843,0.16265721510458964,32412.29456959281,352.7576874124544,5.855674891552809e-05,43413820.12573636,1.954861988460489,5370.1712242419235,295.15289057745247,0.0,718572.3513986643,0.7251395929738932,43458926.434823975,0.0,0.0,4.158278681859525,0.20620496628522292,7.9546111104465655,-32.912625537516334,23617364.783464048,0.08630224377644503,33865.008802102595,4.854611110446566,1979522.4064532493,2.93637692135045,-1177.815185929587,-14753055.88447112,12097.1474609375,-0.00033799149136770623,717774.8760036472,1.307529073510874,3.13186324232437e-07,0.0007771744310882686,0.0,-9.744799770485573,0.0,3.538088568620536e-05,0.02158549705065859,0.0,28.67602398513817,1.3296322339799516,19.399512350795852,-37380.11697424292,-37380.11697424292,-0.0015827386889673233,0.0,0.0
306.2499999999801,31033.649858826993,20078.34289791658,-39.259738025949595,-863.3536996773381,1.525295544379954,0.0003679662662719515,4.6669467582785975,-3.141651213898643,1512730.6111715548,1168449.2421212255,0.9465551376342773,0.8931103348731995,0.16410276809187987,32719.740932255558,352.68780967840456,5.4773820711950805e-05,43451509.92073988,1.9607221620977513,5443.3903437750205,295.09439707821474,0.0,726117.5513645906,0.7254239830681705,43496546.265895054,0.0,0.0,4.130217467129339,0.20641225252583217,7.955038934860427,-32.91219771310248,23615580.913342487,0.08751360752018636,39834.78330224055,4.855038934860427,1978843.7707390059,2.9303612915122073,-6847.396697520302,-14741655.745954698,12107.966796875,-0.001946498295788246,725056.3945518347,1.3081270096110922,3.1698242347326984e-07,0.004521841457876991,0.0,-9.74506342179314,0.0,0.00020562408095022396,0.021804966289632542,0.0,28.72389148461025,1.3341930678057714,19.452288687253876,-224053.882009449,-224053.882009449,-0.009487544804915706,0.0,0.0
306.34999999998,31029.732193890737,19992.12933900168,-39.126764533596806,-861.4043830005351,1.525350593172175,0.0005845502214250397,4.6669981160504985,-3.1416475228783236,1511518.8224447481,1167237.4533944188,0.94733065366745,0.8946613073348999,0.16554506320257187,33020.998038443504,352.67550038385144,5.654132534527179e-05,43485944.73684146,1.9664257581831002,5517.463976368001,295.0694935090715,0.0,733607.6365312927,0.7257086114989327,43530918.42858637,0.0,0.0,4.102399070962119,0.20663888189590268,7.955467526534482,-32.91176912142842,23613793.80632133,0.08871946609037995,36968.52972565992,4.855467526534482,1978249.119957093,2.923992972641613,-3675.18155469752,-14730244.420942247,12117.88671875,-0.0010352065183208414,732684.788395673,1.308782325818113,3.2076662550174607e-07,0.0024289450490018382,0.0,-9.745326490289667,0.0,0.00011032769611213219,0.022022650904228763,0.0,28.769701105346996,1.3329730330519416,19.50324659804871,-119591.57447084962,-119591.57447084962,-0.0050644794924412095,0.0,0.0
306.4499999999799,31025.8278434044,19906.111026758485,-38.99366476534251,-859.4500183007158,1.5254009379245392,0.0006985175725005176,4.66704958771805,-3.1416486497935106,1510306.05755217,1166024.6885018407,0.9480937719345093,0.8961874842643738,0.1669840919671865,33317.69550838105,352.67550038385144,6.063380677900909e-05,43519785.36785581,1.9719760844771348,5592.381696966123,295.0694935090715,0.0,741052.8040312678,0.7259934701861266,43564699.978899695,0.0,0.0,4.074827753722881,0.20687718363482932,7.95589687454928,-32.91133977341362,23612003.507178143,0.08992412464377371,30249.45345713316,4.85589687454928,1977717.3173400336,2.9173602051944565,3350.8604335045798,-14718822.062384026,12127.6484375,0.0009354482777283457,740442.7440348066,1.309481152810458,3.245433332787044e-07,-0.0022163831568820743,0.0,-9.745588974356345,0.0,-0.00010055838032546532,0.022238786481205763,0.0,28.815209440655057,1.3292430007462692,19.55399869053674,111760.10643342038,111760.10643342038,0.004733190319891527,0.0,0.0
306.54999999997983,31021.936814075063,19820.288464564757,-38.86039048531355,-857.4906349950933,1.5254489498810435,0.0006017790424131906,4.667101232657338,-3.141652282776294,1509092.3323324434,1164810.9632821141,0.9488445520401001,0.897689163684845,0.16841984596455084,33615.29957730774,352.67550038385144,6.188036363852234e-05,43553045.45490808,1.9774483957810634,5668.144969967793,295.0694935090715,0.0,748517.9002546181,0.7262785554159386,43597894.531354874,0.0,0.0,4.047503040232841,0.20711120705565245,7.956326974531404,-32.9109096734315,23610210.033394575,0.0911423794722162,28056.82335648077,4.856326974531404,1977027.8626902786,2.9107104046734467,5845.8434863169705,-14707388.8235703,12137.251953125,0.0016175160277365208,748014.729501226,1.310077468642755,3.283409487102079e-07,-0.003869776243259611,0.0,-9.7458508723841,0.0,-0.0001753733624212929,0.0224552883270712,0.0,28.860424588860493,1.3284022218366787,19.604344253148543,193916.41251355121,193916.41251355121,0.008213243856758302,0.0,0.0
306.64999999997974,31018.059111479124,19734.662153249956,-38.7270063016401,-855.5262555638805,1.5254990240188586,0.00043071165914311527,4.667152978791124,-3.1416539547722655,1507877.6621969454,1163596.293146616,0.9495832920074463,0.8991666436195374,0.1698523168161234,33913.7820061991,352.67550038385144,5.918589422559961e-05,43585746.895246714,1.9828553572460668,5744.760163965386,295.0694935090715,0.0,755996.2808984452,0.726563863539081,43630522.0664517,0.0,0.0,4.020422614782574,0.2073393964026086,7.956757822185638,-32.91047882577726,23608413.40212461,0.09237433298110921,32330.41485650393,4.856757822185639,1976138.5008697798,2.904043657792161,1867.813421190324,-14695944.853667527,12146.701171875,0.0005122661541165918,755306.963912331,1.3105429905968555,3.321566446254403e-07,-0.0012374363944841222,0.0,-9.746112182772077,0.0,-5.601488760327975e-05,0.022671989730128937,0.0,28.905360154843873,1.331715806397494,19.654234436588823,62943.19080159619,62943.19080159619,0.0026661338790319425,0.0,0.0
306.74999999997965,31014.19474235566,19649.23259106318,-38.593599077671726,-853.5569010117842,1.5255526263720878,0.0003691057027647434,4.66720472727792,-3.141652100905832,1506662.0622213595,1162380.6931710301,0.950310230255127,0.9006205201148987,0.1712814961865304,34213.11398495801,352.67550038385144,5.5674182821263685e-05,43617883.47437237,1.9881983220583883,5822.233639306261,295.0694935090715,0.0,763502.9252464031,0.7268493909994699,43662582.56420419,0.0,0.0,3.9935841841575357,0.20756613384936656,7.957189413338726,-32.91004723462418,23606613.630012095,0.09362008744327667,38045.00738964572,4.857189413338726,1975185.406999021,2.8973600497254663,-3552.1470245217206,-14684490.298609497,12155.9990234375,-0.0009656877535951236,762562.7266140277,1.3109677720874517,3.3599709089146726e-07,0.002355220635722833,0.0,-9.746372903927307,0.0,0.00010649136671122867,0.022889387583403382,0.0,28.950011132598632,1.3359494937955976,19.70382525167448,-115502.40559152026,-115502.40559152026,-0.0048927985776272935,0.0,0.0
306.84999999997956,31010.343714934967,19564.00027368374,-38.46018961790448,-851.5825950128436,1.5256076060536585,0.00045748237348569424,4.6672564559114225,-3.1416488498577637,1505445.5472372286,1161164.1781868993,0.9510254859924316,0.9020509719848633,0.1727073757833889,34513.26616293146,352.67550038385144,5.458977700056877e-05,43649464.90238474,1.9934786276256538,5900.57174680652,295.0694935090715,0.0,771054.1362043268,0.7271351342912082,43694092.004159145,0.0,0.0,3.96698547746443,0.20779601070646164,7.957621743874865,-32.90961490408804,23604810.733459778,0.09487974497828225,39772.87817671626,4.857621743874865,1974307.4237328088,2.8906596654994883,-4980.0985755828415,-14673025.301988583,12165.150390625,-0.0013421166794140849,770043.7653154287,1.3114439292447533,3.398695849012956e-07,0.0033046876738628767,0.0,-9.746633034264375,0.0,0.00014925024925245464,0.023107980749590664,0.0,28.994383079806237,1.3375930501755655,19.753296054857934,-162507.90530267014,-162507.90530267014,-0.006884524817321051,0.0,0.0
306.94999999997947,31006.5060368158,19478.96567688806,-38.3267437814073,-849.6036434953603,1.5256610947538143,0.0005906507116371019,4.66730822176921,-3.1416471270153963,1504228.2492635958,1159946.8802132665,0.9516376256942749,0.903275191783905,0.17412994764727796,34814.22581649187,352.67550038385144,5.6241273973078876e-05,43676290.985356696,1.9986690993188057,5979.780836240991,295.0694935090715,0.0,778651.6277634971,0.7274210692816782,43720846.3768459,0.0,0.0,3.9406242427285325,0.2080294634765198,7.958054778406863,-32.90918186955604,23603004.859280843,0.09615340768894617,36874.01404158864,4.858054778406863,1973325.5357920302,2.8839432987238176,-1775.3901318359974,-14661551.14969637,12172.98046875,-0.000474324387721603,777780.0566466876,1.3118524643837024,3.4377497768140234e-07,0.0011790673376190402,0.0,-9.746892572236975,0.0,5.318928667023557e-05,0.023327788018359972,0.0,29.035680593512783,1.3360957315620807,19.799872859430863,-56985.46592220271,-56985.46592220271,-0.0024143309829382036,0.0,0.0
307.0499999999794,31002.681711505345,19394.12920765131,-38.19324750687141,-847.620968684231,1.5257122044502966,0.0006473863034105502,4.667360091443241,-3.1416478869929443,1503010.5578878634,1158729.188837534,0.9519451856613159,0.9038904309272766,0.1755492049697754,35116.02473970295,352.67550038385144,5.848571296329652e-05,43689123.35210959,2.0036795578151017,6059.867294283836,295.0694935090715,0.0,786284.7567640827,0.727707119593941,43733593.70247082,0.0,0.0,3.914498234354001,0.20826337649363086,7.958488402174424,-32.90874824578848,23601196.48531901,0.0974411782714209,32898.143852542904,4.858488402174425,1971729.9148077145,2.8772135463003536,2508.1236009707764,-14650071.638574462,12176.9130859375,0.0006643271223408242,785600.2301009131,1.3118536689313272,3.4770853961164765e-07,-0.001667041712163015,0.0,-9.747151516461587,0.0,-7.511581127559461e-05,0.023548447682206545,0.0,29.067742154456074,1.3334717503546383,19.837282985240677,84052.56368124529,84052.56368124529,0.003561368752365148,0.0,0.0
307.1499999999793,30998.870739873746,19309.491238491715,-38.059686649030255,-845.6345714088151,1.5257622394596415,0.0005963024157785806,4.667412083085996,-3.1416498436263547,1501792.4765585177,1157511.1075081883,0.9522500038146973,0.9045000076293945,0.1769651415189008,35418.6523812609,352.67550038385144,5.9181845539768574e-05,43701823.94319931,2.0085136923043785,6140.837550466576,295.0694935090715,0.0,793941.6595809844,0.7279932617047886,43746205.97304245,0.0,0.0,3.8886052121822345,0.2084946680049763,7.958922580211494,-32.908314067751405,23599385.756677393,0.09874316011099475,31524.67117921132,4.858922580211495,1970056.109217997,2.8704711885929934,4186.803580495435,-14638586.802285666,12180.8125,0.001099484089269409,793326.593055768,1.3118031552085974,3.516651421071923e-07,-0.0027850515784094464,0.0,-9.747409865730054,0.0,-0.00012534751293228114,0.023769591892349572,0.0,29.09977551848287,1.3325243206999196,19.874612299669558,139326.90766195665,139326.90766195665,0.005903836188725141,0.0,0.0
