episode,reward,steps,updates
1,4.136564833444422,125,0
2,3.7955194507258554,122,0
3,5.137886825179283,129,120
4,5.702791951250126,133,133
5,5.600360592289529,134,134
6,4.926364769033744,129,129
7,4.8853383114394635,129,129
8,5.281177656115404,129,129
9,5.07005126537943,132,132
10,7.019383381632349,144,144
11,5.985451193550381,139,139
12,5.372741665585336,130,130
13,5.804557006763571,137,137
14,6.664737929166959,138,138
15,5.306920766154742,133,133
16,5.466915875897106,136,136
17,6.377872976674021,142,142
18,5.714696143547552,139,139
19,5.761883022984419,142,142
20,4.57206350584064,134,134
21,4.654435383433308,132,132
22,4.661104315152208,130,130
23,4.682292813917967,131,131
24,3.0666328426367704,124,124
25,5.059533579230671,132,132
26,4.649389789869233,131,131
27,6.370715379261704,141,141
28,4.693119471263622,130,130
29,5.135661976372771,133,133
30,6.277331481088502,137,137
31,5.939766645036487,138,138
32,5.813210082808828,140,140
33,5.269520028844154,134,134
34,6.443007474527782,139,139
35,6.363878257665284,140,140
36,6.9771563470239535,141,141
37,7.768347709096636,145,145
38,7.109582216796731,141,141
39,7.3086623167798255,147,147
40,6.5439685107013,140,140
41,6.481257621877236,138,138
42,7.097220386737156,142,142
43,6.74240248157308,142,142
44,6.663220778055074,142,142
45,6.756906823116625,140,140
46,5.880922048079077,136,136
47,6.986098585027423,140,140
48,6.922007057700344,142,142
49,6.422292404104569,143,143
50,6.6413485591524735,138,138
51,5.9426813672801835,139,139
52,5.8552025616657035,132,132
53,5.890209795537169,136,136
54,6.601103306880027,138,138
55,6.716950749742358,142,142
56,6.623460437596823,141,141
57,6.838456037278988,139,139
58,5.9087315340129605,140,140
59,5.874943516348883,133,133
60,6.2775091698323315,142,142
61,7.673063585951162,145,145
62,6.2587528863803605,139,139
63,7.517463171868933,143,143
64,6.603920714628567,140,140
65,7.898964001637122,146,146
66,5.817291387358395,135,135
67,6.342433798435022,138,138
68,6.749254634124019,140,140
69,6.636469417535199,138,138
70,6.8768448296815246,140,140
71,7.282612988862754,144,144
72,7.1991806918205565,141,141
73,6.737868353935405,140,140
74,6.967439772657143,142,142
75,7.6167860009401975,145,145
76,6.641040637600001,142,142
77,6.156338734453113,140,140
78,7.018570069105978,146,146
79,6.2583611864559145,140,140
80,6.693834374827765,141,141
81,7.284729333121985,142,142
82,8.60500461614592,155,155
83,7.982245226172286,150,150
84,8.518473119096237,150,150
85,7.51406864487835,149,149
86,8.494132973611109,149,149
87,7.024819270220128,142,142
88,7.644495779196667,145,145
89,6.542833758788461,141,141
90,7.465513456737163,145,145
91,7.38676851384434,142,142
92,5.825033395772884,137,137
93,6.626478050449822,140,140
94,5.620572216865313,136,136
95,5.587022734866038,134,134
96,3.3128441868640888,123,123
97,3.9908260383034744,123,123
98,6.214036915484913,136,136
99,4.747863605364213,131,131
100,7.457480913199017,144,144
101,3.94808527262105,128,128
102,5.304272881695923,131,131
103,4.369339070340031,125,125
