inertia,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component_wind,mach_number,mach_number_max,CL,CD,drag,lift,moment_dict_control_moment_z,moment_dict_aero_moment_z,moment_dict_moments_z,moment_dict_theta_dot_dot,moment_dict_M_wind_z,d_cp_cg,d_thrust_cg,x_cog,dynamic_pressure,mass_flow,fuel_percentage_consumed,control_force_parallel,control_force_perpendicular,control_force_x,control_force_y,aero_force_x,aero_force_y,gravity_force_y,atmospheric_pressure,air_density,speed_of_sound,action_info_throttle,action_info_acs_info_alpha_local_left_rad,action_info_acs_info_alpha_local_right_rad,action_info_acs_info_C_n_L,action_info_acs_info_C_a_L,action_info_acs_info_C_n_R,action_info_acs_info_C_a_R,action_info_acs_info_F_n_L,action_info_acs_info_F_a_L,action_info_acs_info_F_n_R,action_info_acs_info_F_a_R,action_info_acs_info_F_perpendicular_L,action_info_acs_info_F_perpendicular_R,action_info_acs_info_F_perpendicular,action_info_acs_info_F_parallel_L,action_info_acs_info_F_parallel_R,action_info_acs_info_F_parallel,action_info_acs_info_Fx,action_info_acs_info_Fy,action_info_acs_info_Mz,action_info_acs_info_d_fin_cg,action_info_acs_info_delta_left_rad,action_info_acs_info_delta_right_rad,ug,vg,alpha_effective,state,actions,g_load_1_sec_window
23676907.786890324,5.449065587403224,27.04832102005717,0.026892379124032795,8.189754750129929e-08,0.20354082151189795,0.9639085612377507,0,-9.71508903881129,6.4386271427525426,17.251810557049286,0.0,0.0,3.462553426468692,8.775838718578054,-1.408187941583222,0.18605370520592918,202408.61106541005,-1531973.604392563,0.0,-50503417.262605205,-50503417.262605205,-2.1330241988174006,0.0,-32.92690993983882,7.940326708124079,4.840326708124079,10118.801037044452,11925.143,0.7154843643070773,42906362.23576136,0.0,8473535.991933009,42061325.562799186,1540731.1608072252,-118574.28265264776,-15107389.572536202,1205.696638748142,0.018547367642569236,301.6767930226632,0.93226266,-0.00937443957353512,-0.00937443957353512,-0.06555392401739392,0.03629993185192235,-0.06555392401739392,0.03629993185192235,-3316.635571647694,1836.5589403393742,-3316.635571647694,1836.5589403393742,-3316.635571647694,-3316.635571647694,0.0,1836.5589403393742,1836.5589403393742,7346.235761357497,1450.800997461526,7201.552355375361,0.0,44.51598882249313,0.0,0.0,0.0,0.0,-0.00937443957353512,"[np.float64(4940.059167469517), np.float64(29926.161884534686), np.float64(-215.72076551678916), np.float64(-1021.5891395831834), np.float64(1.369064145934085), np.float64(-0.11745351083514172), 4.504284164284634, np.float64(-3.135220018350549), np.float64(1555043.8613771778), np.float64(1210762.4923268484), np.float64(294.0749999999896)]",[0.8645254],0.18553915625242415
23675208.028431274,5.886827182187215,26.97073540691446,0.028081973145419416,8.566670566851116e-08,-0.1702889038283821,-0.8071985069424512,0,-9.715398953934846,5.1067410870392225,17.553533760023562,0.0,0.0,3.4572876911303094,8.709129056265885,1.1639884849369544,0.19195081206535433,211391.00468345647,1281873.6874477048,0.0,42254969.958675176,42254969.958675176,1.784777135133583,0.0,-32.926502077423464,7.940734570539435,4.840734570539436,10243.183295093062,11922.109,0.7157644693919687,42895180.24107239,0.0,9147256.13271511,41908521.72478281,-1210615.9882622077,471481.9576566799,-15096288.698955089,1224.2380239367637,0.018841006482585774,301.60941928686566,0.93202555,0.006949779776453724,0.006949779776453724,0.048685852732697994,0.03631801197949906,0.048685852732697994,0.03631801197949906,2493.490567094665,1860.0602680969725,2493.490567094665,1860.0602680969725,2493.490567094665,2493.490567094665,0.0,1860.0602680969725,1860.0602680969725,7440.24107238789,1586.6069426866109,7269.103495250728,0.0,44.51558096007777,0.0,0.0,0.0,0.0,0.006949779776453724,"[np.float64(4918.524462379643), np.float64(29824.11144205212), np.float64(-215.14994424153187), np.float64(-1019.8475053638282), np.float64(1.3531188532562255), np.float64(-0.1112225008150298), 4.504474775738185, np.float64(-3.1513559224819594), np.float64(1553851.6504091602), np.float64(1209570.2813588309), np.float64(294.1749999999895)]",[0.86405104],0.37126527955716904
23673507.07486331,6.008121198621447,26.958171429742166,0.028448514484063537,8.691272585867718e-08,-0.17260938755152302,-0.8187748299099398,0,-9.715708352658988,5.216804683719157,17.544814903772313,0.0,0.0,3.4520128226555737,8.643008024173353,1.165448655784202,0.19208273336009923,214130.3647424295,1299221.129281812,0.0,42856375.63692507,42856375.63692507,1.8103095372138698,0.0,-32.926093932051366,7.941142715911537,4.841142715911537,10368.79587291781,11919.0205,0.7160445022367365,42883791.23694066,0.0,9328567.948064853,41856867.66698919,-1227090.8207474374,477572.47985453816,-15085189.285488505,1243.041087997891,0.019138922485861513,301.5421438650095,0.93178403,0.01147692870805539,0.01147692870805539,0.08054447121585663,0.036336123466090206,0.08054447121585663,0.036336123466090206,4175.745903646608,1883.8092351651405,4175.745903646608,1883.8092351651405,4175.745903646608,4175.745903646608,0.0,1883.8092351651405,1883.8092351651405,7535.236940660562,1639.150079276785,7354.793183326263,0.0,44.51517281470567,0.0,0.0,0.0,0.0,0.01147692870805539,"[np.float64(4897.0420081826205), np.float64(29722.236289484958), np.float64(-214.6286620003047), np.float64(-1018.0937938305491), np.float64(1.3532340073230058), np.float64(0.06888774544649609), 4.504617072297211, np.float64(-3.1513830649742056), np.float64(1552659.7483095508), np.float64(1208378.3792592215), np.float64(294.2749999999894)]",[0.863568],0.5571506168108877
23671804.93276318,5.641292261111678,27.05137476055447,0.028064520059940427,8.587254467767208e-08,0.11671486339403463,0.5540714163385484,0,-9.716017233343377,6.22223446462995,17.346639689426055,0.0,0.0,3.4467293213714316,8.57747037347122,-0.7785125338412163,0.1871962146683928,211235.99664405832,-878489.2967902896,0.0,-28939274.827883046,-28939274.827883046,-1.2225208390353612,0.0,-32.925685505445614,7.941551142517287,4.841551142517288,10495.648089268869,11915.886,0.7163244617157658,42872235.231354415,0.0,8752285.322428493,41969346.61592184,903166.9173084832,25565.803973233764,-15074091.376201099,1262.1089988385145,0.019441169461012903,301.4749671743028,0.931539,-0.0020812350229437726,-0.0020812350229437726,-0.014632191183239664,0.0363542645938018,-0.014632191183239664,0.0363542645938018,-767.8716471709308,1907.8078386035536,-767.8716471709308,1907.8078386035536,-767.8716471709308,-767.8716471709308,0.0,1907.8078386035536,1907.8078386035536,7631.231354414214,1557.901374044723,7470.517739309918,0.0,44.51476438809992,0.0,0.0,0.0,0.0,-0.0020812350229437726,"[np.float64(4875.611731427301), np.float64(29620.53659846536), np.float64(-214.09187754946453), np.float64(-1016.3417612025745), np.float64(1.3695551439285671), np.float64(0.1740886928265201), 4.504774806559376, np.float64(-3.135219662630809), np.float64(1551468.1596559864), np.float64(1207186.790605657), np.float64(294.3749999999893)]",[0.863078],0.7431920732660616
23670101.604456954,5.398390272753295,27.114921280169256,0.028294594990255623,8.675815571614781e-08,0.21357163636456428,1.015218858238815,0,-9.716325600051325,6.440661210811947,17.31426158030549,0.0,0.0,3.441438707748409,8.51250970442352,-1.4080969105737757,0.1865487967873511,213074.87973659637,-1608319.5659524275,0.0,-53027620.34485902,-53027620.34485902,-2.2402785265135576,0.0,-32.92527679830916,7.941959849653744,4.841959849653743,10623.75862618407,11912.744,0.7166043474060544,42860644.23836953,0.0,8368999.657529023,42035635.70662823,1617726.6921910755,-122690.99385321609,-15062994.987540454,1281.445311900688,0.019747807425029015,301.4078883913799,0.93129337,-0.010889314535428962,-0.010889314535428962,-0.07669492504853641,0.03637243014203323,-0.07669492504853641,0.03637243014203323,-4073.9418578446466,1932.0595923835149,-4073.9418578446466,1932.0595923835149,-4073.9418578446466,-4073.9418578446466,0.0,1932.0595923835149,1932.0595923835149,7728.2383695340595,1509.0212808801589,7579.480395791605,0.0,44.51435568096347,0.0,0.0,0.0,0.0,-0.010889314535428962,"[np.float64(4854.243157502209), np.float64(29519.010491592388), np.float64(-213.4439670059234), np.float64(-1014.6119783051436), np.float64(1.3730511222130661), np.float64(-0.048877545320704374), 4.505042397768019, np.float64(-3.131991275554953), np.float64(1550276.8852724414), np.float64(1205995.516222112), np.float64(294.4749999999892)]",[0.8625867],0.9293440264585676
23668397.08502824,5.752778867081955,27.056138326083342,0.02942264372098292,9.039188270593224e-08,-0.13598852120575597,-0.6471806099510716,0,-9.716633456006969,5.134043465357985,17.61028675556578,0.0,0.0,3.4361397559859443,8.448119872304883,0.8861076115753441,0.19171933279857542,221647.26360054073,1024431.5192126792,0.0,33746390.180531666,33746390.180531666,1.4257995613010226,0.0,-32.924867809607,7.942368838355906,4.842368838355905,10753.129107329618,11909.646,0.7168841600747414,42849214.26163211,0.0,8911548.74721418,41912282.94623525,-956945.6832141007,427600.7558411277,-15051900.082149412,1301.053578517649,0.020058896401686007,301.34090687470956,0.93105125,0.0023585020324321526,0.0023585020324321526,0.016641022781064045,0.03639062431962318,0.016641022781064045,0.03639062431962318,894.7153322139752,1956.5654080261852,894.7153322139752,1956.5654080261852,894.7153322139752,894.7153322139752,0.0,1956.5654080261852,1956.5654080261852,7826.261632104741,1627.6637330408048,7655.1343493304175,0.0,44.51394669226131,0.0,0.0,0.0,0.0,0.0023585020324321526,"[np.float64(4832.938464379299), np.float64(29417.657658882712), np.float64(-212.8295438328416), np.float64(-1012.8733864598889), np.float64(1.3570853055577068), np.float64(-0.16828731219222048), 4.505277519390074, np.float64(-3.148192213832367), np.float64(1549085.9205812793), np.float64(1204804.55153095), np.float64(294.57499999998913)]",[0.86210245],1.115665258495444
23666691.37649795,6.018603978457423,27.01239673702078,0.029924088512977672,9.206479901210258e-08,-0.18197323720709496,-0.8666061617683445,0,-9.716940795097882,5.1809369866234825,17.61470927721077,0.0,0.0,3.430830958390813,8.384296738372448,1.1713661119405092,0.1926220786791809,225396.09432801747,1370670.2184401369,0.0,45215862.54338915,45215862.54338915,1.9105274085033475,0.0,-32.92445853996856,7.942778107994345,4.842778107994344,10883.753978252182,11906.514,0.7171638993490117,42837653.299821995,0.0,9316168.625527358,41812361.119368635,-1295078.6014099475,502306.34400444466,-15040806.687965427,1320.9367884444487,0.020374487570763704,301.27402401417663,0.93080634,0.012216259525099638,0.012216259525099638,0.08634948210644101,0.03640885230330084,0.08634948210644101,0.03640885230330084,4699.032596979964,1981.324955498233,4699.032596979964,1981.324955498233,4699.032596979964,4699.032596979964,0.0,1981.324955498233,1981.324955498233,7925.299821992932,1723.563824394996,7735.612775450831,0.0,44.51353742262287,0.0,0.0,0.0,0.0,0.012216259525099638,"[np.float64(4811.687392853993), np.float64(29316.480449925843), np.float64(-212.31702479860726), np.float64(-1011.1115500429289), np.float64(1.352111933724594), np.float64(0.021744330456449475), 4.505412321581684, np.float64(-3.1533003878570898), np.float64(1547895.2692140918), np.float64(1203613.9001637625), np.float64(294.67499999998904)]",[0.8616127],1.3021653707088263
23664984.48785764,5.767891978465122,27.080993666108707,0.030300331457164688,9.33539118572088e-08,-0.17874062300911092,-0.8517573333383697,0,-9.717247613707771,4.94549293804576,17.68163020401449,0.0,0.0,3.4255138056744423,8.321035669097334,1.1366050931911273,0.19267870101268034,228194.59223203707,1346112.1255562992,0.0,44341609.17365956,44341609.17365956,1.8737223004059425,0.0,-32.924048991695614,7.943187656267291,4.8431876562672915,11015.647590750164,11903.308,0.7174435637160956,42825821.36390429,0.0,8921227.007798264,41886306.6427248,-1270536.9640758827,499826.41928021656,-15029714.872701513,1341.0981063810102,0.02069463494593354,301.20724065735317,0.93055564,0.0029739596946289915,0.0029739596946289915,0.021058824342931066,0.03642710897464475,0.021058824342931066,0.03642710897464475,1159.8829381861976,2006.3409760726956,1159.8829381861976,2006.3409760726956,1159.8829381861976,1159.8829381861976,0.0,2006.3409760726956,2006.3409760726956,8025.363904290783,1671.7973159695885,7849.303123883691,0.0,44.51312787434992,0.0,0.0,0.0,0.0,0.0029739596946289915,"[np.float64(4790.4875675478015), np.float64(29215.479522141697), np.float64(-211.8106569651923), np.float64(-1009.3468250926056), np.float64(1.366264831529779), np.float64(0.21278165635411833), 4.505541189652435, np.float64(-3.139276358122656), np.float64(1546704.9384950977), np.float64(1202423.5694447684), np.float64(294.77499999998895)]",[0.8611113],1.4888229580334102
23663276.423753254,5.385722413273758,27.173452369419522,0.029757507548123178,9.187516872446185e-08,0.223982262859696,1.0687802752418092,0,-9.717553913960113,6.4830067175176564,17.368622519481814,0.0,0.0,3.420188966024855,8.258330892935298,-1.408005621189739,0.1870627493686817,224221.84279914922,-1687699.0000424956,0.0,-55642924.35683453,-55642924.35683453,-2.351446323848038,0.0,-32.92363916604701,7.943597481915891,4.843597481915891,11148.822459972209,11900.079,0.717723152380176,42813902.46410663,0.0,8323714.401733426,41996976.35264248,1697797.9826705828,-126828.07091643609,-15018624.662848802,1361.541102428658,0.021019399042468648,301.1405564026994,0.9303033,-0.010983837966968224,-0.010983837966968224,-0.07791668189061872,0.03644539203940274,-0.07791668189061872,0.03644539203940274,-4343.396265343199,2031.616026656928,-4343.396265343199,2031.616026656928,-4343.396265343199,-4343.396265343199,0.0,2031.616026656928,2031.616026656928,8126.464106627712,1579.915925118374,7971.404176546683,0.0,44.512718048701316,0.0,0.0,0.0,0.0,-0.010983837966968224,"[np.float64(4769.34683627618), np.float64(29114.653366617127), np.float64(-211.16305121156998), np.float64(-1007.6106077032251), np.float64(1.3751575514923264), np.float64(0.0009376091225023475), 4.505810469681724, np.float64(-3.130652918189398), np.float64(1545514.930591045), np.float64(1201233.5615407156), np.float64(294.87499999998886)]",[0.86060655],1.6755887097178115
23661567.17814788,5.626540040979156,27.138673254265825,0.030261618958742957,9.362872385298716e-08,0.11665210258746303,0.5573760274587114,0,-9.717859701467763,6.212982826958478,17.443487790063422,0.0,0.0,3.414856388511231,8.196175997573134,-0.7249343955790741,0.1880608061277952,228136.92960864617,-879419.3249534628,0.0,-28967854.23644983,-28967854.23644983,-1.2242576334167103,0.0,-32.923229061718246,7.9440075862446555,4.844007586244655,11283.28853536056,11896.913,0.7180026662947996,42802208.60934075,0.0,8689207.795254795,41910938.067864895,907506.278676799,43094.801485243835,-15007536.009019746,1382.2696282539448,0.021348844922514248,301.07397008835636,0.9300558,-0.0019418115421721005,-0.0019418115421721005,-0.0137994074000401,0.03646370167244796,-0.0137994074000401,0.03646370167244796,-778.5134765582106,2057.1523351876986,-778.5134765582106,2057.1523351876986,-778.5134765582106,-778.5134765582106,0.0,2057.1523351876986,2057.1523351876986,8228.609340750794,1670.4767989975803,8057.264979302966,0.0,44.51230794437255,0.0,0.0,0.0,0.0,-0.0019418115421721005,"[np.float64(4748.271137652729), np.float64(29014.000871510147), np.float64(-210.5170141350074), np.float64(-1005.8724570614826), np.float64(1.3611908182236316), np.float64(-0.20704747707851395), 4.506078830422757, np.float64(-3.144888012199125), np.float64(1544325.2393068653), np.float64(1200043.870256536), np.float64(294.97499999998877)]",[0.8601116],1.8625069585026357
