swarm_idx,best_fitness,avg_fitness,min_fitness,max_fitness,std_fitness,num_particles,generation,global_best_fitness,global_avg_fitness
4,-63.92523776892,12797.141067386488,-63.92523776892,19094.001309750252,6495.259328971225,50,0,-142.411973579592,13349.88921766309
4,-138.19885963775172,9960.942789108103,-138.19885963775172,19091.263208077384,6892.281005916987,50,1,-142.411973579592,11540.471763857722
4,-144.75431191118201,5832.808137897702,-144.75431191118201,19091.267501670896,5503.777184873343,50,2,-183.3438346765896,8949.534492181738
4,-158.6919906075843,4357.528018523523,-158.6919906075843,18760.22671147385,4645.815127190771,50,3,-194.66837162819132,8598.992237554996
4,-170.86135356790527,4117.561323214746,-170.86135356790527,6464.9486417451335,3061.11229315545,50,4,-194.66837162819132,7427.469022636752
4,-170.86135356790527,2547.421678681316,-166.48047320950644,19091.26195923066,3708.702356926916,50,5,-194.66837162819132,7152.972142900735
4,-170.86135356790527,3319.4183499857177,-146.29616763079216,19092.12703102342,5007.858264816834,50,6,-194.66837162819132,7787.894943937613
4,-170.86135356790527,4631.348166136057,-149.59659008723605,19091.32750207003,5774.459233389094,50,7,-197.74101974595808,8208.223445067955
4,-170.86135356790527,4534.464611264957,-162.83565687183682,19091.261982348344,4204.024401052875,50,8,-197.74101974595808,7147.848301823738
4,-173.7259572156979,3914.7632644230976,-173.7259572156979,17179.178884969304,3601.973043431984,50,9,-197.74101974595808,6925.200981021482
4,-174.24330884745945,3997.919673603731,-174.24330884745945,19091.26195923066,3814.7569733292703,50,10,-197.74101974595808,6335.561036348276
4,-174.24330884745945,2481.1841147425002,-163.0076123721869,11075.781799020506,3241.2190433036326,49,11,-197.74101974595808,5520.60070822985
