swarm_idx,best_fitness,avg_fitness,min_fitness,max_fitness,std_fitness,num_particles,generation,global_best_fitness,global_avg_fitness
0,4304.125771410908,14308.370150732817,4304.125771410908,19091.64014390568,5867.861669378605,50,0,-142.411973579592,13349.88921766309
0,3855.874732994305,11482.143184073417,3855.874732994305,19092.867179847435,5822.971433774252,50,1,-142.411973579592,11540.471763857722
0,-183.3438346765896,11767.339968680812,-183.3438346765896,19092.49593287056,6383.6079638356505,50,2,-183.3438346765896,8949.534492181738
0,-183.3438346765896,11805.948204221138,-33.387256399785116,19091.91766594874,6431.112830790232,50,3,-194.66837162819132,8598.992237554996
0,-183.3438346765896,7943.438648172807,-141.01127535786432,19091.266172476557,6196.347019699308,50,4,-194.66837162819132,7427.469022636752
0,-183.3438346765896,7481.7317569157785,-157.26018061849015,19092.078517413967,6088.309471783127,50,5,-194.66837162819132,7152.972142900735
0,-183.3438346765896,9365.769948556392,-120.10337667481647,19092.461557760867,7285.745761861357,49,6,-194.66837162819132,7787.894943937613
0,-197.74101974595808,8174.8732253898415,-197.74101974595808,19091.800190952767,7570.201516104751,49,7,-197.74101974595808,8208.223445067955
0,-197.74101974595808,7486.033080959156,-190.43198138336442,19091.467067122907,7060.740359215888,49,8,-197.74101974595808,7147.848301823738
0,-197.74101974595808,8237.217104338379,-183.07613057080377,19091.29178406807,6679.442462303523,49,9,-197.74101974595808,6925.200981021482
0,-197.74101974595808,6450.080666638634,-159.7065919556052,18812.813768647065,6576.598688161704,49,10,-197.74101974595808,6335.561036348276
0,-197.74101974595808,5996.562249225114,-183.74404265291082,18794.72682269849,5714.138775777743,48,11,-197.74101974595808,5520.60070822985
