step,state_mean,state_min,state_max,state_std,state_kurtosis,action_mean,action_min,action_max,action_std,action_kurtosis,reward_mean,reward_min,reward_max,reward_std,reward_kurtosis,critic_loss,actor_loss,alpha_loss,alpha_value,q_value_mean,q_value_min,q_value_max,q_value_std,log_prob_mean,log_prob_min,log_prob_max,log_prob_std,target_q_mean,target_q_min,target_q_max,target_q_std
6003.5,1.6532462500000003,1.526508,1.755636725,0.060480121875,0.0,0.0,0.0,0.9881160075,0.5966373275,0.0,0.06071406637500001,0.0,0.20408010875000002,0.28057845375,67.363450625,0.1888429499231279,0.0,0.0,0.033628873675696926,1.5854961625,0.0,4.874030562500001,6.4534179125,0.0,0.0,2.3577281749999996,0.9150999012500001,1.6257666499999999,0.0,4.9367193375,6.4606010750000005
11854.5,1.65620608,1.5302689299999999,1.76736845,0.0575618439,0.079455173,0.0,0.0,0.9783775379999999,0.5892443829999999,0.0,0.0442798283,0.0,0.201704904,0.399362852,100.0334518,0.6198444932699203,6.605742502212524,0.0,0.006863216517149741,0.0,0.0,5.9532823299999995,21.1903127,0.07024887900000001,0.0,2.6264261,0.998625967,0.0,0.0,6.04124995,21.0865832
11864.5,1.65691408,1.5289176999999998,1.76467724,0.0573250681,0.0,0.0,0.0,0.982600536,0.601453269,0.0,0.0519381677,0.0,0.20255470400000003,0.34736008599999996,85.09459369999999,0.6652190834283829,6.865804672241211,0.0,0.006843121887534984,0.0,0.0,5.94442192,21.383176799999998,0.01172062758,0.0,2.2802633400000003,0.908348717,0.0,0.0,6.040594069999999,21.262497900000003
11874.5,1.6578442500000001,1.52931157,1.7664597899999996,0.05780530279999999,0.004480207,0.0,0.0,0.9801384940000002,0.60162356,0.0,0.046108700399999994,0.0,0.201440196,0.3601227250000001,77.3979902,0.6446395561099052,7.340340518951416,0.0,0.006821994494666993,0.0,0.0,5.953586969999999,21.8948306,0.096507972,0.0,2.61531862,1.034972663,0.0,0.0,6.03673061,21.902570400000002
11884.5,1.65741722,1.52822141,1.76755879,0.05754974349999999,0.0,0.0,0.0,0.9791191860000001,0.579419024,0.0,0.045988354099999997,0.0,0.20289622400000001,0.378181317,83.7991685,0.6506956949830055,7.048033237457275,0.0,0.006802537682211296,0.0,0.0,5.96243219,21.494002599999995,0.1911611684,0.0,2.82854194,1.13177161,0.0,0.0,6.03826456,21.3671569
11893.0,1.6559915714285716,1.5304490571428568,1.7673258999999997,0.05808456285714286,0.0,0.0,0.0,0.9809514457142857,0.6038473485714286,0.0,0.042146959857142854,0.0,0.20225745285714286,0.40429196714285714,97.456423,0.8093201007161822,6.616918223244803,0.0,0.00678685827968865,0.0,0.0,5.940267114285715,21.142669,0.02659581857142857,0.0,2.472686857142857,0.9578485828571429,0.0,0.0,6.036467914285715,20.979602
17654.5,1.6568687100000001,1.53109056,1.7785800299999999,0.057126666699999995,0.025201488,0.0,0.0,0.9819025000000001,0.601446692,0.0,0.0585854063,0.0,0.20260889900000004,0.30047832,91.2458761,0.4387483552098274,22.88744945526123,1.698122078180313,0.003181489682133934,0.0,0.0,5.6486127900000005,36.65878889999999,1.29526341,0.0,4.81719097,1.5423444,0.0,0.0,5.708735989999999,36.543215599999996
17664.5,1.6568420700000002,1.5349926799999998,1.77608203,0.0577673631,0.0,0.0,0.0,0.972889475,0.6068518729999999,0.0,0.029792941619999996,0.0,0.20047814800000002,0.4440335139999999,80.96841359999999,0.7449392348527908,23.928827667236327,1.3229289650917053,0.00319248134776854,0.0,0.0,5.703581999999999,37.996441600000004,1.2301831,0.0,4.87050968,1.56929,0.0,0.0,5.70919897,37.819673400000006
17674.5,1.6567459599999999,1.5285248999999999,1.78107045,0.0574604056,0.0161863207,0.0,0.0,0.9824752019999998,0.608072239,0.0,0.0492114665,0.0,0.202399952,0.372369714,114.1703631,0.49337846636772154,23.465465354919434,2.3946385383605957,0.0032025315919226387,0.0,0.0,5.65552785,37.1619823,1.4168872899999998,0.0,5.02248679,1.6284888800000001,0.0,0.0,5.70803502,37.067603999999996
17683.0,1.6587152142857142,1.5315587428571429,1.7776718428571427,0.05724021257142857,0.010330327857142857,0.0,0.0,0.9754151357142858,0.6070123785714285,0.0,0.05244201718571429,0.0,0.20074692,0.34888800000000003,111.12131742857143,0.6117681307452065,24.57405580793108,2.860107387815203,0.0032135742983946773,0.0,0.0,5.677480285714284,37.10921728571429,1.4981897714285715,0.0,5.056286642857144,1.6108758428571428,0.0,0.0,5.7071510000000005,36.96129200000001
