Parameter,Value
Burn_Time,96.71419412190536
Outer_Engine_Cutoff_Time,data/reference_trajectory/landing_burn_controls/landing_burn_optimisation_final_parameters.csv
Throttle_Profile,0.8235204133572404,0.8230980702855989,0.8226516001737594,0.8222019378374926,0.8217544246302999,0.8213048492233563,0.820855153390681,0.8204054782095169,0.8199552041357818,0.8195049149529507,0.8190543962884651,0.8186024726314777,0.8181523822072487,0.8176992612617727,0.8172481175874216,0.8167954102066389,0.8163418898003095,0.8158896293154247,0.8154345730985131,0.8149810759948729,0.814526640454079,0.8140714264432931,0.8136160793080164,0.8131588248061999,0.8127033108422622,0.812245119004525,0.8117874193206104,0.8113292884676726,0.810869191702248,0.8104102139205267,0.8099503448283779,0.8094876604727879,0.8090264397353009,0.8085646941359751,0.8081002414718818,0.8076372208467228,0.8071719539755815,0.8067070893859464,0.8062409603574715,0.8057740160009949,0.8053070327612541,0.8048389732238307,0.8043691961250004,0.8039006641137256,0.8034296452198955,0.802959676720269,0.802487565747102,0.8020151131109431,0.8015419611198901,0.8010690358470369,0.8005937098179978,0.800120179654328,0.7996424280183089,0.799167732745033,0.7986901041042515,0.7982129082717158,0.7977340875504986,0.7972558429509178,0.7967762060810599,0.7962959626104031,0.7958151601914165,0.7953336878180753,0.7948528905574734,0.7943690846286953,0.7938868598604978,0.7934033692887548,0.7929181420467417,0.7924349352576344,0.7919485331237291,0.7914633072859497,0.7909757908854346,0.7904895694439579,0.7900016899106321,0.7895132723623449,0.7890245321826498,0.7885358298360304,0.7880450360568827,0.7875561119096146,0.7870634284807251,0.7865728242961109,0.7860804501697377,0.7855884761003032,0.7850935916490254,0.7846017155418672,0.7841062142392269,0.783611220328028,0.7831158455876672,0.7826195313909566,0.7821233087949185,0.7816256659859995,0.7811278439456828,0.7806299390347454,0.7801292258608793,0.7796303579136611,0.7791290051830274,0.7786285139009989,0.7781265254861806,0.7776248780764564,0.7771210352382453,0.7766180982086116,0.7761135718594039,0.7756088449050141,0.7751035758990162,0.7745974485259898,0.7740912045432297,0.773583401052256,0.7730757400787868,0.7725662963426012,0.7720572814624972,0.7715477272876137,0.7710367003874552,0.7705253613548008,0.7700127643563669,0.769500356414977,0.7689870968487732,0.7684732288887314,0.7679586090991791,0.7674431906166537,0.7669270296449788,0.7664099170257518,0.7658924977212412,0.7653744015234394,0.7648557459293672,0.7643363053926,0.76381645312902,0.7632955893912027,0.7627745556780393,0.762252044798245,0.7617292892786527,0.7612061141222469,0.7606818492831541,0.7601573746882115,0.7596312473667918,0.7591053798060555,0.7585788589873598,0.7580508888393763,0.7575232076385986,0.756994212041261,0.7564653591042457,0.7559350005910981,0.755404285708917,0.7548731305355553,0.7543415699852026,0.7538082653042885,0.7532766350670695,0.7527419372885291,0.7522077835532658,0.7516735249772633,0.7511361318083656,0.7506016043592568,0.7500638091931472,0.7495264236328483,0.7489876411682828,0.7484505547506858,0.7479097375780789,0.7473706331197626,0.7468317404301265,0.746287764941782,0.7457516575257037,0.7451804011266293,0.7446932868007934,0.7443110227314909,0.7436856637494378,0.7427586076266701,0.7413263666416627,0.7427402971106539,0.740328378298726,0.7415190086116354,0.7412970928137935,0.7403065509706976,0.7400567594775544,0.7392134108219852,0.7386482707337529,0.738185812796252,0.7375939750060644,0.7370436427223682,0.7364903318488655,0.7359366223830901,0.7353849034167868,0.7348268279338988,0.7342713416594461,0.7337141089184243,0.7331555906188729,0.7325980690421234,0.7320392039317332,0.7314765620121763,0.7309167935354973,0.7303569272974965,0.7297920989586191,0.7292344788631346,0.7286690574385694,0.7281024243625371,0.7275436700602412,0.7269717229402725,0.7264127192657005,0.7258435457604054,0.7252736338479592,0.7247125113540528,0.7241327239517429,0.723570250423713,0.7230034541768636,0.7224237439658218,0.7218610490027776,0.7212902600580009,0.7207070523938084,0.7201518374640524,0.7195660650232175,0.718994710866866,0.7184273922480846,0.7178455625473485,0.7172740809442059,0.716702665449479,0.7161213382945188,0.7155391726857433,0.7149743389786901,0.7143753127805283,0.7138203441390069,0.713218800281029,0.7126625648552647,0.7120683760627526,0.7114990058326706,0.710914745331309,0.7103367924215351,0.7097539634205393,0.709171087475676,0.7085960471963374,0.7080056107572668,0.7074345895318706,0.7068360271621187,0.7062594260583869,0.705675993093176,0.7050888062751464,0.7045114551881525,0.7039327581769561,0.7033419963252149,0.7027609580200562,0.7021764200642878,0.7015859605727236,0.7010085211147472,0.7004164973090804,0.6998374277943559,0.6992402275878987,0.6986696488916431,0.6980707940314624,0.6974810363090924,0.6969129051057603,0.6963106432536235,0.6957320970369708,0.6951451217668881,0.6945609630480404,0.6939627550180785,0.6933862889079186,0.6927903016283894,0.6922095145161068,0.691611825827511,0.6910430015855669,0.6904278241374286,0.6898640419974178,0.6892623235723128,0.6886830879770899,0.6880933427171759,0.6874985934920831,0.6869122453617756,0.686323416415291,0.6857246554134613,0.6851446562557124,0.6845581249758497,0.6839562233370122,0.6833859201388492,0.6827785410607705,0.6821920578631673,0.681602820494784,0.6810095781589758,0.6804287307005914,0.6798432066112364,0.6792487964511257,0.678659716726946,0.6780697630090572,0.6774721092730805,0.6768899546268233,0.6762971492197183,0.6757092900889312,0.6751231624605267,0.6745346334885753,0.6739431163720324,0.6733529384098155,0.6727608558292606,0.6721724591510259,0.6715817355663275,0.670992100519189,0.6703997664852733,0.6698025523861806,0.6692101842581584,0.6686182862815451,0.6680308076393094,0.667440651382693,0.6668511679639733,0.6662552369487165,0.665667183487145,0.6650777375767779,0.6644900591603019,0.6638970011505523,0.6633084318960853,0.6627156594295434,0.66212217638478,0.6615302186748,0.6609387504864883,0.6603482563065335,0.6597546340325958,0.659163369465292,0.6585721038071035,0.6579856271895578,0.6573961973685739,0.6568029608600694,0.6562105882767454,0.6556170629445089,0.655027090372165,0.6544374122696708,0.6538528636430218,0.653260350244896,0.6526716803707215,0.6520731399089614,0.6514857865308094,0.6508981787493613,0.6503181134155428,0.6497237383154147,0.6491305730445547,0.6485481829857523,0.6479618933665421,0.6473741026992224,0.646771954617519,0.6461976454527683,0.6456026179179739,0.6450254277446537,0.644438023818835,0.643858362096624,0.6432675596543228,0.6426820501273811,0.6420983420429088,0.6415155752933893,0.6409373849941752,0.64033637908774,0.6397702399826112,0.6391900694029164,0.6386067108549264,0.6380262090952123,0.6374379731005912,0.6368599102951144,0.6362883556226923,0.6356983862057985,0.635127774583116,0.634546699920625,0.6339669513886091,0.6333969345623579,0.6328192146760907,0.6322394177382867,0.6316686734592103,0.6310974832038049,0.6305199317211582,0.6299359979113547,0.6293749795028707,0.6287930020635422,0.6282278240400592,0.6276578515149956,0.62708840636304,0.6265088872333344,0.6259504770708296,0.6253796571318201,0.6248114098985019,0.624244123168601,0.6236779835259282,0.623113944983639,0.6225472460008904,0.6219843014941604,0.6214187563663063,0.6208589587874098,0.6202979585248548,0.6197362069434522,0.6191736758012494,0.6186190037389651,0.6180575936516207,0.6175044609746951,0.6169472581996629,0.6163869178732612,0.6158378408992521,0.6152848404095846,0.6147280451475785,0.6141798118445103,0.6136272122663047,0.6130811797167673,0.612529791096868,0.6119823727670713,0.6114395802243398,0.6108889359217917,0.6103465311550919,0.6097981393105202,0.6092583050690716,0.6087138659821005,0.6081736646665553,0.6076322352999134,0.6070993647640971,0.6065536247967943,0.6060220894013787,0.6054804108250535,0.6049439767466102,0.604407283579026,0.603872857097903,0.603340217371332,0.6028093360355533,0.6022842047661462,0.6017488863086222,0.6012287293156309,0.6006879298122526,0.6001616792172833,0.5996337291900383,0.5991055026194239,0.5985882781153282,0.5980553841696937,0.5975401473669538,0.5970132838529644,0.5964910573853196,0.5959721928420706,0.5954413831175882,0.5949287756334352,0.5944172509288418,0.593892186878055,0.5933802040530366,0.5928576123958421,0.5923513190896607,0.5918434439655099,0.59134186958727,0.590819183149408,0.590305291861992,0.589800328639463,0.5892896310739808,0.5887981065385264,0.5882882031499674,0.5878063121402886,0.587165499057885,0.5865503810592361,0.5859363999671741,0.5860954421687444,0.5849130977236784,0.583550758299905,0.5854086209237678,0.582826372751106,0.581421370369008,0.5808398252185643,0.5806007531089757,0.5812610887043458,0.5809621025213254,0.5804172471821488,0.58010466572722,0.579859307595454,0.5793485180480196,0.5788943032449902,0.5784168360985213,0.5779331368884792,0.5774538834200755,0.576969348083125,0.5764843939980214,0.5759960611301048,0.5755252457284334,0.5750474267755905,0.5745501054313026,0.5740380024979607,0.5735343111169835,0.5730312110681675,0.5725262074179022,0.5720344600577109,0.5715489428214904,0.5710443147033262,0.5705099982326625,0.5699717856351999,0.5694662560889209,0.5689685944042973,0.568464348961093,0.5679570268221824,0.56744042129401,0.5669393587708415,0.5664372851688224,0.5659300925967855,0.5654298452278963,0.5649279316712877,0.5644508396542712,0.5639699137059698,0.5634793281630264,0.5629972292050446,0.5625035071594314,0.5620064624518968,0.5615744931715227,0.5607719434670245,0.5602106195535173,0.559354102014809,0.5594691832697098,0.5597850676690838,0.5600321063707804,0.5607300585621409,0.5274816855300637,0.3450171701395851
