Propellant mass [kg],X cog inertia [m]
1705.1526673476133,6818746395.722313
1732.6551297241876,6820404524.194971
1760.157592100762,6822058454.057401
1787.6600544773364,6823708207.801729
1815.1625168539108,6825353807.920091
1842.6649792304852,6826995276.904613
1870.1674416070596,6828632637.247425
1897.669903983634,6830265911.44066
1925.1723663602086,6831895121.976447
1952.674828736783,6833520291.346916
1980.1772911133573,6835141442.044197
2007.6797534899317,6836758596.560419
2035.182215866506,6838371777.387714
2062.6846782430807,6839981007.018212
2090.187140619655,6841586307.944042
2117.6896029962295,6843187702.657336
2145.192065372804,6844785213.650223
2172.6945277493783,6846378863.414833
2200.1969901259527,6847968674.4432955
2227.699452502527,6849554669.227743
2255.2019148791014,6851136870.260305
2282.704377255676,6852715300.033109
2310.20683963225,6854289981.038288
2337.7093020088246,6855860935.767972
2365.211764385399,6857428186.71429
2392.7142267619734,6858991756.369372
2420.2166891385477,6860551667.225349
2447.719151515122,6862107941.774353
2475.2216138916965,6863660602.50851
2502.724076268271,6865209671.919954
2530.2265386448453,6866755172.500813
2557.7290010214197,6868297126.7432165
2585.231463397994,6869835557.1392975
2612.7339257745684,6871370486.181184
2640.236388151143,6872901936.361007
2667.7388505277177,6874429930.170897
2695.241312904292,6875954490.102982
2722.7437752808664,6877475638.649395
2750.246237657441,6878993398.302265
2777.748700034015,6880507791.553721
2805.2511624105896,6882018840.895896
2832.753624787164,6883526568.820917
2860.2560871637384,6885030997.820916
2887.7585495403127,6886532150.388023
2915.261011916887,6888030049.01437
2942.7634742934615,6889524716.192083
2970.265936670036,6891016174.413295
2997.7683990466103,6892504446.1701355
3025.2708614231847,6893989553.954735
3052.773323799759,6895471520.259223
3080.2757861763334,6896950367.57573
3107.778248552908,6898426118.396387
3135.280710929482,6899898795.213323
3162.7831733060566,6901368420.518668
3190.285635682631,6902835016.804553
3217.7880980592054,6904298606.563108
3245.29056043578,6905759212.286465
3272.7930228123546,6907216856.46675
3300.295485188929,6908671561.596096
3327.7979475655034,6910123350.166633
3355.3004099420777,6911572244.670491
3382.802872318652,6913018267.5998
3410.3053346952265,6914461441.44669
3437.807797071801,6915901788.70329
3465.3102594483753,6917339331.861733
3492.8127218249497,6918774093.414148
3520.315184201524,6920206095.852665
3547.8176465780984,6921635361.669413
3575.320108954673,6923061913.356524
3602.822571331247,6924485773.406127
3630.3250337078216,6925906964.310353
3657.827496084396,6927325508.561333
3685.3299584609704,6928741428.651194
3712.8324208375448,6930154747.072067
3740.334883214119,6931565486.316087
3767.8373455906935,6932973668.875378
3795.339807967268,6934379317.242073
3822.8422703438428,6935782453.908302
3850.344732720417,6937183101.366195
3877.8471950969915,6938581282.107882
3905.349657473566,6939977018.625493
3932.8521198501403,6941370333.4111595
3960.3545822267147,6942761248.95701
3987.857044603289,6944149787.755177
4015.3595069798635,6945535972.297787
4042.861969356438,6946919825.076972
4070.364431733012,6948301368.584864
4097.866894109587,6949680625.313591
4125.369356486161,6951057617.755283
4152.871818862735,6952432368.402072
4180.37428123931,6953804899.746086
4207.876743615884,6955175234.279458
4235.379205992459,6956543394.494314
4262.881668369033,6957909402.882789
4290.384130745608,6959273281.93701
4317.886593122182,6960635054.149108
4345.3890554987565,6961994742.011212
4372.8915178753305,6963352368.015455
4400.393980251905,6964707954.653966
4427.896442628479,6966061524.418873
4455.398905005054,6967413099.802308
4482.901367381628,6968762703.296402
4510.403829758203,6970110357.393283
4537.906292134777,6971456084.585083
4565.408754511352,6972799907.363932
4592.911216887926,6974141848.221959
4620.4136792645,6975481929.651296
4647.916141641074,6976820174.144072
4675.418604017649,6978156604.192416
4702.921066394224,6979491242.288459
4730.423528770798,6980824110.924334
4757.925991147373,6982155232.592167
4785.428453523947,6983484629.78409
4812.9309159005215,6984812324.992234
4840.4333782770955,6986138340.708728
4867.93584065367,6987462699.425703
4895.438303030244,6988785423.635288
4922.940765406819,6990106535.829614
4950.443227783393,6991426058.500811
4977.945690159968,6992744014.141009
5005.448152536542,6994060425.242338
5032.950614913117,6995375314.296929
5060.453077289691,6996688703.796912
5087.955539666265,6998000616.234418
5115.458002042839,6999311074.101575
5142.960464419414,7000620099.890512
5170.462926795988,7001927716.093365
5197.965389172563,7003233945.202259
5225.467851549137,7004538809.709326
5252.970313925712,7005842332.106695
5280.472776302286,7007144534.886498
5307.9752386788605,7008445440.540865
5335.477701055435,7009745071.561925
5362.980163432009,7011043450.441809
5390.482625808584,7012340599.672646
5417.985088185158,7013636541.746567
5445.487550561733,7014931299.155703
5472.990012938307,7016224894.392182
5500.492475314882,7017517349.948136
5527.994937691456,7018808688.315696
5555.49740006803,7020098931.986989
5582.999862444604,7021388103.454148
5610.502324821179,7022676225.209303
5638.004787197753,7023963319.744582
5665.507249574328,7025249409.552116
5693.009711950902,7026534517.124038
5720.512174327477,7027818664.952476
5748.014636704051,7029101875.529558
5775.5170990806255,7030384171.347418
5803.019561457199,7031665574.898184
5830.522023833774,7032946108.6739855
5858.024486210348,7034225795.166955
5885.526948586923,7035504656.869221
5913.029410963498,7036782716.272915
5940.531873340072,7038059995.870165
5968.034335716647,7039336518.153104
5995.536798093221,7040612305.61386
6023.039260469795,7041887380.744563
6050.541722846369,7043161766.037345
6078.044185222944,7044435483.984335
6105.546647599518,7045708557.077664
6133.049109976093,7046981007.809462
6160.551572352667,7048252858.671857
6188.054034729242,7049524132.156982
6215.556497105816,7050794850.756966
6243.0589594823905,7052065036.963939
6270.561421858964,7053334713.270031
6298.063884235539,7054603902.167374
6325.566346612113,7055872626.148094
6353.068808988688,7057140907.704327
6380.571271365262,7058408769.328199
6408.073733741837,7059676233.511841
6435.576196118411,7060943322.747385
6463.078658494986,7062210059.526958
6490.58112087156,7063476466.342692
6518.083583248134,7064742565.686718
6545.586045624709,7066008380.051165
6573.088508001283,7067273931.928163
6600.590970377858,7068539243.809842
6628.093432754432,7069804338.1883335
6655.595895131007,7071069237.555767
6683.098357507581,7072333964.404272
6710.6008198841555,7073598541.22598
6738.103282260729,7074862990.51302
6765.605744637304,7076127334.757523
6793.108207013878,7077391596.451618
6820.610669390453,7078655798.087436
6848.113131767027,7079919962.157108
6875.615594143602,7081184111.152761
6903.118056520176,7082448267.56653
6930.620518896751,7083712453.890542
6958.1229812733245,7084976692.616928
6985.625443649899,7086241006.237818
7013.127906026473,7087505417.245341
7040.630368403048,7088769948.13163
7068.132830779623,7090034621.388813
7095.635293156197,7091299459.509021
7123.137755532772,7092564484.984383
7150.640217909346,7093829720.307031
7178.1426802859205,7095095187.969093
7205.645142662494,7096360910.462702
7233.147605039069,7097626910.279986
7260.650067415643,7098893209.9130745
7288.152529792218,7100159831.8541
7315.654992168792,7101426798.595192
7343.157454545367,7102694132.62848
7370.659916921941,7103961856.446095
7398.162379298516,7105229992.540166
7425.6648416750895,7106498563.402823
7453.167304051664,7107767591.526198
7480.669766428238,7109037099.40242
7508.172228804813,7110307109.52362
7535.674691181387,7111577644.381927
7563.177153557962,7112848726.469471
7590.679615934536,7114120378.278383
7618.182078311111,7115392622.300794
7645.6845406876855,7116665481.0288315
7673.187003064259,7117938976.95463
7700.689465440834,7119213132.570314
7728.191927817408,7120487970.368019
7755.694390193983,7121763512.839872
7783.196852570557,7123039782.478005
7810.699314947132,7124316801.774548
7838.201777323706,7125594593.221629
7865.704239700281,7126873179.31138
7893.2067020768545,7128152582.53593
7920.709164453429,7129432825.387411
7948.211626830003,7130713930.357951
7975.714089206578,7131995919.939682
8003.216551583152,7133278816.624734
8030.719013959727,7134562642.905236
8058.221476336301,7135847421.273319
8085.723938712876,7137133174.221114
8113.22640108945,7138419924.240748
8140.728863466024,7139707693.824356
8168.231325842598,7140996505.464064
8195.733788219173,7142286381.652004
8223.236250595748,7143577344.880306
8250.738712972323,7144869417.6411
8278.241175348896,7146162622.426517
8305.74363772547,7147456981.728685
8333.246100102046,7148752518.039736
8360.74856247862,7150049253.851801
8388.251024855193,7151347211.657007
8415.753487231768,7152646413.947487
8443.255949608343,7153946883.215371
8470.758411984918,7155248641.952788
8498.260874361491,7156551712.651869
8525.763336738066,7157856117.804744
8553.26579911464,7159161879.9035425
8580.768261491216,7160469021.440395
8608.270723867789,7161777564.907432
8635.773186244363,7163087532.796783
8663.275648620938,7164398947.600579
8690.778110997513,7165711831.81095
8718.280573374086,7167026207.920028
8745.783035750661,7168342098.419939
8773.285498127236,7169659525.802816
8800.78796050381,7170978512.560789
8828.290422880385,7172299081.1859865
8855.792885256958,7173621254.170541
8883.295347633533,7174945054.006581
8910.797810010108,7176270503.186237
8938.300272386683,7177597624.201641
8965.802734763256,7178926439.544922
8993.30519713983,7180256971.708208
9020.807659516406,7181589243.183632
9048.31012189298,7182923276.463323
9075.812584269554,7184259094.039411
9103.315046646128,7185596718.404026
9130.817509022703,7186936172.049299
9158.319971399278,7188277477.467361
9185.822433775851,7189620657.15034
9213.324896152426,7190965733.590368
9240.827358529,7192312729.279573
9268.329820905576,7193661666.710089
9295.832283282149,7195012568.374042
9323.334745658723,7196365456.763564
9350.837208035298,7197720354.370785
9378.339670411873,7199077283.687836
9405.842132788448,7200436267.206846
9433.344595165021,7201797327.419945
9460.847057541596,7203160486.819265
9488.34951991817,7204525767.8969345
9515.851982294746,7205893193.145084
9543.354444671319,7207262785.055844
9570.856907047893,7208634566.121345
9598.359369424468,7210008558.833716
9625.861831801043,7211384785.685087
9653.364294177616,7212763269.167591
9680.866756554191,7214144031.7733555
9708.369218930766,7215527095.994511
9735.87168130734,7216912484.323189
9763.374143683914,7218300219.251516
9790.876606060488,7219690323.271627
9818.379068437063,7221082818.875651
9845.881530813638,7222477728.555716
9873.383993190211,7223875074.803954
9900.886455566786,7225274880.1124935
9928.38891794336,7226677166.973466
9955.891380319936,7228081957.879004
9983.39384269651,7229489275.321233
10010.896305073084,7230899141.792284
10038.398767449658,7232311579.78429
10065.901229826233,7233726611.78938
10093.403692202808,7235144260.299685
10120.906154579381,7236564547.807331
10148.408616955956,7237987496.804454
10175.91107933253,7239413129.783179
10203.413541709106,7240841469.23564
10230.916004085679,7242272537.653965
10258.418466462253,7243706357.530285
10285.920928838828,7245142951.35673
10313.423391215403,7246582341.625431
10340.925853591976,7248024550.828517
10368.428315968551,7249469601.458118
10395.930778345126,7250917516.006366
10423.4332407217,7252368316.965389
10450.935703098274,7253822026.827319
10478.438165474849,7255278668.084285
10505.940627851423,7256738263.228417
10533.443090227998,7258200834.751846
10560.945552604571,7259666405.146701
10588.448014981146,7261134996.905114
10615.950477357721,7262606632.519214
10643.452939734296,7264081334.481132
10670.95540211087,7265559125.282995
10698.457864487444,7267040027.416938
10725.960326864018,7268524063.37509
10753.462789240593,7270011255.649577
10780.965251617168,7271501626.732533
10808.467713993741,7272995199.116089
10835.970176370316,7274491995.292373
10863.47263874689,7275992037.753514
10890.975101123466,7277495348.991646
10918.477563500039,7279001951.498897
10945.980025876614,7280511867.767396
10973.482488253188,7282025120.289276
11000.984950629763,7283541731.5566635
11028.487413006336,7285061724.061693
11055.989875382911,7286585120.296492
11083.492337759486,7288111942.75319
11110.99480013606,7289642213.92392
11138.497262512634,7291175956.300809
11165.999724889209,7292713192.375989
11193.502187265784,7294253944.641591
11221.004649642358,7295798235.589743
11248.507112018933,7297346087.712576
11276.009574395506,7298897523.50222
11303.512036772081,7300452565.450808
11331.014499148656,7302011236.050466
11358.51696152523,7303573557.793325
11386.019423901804,7305139553.171517
11413.521886278379,7306709244.677172
11441.024348654953,7308282654.802419
11468.526811031528,7309859806.039389
11496.029273408101,7311440720.88021
11523.531735784676,7313025421.817016
11551.034198161251,7314613931.341934
11578.536660537826,7316206271.947095
11606.039122914399,7317802466.12463
11633.541585290974,7319402536.36667
11661.044047667549,7321006505.165342
11688.546510044123,7322614395.012779
11716.048972420696,7324226228.40111
11743.551434797271,7325842027.822466
11771.053897173846,7327461815.768974
11798.55635955042,7329085614.732769
11826.058821926996,7330713447.205979
11853.561284303569,7332345335.680733
11881.063746680144,7333981302.649163
11908.566209056718,7335621370.603399
11936.068671433293,7337265562.03557
11963.571133809866,7338913899.437806
11991.073596186441,7340566405.302238
12018.576058563016,7342223102.120997
12046.07852093959,7343884012.386212
12073.580983316164,7345549158.5900135
12101.083445692739,7347218563.224532
12128.585908069314,7348892248.781897
12156.088370445888,7350570237.754239
12183.590832822461,7352252552.633688
12211.093295199036,7353939215.9123745
12238.595757575611,7355630250.082429
12266.098219952186,7357325677.635981
12293.600682328759,7359025521.06516
12321.103144705334,7360729802.862098
12348.605607081909,7362438545.518924
12376.108069458483,7364151771.527768
12403.610531835058,7365869503.380761
12431.112994211631,7367591763.570033
12458.615456588206,7369318574.587713
12486.117918964781,7371049958.925933
12513.620381341356,7372785939.076822
12541.122843717929,7374526537.532511
12568.625306094504,7376271776.785128
12596.127768471079,7378021679.326807
12623.630230847653,7379776267.649674
12651.132693224226,7381535564.245863
12678.635155600801,7383299591.607502
12706.137617977376,7385068372.22672
12733.64008035395,7386841928.59565
12761.142542730524,7388620283.20642
12788.645005107099,7390403458.551162
12816.147467483674,7392191477.122005
12843.649929860248,7393984361.411079
12871.152392236821,7395782133.910515
12898.654854613396,7397584817.112442
12926.157316989971,7399392433.508991
12953.659779366546,7401205005.592293
12981.16224174312,7403022555.854477
13008.664704119694,7404845106.787673
13036.167166496269,7406672680.884011
13063.669628872844,7408505300.635624
13091.172091249418,7410342988.534638
13118.674553625991,7412185767.073186
13146.177016002566,7414033658.743397
13173.679478379141,7415886686.037401
13201.181940755716,7417744871.44733
13228.684403132289,7419608237.465312
13256.186865508864,7421476806.583478
13283.689327885439,7423350601.293959
13311.191790262013,7425229644.088882
13338.694252638586,7427113957.460382
13366.196715015161,7429003563.900587
13393.699177391736,7430898485.901625
13421.201639768311,7432798745.955629
13448.704102144884,7434704366.5547285
13476.206564521459,7436615370.191053
13503.709026898034,7438531779.356734
13531.211489274609,7440453616.5439
13558.713951651183,7442380904.244682
13586.216414027756,7444313664.951209
13613.718876404331,7446251921.155614
13641.221338780906,7448195695.350026
13668.723801157481,7450145010.026573
13696.226263534054,7452099887.677388
13723.728725910629,7454060350.7946
13751.231188287204,7456026421.870338
13778.733650663778,7457998123.396733
13806.236113040351,7459975477.865917
13833.738575416926,7461958507.770019
13861.241037793501,7463947235.601168
13888.743500170076,7465941683.851495
13916.245962546649,7467941875.013131
13943.748424923224,7469947831.578204
13971.250887299799,7471959576.038847
13998.753349676374,7473977130.887189
14026.255812052947,7476000518.615357
14053.758274429521,7478029761.7154875
14081.260736806096,7480064882.679707
14108.763199182671,7482105904.000145
14136.265661559246,7484152848.168932
14163.768123935819,7486205737.6782
14191.270586312394,7488264595.020078
14218.773048688969,7490329442.686694
14246.275511065543,7492400303.170182
14273.777973442116,7494477198.962671
14301.280435818691,7496560152.556291
14328.782898195266,7498649186.443171
14356.285360571841,7500744323.115441
14383.787822948414,7502845585.065234
14411.290285324989,7504952994.7846775
14438.792747701564,7507066574.765903
14466.295210078139,7509186347.50104
14493.797672454712,7511312335.482219
14521.300134831286,7513444561.2015705
14548.802597207861,7515583047.151224
14576.305059584436,7517727815.82331
14603.80752196101,7519878889.709959
14631.309984337584,7522036291.3033
14658.812446714159,7524200043.095464
14686.314909090734,7526370167.578582
14713.817371467308,7528546687.2447815
14741.319833843881,7530729624.586196
14768.822296220456,7532919002.094954
14796.324758597031,7535114842.2631855
14823.827220973606,7537317167.583022
14851.329683350179,7539526000.546592
14878.832145726754,7541741363.646027
14906.334608103329,7543963279.373456
14933.837070479904,7546191770.221008
14961.339532856477,7548426858.680819
14988.841995233051,7550668567.245011
15016.344457609626,7552916918.40572
15043.846919986201,7555171934.655075
15071.349382362774,7557433638.485204
15098.851844739349,7559702052.388241
15126.354307115924,7561977198.856312
15153.856769492499,7564259100.38155
15181.359231869072,7566547779.456084
15208.861694245647,7568843258.572044
15236.364156622221,7571145560.221563
15263.866618998796,7573454706.896767
15291.369081375371,7575770721.0897875
15318.871543751944,7578093625.292756
15346.374006128519,7580423441.997802
15373.876468505094,7582760193.697056
15401.378930881669,7585103902.882647
15428.881393258242,7587454592.046705
15456.383855634816,7589812283.681362
15483.886318011391,7592177000.278748
15511.388780387966,7594548764.330991
15538.89124276454,7596927598.330223
15566.393705141114,7599313524.768574
15593.896167517689,7601706566.138175
15621.398629894264,7604106744.931152
15648.901092270837,7606514083.639642
15676.403554647412,7608928604.755769
15703.906017023986,7611350330.771667
15731.408479400561,7613779284.179464
15758.910941777134,7616215487.471291
15786.413404153709,7618658963.139279
15813.915866530284,7621109733.675558
15841.418328906859,7623567821.572255
15868.920791283434,7626033249.321504
15896.423253660007,7628506039.415434
15923.925716036581,7630986214.346175
15951.428178413156,7633473796.605858
15978.930640789731,7635968808.686611
16006.433103166304,7638471273.080566
16033.935565542879,7640981212.279853
16061.438027919454,7643498648.776603
16088.940490296029,7646023605.062943
16116.442952672602,7648556103.631006
16143.945415049177,7651096166.972921
16171.447877425751,7653643817.58082
16198.950339802326,7656199077.946831
16226.4528021789,7658761970.563086
16253.955264555474,7661332517.921713
16281.457726932049,7663910742.514843
16308.960189308624,7666496666.834607
16336.462651685197,7669090313.373136
16363.965114061772,7671691704.622558
16391.467576438346,7674300863.075003
16418.97003881492,7676917811.222603
16446.472501191496,7679542571.557487
16473.97496356807,7682175166.571786
16501.477425944646,7684815618.757629
16528.979888321217,7687463950.607148
16556.482350697792,7690120184.612471
16583.984813074367,7692784343.26573
16611.48727545094,7695456449.059054
16638.989737827516,7698136524.484574
16666.49220020409,7700824592.03442
16693.994662580666,7703520674.200722
16721.49712495724,7706224793.47561
16748.999587333812,7708936972.351213
16776.502049710387,7711657233.319664
16804.00451208696,7714385598.873091
16831.506974463537,7717122091.503626
16859.00943684011,7719866733.703398
16886.511899216686,7722619547.964536
16914.01436159326,7725380556.779171
16941.516823969836,7728149782.639434
16969.019286346407,7730927248.037456
16996.521748722982,7733712975.465365
17024.024211099557,7736506987.415291
17051.52667347613,7739309306.379366
17079.029135852707,7742119954.84972
17106.53159822928,7744938955.318482
17134.034060605856,7747766330.277784
17161.53652298243,7750602102.219753
17189.038985359006,7753446293.636522
17216.541447735577,7756298927.02022
17244.043910112152,7759160024.862979
17271.546372488727,7762029609.656927
17299.0488348653,7764907703.894193
17326.551297241876,7767794330.066912
17354.05375961845,7770689510.667209
17381.556221995026,7773593268.187216
17409.0586843716,7776505625.119064
17436.561146748172,7779426603.954884
17464.063609124747,7782356227.186805
17491.566071501322,7785294517.306955
17519.068533877897,7788241496.807467
17546.57099625447,7791197188.180471
17574.073458631046,7794161613.918097
17601.57592100762,7797134796.512473
17629.078383384196,7800116758.455731
17656.58084576077,7803107522.240003
17684.083308137342,7806107110.357416
17711.585770513917,7809115545.300102
17739.08823289049,7812132849.56019
17766.590695267067,7815159045.62981
17794.09315764364,7818194156.001096
17821.595620020216,7821238203.166174
17849.09808239679,7824291209.617174
17876.600544773366,7827353197.846229
17904.103007149937,7830424190.345466
17931.605469526512,7833504209.6070175
17959.107931903087,7836593278.123014
17986.61039427966,7839691418.385584
18014.112856656237,7842798652.886858
18041.61531903281,7845915004.118968
18069.117781409386,7849040494.574041
18096.62024378596,7852175146.744209
18124.122706162532,7855318983.121603
18151.625168539107,7858472026.198353
18179.127630915682,7861634298.466587
18206.630093292257,7864805822.418437
18234.13255566883,7867986620.546034
18261.635018045406,7871176715.341504
18289.13748042198,7874376129.296984
18316.639942798556,7877584884.904598
18344.14240517513,7880803004.656478
18371.644867551702,7884030511.044755
18399.147329928277,7887267426.56156
18426.649792304852,7890513773.699022
18454.152254681427,7893769574.94927
18481.654717058,7897034852.804437
18509.157179434576,7900309629.756649
18536.65964181115,7903593928.29804
18564.162104187726,7906887770.920739
18591.664566564297,7910191180.116877
18619.167028940872,7913504178.378582
18646.669491317447,7916826788.197986
18674.17195369402,7920159032.067219
18701.674416070597,7923500932.47841
18729.17687844717,7926852511.92369
18756.679340823746,7930213792.895189
18784.18180320032,7933584797.885038
18811.684265576896,7936965549.3853655
18839.186727953467,7940356069.888304
18866.689190330042,7943756381.885981
18894.191652706617,7947166507.870528
18921.69411508319,7950586470.334076
18949.196577459767,7954016291.768755
18976.69903983634,7957455994.666693
19004.201502212916,7960905601.520022
19031.70396458949,7964365134.820871
19059.206426966062,7967834617.061375
19086.708889342637,7971314070.733658
19114.211351719212,7974803518.32985
19141.713814095787,7978302982.342086
19169.21627647236,7981812485.262493
19196.718738848936,7985332049.583202
19224.22120122551,7988861697.796345
19251.723663602086,7992401452.394047
19279.226125978657,7995951335.868444
19306.728588355232,7999511370.711662
19334.231050731807,8003081579.415833
19361.733513108382,8006661984.473089
19389.235975484957,8010252608.375556
19416.73843786153,8013853473.615368
19444.240900238106,8017464602.684652
19471.74336261468,8021086018.075541
19499.245824991256,8024717742.280163
19526.748287367827,8028359797.790648
19554.250749744402,8032012207.099129
19581.753212120977,8035674992.697733
19609.25567449755,8039348177.078594
19636.758136874127,8043031782.733838
19664.2605992507,8046725832.155597
19691.763061627276,8050430347.836
19719.26552400385,8054145352.2671795
19746.767986380422,8057870867.941264
19774.270448756997,8061606917.350386
19801.772911133572,8065353522.986671
19829.275373510147,8069110707.342255
19856.77783588672,8072878492.909262
19884.280298263297,8076656902.179827
19911.78276063987,8080445957.646078
19939.285223016446,8084245681.800146
19966.78768539302,8088056097.13416
19994.290147769592,8091877226.140252
20021.792610146167,8095709091.310552
20049.295072522742,8099551715.137188
20076.797534899317,8103405120.112291
20104.29999727589,8107269328.727993
20131.802459652466,8111144363.476421
20159.30492202904,8115030246.84971
20186.807384405616,8118927001.339987
20214.309846782187,8122834649.43938
20241.812309158762,8126753213.640024
20269.314771535337,8130682716.434046
20296.817233911912,8134623180.313576
20324.319696288487,8138574627.770746
20351.82215866506,8142537081.297684
20379.324621041636,8146510563.386523
20406.82708341821,8150495096.529391
20434.329545794782,8154490703.218419
20461.832008171357,8158497405.945738
20489.334470547932,8162515227.203476
20516.836932924507,8166544189.483765
20544.339395301082,8170584315.278734
20571.841857677657,8174635627.080513
