Propellant mass [kg],d_cp_cg [m]
4565.408754511352,3.8783711615487317
4592.911216887926,3.8770360480640855
4620.4136792645,3.8757009345794393
4647.916141641074,3.874365821094793
4675.418604017649,3.873030707610147
4702.921066394224,3.8716955941255007
4730.423528770798,3.8703604806408545
4757.925991147373,3.8690253671562083
4785.428453523947,3.8676902536715625
4812.9309159005215,3.866355140186916
4840.4333782770955,3.86502002670227
4867.93584065367,3.8636849132176234
4895.438303030244,3.862349799732977
4922.940765406819,3.861014686248331
4950.443227783393,3.8596795727636852
4977.945690159968,3.8583444592790386
5005.448152536542,3.857009345794393
5032.950614913117,3.8556742323097466
5060.453077289691,3.8543391188251004
5087.955539666265,3.853004005340454
5115.458002042839,3.851668891855808
5142.960464419414,3.8503337783711618
5170.462926795988,3.8489986648865155
5197.965389172563,3.8476635514018693
