Propellant mass [kg],d_cp_cg [m]
1518752.385384146,3.7688918558077438
1524876.3869381142,3.7675567423230976
1531000.3884920825,3.7662216288384514
1537124.3900460508,3.764886515353805
1543248.391600019,3.763551401869159
1549372.3931539876,3.7622162883845127
1555496.394707956,3.7608811748998665
1561620.3962619242,3.7595460614152203
1567744.3978158925,3.758210947930574
1573868.3993698608,3.756875834445928
1579992.400923829,3.7555407209612817
1586116.4024777974,3.754205607476636
1592240.4040317659,3.7528704939919892
1598364.4055857342,3.7515353805073435
1604488.4071397025,3.750200267022697
1610612.4086936708,3.748865153538051
1616736.410247639,3.747530040053405
1622860.4118016073,3.7461949265687586
1628984.4133555759,3.744859813084112
1635108.4149095442,3.743524699599466
1641232.4164635125,3.74218958611482
1647356.4180174808,3.740854472630174
1653480.419571449,3.7395193591455276
1659604.4211254173,3.7381842456608814
1665728.4226793856,3.736849132176235
1671852.4242333542,3.735514018691589
1677976.4257873225,3.7341789052069427
1684100.4273412907,3.7328437917222965
1690224.428895259,3.7315086782376503
1696348.4304492273,3.730173564753004
1702472.4320031956,3.728838451268358
1708596.4335571642,3.7275033377837117
1714720.4351111325,3.7261682242990655
1720844.4366651007,3.7248331108144193
1726968.438219069,3.723497997329773
1733092.4397730373,3.722162883845127
1739216.4413270056,3.7208277703604806
1745340.4428809742,3.7194926568758344
1751464.4444349424,3.718157543391188
1757588.4459889107,3.716822429906542
1763712.447542879,3.7154873164218962
1769836.4490968473,3.7141522029372496
1775960.4506508156,3.7128170894526034
1782084.452204784,3.711481975967957
1788208.4537587524,3.7101468624833114
1794332.4553127207,3.708811748998665
1800456.456866689,3.707476635514019
1806580.4584206573,3.7061415220293723
1812704.4599746256,3.7048064085447265
1818828.461528594,3.7034712950600803
1824952.4630825624,3.702136181575434
1831076.4646365307,3.700801068090788
1837200.466190499,3.6994659546061417
1843324.4677444673,3.6981308411214955
1849448.4692984356,3.6967957276368493
1855572.470852404,3.695460614152203
1861696.4724063724,3.694125500667557
1867820.4739603407,3.6927903871829106
1873944.475514309,3.6914552736982644
1880068.4770682773,3.690120160213618
1886192.4786222456,3.688785046728972
1892316.480176214,3.687449933244326
1898440.4817301822,3.6861148197596796
1904564.4832841507,3.6847797062750334
1910688.484838119,3.683444592790387
1916812.4863920873,3.682109479305741
1922936.4879460556,3.6807743658210947
1929060.489500024,3.679439252336449
1935184.4910539922,3.6781041388518023
1941308.4926079607,3.6767690253671566
1947432.494161929,3.67543391188251
1953556.4957158973,3.6740987983978637
1959680.4972698656,3.6727636849132175
1965804.498823834,3.6714285714285717
1971928.5003778022,3.6700934579439255
1978052.5019317705,3.6687583444592793
1984176.503485739,3.6674232309746326
1990300.5050397073,3.666088117489987
1996424.5065936756,3.6647530040053407
2002548.5081476439,3.6634178905206944
2008672.5097016122,3.6620827770360482
2014796.5112555805,3.660747663551402
2020920.512809549,3.659412550066756
2027044.5143635173,3.6580774365821096
2033168.5159174856,3.6567423230974634
2039292.5174714539,3.655407209612817
2045416.5190254222,3.654072096128171
2051540.5205793905,3.6527369826435248
2057664.5221333588,3.6514018691588785
2063788.5236873273,3.6500667556742323
2069912.5252412956,3.648731642189586
2076036.5267952639,3.64739652870494
2082160.5283492322,3.646061415220294
2088284.5299032005,3.6447263017356475
2094408.5314571687,3.6433911882510013
2100532.533011137,3.642056074766355
2106656.5345651056,3.640720961281709
2112780.5361190736,3.6393858477970626
2118904.537673042,3.638050734312417
2125028.5392270107,3.6367156208277702
2131152.5407809787,3.6353805073431245
2137276.5423349473,3.634045393858478
2143400.5438889153,3.632710280373832
2149524.545442884,3.631375166889186
2155648.5469968524,3.6300400534045396
2161772.5485508204,3.6287049399198934
2167896.550104789,3.627369826435247
2174020.551658757,3.626034712950601
2180144.5532127256,3.6246995994659548
2186268.5547666936,3.6233644859813086
2192392.556320662,3.6220293724966623
2198516.5578746307,3.620694259012016
2204640.5594285987,3.61935914552737
2210764.5609825673,3.6180240320427237
2216888.5625365353,3.6166889185580775
2223012.564090504,3.6153538050734313
2229136.565644472,3.614018691588785
2235260.5671984404,3.612683578104139
2241384.568752409,3.6113484646194927
2247508.570306377,3.6100133511348464
2253632.5718603455,3.6086782376502002
2259756.5734143136,3.607343124165554
2265880.574968282,3.606008010680908
2272004.57652225,3.604672897196262
2278128.5780762187,3.6033377837116154
2284252.5796301872,3.602002670226969
2290376.5811841553,3.600667556742323
2296500.582738124,3.599332443257677
2302624.584292092,3.597997329773031
2308748.5858460604,3.596662216288385
2314872.587400029,3.595327102803738
2320996.588953997,3.5939919893190924
2327120.5905079655,3.592656875834446
2333244.5920619336,3.5913217623498
2339368.593615902,3.5899866488651537
2345492.59516987,3.5886515353805075
2351616.5967238387,3.5873164218958613
2357740.5982778072,3.585981308411215
2363864.5998317753,3.584646194926569
2369988.601385744,3.5833110814419227
2376112.602939712,3.5819759679572765
2382236.6044936804,3.5806408544726303
2388360.6060476485,3.579305740987984
2394484.607601617,3.577970627503338
2400608.6091555855,3.5766355140186916
2406732.6107095536,3.5753004005340454
2412856.612263522,3.573965287049399
2418980.61381749,3.572630173564753
2425104.6153714587,3.5712950600801068
2431228.616925427,3.5699599465954606
2437352.6184793953,3.5686248331108144
2443476.620033364,3.567289719626168
2449600.621587332,3.5659546061415224
2455724.6231413004,3.5646194926568757
2461848.6246952685,3.56328437917223
2467972.626249237,3.5619492656875833
2474096.6278032055,3.5606141522029375
2480220.6293571736,3.5592790387182913
2486344.630911142,3.557943925233645
2492468.63246511,3.556608811748999
2498592.6340190787,3.5552736982643527
2504716.6355730467,3.5539385847797065
2510840.6371270153,3.5526034712950603
2516964.638680984,3.551268357810414
2523088.640234952,3.549933244325768
2529212.6417889204,3.5485981308411216
2535336.6433428884,3.5472630173564754
2541460.644896857,3.545927903871829
2547584.646450825,3.544592790387183
2553708.6480047936,3.543257676902537
2559832.649558762,3.5419225634178906
2565956.65111273,3.5405874499332444
2572080.6526666987,3.539252336448598
2578204.6542206667,3.537917222963952
2584328.6557746353,3.5365821094793057
2590452.657328604,3.5352469959946595
2596576.658882572,3.5339118825100133
2602700.6604365404,3.532576769025367
2608824.6619905084,3.531241655540721
2614948.663544477,3.5299065420560747
2621072.665098445,3.5285714285714285
2627196.6666524136,3.5272363150867827
2633320.668206382,3.525901201602136
2639444.66976035,3.5245660881174903
2645568.6713143187,3.5232309746328436
2651692.6728682867,3.521895861148198
2657816.6744222553,3.5205607476635516
2663940.6759762233,3.5192256341789054
2670064.677530192,3.5178905206942592
2676188.6790841604,3.516555407209613
2682312.6806381284,3.515220293724967
2688436.682192097,3.5138851802403206
2694560.683746065,3.5125500667556744
2700684.6853000335,3.511214953271028
2706808.686854002,3.509879839786382
2712932.68840797,3.5085447263017357
2719056.6899619387,3.5072096128170895
2725180.6915159067,3.5058744993324433
2731304.6930698752,3.504539385847797
2737428.6946238433,3.503204272363151
2743552.696177812,3.5018691588785047
2749676.6977317804,3.5005340453938585
2755800.6992857484,3.4991989319092123
2761924.700839717,3.497863818424566
2768048.702393685,3.49652870493992
2774172.7039476535,3.4951935914552736
2780296.7055016216,3.493858477970628
2786420.70705559,3.492523364485981
2792544.7086095586,3.491188251001335
2798668.7101635267,3.489853137516689
2804792.711717495,3.488518024032043
2810916.7132714633,3.487182910547397
2817040.714825432,3.4858477970627506
2823164.7163794003,3.484512683578104
2829288.7179333684,3.483177570093458
2835412.719487337,3.481842456608812
2841536.721041305,3.4805073431241658
2847660.7225952735,3.4791722296395196
2853784.7241492416,3.4778371161548733
2859908.72570321,3.476502002670227
2866032.7272571786,3.475166889185581
2872156.7288111467,3.4738317757009347
2878280.730365115,3.4724966622162885
2884404.7319190833,3.4711615487316423
2890528.733473052,3.469826435246996
2896652.73502702,3.46849132176235
2902776.7365809884,3.4671562082777037
2908900.738134957,3.4658210947930574
2915024.739688925,3.4644859813084112
2921148.7412428935,3.463150867823765
2927272.7427968616,3.461815754339119
2933396.74435083,3.4604806408544726
2939520.7459047986,3.4591455273698264
2945644.7474587667,3.45781041388518
2951768.749012735,3.456475300400534
2957892.7505667033,3.455140186915888
2964016.752120672,3.4538050734312415
2970140.75367464,3.452469959946596
2976264.7552286084,3.451134846461949
2982388.756782577,3.4497997329773034
2988512.758336545,3.448464619492657
2994636.7598905135,3.447129506008011
3000760.7614444816,3.4457943925233647
3006884.76299845,3.4444592790387185
3013008.764552418,3.4431241655540723
3019132.7661063867,3.441789052069426
3025256.767660355,3.44045393858478
3031380.7692143233,3.4391188251001337
3037504.770768292,3.4377837116154875
3043628.77232226,3.4364485981308412
3049752.7738762284,3.435113484646195
3055876.7754301964,3.433778371161549
3062000.776984165,3.4324432576769026
3068124.7785381335,3.4311081441922564
3074248.7800921015,3.42977303070761
3080372.78164607,3.428437917222964
3086496.783200038,3.4271028037383178
3092620.7847540067,3.4257676902536716
3098744.786307975,3.4244325767690253
3104868.7878619432,3.423097463284379
3110992.789415912,3.421762349799733
3117116.79096988,3.4204272363150867
3123240.7925238484,3.4190921228304405
3129364.7940778164,3.4177570093457943
3135488.795631785,3.4164218958611485
3141612.7971857535,3.415086782376502
3147736.7987397215,3.413751668891856
3153860.80029369,3.4124165554072095
3159984.801847658,3.4110814419225637
3166108.8034016266,3.4097463284379175
3172232.8049555947,3.4084112149532713
3178356.8065095632,3.407076101468625
3184480.8080635318,3.405740987983979
3190604.8096175,3.4044058744993326
3196728.8111714683,3.4030707610146864
3202852.8127254364,3.40173564753004
3208976.814279405,3.400400534045394
3215100.8158333735,3.399065420560748
3221224.8173873415,3.3977303070761016
3227348.81894131,3.3963951935914554
3233472.820495278,3.395060080106809
3239596.8220492466,3.393724966622163
3245720.8236032147,3.3923898531375167
3251844.825157183,3.3910547396528705
3257968.8267111517,3.3897196261682243
3264092.82826512,3.388384512683578
3270216.8298190883,3.387049399198932
3276340.8313730564,3.3857142857142857
3282464.832927025,3.3843791722296395
3288588.834480993,3.3830440587449937
3294712.8360349615,3.381708945260347
3300836.83758893,3.380373831775701
3306960.839142898,3.3790387182910546
3313084.8406968666,3.377703604806409
3319208.8422508347,3.3763684913217626
3325332.843804803,3.3750333778371164
3331456.8453587713,3.37369826435247
3337580.84691274,3.372363150867824
3343704.8484667083,3.371028037383178
3349828.8500206764,3.3696929238985316
3355952.851574645,3.3683578104138854
3362076.853128613,3.367022696929239
3368200.8546825815,3.365687583444593
3374324.85623655,3.3643524699599467
3380448.857790518,3.3630173564753005
3386572.8593444866,3.3616822429906543
3392696.8608984547,3.360347129506008
3398820.862452423,3.359012016021362
3404944.8640063913,3.3576769025367157
3411068.86556036,3.3563417890520695
3417192.8671143283,3.3550066755674233
3423316.8686682964,3.353671562082777
3429440.870222265,3.352336448598131
3435564.871776233,3.3510013351134846
3441688.8733302015,3.3496662216288384
3447812.8748841695,3.348331108144192
3453936.876438138,3.346995994659546
3460060.8779921066,3.3456608811749
3466184.8795460747,3.3443257676902536
3472308.881100043,3.3429906542056074
3478432.8826540112,3.3416555407209616
3484556.88420798,3.340320427236315
3490680.8857619483,3.3389853137516687
3496804.8873159164,3.337650200267023
3502928.888869885,3.3363150867823768
3509052.890423853,3.3349799732977305
3515176.8919778215,3.3336448598130843
3521300.8935317895,3.332309746328438
3527424.895085758,3.330974632843792
3533548.8966397266,3.3296395193591457
3539672.8981936947,3.3283044058744995
3545796.899747663,3.3269692923898533
3551920.9013016312,3.325634178905207
3558044.9028555998,3.324299065420561
3564168.904409568,3.3229639519359147
3570292.9059635364,3.3216288384512684
3576416.907517505,3.3202937249666222
3582540.909071473,3.318958611481976
3588664.9106254415,3.31762349799733
3594788.9121794095,3.3162883845126836
3600912.913733378,3.3149532710280374
3607036.9152873466,3.313618157543391
3613160.9168413146,3.312283044058745
3619284.918395283,3.3109479305740988
3625408.919949251,3.3096128170894525
3631532.9215032198,3.3082777036048063
3637656.923057188,3.30694259012016
3643780.9246111563,3.305607476635514
3649904.926165125,3.3042723631508677
3656028.927719093,3.302937249666222
3662152.9292730615,3.3016021361815753
3668276.9308270295,3.3002670226969295
3674400.932380998,3.2989319092122833
3680524.933934966,3.297596795727637
3686648.9354889346,3.296261682242991
3692772.937042903,3.2949265687583447
3698896.938596871,3.2935914552736985
3705020.9401508397,3.2922563417890522
3711144.941704808,3.290921228304406
3717268.9432587763,3.28958611481976
3723392.944812745,3.2882510013351136
3729516.946366713,3.2869158878504674
3735640.9479206814,3.285580774365821
3741764.9494746495,3.284245660881175
3747888.951028618,3.2829105473965288
3754012.952582586,3.2815754339118826
3760136.9541365546,3.2802403204272363
3766260.955690523,3.27890520694259
3772384.957244491,3.277570093457944
3778508.9587984597,3.2762349799732977
3784632.960352428,3.2748998664886515
3790756.9619063963,3.2735647530040053
3796880.9634603644,3.272229639519359
3803004.965014333,3.270894526034713
3809128.9665683014,3.2695594125500667
3815252.9681222695,3.2682242990654204
3821376.969676238,3.2668891855807742
3827500.971230206,3.2655540720961285
3833624.9727841746,3.2642189586114823
3839748.9743381427,3.262883845126836
3845872.975892111,3.26154873164219
3851996.9774460797,3.2602136181575436
3858120.979000048,3.2588785046728974
3864244.9805540163,3.257543391188251
3870368.9821079844,3.256208277703605
3876492.983661953,3.254873164218959
3882616.9852159214,3.2535380507343126
3888740.9867698895,3.2522029372496664
3894864.988323858,3.25086782376502
3900988.989877826,3.249532710280374
3907112.9914317946,3.2481975967957277
3913236.9929857627,3.2468624833110815
3919360.994539731,3.2455273698264353
3925484.9960936997,3.244192256341789
3931608.997647668,3.242857142857143
3937732.9992016363,3.2415220293724967
3943857.0007556044,3.2401869158878505
3949981.002309573,3.2388518024032042
3956105.003863541,3.237516688918558
3962229.0054175095,3.236181575433912
3968353.006971478,3.2348464619492656
3974477.008525446,3.2335113484646194
3980601.0100794146,3.232176234979973
3986725.0116333826,3.2308411214953274
3992849.013187351,3.2295060080106808
3998973.0147413197,3.2281708945260346
4005097.0162952878,3.226835781041389
4011221.0178492563,3.2255006675567426
4017345.0194032243,3.2241655540720964
4023469.020957193,3.22283044058745
4029593.022511161,3.221495327102804
4035717.0240651295,3.2201602136181577
4041841.025619098,3.2188251001335115
4047965.027173066,3.2174899866488653
4054089.0287270346,3.216154873164219
4060213.0302810026,3.214819759679573
4066337.031834971,3.2134846461949267
4072461.033388939,3.2121495327102805
4078585.0349429077,3.2108144192256343
4084709.0364968763,3.209479305740988
4090833.0380508443,3.208144192256342
4096957.039604813,3.2068090787716956
4103081.041158781,3.2054739652870494
4109205.0427127494,3.204138851802403
4115329.0442667175,3.202803738317757
4121453.045820686,3.201468624833111
4127577.0473746546,3.2001335113484646
4133701.0489286226,3.1987983978638184
4139825.050482591,3.197463284379172
4145949.052036559,3.196128170894526
4152073.0535905277,3.1947930574098797
4158197.0551444963,3.1934579439252335
4164321.0566984643,3.1921228304405878
4170445.058252433,3.190787716955941
4176569.059806401,3.1894526034712953
4182693.0613603694,3.188117489986649
4188817.0629143375,3.186782376502003
4194941.0644683065,3.1854472630173563
4201065.066022274,3.1841121495327105
4207189.067576243,3.1827770360480643
4213313.069130211,3.181441922563418
4219437.07068418,3.180106809078772
4225561.072238147,3.1787716955941256
4231685.073792116,3.1774365821094794
4237809.075346084,3.1761014686248332
4243933.076900053,3.174766355140187
4250057.078454021,3.173431241655541
4256181.080007989,3.1720961281708946
4262305.0815619575,3.1707610146862484
4268429.083115926,3.169425901201602
4274553.084669895,3.168090787716956
4280677.086223863,3.1667556742323097
4286801.087777831,3.1654205607476635
4292925.089331799,3.1640854472630173
4299049.090885768,3.162750333778371
4305173.092439736,3.161415220293725
4311297.093993705,3.1600801068090787
4317421.095547672,3.158744993324433
4323545.097101641,3.1574098798397863
4329669.098655609,3.15607476635514
4335793.100209578,3.154739652870494
4341917.101763546,3.153404539385848
4348041.103317514,3.152069425901202
4354165.104871483,3.1507343124165557
4360289.106425451,3.1493991989319094
4366413.10797942,3.1480640854472632
4372537.109533387,3.146728971962617
4378661.111087356,3.145393858477971
4384785.112641324,3.1440587449933246
4390909.114195293,3.1427236315086784
4397033.115749261,3.141388518024032
4403157.117303229,3.140053404539386
4409281.118857197,3.1387182910547398
4415405.120411166,3.1373831775700936
4421529.1219651345,3.1360480640854473
4427653.123519102,3.134712950600801
4433777.125073071,3.133377837116155
4439901.126627039,3.1320427236315087
4446025.128181008,3.1307076101468625
4452149.129734976,3.1293724966622163
4458273.131288944,3.12803738317757
4464397.132842912,3.126702269692924
4470521.134396881,3.1253671562082777
4476645.135950849,3.1240320427236314
4482769.137504818,3.1226969292389852
4488893.1390587855,3.1213618157543395
4495017.140612754,3.1200267022696933
4501141.142166723,3.1186915887850466
4507265.143720691,3.1173564753004004
4513389.14527466,3.116021361815754
4519513.146828627,3.1146862483311084
4525637.148382596,3.113351134846462
4531761.149936564,3.112016021361816
4537885.151490533,3.1106809078771698
4544009.1530445,3.1093457943925236
4550133.154598469,3.1080106809078774
4556257.156152437,3.106675567423231
4562381.157706406,3.105340453938585
4568505.1592603745,3.1040053404539387
4574629.160814342,3.1026702269692925
4580753.162368311,3.1013351134846463
4586877.163922279,3.1
