episode,reward,steps,updates
1,6.931554566970406,129,0
2,6.502396520577874,127,0
3,6.926607173627746,130,130
4,7.467081603455446,130,130
5,7.042006665451023,128,128
6,7.8753279173981054,132,132
7,7.766568349131367,131,131
8,6.450890956403747,127,127
9,7.934012584631295,133,133
10,6.9208817223291,132,132
11,6.731521410957676,130,130
12,7.386988663237771,127,127
13,5.956508603575886,128,128
14,6.906011132530613,128,128
15,6.386896307127158,124,124
16,6.904748917716438,128,128
17,6.1151223272044115,127,127
18,6.764703184168509,123,123
19,6.510812468791337,127,127
20,7.0397510968175165,128,128
21,7.298592072263804,127,127
22,6.176503527260263,125,125
23,7.279014489521917,129,129
24,5.694697967728295,123,123
25,7.284099622992036,130,130
26,7.1050430671777125,126,126
27,6.973704503711504,126,126
28,6.615193734507574,128,128
29,5.5932351553312385,123,123
30,5.779843672524138,124,124
31,6.885575606987189,125,125
32,6.995121903209055,123,123
33,6.727063496369636,125,125
34,5.479802683320649,123,123
35,6.50489720346936,123,123
36,7.0706545880745955,127,127
37,7.049579234170191,126,126
38,5.745748324172597,120,120
39,6.202837584905527,122,122
40,6.657607766219755,124,124
41,6.445357586801229,123,123
42,6.535648714981118,123,123
43,5.963297867875154,122,122
44,6.043508954236977,124,124
45,6.1428472841475354,120,120
46,4.9952035747048456,119,119
47,4.780405052327874,116,116
48,5.383090863038904,117,117
49,5.498091547851215,115,115
50,5.856201473398588,117,117
51,4.481411874956847,115,115
52,4.879618517674526,117,117
53,4.349163337653438,116,116
54,5.653982021809101,121,121
55,5.690903452185885,120,120
56,5.326208874813636,118,118
57,5.778406775324939,119,119
58,5.574015566434731,117,117
59,5.48943744505782,118,118
60,5.0480166612993855,118,118
61,5.320471578254075,117,117
62,6.244351698346867,122,122
63,5.9079482441455085,118,118
64,6.310806438461876,124,124
65,5.9501560697631355,122,122
66,5.304939128364568,120,120
67,5.67406605598218,117,117
68,5.342572503596916,119,119
69,5.262701836656865,117,117
70,5.213898461379888,115,115
71,6.097827267448096,119,119
72,6.221252156006987,123,123
73,4.907107571488082,116,116
74,4.775457871187619,117,117
75,5.271580239798389,117,117
76,4.98845514309499,118,118
77,6.661149540291531,122,122
78,4.8898898175742085,115,115
79,5.106711245946263,118,118
80,5.450886374677257,119,119
81,5.019424832133353,114,114
82,4.72245140234295,112,112
83,5.348779022911525,115,115
84,4.926725842165713,115,115
85,5.201452426652752,114,114
86,4.4541335231084425,114,114
87,4.385434827171925,114,114
88,5.0938110505531995,118,118
89,5.231670014672668,115,115
90,5.463174832287601,117,117
91,5.964071305596459,118,118
92,5.307902370137605,118,118
93,5.555639034272745,117,117
94,5.039309915956773,114,114
95,6.169518195595051,121,121
96,5.503815710326781,120,120
97,6.586707365567275,122,122
98,5.862759747074772,119,119
99,5.872979559838918,118,118
100,5.31074808689284,120,120
101,6.250085942391975,120,120
102,5.312397479054552,119,119
103,5.7798041441893195,119,119
104,5.780425796643382,117,117
105,5.292516377958604,120,120
106,5.769790942179945,122,122
107,5.592324851569724,117,117
108,4.823031421455999,117,117
109,5.144628720979841,119,119
110,4.818700163401557,112,112
111,4.51380924258516,111,111
112,4.808612124116308,113,113
113,5.8762821459687355,118,118
114,5.324996054184619,115,115
115,5.023454087293227,115,115
116,4.163084960883978,112,112
117,4.528251198852476,111,111
118,5.0566149281389965,117,117
119,4.473906760829335,114,114
120,5.026370586114911,117,117
121,5.216280007750531,115,115
122,4.754620663338383,115,115
123,4.925730516114708,113,113
124,4.6475085828886735,113,113
125,4.988141093499589,113,113
126,5.326398933908217,116,116
127,4.180189729068931,114,114
128,4.275380099270128,110,110
129,4.719574527050112,111,111
130,4.873746304395394,113,113
131,5.184818851765865,116,116
132,5.231377139720868,114,114
133,4.492850785653207,116,116
134,5.11389255704367,114,114
135,4.851351150823336,118,118
136,4.728770869844545,116,116
137,5.310459076715039,115,115
138,5.134370952714269,116,116
139,6.059771377996291,119,119
140,4.9934272834007025,117,117
141,5.528397041838999,117,117
142,4.865360638613258,117,117
143,5.268087476529859,118,118
144,5.212609539261475,118,118
145,5.420550880515679,119,119
146,4.624336128088347,116,116
147,4.715881067373056,117,117
148,4.848951112402283,118,118
149,5.082776901624385,115,115
150,5.163812078693636,116,116
151,4.781295109666803,116,116
152,4.289622573792962,113,113
153,5.221785911763187,115,115
154,4.671324989971055,115,115
155,4.924342600777921,114,114
156,4.902714260395955,113,113
157,4.276768900705376,114,114
158,4.179036875258998,113,113
159,4.137345136407988,111,111
160,4.596909186497769,115,115
161,4.817389980784236,114,114
162,4.642319835515006,112,112
163,3.825025621308977,111,111
164,4.770059722856645,112,112
165,4.010027121351049,113,113
166,3.945362277553828,112,112
167,4.211261156636566,112,112
168,4.697073047909607,113,113
169,4.222939256572532,112,112
170,4.008860725814774,111,111
171,4.332875806885932,115,115
172,4.273978434234845,110,110
173,3.833580852403827,110,110
174,3.473284413383843,109,109
175,4.195150884862707,109,109
176,5.051169654189195,115,115
177,3.126606894200397,106,106
178,3.2136727290707077,107,107
179,3.2810435428277955,103,103
180,2.4537842069365023,102,102
181,3.076774260231139,103,103
182,3.465731178562372,103,103
183,2.667010293630411,104,104
184,4.065105730613971,110,110
185,4.714607260947496,115,115
186,4.825259065665347,114,114
187,4.845988830342935,115,115
188,4.635438516779133,115,115
189,4.77041017725774,115,115
190,4.788165642713213,115,115
191,4.930420781747422,115,115
192,4.821098954179586,115,115
193,4.490042265328435,115,115
194,5.4296923160926305,115,115
195,5.10226547228213,115,115
196,5.416781908535635,115,115
197,4.612055839422085,116,116
198,5.027666056596262,116,116
199,5.2976434165546795,116,116
200,5.0930797005346715,116,116
201,4.802604137448924,116,116
202,5.602007764826464,116,116
203,5.256024258930589,116,116
204,5.2385561353384436,116,116
205,5.146938439926062,116,116
206,5.109743367801899,116,116
207,4.511004420995528,116,116
208,4.953625396401303,116,116
209,4.893519837837576,116,116
210,5.174334239743967,116,116
211,5.578916769907487,116,116
212,5.204572404058444,116,116
213,5.159017013189847,116,116
214,5.058553233567053,116,116
215,4.8503669274843,117,117
216,5.304347293229059,116,116
217,5.146987454913339,115,115
218,5.09188251568721,115,115
219,5.029599840079996,115,115
220,4.50627025477862,116,116
221,5.12141334634221,115,115
222,4.932835106614591,115,115
223,5.0315904393514455,115,115
224,5.229680188712312,114,114
225,4.779453653445854,115,115
226,4.526155473064752,116,116
227,4.673312861531896,116,116
228,5.430425629360302,115,115
229,5.062938169577301,115,115
230,5.104786219464099,115,115
231,4.786437767358587,115,115
232,4.998170012313497,115,115
