time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],alpha[rad],gamma[rad],mass[kg],non_nominal_throttle,gimbalanglecommand[deg],gimbalangle[deg],u0,u1
365.30000000001456,10469.307178177958,38389.21187373259,-89.28957479384468,-831.5181854557909,1.480863959783856,-3.5235492729266836e-05,-3.124553532722878,4.605417492506733,1374870.2533079775,0.6896916936519653,1.4327763879537467,1.8755014542515456,0.07163881939768735,0.3793833873039305
365.4000000000146,10460.409090484509,38306.379403975494,-88.98087693449129,-828.324697570935,1.4808297448948073,-0.0003421488904831772,-3.124546902489687,4.605376647384493,1373276.1388341202,0.6852352599686818,1.3568070656565432,1.8236320153920456,0.06784035328282716,0.3704705199373637
365.5000000000146,10451.541944441014,38223.86438930447,-88.67146043494982,-825.1501467102478,1.4807659254106136,-0.0006381948419380951,-3.1245728601561007,4.6053387855667145,1371691.0489347468,0.6808195139162256,1.2793875505118668,1.7692075689040276,0.06396937752559334,0.3616390278324513
365.60000000001463,10442.705832025238,38141.66494891768,-88.36112415775463,-821.9944038679323,1.4806736164598169,-0.0009230895079679919,-3.124630552919067,4.6053041693788845,1370114.9012868602,0.6764439908327192,1.2006728742387145,1.7123540994374964,0.06003364371193572,0.35288798166543844
365.70000000001465,10433.900864135341,38059.77921481583,-88.04967889896133,-818.8573410184354,1.4805539588955612,-0.0011965756425569513,-3.124719091556947,4.605273050452508,1368547.6145815067,0.6721082320925156,1.1208186475807294,1.6532005542518198,0.05604093237903647,0.34421646418503116
365.8000000000147,10425.127169396934,37978.20533170601,-87.73694738407194,-815.7388310982001,1.4804081166502492,-0.0014584224531172115,-3.1248375528204666,4.605245669470715,1366989.1085087764,0.6678117850050541,1.0399807735105926,1.591878576177697,0.05199903867552963,0.33562357001010823
365.9000000000147,10416.384892972672,37896.94145690771,-87.4227642426135,-812.6387479829925,1.4802372741084875,-0.0017084254176167972,-3.124984981829318,4.6052222559378055,1365439.3037425866,0.6635542027173528,0.9583151632241185,1.528522234882339,0.047915758161205926,0.32710840543470554
366.0000000000147,10407.674195376474,37815.985760261596,-87.106975961976,-809.5569664611403,1.480042633502509,-0.0019464060597867347,-3.1251603944701825,4.605203027972691,1363898.121925275,0.6593350441200903,0.8759774554318681,1.463267756937292,0.0437988727715934,0.3186700882401805
366.10000000001475,10398.99525129436,37735.33642404129,-86.78944082113449,-806.4933622030479,1.4798254123341374,-0.0021722116837156304,-3.125362779792032,4.605188192126169,1362365.485652035,0.6551538737572019,0.7931227393396529,1.3962532551775284,0.03965613696698265,0.3103077475144038
366.20000000001477,10390.348248413871,37654.991642868554,-86.47002880489701,-803.4478117273774,1.4795868408272197,-0.002385715069175304,-3.12559110239472,4.605177943221938,1360841.318455226,0.6510102617389139,0.7099052817675163,1.327618457836527,0.03549526408837582,0.3020205234778277
366.3000000000148,10381.733386263937,37574.94962363212,-86.14862149933703,-800.4201923643002,1.4793281594143148,-0.0025868141290532397,-3.125844304806909,4.605172464221223,1359325.5447885913,0.6469037836581085,0.6264782587256107,1.2575044379254354,0.031323912936280535,0.29380756731621704
366.4000000000148,10373.15087506703,37495.208585410495,-85.82511196908335,-797.4103822162433,1.4790506162547536,-0.002775431595609826,-3.12612130985607,4.605171926110823,1357818.0900114204,0.6428340205099338,0.5429934919158613,1.186053343324478,0.027149674595793066,0.28566804101986754
366.50000000001484,10364.600934605323,37415.76675939884,-85.49940461706409,-794.4182601165679,1.4787554647821255,-0.002951514726280536,-3.126421023032423,4.605176487814548,1356318.8803726877,0.6388005586145039,0.45960117169422054,1.1134081261614521,0.022980058584711027,0.2776011172290078
366.60000000001486,10356.0837931026,37336.62238884017,-85.17141502724347,-791.4437055866325,1.4784439613389329,-0.003115034431925575,-3.126742334789025,4.6051862961279575,1354827.8429952038,0.6348029895426147,0.37644956886834224,1.039712270432141,0.018822478443417112,0.26960597908522943
366.7000000000149,10347.599686123433,37257.77372896101,-84.84106979166745,-788.4865987916369,1.478117362835905,-0.003265985030277516,-3.127084122839531,4.605201485675437,1353344.9058598154,0.6308409100442877,0.29368490863307956,0.9651095342522349,0.014684245431653978,0.2616818200885753
366.8000000000149,10339.148855491214,37179.219046911436,-84.50830632218633,-785.5468204957127,1.4777769244623509,-0.003404383735540299,-3.127445254427362,4.605222178889713,1351869.997789688,0.626913921980041,0.2114510635323829,0.8897436871802497,0.010572553176619147,0.25382784396008207
366.9000000000149,10330.731548226455,37100.95662170977,-84.17307264759178,-782.6242520166953,1.4774238974504537,-0.003530270118972239,-3.1278245885630547,4.605248486013508,1350403.0484347034,0.623021632254714,0.12988932170718867,0.8137582506329435,0.006494466085359434,0.24604326450942793
367.00000000001495,10322.348015506765,37022.984744191665,-83.83532719690598,-779.7187751810045,1.477059526896255,-0.0036437055419871324,-3.128220978226677,4.605280505122932,1348943.9882560086,0.6191636527537016,0.04913816027332471,0.7372962415969816,0.0024569080136662355,0.2383273055074031
367.100000000015,10313.998511649808,36945.30171696376,-83.49503856956713,-776.8302722790497,1.4766850496399229,-0.00374477256332058,-3.128633272532343,4.605318322172266,1347492.7485107428,0.6153396002814498,-0.03066697403679743,0.6604999200336037,-0.0015333487018398715,0.2306792005628997
367.200000000015,10305.683293120483,36867.905854361605,-83.15218529326053,-773.9586260215623,1.4763016922077412,-0.0038335743218191596,-3.129060318851946,4.605362011059689,1346049.2612369787,0.611549096502044,-0.10939387668170478,0.5835105403620728,-0.005469693834085239,0.22309819300408806
367.300000000015,10297.402617563468,36790.79548241188,-82.80675557014801,-771.1037194972387,1.4759106688180992,-0.003910233896418377,-3.129500964895404,4.605411633713503,1344613.459238903,0.6077917678817283,-0.18691378927619073,0.5064681073982464,-0.009345689463809537,0.21558353576345657
367.40000000001504,10289.156742862244,36713.96893879867,-82.458747012251,-768.265436132059,1.4755131794536112,-0.003974893644881052,-3.129954060744792,4.605467240198403,1343185.276072266,0.6040672456332077,-0.2631015954565549,0.42951113711276634,-0.013155079772827746,0.20813449126641537
367.50000000001506,10280.94592622557,36637.42457283361,-82.10816636674318,-765.443659650625,1.475110408001324,-0.004027714522871534,-3.1304184608399144,4.605528868841239,1341764.646030127,0.600375165661569,-0.33783600836470706,0.352776422565019,-0.016891800418235355,0.20075033132313802
367.6000000000151,10272.770423302378,36561.160745429625,-81.7550292319088,-762.638274039835,1.4747035204628298,-0.004068875384942368,-3.1308930259129437,4.605596546375773,1340351.5041289146,0.5967151685116558,-0.41099974950784335,0.27639880535773276,-0.020549987475392165,0.1934303370233117
367.7000000000151,10264.630487325925,36485.17582907811,-81.39935976452038,-759.8491635151892,1.474293663235929,-0.004098572269009239,-3.131376624869945,4.605670288105873,1338945.78609483,0.5930868993167497,-0.482479718741546,0.20051095294780485,-0.024123985937077302,0.18617379863349948
367.80000000001513,10256.526368287987,36409.46820782911,-81.04119037938699,-757.0762124899912,1.4738819614693401,-0.0041170176658860405,-3.1318681366171828,4.605750098086522,1337547.428350608,0.5894900077484007,-0.5521671552024991,0.12524314213277443,-0.027608357760124956,0.17898001549680131
367.90000000001515,10248.458312143805,36334.03627727434,-80.68056144181931,-754.3193055476828,1.4734695174917956,-0.004124439775447316,-3.132366451830278,4.605835969322074,1336156.368002657,0.5859241479672732,-0.6199577888725081,0.050723049032246184,-0.030997889443625404,0.17184829593454642
368.0000000000152,10240.426560048429,36258.87844453259,-80.3175209537524,-751.5783274175182,1.473057409316698,-0.004121081750976333,-3.1328704746644034,4.605927883981101,1334772.542828589,0.5823889785748442,-0.6857519827089108,-0.022924454141869513,-0.03428759913544554,0.16477795714968835
368.1000000000152,10232.431347625003,36183.99312823721,-79.95212423425963,-748.8531629537562,1.4726466892233732,-0.004107200933247368,-3.1333791244038096,4.606025813627182,1333395.8912651555,0.5788841625658295,-0.7494548650551677,-0.09557749523319933,-0.037472743252758386,0.15776832513165906
368.2000000000152,10224.472904265484,36109.37875852536,-79.58443359518289,-746.1436971185158,1.4722383824157852,-0.0040830680758788184,-3.133891337049186,4.606129719464971,1332026.3523966002,0.5754093672812195,-0.8109764521644266,-0.16711739092632205,-0.04054882260822133,0.150818734562439
368.30000000001525,10216.551452464224,36035.03377702852,-79.21451801259484,-743.4498149684096,1.4718334857594373,-0.004048966563477433,-3.134406066841392,4.6062395526008295,1330663.8659434323,0.5719642643617721,-0.870231760818509,-0.23742882791554074,-0.04351158804092545,0.1439285287235441
368.40000000001527,10208.667207184744,35960.956636864015,-78.84245279479774,-740.7714016450399,1.4714329665970296,-0.0040051916240791685,-3.1349222877203085,4.606355254317338,1329308.3722516315,0.56854852970188,-0.9271409106672156,-0.3064000361907082,-0.04635704553336078,0.13709705940375994
368.5000000000153,10200.82037525999,35887.14580262708,-78.4683192475516,-738.10834236941,1.4710377616432926,-0.003952049537371249,-3.1354389947176537,4.606476756360946,1327959.8122822836,0.5651618434036848,-0.9816292164192494,-0.37392295421356236,-0.04908146082096247,0.1303236868073696
368.6000000000153,10193.011154826268,35813.59975038305,-78.09220433721121,-735.4605224402732,1.4706487759592763,-0.0038898568401596494,-3.135955205282755,4.606603981242031,1326618.1276016503,0.5618038897313464,-1.0336272696163173,-0.4398933857538379,-0.05168136348081587,0.12360777946269286
368.70000000001534,10185.239734791025,35740.31696765941,-77.71420035243737,-732.8278272364121,1.4702668820062246,-0.0038189395305228023,-3.1364699605403854,4.606736842546609,1325283.2603716715,0.5584743570653757,-1.0830710099627583,-0.50421114817473,-0.05415355049813792,0.11694871413075147
368.80000000001536,10177.506294334511,35667.29595343713,-77.33440456513252,-730.2101422228135,1.469892918779018,-0.0037396322720663505,-3.136982326479921,4.606875245258939,1323955.1533408943,0.5551729378569548,-1.1299017861891418,-0.5667802119761712,-0.05649508930945709,0.11034587571390952
368.9000000000154,10169.811002445387,35594.53521814106,-76.95291889123477,-727.6073529606728,1.4695276910190513,-0.003652277599667039,-3.1374913950752,4.607019086094251,1322633.749835827,0.5518993285821711,-1.1740664063203268,-0.6275088314105868,-0.058703320316016334,0.10379865716434211
369.0000000000154,10162.15401749019,35522.03328362895,-76.56984955198742,-725.0193451211388,1.469171968506245,-0.003557225128063924,-3.1379962853345784,4.607168253840823,1321318.9937527068,0.5486532296960912,-1.2155171774110127,-0.6863096660106294,-0.06077585887055064,0.09730645939218241
369.1000000000154,10154.535486816561,35449.78868317868,-76.18530673628307,-722.4460045026835,1.4688264854297823,-0.003454830764624134,-3.138496144280843,4.607322629710625,1320010.8295496742,0.5454343455866424,-1.2542119346935785,-0.7430998928789243,-0.06271059673467892,0.09086869117328478
369.20000000001545,10146.955546390094,35377.79996147349,-75.79940426466315,-719.8872170519553,1.4684919398370249,-0.0033454559275770054,-3.138990147860704,4.607482087697728,1318709.202239341,0.542242384528246,-1.290114060202122,-0.7978013096112441,-0.0645057030101061,0.08448476905649205
369.3000000000155,10139.41432046454,35306.06567458469,-75.4122592555344,-717.3428688879561,1.468168993159927,-0.003229466770976275,-3.139477501783806,4.607646494943733,1317414.0573817405,0.5390770586351546,-1.3231924908492594,-0.8503404277350456,-0.06615962454246298,0.0781541172703093
369.4000000000155,10131.911921285126,35234.58438995176,-75.02399179414394,-714.8128463293592,1.467858269818166,-0.0031072334176127556,-3.139957442291214,4.60781571210938,1316125.3410776427,0.5359380838145035,-1.3534217161209203,-0.9006485565736331,-0.06767108580604601,0.07187616762900695
369.5000000000155,10124.448448824642,35163.35468635928,-74.63472460483473,-712.2970359247679,1.4675603568980597,-0.002979129201062596,-3.1404292368535267,4.607989593751587,1314842.9999622218,0.532825179719008,-1.3807817653765002,-0.9486618774539196,-0.069039088268825,0.065650359438016
369.60000000001554,10117.023990551934,35092.37515391071,-74.24458272708218,-709.7953244856966,1.467275803906258,-0.0028455299180171175,-3.1408921847988784,4.608167988705136,1313566.9811990561,0.5297380696993509,-1.4052581848778283,-0.9943215081963104,-0.07026290924389142,0.05947613939870178
369.70000000001556,10109.638621232354,35021.644393998504,-73.85369319579166,-707.3075991220446,1.4670051225970584,-0.0027068130919978887,-3.141345617871149,4.608350740468207,1312297.2324744433,0.5266764807562192,-1.4268420048176038,-1.0375735578584397,-0.0713421002408802,0.0533529615124384
369.8000000000156,10102.292402759722,34951.16101927052,-73.46218472631588,-704.8337472798167,1.4667487868721063,-0.002563357249521307,-3.141788900718902,4.608537687591008,1311033.7019920107,0.523640143492005,-1.4455296961966633,-1.078369171692262,-0.07227648480983317,0.0472802869840101
369.9000000000156,10094.985384019259,34880.923653592436,-73.0701874046289,-702.3736567808361,1.466507232751133,-0.002415541209731195,-3.1422214313155985,4.6087286640667315,1309776.3384676026,0.5206287920622097,-1.4613231180905075,-1.1166645663320867,-0.07306615590452538,0.04125758412441938
370.00000000001563,10087.717600780952,34810.93093200602,-72.67783238307248,-699.9272158641862,1.4662808584122855,-0.002263743388475736,-3.1426426413118085,4.608923499724094,1308525.0911244203,0.5176421641265312,-1.4742294551757635,-1.1524210552164544,-0.07371147275878819,0.03528432825306238
370.10000000001565,10080.489075622745,34741.18150068311,-72.28525158206867,-697.4943132291124,1.4660700243005098,-0.0021083411177585296,-3.14305199632018,4.60912202062069,1307279.9096883968,0.5146800007996929,-1.484261145968592,-1.1856050642916682,-0.0742130572984296,0.029360001599385788
370.2000000000157,10073.299817882928,34671.6740168752,-71.89257739817054,-695.0748380791074,1.4658750533023648,-0.001949709981449314,-3.1434489961340977,4.609324049436462,1306040.7443837838,0.511742046602038,-1.4914358017837965,-1.216188138040881,-0.07457179008918983,0.023484093204076073
370.3000000000157,10066.149823641048,34602.40714885851,-71.49994241880198,-692.6686801669058,1.4656962309855557,-0.0017882231680916157,-3.14383317488099,4.609529405866547,1304807.5459289276,0.5088280494099143,-1.4957761169027024,-1.2441469359270632,-0.07478880584513511,0.01765609881982866
370.4000000000157,10059.039075726647,34533.3795758745,-71.10747914401514,-690.2757298401096,1.4655338059013956,-0.0016242508415986157,-3.1442041011114026,4.609737907012798,1303580.265532215,0.5059377604059156,-1.4973097700139315,-1.26946321933575,-0.07486548850069658,0.011875520811831297
370.50000000001575,10051.967543755089,34464.58998806578,-70.71531971557361,-687.8958780871691,1.4653879899483377,-0.0014581595305805605,-3.1445613778249726,4.609949367773312,1302358.8548881647,0.5030709340290082,-1.4960693173111437,-1.2921238291332893,-0.07480346586555718,0.006141868058016309
370.60000000001577,10044.935184189724,34396.037086407436,-70.32359565364753,-685.5290165834463,1.465258958794638,-0.0012903115369989901,-3.1449046424346143,4.610163601229252,1301143.2661736459,0.5002273279245958,-1.4920920775335726,-1.3121206539733177,-0.07460460387667864,0.0004546558491915764
370.7000000000158,10037.941940429586,34327.71958263373,-69.93243760138638,-683.1750377370944,1.4651468523581583,-0.0011210643647949704,-3.1452335666702083,4.610380419028367,1299933.4520441997,0.4974067028945903,-1.485420009241819,-1.3294505895001678,-0.07427100046209095,-0.005186594210819351
370.8000000000158,10030.987742921825,34259.636199160275,-69.5419750776145,-680.8338347344924,1.4650517753412493,-0.0009507701690900389,-3.1455478564232546,4.610599631764504,1298729.3656304465,0.49460882284751784,-1.4760995806766042,-1.3441154886178115,-0.07380497903383021,-0.010782354304964326
370.90000000001584,10024.072509298037,34191.78566900178,-69.15233623787385,-678.5053015849809,1.4649737978185982,-0.0007797752265104472,-3.1458472515339646,4.610821049352563,1297530.9605345568,0.49183345474875184,-1.4641816325059183,-1.3561221030066222,-0.07320908162529592,-0.016333090502496317
371.00000000001586,10017.196144533635,34124.166735685314,-68.76364764401887,-676.1893331646584,1.4649129558758847,-0.0006084194271363078,-3.1461315255223576,4.611044481398242,1296338.1908267688,0.4890803685708989,-1.4497212338819003,-1.36548201609415,-0.07248606169409502,-0.021839262858202146
371.1000000000159,10010.35854112938,34056.778153159416,-68.37603404254843,-673.8858252590045,1.4648692522970315,-0.00043703578852991563,-3.1464004852649947,4.611269737562026,1295151.0110419327,0.4863493372444249,-1.4327775320525538,-1.3722115676899904,-0.07163887660262769,-0.027301325511150165
371.2000000000159,10003.559579314197,33989.618685699,-67.98961815184089,-671.5946746041117,1.4648426572978066,-0.00026594999224895105,-3.1466539706190466,4.611496627916853,1293969.3761760674,0.4836401366085606,-1.4134135960073935,-1.3763317705217308,-0.07067067980036967,-0.03271972678287882
371.3000000000159,9996.799127268352,33922.68710780637,-67.60452045843927,-669.3157789263182,1.4648331093034863,-9.547994320259758e-05,-3.1468918539954296,4.611724963298915,1292793.241682909,0.4809525453625628,-1.3916962544929778,-1.3778682189188556,-0.06958481272464889,-0.038094909274874356
371.40000000001595,9990.077041366101,33855.98220410837,-67.22085902251513,-667.0490369800508,1.46484051576827,7.40646478377119e-05,-3.1471140398828243,4.611954555651094,1291622.5634704425,0.4782863450173833,-1.3676959287054167,-1.3768509898975116,-0.06838479643527084,-0.04342730996523336
371.500000000016,9983.39316643684,33789.50276925,-66.83874929262191,-664.7943485837002,1.464864754034101,0.00024238265830947716,-3.147320464324413,4.612185218358514,1290457.297897398,0.4756413198477987,-1.3414864602373044,-1.373314536931491,-0.06707432301186522,-0.048717360304402546
371.600000000016,9976.747336043856,33723.247607784666,-66.45830392983078,-662.5516146533689,1.4649056722265303,0.00040918192429299387,-3.1475110943492464,4.612416766575777,1289297.4017697002,0.47301725684506907,-1.3131449343994877,-1.3672975766782907,-0.06565724671997439,-0.053965486309861865
371.700000000016,9970.139372779724,33657.21553406123,-66.07963264132482,-660.3207372343455,1.4649630901852437,0.0005741795871358813,-3.147685927360156,4.6126490175454,1288142.832336863,0.47041394567017486,-1.2827514995935416,-1.3588429689698158,-0.06413757497967708,-0.05917210865965028
371.80000000001604,9963.569088577373,33591.40537210821,-65.70284202351095,-658.1016195301789,1.4650368004268577,0.0007371024161400181,-3.1478449904801833,4.612881790907041,1286993.5472883147,0.4678311786076774,-1.250389182921634,-1.3479975903649977,-0.0625194591460817,-0.06433764278464515
371.90000000001606,9957.036285035903,33525.81595551528,-65.32803541469215,-655.8941659292411,1.4651265691375803,0.0008976871072267967,-3.1479883398595456,4.613114908997126,1285849.5047496494,0.46526875052026684,-1.2161437025155932,-1.3348122015800572,-0.060807185125779664,-0.06946249895946632
372.0000000000161,9950.540753760171,33460.44612731241,-64.95531275732719,-653.6982820286867,1.4652321371933343,0.001055680557540239,-3.148116059945129,4.613348197138463,1284710.663278796,0.4627264588040275,-1.1801032770092286,-1.3193413091229744,-0.05900516385046143,-0.07454708239194496
372.1000000000161,9944.082276713183,33395.29473984684,-64.58477046988921,-651.5138746557313,1.4653532212049332,0.0012108401159890935,-3.1482282627146065,4.613581483919539,1283576.9818620984,0.46020410334447837,-1.142358432453176,-1.3016430214559946,-0.057117921622658795,-0.07959179331104327
372.20000000001613,9937.660626580351,33330.360654658216,-64.21650132831945,-649.3408518861933,1.4654895145859106,0.001362933809771515,-3.148325086877195,4.613814601463106,1282448.4199103047,0.4577014864734214,-1.1030018072135752,-1.2817789000317528,-0.05515009036067877,-0.08459702705315719
372.30000000001615,9931.275567144645,33265.64274235219,-63.85059435705804,-647.179123060255,1.4656406886406068,0.0015117405469647358,-3.148406697043199,4.614047385683806,1281324.9372544594,0.4552184129266281,-1.0621279550268685,-1.2598138055312644,-0.05310639775134343,-0.08956317414674375
372.4000000000162,9924.926853671683,33201.13988247265,-63.48713472961868,-645.0285987954221,1.4658063936701369,0.0016570502953038126,-3.1484732828643764,4.6142796765345135,1280206.4941417004,0.45275468980240696,-1.0198331469104196,-1.23581573966918,-0.05099165734552098,-0.09449062039518608
372.5000000000162,9918.614233303817,33136.850963372985,-63.126203678661184,-642.8891909966711,1.465986260093868,0.0017986642373092531,-3.1485250581472806,4.614511318241149,1279093.0512309575,0.4503101265210754,-0.9762151719172065,-1.2098556828939826,-0.04881075859586033,-0.09937974695784924
372.6000000000162,9912.337445462266,33072.7748820866,-62.76787841550122,-640.760812863796,1.4661798995840643,0.0019363949019634249,-3.1485622599416487,4.614742159525713,1277984.569588555,0.44788453478535123,-0.9313731375509609,-1.1820074283596804,-0.04656865687754805,-0.10423093042929754
372.70000000001625,9906.096222256368,33008.91054419701,-62.412232058984124,-638.643378895976,1.466386906211381,0.002070066273169355,-3.1485851476059636,4.614972053817345,1276881.010683719,0.4454777285417015,-0.8854072697926276,-1.1523474125029751,-0.04427036348963138,-0.10904454291659704
372.80000000001627,9899.890288899005,32945.25686370765,-62.05933357363639,-636.5368048936054,1.4666068575989075,0.0021995138752624465,-3.148594001852295,4.615200859451202,1275782.3363839947,0.4430895239426465,-0.8384187134501243,-1.1209545425976901,-0.04192093567250622,-0.113820952114707
372.9000000000163,9893.719364127306,32881.812762911904,-61.709247716996124,-634.4410079574379,1.4668393160824953,0.002324584835878736,-3.1485891237725,4.6154284398549965,1274688.5089505743,0.44071973931003106,-0.7905093329853318,-1.0879100216364543,-0.039525466649266594,-0.11856052137993789
373.0000000000163,9887.583160627704,32818.577172263394,-61.362034996011595,-632.3559064851108,1.4670838298751467,0.00244513792651608,-3.1485708338478906,4.6156546637230385,1273599.4910335452,0.438368195099292,-0.7417815142350102,-1.05329717089631,-0.037089075711750505,-0.12326360980141604
373.10000000001634,9881.481385464465,32755.549030246882,-61.01775163238505,-630.2814201651308,1.4673399342332627,0.002561043581156636,-3.14853947094442,4.615879405177683,1272515.2456670597,0.43603471386468906,-0.6923379674096859,-1.0172012505476475,-0.034616898370484296,-0.12793057227062188
373.20000000001636,9875.413740510792,32692.727283250042,-60.6764495367278,-628.2174699684097,1.4676071526225973,0.002672183893348776,-3.1484953912954627,4.6161025439180605,1271435.7362644372,0.4337191202255271,-0.6422815316308599,-0.9797092786559688,-0.03211407658154299,-0.13256175954894578
373.3000000000164,9869.379922881653,32630.110885436297,-60.33817629138114,-626.163978137452,1.4678849978818151,0.002778452592176406,-3.148438967474221,4.616323965356036,1270360.926613204,0.43142124083335465,-0.5917149814427092,-0.9409098489346428,-0.02958574907213546,-0.1371575183332907
373.4000000000164,9863.37962536748,32567.698798618967,-60.00297514174711,-624.1208681733062,1.4681729733815723,0.0028797549975709135,-3.1483705873577543,4.616543560739326,1269290.7808700793,0.42914090434012125,-0.5407408355165941,-0.9008929475928378,-0.027037041775829707,-0.1417181913197575
373.5000000000164,9857.412536867883,32505.48999213693,-59.67088499596266,-622.0880648203976,1.468470574177117,0.002976007955447959,-3.1482906530846453,4.616761227261763,1268225.2635559181,0.42687794136729434,-0.48946116794544753,-0.8597497696280988,-0.024473058397272377,-0.1462441172654113
373.60000000001645,9851.47834282461,32443.48344273199,-59.34194043274067,-620.06549404937,1.468777288152435,0.003067139753176595,-3.1481995800082516,4.616976868160687,1267164.3395506165,0.4246321844759173,-0.43797742239901843,-0.8175725349051908,-0.02189887111995092,-0.15073563104816545
373.7000000000165,9845.57672565289,32381.678134428184,-59.01617171719163,-618.0530830380721,1.4690925971540258,0.0031530900159122566,-3.148097795647462,4.617190392801488,1266107.9740879927,0.4224034681375759,-0.3863902294492962,-0.7744543043596014,-0.01931951147246481,-0.1551930637248482
373.8000000000165,9839.707365170447,32320.0730584131,-58.69360482443044,-616.0507601508233,1.469415978112461,0.003233809584347824,-3.147985738636873,4.617401716749334,1265056.1327506525,0.4201916287062746,-0.3347992273400746,-0.7304887966576488,-0.01673996136700373,-0.15961674258745084
373.9000000000165,9833.86993902337,32258.66721292149,-58.374261470763756,-614.0584549161055,1.4697469041499072,0.003309260374459022,-3.1478638576782254,4.617610761828133,1264008.7814648484,0.41799650439117053,-0.28330288655518043,-0.685770205647402,-0.014165144327759022,-0.16400699121765894
374.00000000001654,9828.064123108146,32197.459603121206,-58.058159152245075,-612.0760980028266,1.470084845671891,0.0033794152198395205,-3.147732610494942,4.617817456166833,1262965.8864953443,0.4158179352301685,-0.23199833830384414,-0.6403930189130462,-0.011599916915192209,-0.16836412953966295
374.10000000001656,9822.289591989109,32136.449241001676,-57.745311190376,-610.1036211953034,1.470429271441615,0.0034442576972412214,-3.1475924627915295,4.618021734233144,1261927.4144402947,0.4136557630643151,-0.1809812073979155,-0.5944518377615331,-0.009049060369895775,-0.17268847387136976
374.2000000000166,9816.546019307802,32075.635145235305,-57.43572681307441,-608.1409576636944,1.4707796496352539,0.003503781936388356,-3.1474438872189965,4.61822353685425,1260893.3322261493,0.4115098315129916,-0.13034544957974742,-0.5480411989433546,-0.006517272478987372,-0.17698033697401683
374.3000000000166,9810.833079207134,32015.016350791855,-57.12940100667738,-606.1879444345046,1.4711354490542898,0.0035579941903625665,-3.1472873638360572,4.618422812890348,1259863.5728070484,0.40939674295737366,-0.0801805207090513,-0.5012551311199243,-0.004009026035452565,-0.18120651408525268
374.40000000001663,9805.150447185344,31954.591913403718,-56.82632021788982,-604.2443738813905,1.4714961401716191,0.003606911173287813,-3.147123377947353,4.618619518118972,1258838.0536347849,0.4073240744455346,-0.030587348086545542,-0.45418835281658637,-0.0015293674043272772,-0.18535185110893082
374.50000000001666,9799.497799047658,31894.36089579468,-56.526481376851095,-602.310176090376,1.4718611958558723,0.0036505568425330938,-3.146952416424402,4.618813612280274,1257816.7407324854,0.4052680955935173,0.01833822556247537,-0.4069356949786802,0.0009169112781237686,-0.18946380881296543
374.6000000000167,9793.874811291424,31834.32236759432,-56.229877562341336,-600.3852820036388,1.4722300923370335,0.0036889648116114997,-3.1467749690880398,4.6190050614250735,1256799.6003944632,0.403228675078632,0.06651998890181356,-0.35959012659063083,0.003325999445090678,-0.19354264984273595
374.7000000000167,9788.281161480763,31774.47540523341,-55.93649810659926,-598.4696236090919,1.472602310145916,0.003722178088824595,-3.1465915277288015,4.619193837874718,1255786.5992584338,0.4012056456003679,0.1138740925464012,-0.31224370467692764,0.0056937046273200604,-0.19758870879926416
374.8000000000167,9782.716528612447,31714.81909184257,-55.64632868316587,-596.5631339083849,1.4729773350263615,0.003750248804455732,-3.1464025851457222,4.619379920172084,1254777.7042998022,0.3991988419769901,0.16031955502123907,-0.26498737870711103,0.008015977751061953,-0.20160231604601975
374.90000000001675,9777.180593472458,31655.352517154053,-55.359351399884005,-594.6657468851729,1.4733546588190216,0.0037732379265995714,-3.146208634202596,4.619563293021617,1253772.8828261795,0.3972081010552636,0.20577809791310364,-0.21791083104508957,0.010288904895655183,-0.20558379788947279
375.00000000001677,9771.673038982783,31596.07477740671,-55.07554489674615,-592.7773974734196,1.4737337803156565,0.0037912149663506005,-3.1460101669030247,4.619743947218682,1252772.1024720164,0.39523326168254114,0.2501742650127884,-0.17110232143930176,0.01250871325063942,-0.20953347663491773
375.1000000000168,9766.193550537952,31536.984975254123,-54.79488444831603,-590.8980215258563,1.4741142060829642,0.00380425767307686,-3.1458076734855323,4.619921879568495,1251775.3311933554,0.39327416467935056,0.29343553462474076,-0.12464853583289752,0.014671776731237039,-0.21345167064129889
375.2000000000168,9760.741816330907,31478.082219675853,-54.517342070446,-589.0275557827126,1.4744954512550152,0.0038124517205098568,-3.1456016415399324,4.620097092794947,1250782.5372627107,0.3913306528126075,0.3354924251731002,-0.07863443973229775,0.01677462125865501,-0.21733869437478504
375.30000000001684,9755.317527667805,31419.36562589177,-54.242886631009924,-587.1659378408242,1.4748770402934537,0.0038158903843839515,-3.1453925551461674,4.620269595439621,1249793.6892640793,0.3894025707693646,0.37627859407347874,-0.033143136351720094,0.01881392970367394,-0.22119485846127085
375.40000000001686,9749.920379271369,31360.834315279448,-53.9714839643688,-585.3131061232182,1.4752585077146898,0.0038146742123621857,-3.145180894036646,4.620439401751336,1248808.7560880873,0.38748976513108985,0.41573092950383217,0.01174427023383514,0.020786546475191608,-0.2250204697378203
375.5000000000169,9744.55006957244,31302.48741529452,-53.70309698928501,-583.4689998492687,1.4756393987833882,0.00380891068698404,-3.144967132783177,4.620606531566565,1247827.7069272767,0.3855920843484098,0.45378963531337685,0.055948806741789314,0.022689481765668845,-0.2288158313031804
