swarm_idx,best_fitness,avg_fitness,min_fitness,max_fitness,std_fitness,num_particles,generation,global_best_fitness,global_avg_fitness
1,6464.9486417451335,13869.888797977435,6464.9486417451335,19091.26195923066,6017.6430065506265,37,0,1262.727294399024,13938.795372599056
1,5415.217404244712,8161.241411398902,5415.217404244712,19091.26195923066,4325.351297184277,37,1,-114.49297990429824,7635.985617444967
1,-58.33850576902219,8224.006528702776,-58.33850576902219,19091.26195923066,4641.297811555004,37,2,-114.49297990429824,8728.522222016636
1,-58.33850576902219,11032.093279571316,-42.485581192626256,19091.26195926526,6103.952621100606,37,3,-150.07348822176226,8914.301074317429
1,-58.33850576902219,10972.212085088255,66.29318975963889,19091.26195923066,6296.366695220588,37,4,-150.07348822176226,9119.129378320024
1,-58.33850576902219,8870.853990205473,-29.209929387334654,19091.26195923066,5185.180336415793,37,5,-187.68337328257076,8011.049998658569
1,-58.33850576902219,10281.83684915306,0.6137460380907953,19091.26195923066,6200.5808614085045,37,6,-187.68337328257076,7803.715766024862
1,-146.26705492701228,11375.490406898974,-146.26705492701228,19091.26308680924,6748.750215842063,37,7,-187.68337328257076,8451.156429659994
1,-146.26705492701228,14783.912070529212,-63.37892215823658,19091.26195923066,6241.2085777631955,37,8,-187.68337328257076,9749.74523224322
1,-146.26705492701228,12859.536968728715,-41.86506931658505,19091.26195923066,6245.70223956724,37,9,-187.68337328257076,8723.760339447326
1,-146.26705492701228,11848.202144405357,-40.258002237637356,19091.26195923066,6643.3174130009365,37,10,-187.68337328257076,8505.320898878175
1,-146.26705492701228,10516.35712244928,-122.29846108932588,19091.26195923066,6347.137682452258,37,11,-187.68337328257076,7694.89878444481
1,-146.26705492701228,13969.10530308163,3026.2806428967046,19091.26195923066,6246.319092221631,37,12,-189.82791589497728,9268.28675903957
1,-147.00708479713347,13204.476683054922,-147.00708479713347,19091.261978148,6782.311015321987,37,13,-189.82791589497728,8690.883252973179
1,-147.00708479713347,9359.474716402889,-116.7342560816409,19091.26195923066,6037.650090027717,37,14,-189.82791589497728,6744.127326625115
1,-162.8119741891608,11696.399489855412,-162.8119741891608,19091.26195923066,6820.792213770775,37,15,-189.82791589497728,8225.905826826749
1,-162.8119741891608,12094.100020364263,2193.0425577574424,19091.262041681173,6173.034636483894,37,16,-190.66447288055068,7984.492320414351
1,-162.8119741891608,11342.114521461785,-130.9814914750226,19091.26195923066,6628.001076115536,37,17,-190.66447288055068,7495.286966792625
1,-162.8119741891608,11307.602673021169,71.66851791204033,19091.26195923066,6311.797341118048,37,18,-190.66447288055068,6964.858544752363
1,-162.8119741891608,12178.154731640121,-134.3664280080306,19091.26195923066,6677.6131350731785,37,19,-190.66447288055068,8004.540778420514
1,-162.8119741891608,12394.46993274438,-97.93309860801405,19091.261959328178,6209.1343225375485,37,20,-190.66447288055068,7723.389985429274
1,-162.8119741891608,9993.94575987751,-152.0130360701675,19091.26195923066,6699.808785118582,37,21,-190.66447288055068,6850.626402499326
