swarm_idx,best_fitness,avg_fitness,min_fitness,max_fitness,std_fitness,num_particles,generation,global_best_fitness,global_avg_fitness
0,1262.727294399024,14007.70194722067,1262.727294399024,19091.26195923066,6270.994314617193,37,0,1262.727294399024,13938.795372599056
0,-114.49297990429824,7110.729823491032,-114.49297990429824,19091.298730044477,6648.944336561392,37,1,-114.49297990429824,7635.985617444967
0,-114.49297990429824,9233.037915330497,-108.21877644185973,19091.26195923066,6876.86810992308,37,2,-114.49297990429824,8728.522222016636
0,-150.07348822176226,6796.508869063541,-150.07348822176226,19091.26195923066,4814.423137849039,37,3,-150.07348822176226,8914.301074317429
0,-150.07348822176226,7266.046671551789,-86.11721444373536,19091.26195923066,5492.440759426345,37,4,-150.07348822176226,9119.129378320024
0,-187.68337328257076,7151.246007111665,-187.68337328257076,19091.26195923066,6749.1670359790505,37,5,-187.68337328257076,8011.049998658569
0,-187.68337328257076,5325.594682896667,-172.98629884448113,19091.26195923066,4829.40983376222,37,6,-187.68337328257076,7803.715766024862
0,-187.68337328257076,5526.822452421014,-146.4082009156913,19091.26195923066,4219.334047079498,37,7,-187.68337328257076,8451.156429659994
0,-187.68337328257076,4715.578393957228,-176.05147327576321,19091.26195923066,4579.235422320474,37,8,-187.68337328257076,9749.74523224322
0,-187.68337328257076,4587.983710165941,-185.53680472526892,19091.26195923066,4951.079212607748,37,9,-187.68337328257076,8723.760339447326
0,-187.68337328257076,5162.439653350995,-98.21802417416801,19091.26195923066,4334.671749199445,37,10,-187.68337328257076,8505.320898878175
0,-187.68337328257076,4873.4404464403415,-166.02917495608597,17612.98227999887,4301.589871657995,37,11,-187.68337328257076,7694.89878444481
0,-189.82791589497728,4567.468214997518,-189.82791589497728,15508.462267060144,3840.09698222556,37,12,-189.82791589497728,9268.28675903957
0,-189.82791589497728,4177.2898228914355,-146.9575061355428,11312.314591148306,2988.094434405691,37,13,-189.82791589497728,8690.883252973179
0,-189.82791589497728,4128.779936847338,-178.91378508146653,19091.26195923066,3745.485584686228,37,14,-189.82791589497728,6744.127326625115
0,-189.82791589497728,4755.412163798087,-177.571816631344,19091.26195923066,3619.0985049288033,37,15,-189.82791589497728,8225.905826826749
0,-190.66447288055068,3874.88462046444,-190.66447288055068,19091.26195923066,4891.125223858599,37,16,-190.66447288055068,7984.492320414351
0,-190.66447288055068,3648.4594121234636,-182.41701815562428,19091.26195923066,3955.2082209054543,37,17,-190.66447288055068,7495.286966792625
0,-190.66447288055068,2622.1144164835555,-184.32287706785564,6464.9486417451335,2900.0280346236063,37,18,-190.66447288055068,6964.858544752363
0,-190.66447288055068,3830.926825200906,-181.57588587832913,19091.26195923066,4188.612659416259,37,19,-190.66447288055068,8004.540778420514
0,-190.66447288055068,3052.310038114166,-183.46532656303447,14757.566784418119,3296.7608729766735,37,20,-190.66447288055068,7723.389985429274
0,-190.66447288055068,3707.3070451211424,-138.67125988708804,19091.26195923066,3950.1129677239137,37,21,-190.66447288055068,6850.626402499326
