time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,control_force_y,control_force_parallel,d_cp_cg,inertia,alpha_effective,speed_of_sound,CL,g_load_1_sec_window,gravity_force_y,drag,aero_force_x,ug,aero_force_y,lift,fuel_percentage_consumed,mach_number,CD,atmospheric_pressure,x_cog,air_density,control_force_x,vg,mass_flow,control_force_perpendicular,mach_number_max,d_thrust_cg,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_x_component,moment_dict_control_moment_z,moment_dict_aero_moment_z,moment_dict_M_wind_z,moment_dict_moments_z,moment_dict_theta_dot_dot
296.4749999999874,4422.4992730395315,27447.180119737972,-215.0910090545959,-1041.480617506339,1.36289171443687,0.1301255467245258,4.508728041060868,-3.145836326623998,1553711.7899584156,1209430.4209080862,0.07615172863006592,-0.8476965427398682,0.04297942322308663,15384.711306133895,358.59131612366576,3436344.679706291,3514403.393450094,-32.92636051420754,23674618.062877707,0.0074787355364565045,300.03630810260097,1.1409452008473784,0.7172244497883484,-15106144.48336751,313786.37327429425,-1784709.7426884915,0.0,689029.033983408,1887190.5010535358,0.7158616275812913,3.5438478045187587,0.18970689841791125,1750.0126445402357,4.840876133755367,0.02721583081524138,736591.1037664021,0.0,974.1033935546875,0.0,7.284287274761934,7.940876133755367,0.0,-1.1895303698956496,0.0,2.211700202003528,-9.722616884931934,-7.067485424234222,1.272985365496795e-07,0.0,0.04084744881941516,0.47408477461969745,-0.24566687393045492,-0.6745795571225253,0.0,62213845.463641554,0.0,62213845.463641554,2.627871136016093
296.5749999999873,4400.993521941926,27342.9862525426,-214.99128063298562,-1042.2230819227843,1.3753441589795468,0.01828490136051454,4.5089609324094155,-3.1336167734298686,1553614.8196977954,1209333.4506474661,0.07580769062042236,-0.8483846187591553,0.04471434612134102,15657.02186901021,358.5086135274458,3431797.5683250013,3498724.4087600936,-32.92632727652222,23674479.5443445,-0.007600373285467477,299.9671310259085,-1.4085553513097344,0.7177358328560212,-15105693.554588504,310462.02454577247,2384887.3243827573,0.0,-175156.98127668689,-2371071.6668642573,0.7158844347448531,3.5470208504125282,0.1844326142325066,1777.8030027119075,4.840909371440681,0.027660774251957322,681056.4870055029,0.0,969.7025756835938,0.0,7.227129564664958,7.94090937144068,0.0,1.4946945667314702,0.0,2.208911452706498,-9.72293348587317,-7.6267963159536265,1.2597167523624175e-07,0.0,0.04037164257270775,0.4383689434283203,0.3083277511604489,1.9733951635604248,0.0,-78146119.91932489,0.0,-78146119.91932489,-3.300859044142869
296.6749999999872,4379.504566072791,27238.71668050263,-214.869027307917,-1042.9708238684211,1.3613643424529531,-0.1443183174074647,4.50921523209804,-3.1478508896450865,1553518.243960796,1209236.8749104666,0.0754992663860321,-0.8490014672279358,0.04645052957428959,15934.482926896566,358.42582903450386,3411135.151588614,3484686.75758476,-32.926294175251606,23674341.594215125,0.0026293186986059425,299.89788553013904,0.975088513719981,0.7182833769494328,-15105246.78131446,324096.1908188806,-1570719.4462679657,0.0,654532.0978236101,1670489.0017783453,0.7159071465470246,3.5501994431844914,0.1891796190645152,1806.0693900532094,4.840942472711296,0.02811354814403389,712178.8933148104,0.0,965.75732421875,0.0,7.170351440420439,7.940942472711296,0.0,-1.0531765008145506,0.0,2.1957483697724096,-9.723250331970773,-7.106220194208679,1.3152705877784548e-07,0.0,0.04209525304471704,0.4584296940723811,-0.21697156347503613,-0.5526341345062524,0.0,55030880.34341672,0.0,55030880.34341672,2.32449464853813
296.77499999998713,4358.013090143019,27134.37537097633,-214.94243206652226,-1043.6783655808458,1.3640634957370925,0.1303616962726442,4.509281742255588,-3.1452182465184957,1553422.0558122974,1209140.686761968,0.0751962661743164,-0.8496074676513672,0.04818790752179965,16217.16176589112,358.34296573317386,3394655.0817191238,3470901.7381972508,-32.92626120474663,23674204.188947998,0.00686823557755023,299.8285734436186,1.13853235657377,0.7188695577525173,-15104804.083105043,330384.79911448224,-1877637.8438760464,0.0,724045.664646213,1985097.4489335653,0.7159297668853386,3.553380410380593,0.18948882540453646,1834.8197289818447,4.84097544321627,0.028574286842409428,723516.2419595193,0.0,961.8814697265625,0.0,7.113952444627186,7.940975443216271,0.0,-1.2516191848150329,0.0,2.1852754497836906,-9.72356741465642,-7.07223581144819,1.3409758927849674e-07,0.0,0.04290085178263069,0.46575638555690946,-0.2577672207045681,-0.7429428029717731,0.0,65435009.868919276,0.0,65435009.868919276,2.763979280852312
296.87499999998704,4336.522715531559,27029.96150774306,-214.8333007315362,-1044.424568863328,1.3753122617329694,-0.003449250815198618,4.50952314684941,-3.13421088511644,1553326.3046602588,1209044.9356099295,0.07485464215278625,-0.8502907156944275,0.04992649355468898,16505.185351369128,358.2600229145869,3389589.994698057,3455343.4351819577,-32.926228377134535,23674067.37908467,-0.007551286078522512,299.75919548319916,-1.408597203307699,0.7195229176390405,-15104365.935295017,326916.7860376013,2514182.7150056455,0.0,-183607.13234149985,-2499590.310128176,0.715952287461519,3.5565665885799445,0.18422781871933766,1864.0625322259184,4.841008270828369,0.029043134352866134,670878.4710347158,0.0,957.5115356445312,0.0,7.057931185880088,7.94100827082837,0.0,1.5761863467332828,0.0,2.182149355565972,-9.723884730451804,-7.659969732567271,1.3271293462403027e-07,0.0,0.042403379525596425,0.4318979656894752,0.32421423770719865,2.050446254168872,0.0,-82381017.2038525,0.0,-82381017.2038525,-3.4797998960091525
296.97499999998695,4315.048749070791,26925.47184827521,-214.73322573697916,-1045.1694315448244,1.3609233495817377,-0.11735860697799422,4.509755663799789,-3.148832314218051,1553230.9416231494,1208949.5725728201,0.07455122470855713,-0.8508975505828857,0.05166634166399909,16798.67213881043,358.1769979409352,3368118.568780614,3441545.929832097,-32.92619568412289,23673931.13006728,0.004290591252904541,299.6897487777382,1.1369346014195165,0.7201644430368023,-15103931.882982047,341969.0092913041,-1942548.082196039,0.0,748245.880439843,2053392.8377013078,0.7159747139865397,3.5597580619905966,0.18934340869313537,1893.8080115887974,4.8410409638400145,0.029520262146385482,707117.8782770969,0.0,953.63037109375,0.0,7.002283396913706,7.941040963840015,0.0,-1.294965487583043,0.0,2.1684596144221024,-9.724202292286435,-7.074048244212841,1.388471174530659e-07,0.0,0.044308337011116285,0.45525611119885895,-0.26605458213197064,-0.7953815548689338,0.0,67658102.85293402,0.0,67658102.85293402,2.8579158434318606
297.07499999998686,4293.570419880095,26820.910653554598,-214.81367173769144,-1045.8773389723565,1.3672108551866764,0.17161248565781057,4.509815292278077,-3.142604437091401,1553135.9680361133,1208854.598985784,0.07424676418304443,-0.8515064716339111,0.053407380900497306,17097.69477414535,358.09389413604345,3353910.772303706,3427704.0239440436,-32.9261631219002,23673795.42601231,0.005287493653240105,299.62023551586384,1.136139654689071,0.7207953265019563,-15103501.92358918,347922.5500491145,-1975767.4333843167,0.0,761021.1268959026,2088482.704158998,0.7159970490960972,3.562951876450575,0.18927071078164326,1924.0644117113468,4.841073526062703,0.03000581037316084,707416.0071608117,0.0,949.73583984375,0.0,6.947008894629422,7.941073526062704,0.0,-1.3171914712260915,0.0,2.1594444023755437,-9.724520089948747,-7.075126168055572,1.4128339665835518e-07,0.0,0.04506939932872435,0.455475902766784,-0.2705391213406217,-0.8166265303478568,0.0,68825332.88243498,0.0,68825332.88243498,2.907236953091646
297.17499999998677,4272.0972057027875,26716.27589373307,-214.65224703869833,-1046.6361247284822,1.373009559411389,-0.0791747454106937,4.510106174704236,-3.1370966152928474,1553041.4490160327,1208760.0799657034,0.07389140129089355,-0.8522171974182129,0.055149645063006306,17402.395516148346,358.01070982535475,3346333.1628112015,3411524.312012382,-32.926130707340036,23673660.337241903,-0.006560513274720847,299.55065575680874,-1.4086392947356956,0.72149872268057,-15103076.689939834,344304.4440843288,2650964.075413504,0.0,-192438.47016759514,-2635545.018343872,0.7160192812382957,3.5661513678043684,0.18402295005914193,1954.8410424735182,4.841105940622869,0.03049993648599742,663741.2861360491,0.0,945.190185546875,0.0,6.89210577429663,7.941105940622869,0.0,1.6624202642623622,0.0,2.154696621221122,-9.72483812296752,-7.694083110988695,1.3983953361462382e-07,0.0,0.04454025841193361,0.42738156573771974,0.3409420302009493,2.1342990753307607,0.0,-86850805.74965689,0.0,-86850805.74965689,-3.668668237713485
297.2749999999867,4250.636679183366,26611.565930480137,-214.62904630551193,-1047.3669202018823,1.3614004870632295,-0.022603567674023273,4.510264760333289,-3.1488642732700596,1552947.3739656787,1208666.0049153494,0.07354432344436646,-0.8529113531112671,0.056893161431222604,17712.88910843379,357.9274436438651,3321953.2263677586,3395728.873507404,-32.92609844333033,23673525.875792786,0.006693065872885207,299.4810070473925,1.1345565424562765,0.7221244617815274,-15102656.096437287,360164.0200114232,-2044315.0249180533,0.0,786604.3185330974,2160613.837253161,0.7160414084558554,3.5693556258471983,0.18912516351409187,1986.1485306046982,4.841138204632573,0.031002819321848375,703989.5909718423,0.0,940.75048828125,0.0,6.837570175973408,7.941138204632573,0.0,-1.3629752376615971,0.0,2.139128010426177,-9.72515640235151,-7.079544971938336,1.4630339327684224e-07,0.0,0.04655869301270935,0.4533248214162607,-0.2793042913184145,-0.8630718323326204,0.0,71218361.57240276,0.0,71218361.57240276,3.008354646707977
297.3749999999866,4229.169927859899,26506.78461236438,-214.65524660506625,-1048.0882147981777,1.3744480930075214,0.14355971389536212,4.510376116320919,-3.1359280233133977,1552853.7760881763,1208572.407037847,0.07317128777503967,-0.8536574244499207,0.05863786592297009,18029.26605192566,357.8440985900326,3311435.730364169,3378743.521068285,-32.92606633752924,23673392.073581778,-0.002144101258623188,299.4112922034247,-0.7871013779471628,0.7227585511104868,-15102240.446053963,357863.6580655421,1566483.8892391045,0.0,44359.321763668675,-1525704.1413422697,0.7160634255208489,3.5725632385686152,0.18461965904660332,2017.9953324482522,4.841170310433663,0.03151460309693942,671044.8456164728,0.0,935.978759765625,0.0,6.783402382672423,7.941170310433662,0.0,0.9625365313712353,0.0,2.132483934647131,-9.725474915029222,-7.564457221583533,1.4538979720611185e-07,0.0,0.04623897130675996,0.4321365320738149,0.19713370839463515,1.440892280519356,0.0,-50260584.31589309,0.0,-50260584.31589309,-2.1230833401344786
297.4749999999865,4207.7176140423635,26401.927588419818,-214.4573045131146,-1048.856628366435,1.3661216890587422,-0.18940342515283437,4.510701267326653,-3.144579578267911,1552760.6653780323,1208479.296327703,0.07279044389724731,-0.8544191122055054,0.060383830985799705,18351.688789578926,357.76067114078546,3294438.7169822766,3361402.612764278,-32.92603439538494,23673258.95331563,-0.001813195596737316,299.3415092197019,-0.66102742494227,0.7234946229236551,-15101829.85029523,364674.43806414504,1350860.6999387862,0.0,95925.4078926334,-1304238.8081716765,0.7160853287221515,3.5757777725546798,0.1848279649596813,2050.3922654678877,4.841202252577962,0.03203547019791181,667608.4669525136,0.0,931.1071166992188,0.0,6.729598912926502,7.941202252577963,0.0,0.8229225318022376,0.0,2.1216654893690383,-9.725793669959154,-7.54238358252397,1.4818445129222578e-07,0.0,0.04704699326827915,0.4299493681403752,0.16826107898872839,1.2999034256622695,0.0,-42965112.80651418,0.0,-42965112.80651418,-1.8149217600856165
297.5749999999864,4186.2661454001645,26296.997603409418,-214.54984562675196,-1049.5655810759688,1.3666019759716646,0.12318265412679755,4.510749205119976,-3.1441472291483112,1552667.984370647,1208386.6153203177,0.07245451211929321,-0.8550909757614136,0.06213101091690527,18680.23721107185,357.6771634170837,3274509.627474085,3346131.7066933545,-32.92600260302303,23673126.4571734,0.005622574854689866,299.2716580970046,1.1322019393622067,0.7241208861109216,-15101423.750326637,379394.4076113365,-2151818.5721545704,0.0,827136.8700041696,2273881.8027027864,0.7161071275979185,3.578995173765882,0.1889065137731243,2083.34944516997,4.841234044939871,0.03256559198804881,688610.265765847,0.0,926.81005859375,0.0,6.676157867580573,7.941234044939872,0.0,-1.4348281886326282,0.0,2.108956750854474,-9.726112666931686,-7.08447560648518,1.5418578670034827e-07,0.0,0.04893747586562758,0.44350129757133233,-0.29330436508451113,-0.9423691904424315,0.0,74938891.2194555,0.0,74938891.2194555,3.165567985074807
297.6749999999863,4164.816438910888,26191.99439912448,-214.41658960539488,-1050.321938107478,1.3738265053954364,-0.06668223791490041,4.511012302655292,-3.1371857972598556,1552575.802768169,1208294.4337178397,0.0720641016960144,-0.8558717966079712,0.06387941001569708,19015.053499239766,357.59357515124833,3265083.0839604004,3328358.6474241405,-32.925970973468004,23672994.63943646,-0.006162253137846019,299.2017403901174,-1.4087100047185006,0.72480618267613,-15101022.813104725,375511.12719445064,2896815.8808059357,0.0,-208370.42189125437,-2879922.1991855544,0.7161288132418089,3.5822179182977965,0.1836807542618832,2116.876432248164,4.841265674494902,0.03310513114882392,645913.106167305,0.0,921.8160400390625,0.0,6.62307852822723,7.941265674494902,0.0,1.8174475896990128,0.0,2.1030104154263594,-9.726431898642447,-7.757660206151252,1.5263394795910134e-07,0.0,0.04837710752977166,0.41602677628729795,0.3710204460472107,2.2818057550098727,0.0,-94898624.3818997,0.0,-94898624.3818997,-4.008729179696159
297.7749999999862,4143.379595749128,26086.91561647003,-214.39633056428272,-1051.0555925415783,1.363090257129701,-0.005600362918483925,4.511167606224761,-3.14807734909506,1552484.0627626758,1208202.6937123465,0.07171887159347534,-0.8565622568130493,0.06562906756325762,19356.272200331787,357.5099044021747,3241562.9201769102,3312668.027462603,-32.92593949786999,23672863.463223815,0.006334383198270288,299.1317533080399,1.1306465789644338,0.7255184514650735,-15100626.496223368,392820.6094794947,-2226941.3437866713,0.0,855190.1828599202,2352936.456068146,0.7161503917456774,3.5854456367657623,0.18876042194394524,2150.985073852251,4.841297150092912,0.03365428741401183,682670.707374438,0.0,917.4000244140625,0.0,6.57035688469027,7.941297150092913,0.0,-1.4850147429776988,0.0,2.087984667880252,-9.726751377628641,-7.087952899465867,1.5969366243416528e-07,0.0,0.050571576501538235,0.43972799705242194,-0.30291614828707153,-0.9946947992094863,0.0,77553017.41394097,0.0,77553017.41394097,3.2760302755271185
297.87499999998613,4121.937265460095,25981.764976406947,-214.38316659166045,-1051.788436927503,1.3751365400361568,0.07107105111600459,4.511316075591391,-3.136179535555234,1552392.7905916553,1208111.421541326,0.07135313749313354,-0.8572937250137329,0.06737992160219523,19703.99151770218,357.4261540699196,3232004.8234402603,3296038.1649340093,-32.92590817805436,23672732.93614394,-0.0037261956207705893,299.06169964143487,-1.4087384844987265,0.7261867707364906,-15100235.035155728,388825.51326885656,3001837.1004075673,0.0,-215309.62469317537,-2984325.5405702707,0.7161718618817432,3.588676638781326,0.1835434696551701,2185.684722892267,4.8413284699085475,0.03421322063091526,646538.7892156558,0.0,912.7216796875,0.0,6.517993153581617,7.941328469908548,0.0,1.8836726989196433,0.0,2.081950420684744,-9.727071090945131,-7.783844559358828,1.5809290667400554e-07,0.0,0.05002375527944325,0.41647886613106716,0.38394386536166797,2.3501283221653084,0.0,-98308650.82451175,0.0,-98308650.82451175,-4.152822197998627
297.97499999998604,4100.509766116855,25876.53822648579,-214.26839819746414,-1052.5428799126096,1.3648052685888097,-0.07865291356123275,4.511561049475116,-3.1467557808863065,1552301.985415874,1208020.6163655447,0.07098805904388428,-0.8580238819122314,0.06913204293967075,20058.390128776573,357.3423207043837,3211424.169447478,3279442.928879121,-32.92587701608803,23672603.066812117,0.0031879913662602455,298.99157687738864,1.1291042993760205,0.726890111806864,-15099848.439605612,406753.87235704984,-2304873.7445787056,0.0,884326.5462453538,2434959.4875818873,0.716193222256878,3.5919142126478483,0.18861403994950243,2220.9875424766124,4.841359631874873,0.0347821361681601,664455.2111796867,0.0,908.0517578125,0.0,6.465983574123535,7.941359631874873,0.0,-1.5370856339067873,0.0,2.0688140578439778,-9.727391049854415,-7.088928393969034,1.6541001721811957e-07,0.0,0.05227046276454235,0.42804506946608967,-0.3129077997248773,-1.0567496268296268,0.0,80215465.04488261,0.0,80215465.04488261,3.3885358876033767
