step,state_mean,state_min,state_max,state_std,state_kurtosis,action_mean,action_min,action_max,action_std,action_kurtosis,reward_mean,reward_min,reward_max,reward_std,reward_kurtosis,critic_loss,actor_loss,alpha_loss,alpha_value,q_value_mean,q_value_min,q_value_max,q_value_std,log_prob_mean,log_prob_min,log_prob_max,log_prob_std,target_q_mean,target_q_min,target_q_max,target_q_std
5954.5,1.6435429400000001,1.51095024,1.7544592,0.064143872,-0.8447194330000001,-0.0280844679,-0.9920809160000001,0.9761466719999999,0.519454557,-1.08280135,0.020234578460000003,-9.092462504,0.20766114,0.750638854,180.06146600000002,1.7581527709960938,4.621358251571655,-4.874665355682373,0.03455849805254665,-4.636869860000001,-80.9742085,3.696302,17.134214800000002,-0.44871886299999997,-3.68932043,-0.031064992799999996,0.46291110900000004,-4.4633816600000005,-83.49818239999999,3.8538972900000004,17.079389499999998
5964.5,1.6443013299999998,1.5096581,1.7546296399999997,0.06428067859999999,-0.8829891670000001,-0.022717050309999997,-0.991681788,0.9831888259999999,0.5251982300000001,-1.0537414999999999,-0.006653435669999999,-10.0,0.20701505,0.9667022380000001,111.42326840000001,1.7471999883651734,4.917885255813599,-4.8838818073272705,0.03445863890573965,-4.933403579999999,-82.0506311,3.75527167,17.4946999,-0.45021051100000004,-3.68954291,-0.0310484276,0.474869453,-4.810094510000001,-87.2146154,3.8490312,17.504855199999998
5973.0,1.6443431000000002,1.5089886285714287,1.7547995857142857,0.065065026,-0.8232958100000001,-0.024611811071428572,-0.9893240799999999,0.9810561228571428,0.5260069957142857,-1.0762151428571427,0.008642598671428569,-8.685094765714286,0.20781549428571428,0.7939324785714285,120.0283984285714,1.3979264029434748,5.591523306710379,-4.918776444026402,0.03437377263286935,-5.607323,-84.32031442857144,3.7498815,18.635993142857142,-0.45950501285714285,-3.2159808285714284,-0.035983809285714284,0.4639457285714285,-5.483133214285715,-88.542253,3.8529874142857143,18.571891714285716
11704.5,1.65761156,1.5142557399999999,1.80455107,0.0671048511,-0.531818662,-0.21704263,-0.9921078210000001,0.979148374,0.5128243699999999,-0.8335599220000001,-0.013544193339999996,-10.0,0.20633616300000002,0.9649802650000001,117.6753418,2.682998871803284,21.999086952209474,-2.391912341117859,0.007302584037313683,-21.9953347,-185.917123,4.2531194,43.5321288,0.513772636,-4.657310079999999,1.8663503599999998,1.1983182,-21.735721899999998,-191.02795899999998,4.36760217,43.458315500000005
11714.5,1.65735544,1.5113801900000001,1.8035777100000003,0.0670653093,-0.502740207,-0.21441996000000002,-0.9894227160000002,0.97415652,0.5205174549999999,-0.8864479730000001,0.0037051885400000003,-10.0,0.206024569,0.8810135920000001,136.8644504,1.9397182226181031,22.183652114868163,-2.4476294994354246,0.0072905620112389356,-22.179987399999995,-190.631285,4.3022068099999995,43.8181158,0.5026159499999999,-4.327912700000001,1.8834144600000002,1.22128938,-21.9858439,-193.582918,4.37381496,43.739433600000005
11720.5,1.65927175,1.5126811500000001,1.8036428999999998,0.06666167,-0.528953105,-0.19962038,-0.993534865,0.97897455,0.5230309049999999,-0.9120868449999999,0.0047589895,-10.0,0.206054025,0.88735852,127.24623500000001,1.7663065195083618,21.879591941833496,-2.334374785423279,0.007283305606320586,-21.875764,-184.89031,4.3715963,43.850935,0.52572581,-4.5470015,1.89431985,1.16723735,-21.8126745,-187.919555,4.3648634,43.758179999999996
17104.5,1.6667381899999998,1.5143699700000002,1.8114565000000002,0.06963108050000001,-0.572132758,-0.373206214,-0.991350422,0.9755136249999999,0.49353535299999995,-0.2310974336,0.01759887943,-10.0,0.206539574,0.7677520689999999,210.33170249999998,2.387682116031647,51.442270278930664,2.681983470916748,0.0024826925563847897,-51.438679,-275.572793,3.5068233999999996,70.5526397,1.44709709,-4.3138976399999995,2.1520809,0.7483896190000001,-51.0783068,-277.19665499999996,3.56044852,70.2424137
17114.5,1.6666377899999998,1.51497602,1.8137012300000002,0.06996625790000001,-0.5952263130000001,-0.34813767500000004,-0.993589686,0.9673335550000001,0.504158196,-0.387507513,-0.010886586470000001,-10.0,0.204271134,0.950567309,119.86781450000004,2.2212764859199523,52.54753494262695,2.789866256713867,0.002489964250130714,-52.54388809999999,-277.05073600000003,3.48736673,72.1929616,1.46530485,-3.83785749,2.15407366,0.7263096339999999,-52.2707161,-279.87523,3.5628879700000007,71.97469450000001
17124.5,1.6672800600000002,1.5137645100000001,1.8144369799999995,0.06909423849999999,-0.499284531,-0.358962198,-0.9874817799999999,0.9799846180000001,0.49933083400000006,-0.250016451,-0.03248372763600001,-10.0,0.205565604,1.047789592,94.5983838,3.0195585250854493,52.02382316589355,2.703481364250183,0.0024974969168879207,-52.0201997,-281.144518,3.46499777,71.3193399,1.45112191,-3.6380248099999997,2.16728151,0.757967897,-51.6001629,-282.66388300000006,3.558296770000001,71.00277809999999
17134.5,1.66815926,1.5124138000000003,1.81316469,0.06909685639999999,-0.5286232670000001,-0.36589397800000006,-0.9929985470000002,0.9533554429999999,0.49548546600000004,-0.342491434,-0.0018455719299999992,-10.0,0.206136567,0.8676404910000001,187.18197,2.8095869421958923,51.64304885864258,2.7986145973205567,0.0025050860556981467,-51.639376000000006,-274.32403800000003,3.4987954199999995,70.91295339999998,1.46723452,-3.17250773,2.18596477,0.750114815,-51.41294789999999,-274.838137,3.5549773999999994,70.7019764
17142.5,1.6660070833333336,1.51274555,1.8148233500000002,0.06975100333333334,-0.524511665,-0.36098861833333334,-0.9928488249999999,0.9710621333333335,0.5038584133333334,-0.3301280266666667,0.010718076000000002,-10.0,0.206863515,0.8196365166666665,160.58597733333335,1.9175371726353962,51.880772272745766,2.9825491905212402,0.0025112381108321376,-51.87700916666666,-281.36894333333333,3.5041271666666667,71.88702333333335,1.4981483000000002,-3.8867547833333327,2.2198147833333333,0.7609736883333333,-51.57754166666666,-284.9853933333334,3.55741315,71.65581150000001
22854.5,1.6685542799999997,1.51493436,1.8177978500000003,0.06814628410000001,-0.34119622400000005,-0.38278818900000006,-0.9938001070000002,0.9645475639999999,0.44653250999999994,0.2543075089,0.0032855734600000007,-10.0,0.20482194599999995,0.8433974839999999,171.7697546,5.67832760810852,99.22505340576171,1.5757495403289794,0.004457626857994005,-99.21929699999998,-356.243705,2.27080434,98.3991295,1.29108344,-3.58193497,1.94990017,0.712300207,-98.78982099999999,-358.48014,2.3675513699999997,98.167422
22864.5,1.66901628,1.51211778,1.81631397,0.06851855640000001,-0.31360672719999994,-0.388032343,-0.989760257,0.957142741,0.45444171000000005,0.2017737157,-0.021468229300000002,-10.0,0.20517961199999996,0.9626852799999999,128.60255800000002,4.323505115509033,100.5919319152832,1.6194414734840392,0.004469251102612814,-100.586128,-358.03224200000005,2.2595708100000005,98.7554595,1.29929915,-3.4487572199999996,1.9527102500000004,0.694292562,-100.17841630000001,-359.846087,2.3569409,98.58707039999999
22870.0,1.6688476,1.5255952,1.8188589,0.067155495,-0.35048825,-0.36492044,-0.9980525,0.9823531,0.48067808,0.213629,0.04107146,-10.0,0.20004813,0.6390388,235.13441,2.5405073165893555,98.42620086669922,1.7270740270614624,0.004475718549017267,-98.42029,-351.93665,2.4447072,96.098976,1.3192754,-4.1952696,1.9489093,0.67480296,-99.74304,-362.52658,2.3515086,96.58186
29554.5,1.66184041,1.3687370300000001,1.84003674,0.07791740560000002,2.87781581,-0.28884356699999997,-0.98942537,0.9298886650000002,0.453103327,-0.50446558,-0.01707912389,-10.0,0.22629683100000003,0.9601402090000001,114.90374139999997,2.405500566959381,164.63189239501952,-3.9649596214294434,0.005775357474967156,-164.630558,-464.0347959999999,-14.379427900000001,113.10110590000002,0.23066756699999996,-4.89681996,0.839693345,0.7113440169999999,-164.405473,-462.553589,-14.367373,112.99206389999999
29564.5,1.6618108499999997,1.36663628,1.83988346,0.0769155275,2.9638618699999997,-0.281751299,-0.9893528210000001,0.9295887349999999,0.45070216400000007,-0.5075228390000001,0.004184464199999999,-10.0,0.238020582,0.8505086620000002,154.4561056,2.1052974104881286,164.2536361694336,-3.9724961519241333,0.00575378121204987,-164.252311,-461.007478,-14.3887197,112.65000830000001,0.229769553,-4.14997445,0.8325558599999999,0.676252048,-163.971784,-458.86681,-14.3212143,112.604664
29574.5,1.66144025,1.38351277,1.833345,0.07692879550000001,2.2858771599999996,-0.28515010399999996,-0.987215559,0.9463908230000001,0.45881424299999995,-0.46310982800000006,-0.008663591113,-10.0,0.235535073,0.9120717810000001,152.16796770000002,2.3269342482089996,163.17876434326172,-4.0476161479949955,0.005732244896117797,-163.17752199999998,-450.79011899999995,-14.392824049999998,113.3197327,0.21576852600000002,-3.95681142,0.8255566139999999,0.6701182400000001,-162.94742100000002,-449.9954569999999,-14.341593399999999,113.251261
29580.0,1.662595,1.3246827,1.8503217,0.08048916,4.7251005,-0.27791286,-0.9959439,0.98116666,0.45081836,-0.083491325,0.0056261886,-10.0,0.22864766,0.8935168,119.848206,2.687373161315918,168.20452880859375,-4.110628128051758,0.005720344306413118,-168.20335,-488.26196,-14.728909,116.31369,0.20388357,-3.2287636,0.8239635,0.66386276,-167.3403,-484.86368,-14.331952,116.03867
39704.5,1.62221291,0.6734112839999999,1.9601741700000002,0.220792894,7.324577960000001,-0.07200718390000001,-0.988955198,0.9902369930000001,0.55336016,-1.0407812729999997,0.0402020193,-10.0,0.418682236,0.771228229,203.156868,3.1188672542572022,231.10189514160157,0.032472490705549716,0.03332960543467579,-231.068249,-533.922545,-71.6597945,113.9590176,1.00954636,-4.58328163,2.2972936999999995,1.0601414949999999,-231.094672,-533.692382,-71.9583155,113.89774609999999
39714.5,1.6248922700000001,0.6776593,1.96294958,0.21429632,7.425892500000001,-0.0914001646,-0.989154879,0.982524243,0.547637723,-0.9841609749999998,0.01796538466,-10.0,0.42199875899999995,0.9162317300000001,126.12976730000003,5.059581160545349,233.16697387695314,0.08597619477659464,0.033338119710093546,-233.13279400000002,-536.066428,-72.0524236,111.40047839999997,1.025278817,-5.23798847,2.27994085,1.0515042399999999,-232.894463,-535.581924,-72.00362150000001,111.41363449999999
39724.5,1.6251098899999998,0.671812275,1.9628157799999997,0.214626976,7.480467389999999,-0.0854882122,-0.984164917,0.9871942669999999,0.5507595970000001,-1.00557912,0.025736924230000003,-10.0,0.42177400900000006,0.8670360279999999,145.4666806,2.616554629802704,233.03216552734375,0.01900347098708153,0.033344786368088505,-232.99863100000002,-535.095639,-71.98401370000002,111.68538569999998,1.0055877829999997,-5.0213461299999995,2.28564154,1.0982945100000001,-232.85033399999998,-534.8181020000001,-71.96676349999998,111.6818634
39734.5,1.6245603899999999,0.663620212,1.9613823699999997,0.218496676,7.496631029999999,-0.09388643740000001,-0.992117625,0.987898882,0.547381329,-1.02248544,0.0258872771,-10.0,0.42104351799999995,0.8141367020000001,207.7237643,2.3081274926662445,234.53705749511718,0.12206939607858658,0.033350935092709,-234.502511,-536.287626,-71.94665119999999,112.36224460000001,1.035895733,-4.76295643,2.31797602,1.0614216200000002,-234.57863899999998,-536.055263,-72.1818378,112.40306290000001
39740.0,1.6162525,0.68238944,1.95707,0.23292217,6.1007767,-0.03622178,-0.99309796,0.98730046,0.5513864,-1.0267572,0.025384407,-10.0,0.41128135,0.8984981,118.09981,3.1044254302978516,236.82046508789062,0.018500439822673798,0.033357283250649045,-236.78693,-535.63495,-72.99589,115.208015,1.0054405,-7.417963,2.3221254,1.0969375,-235.94821,-535.27026,-71.98543,115.453575
64354.5,1.49886167,0.6481736130000001,2.0124650399999995,0.40080251899999997,-0.5981172800000001,0.226303018,-0.988344882,0.996451873,0.644651488,-1.27570824,0.12796190359999998,-8.3263116,0.491159158,0.640264067,155.4842956,7.081006145477295,142.1727279663086,-0.1757139392197132,0.05396145160114407,-142.122007,-228.771929,-97.1146966,24.492011,0.9398114959999999,-4.02870079,3.4708673100000005,1.35806226,-141.068241,-228.025441,-95.98181290000001,24.683517399999996
64364.5,1.50570855,0.6505855199999999,2.0078985699999996,0.39285507599999997,-0.509812618,0.22674452500000003,-0.9817792979999999,0.9969862709999999,0.6468350920000001,-1.2946023700000002,0.1222212476,-10.0,0.48884254,0.6784583390000001,254.6152948,3.25476758480072,141.15796813964843,-0.29179961755871775,0.05387053061848608,-141.109469,-222.492414,-95.9179121,24.990252100000003,0.9001053760000002,-4.65733853,3.5097603800000003,1.3807961100000001,-140.784565,-220.26174199999997,-95.963073,24.9351497
64374.5,1.5028381800000001,0.648999932,2.00446789,0.39700973900000003,-0.5543645030000001,0.220787076,-0.989548181,0.9966854390000002,0.6381610960000001,-1.27006375,-0.023109975700000018,-79.744586,0.48138612899999994,3.7718526930000005,254.0502709,197.05694394111634,140.88619842529297,-0.2910125859081745,0.05377361936656553,-140.837764,-220.766143,-96.22413750000001,24.281949599999997,0.900436977,-4.184783609999999,3.5196622500000005,1.3772056300000002,-140.71732400000002,-291.167422,-96.03495260000001,26.167394100000003
64384.0,1.5059801333333336,0.6475022488888889,2.0059213444444444,0.39467761333333334,-0.5094009188888888,0.20739670888888886,-0.9893441222222221,0.99555473,0.6501132333333334,-1.3071549333333332,0.12662375055555555,-8.987746733333333,0.4864205333333334,0.6372887377777778,189.11786330000004,10.654406229654947,141.53034125434027,-0.095342299176587,0.05367932559344184,-141.47840333333332,-223.20289666666667,-96.65764399999999,24.469828333333336,0.9673912800000001,-4.77043,3.576974844444445,1.421914011111111,-140.72454555555555,-220.13032,-95.99848000000001,24.471460444444446
89151.5,1.4502619,0.6469363575,1.9994281999999999,0.42649297,-1.145074625,0.330137815,-0.9879428875,0.9973954675,0.6439974725,-1.0978721500000002,0.1656730575,-9.90533725,0.48603811249999995,0.5921850275,291.78128000000004,4.056765198707581,47.84774971008301,0.0948078203946352,0.0571057317484317,-47.788754,-108.74769649999999,-23.7658925,17.69960425,1.033116375,-4.260416725,3.49503295,1.3397742,-47.4678275,-106.98415499999999,-23.0910035,18.10328775
129004.5,1.37613466,0.6473236950000001,2.0069017400000004,0.46628115799999986,-1.47067741,0.29778251099999997,-0.9828726870000001,0.9988085550000001,0.667362682,-1.27528567,0.20284419600000003,-8.097172977,0.488839458,0.5667034070000001,190.02210468,1.0321844100952149,10.250654792785644,-0.28739640265703204,0.05308515542461835,-10.2027554,-165.855883,20.1517339,29.695640500000003,0.902103956,-4.9358659099999995,3.06638244,1.13515631,-10.240808000000001,-168.74945100000002,20.251696700000004,30.108621899999996
129014.5,1.36698907,0.6465913069999999,2.0056652,0.464089532,-1.47366318,0.31958572500000004,-0.986779707,0.9985721740000001,0.656537353,-1.1937349899999998,0.21431109299999998,-7.9607235,0.48802018900000005,0.509968171,217.450736534,0.8732382446527481,8.589951086044312,-0.33579573333263396,0.05296550513050087,-8.543029140000002,-152.855966,19.3875521,27.934691700000002,0.88569759,-5.031808960000001,3.0672951,1.15338241,-8.532123330000001,-156.06062000000003,19.4256896,28.327656100000002
129024.5,1.36985899,0.6470084100000001,2.00187718,0.4639022280000001,-1.46942715,0.30561814099999995,-0.9800822740000001,0.9986155109999999,0.662689373,-1.2604125399999997,0.210900372,-8.625897725,0.486948123,0.547741703,243.43897336,1.0740028619766235,9.630887031555176,-0.22475459277629853,0.052852986796563285,-9.582065,-158.54140999999998,19.946565600000003,29.17151,0.9235553559999999,-4.191768099999999,3.11429218,1.12737801,-9.56331635,-161.009146,20.0321934,29.517741100000006
129030.5,1.3853863,0.64665773,2.0118191,0.460882975,-1.4554855999999998,0.30848875,-0.98649863,0.99873073,0.67354705,-1.2621612500000001,0.205925615,-9.75407075,0.491138845,0.53874424,303.113075,0.9449861347675323,9.533181190490723,-0.14405106008052826,0.05279595103042768,-9.4829625,-152.45697,20.055691500000002,27.645985500000002,0.9510213750000001,-4.52412085,3.06496265,1.1431419,-9.557319249999999,-154.121175,20.032284500000003,27.968080999999998
