time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],gamma[rad],alpha[rad],mass[kg],mass_propellant[kg]
464.8000000000372,27746.519296444956,20950.832071885598,-5.1211024467797746,-565.7687845573759,1.5313311007102721,-0.007674506523368931,4.703337645750846,-3.172006545040574,681310.4884918792,234475.84447816713
464.9000000000372,27746.021105390824,20894.716111674115,-4.981910541325864,-561.1596021148075,1.5306053274808817,-0.007257732293904306,4.70351132838946,-3.1729060009085783,680277.5861294677,233442.94211575564
465.00000000003723,27745.538863287304,20839.043983896823,-4.82242103521194,-556.7212777729081,1.5299399159113862,-0.006654115694956135,4.703727015018965,-3.173787099107579,679278.3089031123,232443.6648894002
465.10000000003726,27745.073030998272,20783.782830175314,-4.658322890329126,-552.6115372150934,1.5293461546454423,-0.005937612659439977,4.703959528151623,-3.1746133735061806,678342.4510729479,231507.8070592358
465.2000000000373,27744.621983693596,20728.8873282182,-4.510473046769297,-548.9550195711466,1.5288229121823174,-0.005232424631249743,4.704172694188548,-3.175349782006231,677493.4788256825,230658.83481197048
465.3000000000373,27744.18223421286,20674.310422689192,-4.397494807337688,-545.7690552900768,1.528355053561379,-0.004678586209383488,4.704331726856864,-3.1759766732954855,676734.5471410303,229899.90312731828
465.4000000000373,27743.750849232954,20620.01077839877,-4.313849799082093,-542.9964429042411,1.5279308818310688,-0.004241717303102695,4.704444620708025,-3.176513738876956,676054.5614603658,229219.91744665377
465.50000000003735,27743.325034316385,20565.941872680396,-4.258149165692348,-540.6890571837206,1.5275419813952504,-0.003889004358184021,4.70451373105376,-3.1769717496585095,675463.0670218566,228628.4230081446
465.60000000003737,27742.902387303227,20512.065195551386,-4.22647013158984,-538.7667712900998,1.527182924508156,-0.00359056887094389,4.704544429343844,-3.1773615048356882,674944.7582167495,228110.11420303764
465.7000000000374,27742.48131140503,20458.358124668957,-4.210758981970543,-537.0707088242758,1.5268494508305654,-0.003334736775906689,4.704548908977728,-3.1776994581471625,674469.5965101372,227634.95249642537
465.8000000000374,27742.06057899848,20404.805460324962,-4.207324065513542,-535.5266434399407,1.5265378596183856,-0.0031159121217988663,4.704532718596741,-3.177994858978355,674023.5467662073,227188.90275249555
465.90000000003744,27741.63912265302,20351.394430651602,-4.214563454581775,-534.1102967335906,1.5262450296412353,-0.0029282997715030755,4.70449833305866,-3.1782533034174243,673601.9873669582,226767.34335324634
466.00000000003746,27741.216032701403,20298.114310564582,-4.230899516179782,-532.8012008702003,1.5259684186616493,-0.002766109795860491,4.704448287715447,-3.178479869053798,673201.0309688891,226366.38695517735
466.1000000000375,27740.790546130433,20244.956314137,-4.254865709691906,-531.5799642758166,1.5257059727007196,-0.002624459609296388,4.704384963804678,-3.1786789911039586,672817.0033103242,225982.35929661233
466.2000000000375,27740.362038907988,20191.913632738888,-4.285072224456025,-530.4268139811563,1.5254560044941765,-0.0024996820654320006,4.704310619908498,-3.1788546154143216,672446.1671501787,225611.52313646686
466.3000000000375,27739.930009479533,20138.981598958213,-4.320294284536128,-529.3203378067409,1.525217028197123,-0.0023897629705356186,4.7042271962176985,-3.1790101680205756,672084.4850873298,225249.84107361786
466.40000000003755,27739.494021080835,20086.15656244261,-4.359883986997589,-528.2503651560327,1.5249876871788182,-0.0022934101830471253,4.704135725335215,-3.179148038156397,671730.0306058687,224895.38659215675
466.5000000000376,27739.053729854142,20033.437280893366,-4.402912266935169,-527.1928154924536,1.524766471480742,-0.0022121569807602662,4.704037557954681,-3.179271086473939,671378.2847316868,224543.64071797495
466.6000000000376,27738.60882237252,19980.823313660494,-4.4490748162119536,-526.1396723287216,1.5245517843696084,-0.002146871111336615,4.703933110183627,-3.1793813258140187,671027.7387809666,224193.09476725472
466.7000000000376,27738.159019876042,19928.315489539284,-4.498024964776022,-525.0782412121185,1.5243418042870824,-0.0020998008252595545,4.703822799975093,-3.1794809956880106,670676.0152138582,223841.3712001464
466.80000000003764,27737.704064849622,19875.91559540745,-4.549550264214011,-523.998941318366,1.524134499901702,-0.002073043853804813,4.703706833169573,-3.179572333267871,670321.3257466393,223486.6817329275
466.90000000003766,27737.24371878929,19823.626418820928,-4.6034606033273295,-522.8917658651969,1.523927584684111,-0.0020691521759091482,4.703585357962787,-3.179657773278676,669961.8019603376,223127.1579466258
467.0000000000377,27736.77776294122,19771.451890499317,-4.659558480714651,-521.7452832161197,1.5237184652127622,-0.0020911947134872977,4.7034585027013875,-3.1797400374886253,669595.3143357174,222760.67032200558
467.1000000000377,27736.305998134223,19719.39722431935,-4.717648069965737,-520.5466617996727,1.5235041822219464,-0.0021428299081581548,4.703326355916707,-3.179822173694761,669219.4770909579,222384.8330772462
467.20000000003773,27735.828242487118,19667.470789562987,-4.77755647103704,-519.2643475636385,1.5232806753692918,-0.002235068526546789,4.703188615115641,-3.179907939746349,668828.415582115,221993.77156840317
467.30000000003776,27735.34430547289,19615.683865769006,-4.839370142296641,-517.8692379398267,1.5230426548654141,-0.0023802050387775786,4.703044480017572,-3.1800018251521576,668416.724106513,221582.0800928012
