time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,gravity_force_y,vg,lift,d_thrust_cg,control_force_x,inertia,g_load_1_sec_window,drag,atmospheric_pressure,air_density,aero_force_x,fuel_percentage_consumed,ug,mass_flow,CL,mach_number,control_force_y,CD,d_cp_cg,mach_number_max,speed_of_sound,control_force_perpendicular,control_force_parallel,x_cog,aero_force_y,alpha_effective,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component_control,moment_dict_moments_z,moment_dict_control_moment_z,moment_dict_aero_moment_z,moment_dict_M_wind_z,moment_dict_theta_dot_dot
373.27499999991755,504.4350913650419,678.7880226573039,-0.1156993141934706,-41.07507540119919,1.5679507448613033,0.0006878822909057907,4.709572211162239,-3.1416214663009363,951264.0799364429,606982.7108861136,0.3220604658126831,-0.3558790385723114,0.48869756046811474,973.6712354675218,403.60353663361644,-9326723.375055235,0.0,-54.97642177267666,8.201906687163001,40624.94498916792,22570437.223232295,0.5111921699674767,14982.46291104585,93421.20159671512,1.1470325245159234,97.43610594218225,0.8573767723552183,0.0,4119.6728515625,-0.0005251731626494394,0.12202095665582667,14190698.666609585,0.14312294575676568,-32.6653299607999,0.9969765281928187,337.6749746916529,0.0,14190756.81676881,5.101906687163001,14982.246944069311,2.8801558269897498e-05,4.436421545587719e-05,0.042804068276056706,5.7792788391460777e-05,5.1273035341148905,0.0,0.0,0.0,1.6556910169386395e-08,1.6278937815477268e-07,14.917727859079587,-9.804557505922418,0.042706274572968425,-1781.7272695724432,0.0,-1781.7272695724432,0.0,-7.894075121143282e-05
373.37499999991746,504.42378621429805,674.7127235129362,-0.11147541911326476,-40.559669308594444,1.5680190426864113,0.0006800495126946196,4.709640557127681,-3.14162151444127,950851.4726061206,606570.1035557913,0.3225608468055725,-0.35487833619117737,0.48876541791494066,949.8763425853627,403.6223721347786,-9322689.905964714,0.0,-54.25513415966055,8.202126938157297,39713.63269901648,22569486.394680686,0.5140178997949362,14616.73256071209,93467.18708501692,1.1474896913140098,94.67652027951542,0.8574736690003069,0.0,4126.0732421875,-0.0005312661745755509,0.12049108893568625,14212410.12116333,0.1431270185319544,-32.665109709805606,0.9967312437547148,337.69078360823966,0.0,14212465.606810382,5.102126938157297,14616.526630067467,2.884888946574904e-05,4.224941359623582e-05,0.041861418196260165,5.7059310319039864e-05,5.156213826028418,0.0,0.0,0.0,1.6166771262221937e-08,1.5682353038270176e-07,14.94703487413187,-9.80457008749518,0.041766389223932346,-1758.4757997102652,0.0,-1758.4757997102652,0.0,-7.791385984417942e-05
373.4749999999174,504.4128991594252,670.6897180320971,-0.10732018810217127,-40.032213071677035,1.5680865653492175,0.0006723575146616408,4.709708141061365,-3.141621575712148,950435.6982225757,606154.3291722464,0.3250367045402527,-0.349926620721817,0.4888324046245848,925.9116972668843,403.640965103037,-9318625.22280087,0.0,-53.03945171397723,8.202348606442627,39047.74749086778,22568529.411337074,0.5177618955039548,14248.376658713261,93512.605779682,1.1479411813027143,91.47654037545544,0.8575711612661452,0.0,4157.74365234375,-0.0005328044586124236,0.11893253774581614,14321160.00515751,0.1431311668282392,-32.66488804152028,0.996489160188156,337.70639076529403,0.0,14321213.238406416,5.102348606442626,14248.181730823197,2.890669897581688e-05,4.018952861086809e-05,0.04117579352752362,5.580520725250219e-05,5.276753982537466,0.0,0.0,0.0,1.5773146850710088e-08,1.4960515244801575e-07,15.067994638605988,-9.804582509082701,0.04108404972992026,-1719.073948391735,0.0,-1719.073948391735,0.0,-7.617128777244013e-05
373.5749999999173,504.4024232547248,666.7201941591833,-0.10323488759725381,-39.49297981791869,1.5681533323720662,0.0006648916701481282,4.709774980303193,-3.1416216479311263,950016.8363451343,605735.467294805,0.3274504244327545,-0.34509915113449097,0.48889850081668956,901.7000821684406,403.6593100810774,-9314530.102198124,0.0,-51.28435800828266,8.202571998916229,38370.83458093375,22567564.94749212,0.5223210648320453,13876.207488486702,93557.44354097132,1.148386855530088,87.78744332661032,0.8576693835526296,0.0,4188.61865234375,-0.0005290067446339641,0.11733912936907707,14427170.613596298,0.14313540495455251,-32.66466464904667,0.9962503459581493,337.7217915703813,0.0,14427221.639482878,5.102571998916229,13876.02456446748,2.8976829637095136e-05,3.81807614453756e-05,0.04047758094826289,5.398239360974205e-05,5.394562236201592,0.0,0.0,0.0,1.5374701666402914e-08,1.411103026974792e-07,15.18622624531573,-9.804594767007078,0.04038963638639547,-1662.052269355854,0.0,-1662.052269355854,0.0,-7.364783365963256e-05
373.6749999999172,504.3923514254988,662.8053098460143,-0.09922081843010058,-38.94228555187204,1.568219369634929,0.0006576963749365536,4.709841091828104,-3.1416217221931753,949594.9781908374,605313.6091405081,0.3297927975654602,-0.340414434671402,0.48896368721030137,877.277106100821,403.67740175071197,-9310405.435187815,0.0,-49.39039928958848,8.202797069830279,37682.27872172493,22566593.199808013,0.5276941003602624,13500.770609682026,93601.68654273184,1.1488265781900013,84.01087362277819,0.8577683151147422,0.0,4218.58154296875,-0.0005236536516426971,0.11571177107872291,14530037.98064665,0.14313971807149767,-32.66443957813262,0.9960148677462412,337.7369815433366,0.0,14530086.843276741,5.102797069830279,13500.599565941844,2.9051528013468442e-05,3.6224308798921076e-05,0.039766528366364115,5.201189992501249e-05,5.509209926921512,0.0,0.0,0.0,1.4972017639791168e-08,1.3252081138871502e-07,15.30130035894797,-9.80460685767941,0.0396824747257162,-1600.498130984539,0.0,-1600.498130984539,0.0,-7.092333861888181e-05
373.7749999999171,504.3826764751547,658.9461922889305,-0.09527915086917697,-38.380432768434616,1.56828470331427,0.0006507496168053368,4.709906492609814,-3.1416217892955443,949170.2111315113,604888.8420811819,0.3320668339729309,-0.3358663022518158,0.48902794503657326,852.6781771501659,403.6952349363424,-9306252.07520471,0.0,-47.808294312342596,8.203023773376598,36982.87436383599,22565614.365231626,0.533883614020882,13122.608474426886,93645.32129819963,1.1492602168754897,80.59850677907441,0.857867935200296,0.0,4247.67041015625,-0.0005215026221272456,0.1140513714614585,14629894.138452519,0.14314408884476906,-32.664212874586305,0.995782790326331,337.7519563246129,0.0,14629940.88283762,5.103023773376599,13122.448044736559,2.912104245655911e-05,3.4321222126306144e-05,0.03904392098816581,5.036836010713959e-05,5.620832167787164,0.0,0.0,0.0,1.456567560889291e-08,1.250390950679727e-07,15.413351543146447,-9.804618777606466,0.038963374461308146,-1549.1378677057207,0.0,-1549.1378677057207,0.0,-6.865037408831122e-05
373.874999999917,504.3733910956707,655.1439386144291,-0.09141096828138252,-37.80772110447197,1.5683493541751559,0.0006439826614757959,4.70997119937352,-3.141621845198364,948742.6217760425,604461.2527257132,0.33427321910858154,-0.3314535915851593,0.4890912560273487,827.938192034231,403.7128046017283,-9302070.868304322,0.0,-46.75941801299124,8.20325206452218,36273.171226944774,22564628.63738736,0.540889532471152,12742.256259755197,93688.3346506281,1.1496876424824698,77.77253037244324,0.8579682234173726,0.0,4275.8935546875,-0.0005253026305192532,0.11235882236346774,14726770.118995665,0.1431485039043931,-32.66398458344072,0.9955541766277979,337.7667116715479,0.0,14726814.790737828,5.103252064522181,12742.104710995072,2.9179722947692e-05,3.2472405583621935e-05,0.038310546640973706,4.928552830859181e-05,5.729457787534001,0.0,0.0,0.0,1.415625061678818e-08,1.1916184666349372e-07,15.522408059866867,-9.804630523387766,0.0382328888724758,-1515.2039324572838,0.0,-1515.2039324572838,0.0,-6.714951780534693e-05
373.9749999999169,504.3644878700386,651.3996142150522,-0.08761736698318234,-37.224478524855634,1.5684133355388767,0.000637323263995024,4.710035227997798,-3.141621892458921,948312.3043321948,604030.9352818655,0.3364059329032898,-0.3271881341934204,0.48915360244287037,803.0926304219053,403.73010585761494,-9297862.735149816,0.0,-46.15355248701456,8.20348189524186,35553.08634726324,22563636.222844847,0.5487077768143932,12360.258875029245,93730.71378458674,1.1501087293189176,75.44344840421714,0.8580691580799542,0.0,4303.17431640625,-0.0005345371444315794,0.11063507590432753,14820399.95549129,0.1431529563266473,-32.66375475272105,0.9953290876885004,337.7812434617313,0.0,14820442.600093799,5.103481895241859,12360.114801013753,2.9228588300345137e-05,3.0678671818923314e-05,0.03756619869348331,4.866901381266607e-05,5.834802341409125,0.0,0.0,0.0,1.3744330590206931e-08,1.1455501897998454e-07,15.628184816106412,-9.804642091718303,0.03749090482623218,-1495.7477887698851,0.0,-1495.7477887698851,0.0,-6.629019250254956e-05
374.0749999999168,504.3559592744751,647.7142517130352,-0.08389939878080706,-36.63103251837767,1.5684766553677403,0.0006307322373431983,4.7100985930736,-3.1416219377058603,947879.3528246265,603597.9837742972,0.33846515417099,-0.32306966185569763,0.4892149670890365,778.1768678788391,403.7471339664593,-9293628.594717667,0.0,-45.70193141462478,8.203713216517784,34823.32565972335,22562637.332487635,0.5573344198351288,11977.160164008248,93772.44624710536,1.1505233553118364,73.32310612956775,0.8581707170879834,0.0,4329.51513671875,-0.0005462540030330976,0.10888110395911504,14910794.68001712,0.14315744394260788,-32.66352343144512,0.9951075825555965,337.7955476997431,0.0,14910835.343924794,5.103713216517783,11977.022918194181,2.9273634380100333e-05,2.8940720774602e-05,0.036811292793431094,4.821479801749106e-05,5.93687293857565,0.0,0.0,0.0,1.3330504669162177e-08,1.1043075468800967e-07,15.730688336636725,-9.804653479393957,0.03673814136361534,-1481.3337854712856,0.0,-1481.3337854712856,0.0,-6.565428339081324e-05
374.17499999991674,504.34779768501784,644.0888520968284,-0.08025803517403089,-36.02769277340455,1.568539320494165,0.0006242146042940025,4.710161307829638,-3.1416219873354727,947443.8562425952,603162.4871922659,0.3404548168182373,-0.319090336561203,0.48927533329847644,753.225261934076,403.7638843371162,-9289369.316720165,0.0,-45.113649219621024,8.20394598132681,34084.97325581179,22561632.168613803,0.5667668232689392,11593.488436675752,93813.51994108548,1.1509314019386572,71.12107004622908,0.8582728792393853,0.0,4354.9658203125,-0.0005570850148103879,0.10709783779347172,14998125.323329257,0.1431619651517924,-32.663290666636094,0.994889718333665,337.80962051438195,0.0,14998164.054299852,5.1039459813268095,11593.358062532001,2.9321710824259384e-05,2.7259108259306265e-05,0.03604664229279168,4.7616053430093235e-05,6.03584550681386,0.0,0.0,0.0,1.2915347261066261e-08,1.060731508697276e-07,15.830094020356338,-9.80466468330932,0.035975718277373316,-1462.4566479325877,0.0,-1462.4566479325877,0.0,-6.482051639717171e-05
