time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,control_force_x,vg,d_thrust_cg,CD,gravity_force_y,speed_of_sound,fuel_percentage_consumed,air_density,atmospheric_pressure,x_cog,inertia,aero_force_x,drag,d_cp_cg,g_load_1_sec_window,mach_number_max,mass_flow,control_force_perpendicular,ug,CL,control_force_parallel,alpha_effective,mach_number,control_force_y,lift,aero_force_y,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_x_component,moment_dict_moments_z,moment_dict_control_moment_z,moment_dict_aero_moment_z,moment_dict_theta_dot_dot,moment_dict_M_wind_z
296.0499999999894,31500.40259921144,29784.507991726354,-52.052290445483855,-1030.6091132962629,1.5202599266989087,0.00048152971417287423,4.661925523868091,-3.1416655971691823,1628002.107967209,1283720.7389168798,0.8962563276290894,0.7925125956535339,0.0017251254731644097,10100.180504978818,360.4408484522179,2084185.5193010843,0.0,7.91610268805144,0.18958516965372538,-15816884.371537585,301.58345717987964,0.6983469184225615,0.018955413242640023,1231.4598361126773,4.816102688051441,23777855.183265723,10300.52130203606,205870.96570485717,-32.95113395991146,0.16053888188272508,8.683554459486507,11464.5625,0.0,0.0,7.974142114175464e-05,41249016.1591407,7.306271482088178e-05,3.422988355072438,41196328.77840192,86.59139007083276,205613.13498710535,15.711140531309033,-2.6829489006298326e-06,0.0,0.006378709022428539,-9.715518360898932,-5.3121035862835896e-05,0.0,7.757681809391387e-08,0.0,1.2802105778004702,25.30483749179008,1.286311212655567,3348.918692495424,0.0,3348.918692495424,0.00014084191642534317,0.0
296.1499999999893,31495.20541685395,29681.545486101528,-51.92354483728122,-1029.034381616852,1.5203081398749336,0.0004786943167321985,4.661973225466193,-3.141665085591259,1626854.5563314669,1282573.1872811376,0.8971125483512878,0.7942250967025757,0.003447619246955472,10230.275833331973,360.3596023207496,2084172.0227079124,0.0,7.916472683936911,0.18968788996264202,-15806244.01678768,301.51546017965615,0.698616449499191,0.019258405241605846,1250.5799348107319,4.816472683936911,23776313.051138274,10627.156218105905,208635.66668912122,-32.950763964025995,0.32151951890683,8.616917405360107,11475.515625,0.0,0.0,-0.00010068469031149219,41288154.09633755,7.247017802258782e-05,3.4185262856366103,41235517.40505601,-110.74200621169318,208364.86563075357,15.75453135324193,3.4304092927499105e-06,0.0,0.006462820697335942,-9.71583105279585,6.798474788884315e-05,0.0,7.87297605162449e-08,0.0,1.2811053173724944,25.346775619599022,1.287410622070371,-3150.8226316761834,0.0,-3150.8226316761834,-0.00013251939545460097,0.0
296.2499999999892,31490.021115332253,29578.74072359073,-51.7947019289174,-1027.4553296512804,1.5203556305016321,0.00047651042795640965,4.662020956543362,-3.1416653260417298,1625705.921199631,1281424.5521493016,0.8979596495628357,0.7959192991256714,0.0051674740840761055,10361.739037788773,360.2784597676639,2084163.5105509004,0.0,7.9168433780234935,0.18979294025259474,-15795591.663482912,301.4475497508835,0.698886235818043,0.019565915213446746,1269.9763921787635,4.816843378023494,23774768.028820608,10591.447351080735,211433.74831037817,-32.95039326993941,0.4829402532027949,8.550860756755014,11486.3515625,0.0,0.0,5.03955386332855e-05,41326861.12322205,7.265084890217821e-05,3.4140468869464624,41274274.22450176,56.141801782378735,211168.30803765872,15.797767597788216,-1.7386638549614933e-06,0.0,0.006547923369671114,-9.716143281207419,-3.449000337339218e-05,0.0,7.989860777649793e-08,0.0,1.2820052405375797,25.388524262767586,1.2882926647660828,2356.0402041206776,0.0,2356.0402041206776,9.909834667007488e-05,0.0
296.3499999999891,31484.849703703683,29476.09413530935,-51.665766629192504,-1025.8719722946,1.5204039343705833,0.00048403554556316047,4.662068713794401,-3.1416647794238175,1624556.2136495821,1280274.8445992528,0.8987979888916016,0.7975959777832031,0.0068846827722545195,10494.57860219598,360.1974212152694,2084107.448412533,0.0,7.917214767837166,0.18989912768708053,-15784927.417604126,301.37972624707004,0.6991562747263936,0.019878003116951648,1289.6527448294048,4.817214767837165,23773220.12614601,10816.95968324361,214264.1830413742,-32.95002188012574,0.6447995438243851,8.48537939141923,11497.076171875,0.0,0.0,-3.294301861173077e-05,41365165.2476874,7.228356272204195e-05,3.409550198647801,41312629.934584856,-37.16978090278764,213990.96920008378,15.840847742529032,1.1508398552797097e-06,0.0,0.006633984796624607,-9.716455044755346,2.285099843005021e-05,0.0,8.108303849739117e-08,0.0,1.2828780136395306,25.430101825639884,1.2893083099206928,-714.4224503616722,0.0,-714.4224503616722,-3.005156417897059e-05,0.0
296.449999999989,31479.69119208448,29373.606150757118,-51.53672935716479,-1024.2843259640865,1.5204516560696903,0.00047439637841996076,4.662116508076588,-3.1416648520068975,1623405.445216965,1279124.0761666356,0.8996273875236511,0.7992547750473022,0.008599238126247882,10628.80294910761,360.1164870849153,2084032.742859028,0.0,7.917586850872553,0.19000727757139654,-15774251.389610808,301.31199002094695,0.6994265635571801,0.020194729550146475,1309.612565177312,4.817586850872553,23771669.353074387,10952.356240166479,217128.1819077812,-32.94964979709035,0.8070957691484576,8.420468230816883,11507.6845703125,0.0,0.0,-3.3989063677908327e-05,41403046.47760058,7.21075595775389e-05,3.4050362607728424,41350563.057267375,-38.84053124417278,216851.78067047056,15.883769795209481,1.2022795429302497e-06,0.0,0.006721040185065155,-9.71676634206596,2.3895115320885556e-05,0.0,8.228357777124457e-08,0.0,1.2837413777311195,25.471494615900436,1.2902592558532853,-763.9029623700781,0.0,-763.9029623700781,-3.213501546837234e-05,0.0
296.5499999999889,31474.545589523917,29271.277197975178,-51.40760651863536,-1022.6924044856041,1.5204997184299056,0.0004849850582955195,4.662164324839463,-3.141664606409557,1622253.626705002,1277972.2576546727,0.900448203086853,0.800896406173706,0.0103111329852144,10764.420422177884,360.0356577971131,2083941.1748787104,0.0,7.917959624711417,0.19011751518409664,-15763563.682876375,301.24434142450224,0.6996970997150347,0.020516155753752898,1329.8594616021878,4.817959624711417,23770115.719198607,10995.259229409585,220026.19370634353,-32.94927702325148,0.9698274381806421,8.356122239830441,11518.1845703125,0.0,0.0,4.625380149853031e-05,41440528.82079121,7.212030356384957e-05,3.4005051114054727,41388097.5417628,53.53030139445934,219751.29819155257,15.92654843316958,-1.656591011712692e-06,0.0,0.006809104476161462,-9.717077171770066,-3.2955882596937354e-05,0.0,8.350046433196213e-08,0.0,1.2845964037765494,25.5127169145722,1.29114499019303,2286.635578606762,0.0,2286.635578606762,9.619791529916264e-05,0.0
296.64999999998884,31469.4129054321,29169.107703520323,-51.27838352160158,-1021.0962232092882,1.5205478567600943,0.00047690097667220534,4.662212179795423,-3.1416643230353287,1621100.7691610567,1276819.4001107274,0.901260495185852,0.8025210499763489,0.012020360213144583,10901.439287763591,359.9549337715133,2083803.6997420932,0.0,7.918333086943909,0.19022931452235622,-15752864.403176207,301.1767808090293,0.6999678806189287,0.020842343614508724,1350.3970786029527,4.818333086943909,23768559.234072626,11291.962963416076,222957.91185705725,-32.948903561018994,1.1329930635255037,8.292336426477545,11528.5751953125,0.0,0.0,-9.113260313281524e-05,41477616.28505207,7.16249003205327e-05,3.3959567875452925,41425238.862690434,-106.81179684428969,222671.80656933668,15.969175711653806,3.304683879633248e-06,0.0,0.006898165173878921,-9.71738753250271,6.580551095126911e-05,0.0,8.47336512510581e-08,0.0,1.285425150233253,25.55377164130802,1.2921610322787307,-2993.1594001293897,0.0,-2993.1594001293897,-0.00012592935779795377,0.0
296.74999999998875,31464.293149153775,29067.09809247115,-51.14907467444359,-1019.4957963380106,1.5205956588117735,0.0004821946503233493,4.662260060420648,-3.1416644016088746,1619946.8836630099,1275665.5146126805,0.9020641446113586,0.8041282892227173,0.013726912698758144,11039.867742538008,359.8743154269078,2083670.2276035044,0.0,7.9187072351290215,0.19034407903747783,-15742153.656612383,301.10930852508494,0.7002389036734945,0.021173355668865558,1371.2290969755331,4.818707235129021,23766999.907376446,11237.186786003209,225925.2894519893,-32.948529412833885,1.2965911266648107,8.229105841542307,11538.8544921875,0.0,0.0,7.268419600614529e-05,41514300.87814339,7.183071652150375e-05,3.391391326800635,41461976.505994216,86.27112597518855,225645.6724375825,16.011664702678928,-2.6685241268006897e-06,0.0,0.006988283495111143,-9.717697422903374,-5.318862847501703e-05,0.0,8.598395115803896e-08,0.0,1.2862583635408633,25.594651851942672,1.292964881846436,3377.2078287820373,0.0,3377.2078287820373,0.00014209651373515888,0.0
296.84999999998865,31459.186329348187,28965.248788480538,-51.01967335402265,-1017.8911386840275,1.5206440959029308,0.0004816784135731807,4.662307974652386,-3.141663878749455,1618791.9809835665,1274510.6119332372,0.9028593301773071,0.805718719959259,0.015430783354626143,11179.713901866178,359.7938031812691,2083481.077001439,0.0,7.9190820668836555,0.19046071042008605,-15731431.546350868,301.0419249225507,0.7005101663335511,0.021509255106129287,1392.359233955426,4.819082066883656,23765437.748544935,11566.033685644483,228927.35710840634,-32.94815458107925,1.460620154111154,8.166425578306692,11549.025390625,0.0,0.0,-8.594517645560407e-05,41550590.6077853,7.128447436333119e-05,3.386808766074649,41498321.48964043,-103.30320651855617,228635.0199968824,16.053998431966452,3.1945834810637244e-06,0.0,0.007079427425621352,-9.718006841615662,6.37349869842852e-05,0.0,8.72510675529877e-08,0.0,1.287059178372956,25.635363886857373,1.2939732417953862,-2865.9701840249227,0.0,-2865.9701840249227,-0.00012059404141210884,0.0
296.94999999998856,31454.09245549041,28863.560213748464,-50.89018217569605,-1016.2822640010224,1.5206918458464993,0.0004788028191749553,4.662355921356372,-3.141664075509873,1617636.0717733614,1273354.702723032,0.9036462306976318,0.8072924613952637,0.017131965117625613,11320.985789863878,359.7133974517261,2083295.1203012238,0.0,7.919457579843215,0.19058112294246643,-15720698.174400847,300.9746303505855,0.7007816660754261,0.021850105772074864,1413.7912433899933,4.819457579843214,23763872.766932093,11553.592162995397,231966.7467427688,-32.94777906811969,1.6250787329010543,8.104290772180342,11559.091796875,0.0,0.0,4.141846673388905e-05,41586493.48165124,7.140358556867454e-05,3.3822091405761836,41534278.87349376,50.412689541315466,231678.84807205485,16.096203708295796,-1.5586007868607804e-06,0.0,0.007171677553575366,-9.718315787287533,-3.1125420830211246e-05,0.0,8.853607668719666e-08,0.0,1.2878639124419224,25.675910421533253,1.2947748807465356,2206.7086996544126,0.0,2206.7086996544126,9.285980956458799e-05,0.0
297.0499999999885,31449.011535808953,28762.03278915515,-50.76060724852315,-1014.6691857298015,1.5207403437618443,0.0004856374606080842,4.662403895939351,-3.1416635521775063,1616479.166499924,1272197.7974495946,0.9044249057769775,0.8088498115539551,0.0188304509467123,11463.691341546008,359.6330986546669,2083065.5668408826,0.0,7.919833771721276,0.1907042077100482,-15709953.64102052,300.9074251577239,0.7010534004399727,0.022195972171767487,1435.5289158607234,4.819833771721276,23762304.971562393,11792.597429571135,235042.4820020433,-32.947402876241625,1.6294265822793783,8.04269660046772,11569.052734375,0.0,0.0,-3.7413470870162335e-05,41622013.50736884,7.10417984448597e-05,3.3775924847560765,41569855.018412516,-46.112013778974216,234746.46987305846,16.138265122729806,1.425291004582005e-06,0.0,0.007265003365454694,-9.718624258570832,2.8490574511188416e-05,0.0,8.983868177112616e-08,0.0,1.2886436212792234,25.71629494515633,1.295707024936815,-969.1206095616687,0.0,-969.1206095616687,-4.07839479680724e-05,0.0
297.1499999999884,31443.94357954484,28660.666934135003,-50.630939557424085,-1013.0519183968102,1.5207882647994193,0.00047725637436034585,4.6624519087224146,-3.1416636439229952,1615321.275722336,1271039.9066720067,0.9051952958106995,0.8103905916213989,0.020526233825029428,11607.838410490374,359.55290720563676,2082821.41279274,0.0,7.920210640200654,0.19083022032999936,-15699198.047386626,300.8403096918134,0.7013253669537051,0.02254691947312321,1457.5760788519103,4.820210640200655,23760734.371584922,11908.60673610178,238155.22292710096,-32.94702600776225,1.6337593966427846,7.981638281987219,11578.9072265625,0.0,0.0,-1.4376131079629761e-05,41657146.69252419,7.091637857747912e-05,3.372958833918804,41605044.47209366,-17.94134438548474,237857.30094944296,16.1801909191093,5.544196635505258e-07,0.0,0.007359422779647886,-9.718932254121578,1.1093136107414322e-05,0.0,9.115921067653158e-08,0.0,1.2894161948441794,25.756513640599948,1.2965561299907964,-34.66812610328383,0.0,-34.66812610328383,-1.459051120269367e-06,0.0
297.2499999999883,31438.888594850418,28559.46306685202,-50.501194038039856,-1011.4304740751344,1.5208366520795564,0.00048726995007030446,4.662499946348996,-3.1416632942694394,1614162.4096029513,1269881.040552622,0.905957818031311,0.8119156956672668,0.022219306756973353,11753.434738253773,359.47282351947433,2082555.0871872127,0.0,7.920588183032736,0.19095865659879416,-15688431.490848342,300.7732843000706,0.7015975632004938,0.022903013509806044,1479.936596877522,4.820588183032736,23759160.975859348,12014.915279065868,241304.68603478873,-32.94664846493016,1.638077529344254,7.921111076800769,11588.6611328125,0.0,0.0,1.6991384273079557e-05,41691909.044642486,7.080952077043179e-05,3.3683082202718375,41639863.64165441,21.471143127730826,241005.38121418536,16.221987189259195,-6.633349254877849e-07,0.0,0.007454927992353093,-9.719239772599682,-1.3285174161453313e-05,0.0,9.249763136649453e-08,0.0,1.2901769207346836,25.79657622673601,1.2973874967066612,1270.3506853626295,0.0,1270.3506853626295,5.346782601681001e-05,0.0
297.3499999999882,31433.846590459983,28458.421604086758,-50.37135641166182,-1009.8048673337848,1.5208848526491465,0.00047810111170350575,4.662548024356774,-3.141663171707627,1613002.5786398165,1268721.2095894872,0.9067121148109436,0.8134242296218872,0.023909662770084387,11900.487987691518,359.3928480102197,2082254.305389777,0.0,7.920966397908362,0.1910890729662933,-15677654.072045418,300.7063493290857,0.7018699867283617,0.023264320784306715,1502.614371619431,4.820966397908362,23757584.7934941,12261.165154166403,244490.6351040319,-32.94627025005454,1.6423811113428997,7.861110285898006,11598.310546875,0.0,0.0,-6.074713576853519e-05,41726292.57120812,7.044817091728106e-05,3.363640678317488,41674305.1381273,-77.72346986800143,244183.00621372674,16.263644207224985,2.400621337038207e-06,0.0,0.007551508396801523,-9.719546812668945,4.812574612752081e-05,0.0,9.38539297960238e-08,0.0,1.2909181503886142,25.836477690736025,1.298286221055262,-1993.234578335152,0.0,-1993.234578335152,-8.38988725352667e-05,0.0
297.4499999999881,31428.817574633144,28357.542961371,-50.241443067827575,-1008.1751095483339,1.5209330883642007,0.0004868288614286145,4.662596127880361,-3.1416630395161604,1611841.7925375216,1267560.4234871923,0.9074587821960449,0.8149175047874451,0.025597294912794093,12049.00569463496,359.3129810912189,2081949.2995152266,0.0,7.921345282716716,0.19122203715206337,-15666865.883933447,300.6395051248156,0.7021426352358914,0.02363090847101775,1525.6133420653468,4.821345282716717,23756005.832767516,12265.492024319707,247714.11570328832,-32.94589136524618,1.6466705235008576,7.801631250871414,11607.8603515625,0.0,0.0,5.16147212017426e-05,41760313.27963436,7.052799494200457e-05,3.3589562384305682,41708383.477754846,66.86308340912616,247410.2772617487,16.305183063377637,-2.064674148998842e-06,0.0,0.007649197508664114,-9.719853372997054,-4.143099718569664e-05,0.0,9.522858448546151e-08,0.0,1.2916585915281518,25.876226606640696,1.2990343258347912,2778.4542930177945,0.0,2778.4542930177945,0.0001169579731785287,0.0
297.549999999988,31423.801555524708,28256.82755288822,-50.111441609578286,-1006.54121555183,1.5209815561327864,0.00048054272887813513,4.66264427065568,-3.141662714522894,1610680.0619467013,1266398.692896372,0.9081971645355225,0.8163943290710449,0.02728219625609032,12198.995327493074,359.23322317504227,2081596.6049891522,0.0,7.921724835087321,0.19135645301217036,-15656067.028690541,300.5727520326264,0.7024155062424278,0.024002844418966378,1548.937484625228,4.821724835087322,23754424.10303659,12590.095519194754,250974.0286859375,-32.94551181287558,1.6509458102581387,7.7426693536368685,11617.3056640625,0.0,0.0,-8.213861289618762e-05,41793951.17729958,7.003506742853105e-05,3.3542549358192697,41742080.81282722,-107.72910066387888,250658.06225858055,16.346574243980484,3.3257647425676584e-06,0.0,0.007747958265316902,-9.7201594522554,6.680149640683315e-05,0.0,9.662125099769414e-08,0.0,1.2923712499882138,25.915811463126253,1.29995347992739,-2970.1076485010403,0.0,-2970.1076485010403,-0.00012503387308477682,0.0
