swarm_idx,best_fitness,avg_fitness,min_fitness,max_fitness,std_fitness,num_particles,generation,global_best_fitness,global_avg_fitness
1,6392.182221494275,11846.037098007268,6392.182221494275,19091.263435261324,5979.538717425885,37,0,6392.182221494275,11828.115031048332
1,5.088868827971567,9667.752710137704,5.088868827971567,19091.264923816783,6283.077661031712,37,1,-144.73802190841434,8571.349041150552
1,5.088868827971567,12103.911304565985,16.9396373550085,19091.26195923066,6549.808775028207,37,2,-165.38062820446854,10187.785314617375
1,-156.18950606983776,12239.150798688555,-156.18950606983776,19091.26195923066,6523.307894813029,37,3,-176.13641381133093,10029.68525215559
1,-156.18950606983776,11100.726385549027,-86.07873165995244,19091.261963183948,7200.290175569874,37,4,-176.13641381133093,10383.119729728476
1,-156.18950606983776,10688.864057517912,-62.927414617414314,19091.26195923066,6555.455412202161,37,5,-176.13641381133093,9447.808369955994
1,-156.18950606983776,10887.73244633595,-46.81703981175781,19091.26195923066,6345.115869605384,37,6,-183.12680148109152,9988.810260027556
1,-156.18950606983776,12500.717293392314,400.109686082776,19091.26195923066,6922.692754192755,37,7,-183.12680148109152,10230.863906475886
1,-156.18950606983776,13029.841643235737,-67.41138793382297,19091.26195923066,6762.721959077417,37,8,-187.2503410575077,10767.0099300909
1,-183.5731402175795,10274.266487847653,-183.5731402175795,19091.26195923066,6623.069521254515,37,9,-187.2503410575077,10115.874854679487
1,-187.9193852552286,8651.465433490155,-187.9193852552286,19091.26195923066,5591.991845775645,37,10,-187.9193852552286,8609.256329054631
1,-187.9193852552286,8524.507514353716,-116.31045082445259,19091.26195923066,6479.59111965541,37,11,-187.9193852552286,8304.431434887103
1,-187.9193852552286,9581.565370800094,-43.73702174389251,19091.26195923066,6326.960208001497,37,12,-187.9193852552286,8619.766096727471
1,-187.9193852552286,7580.50378776205,-179.22762239860796,19091.26195923066,6600.027577431477,37,13,-187.9193852552286,8348.20009538176
1,-187.9193852552286,7709.813052353978,-135.51513430718904,19091.26195923066,6004.1378936809815,37,14,-187.9193852552286,7674.250345078347
1,-187.9193852552286,8756.080673948576,-161.82514484962346,19091.26195923066,6341.214426667928,37,15,-187.9193852552286,8155.775924156917
1,-187.9193852552286,7841.832121209623,-166.50055565435528,19091.26195923066,6437.721773447046,37,16,-187.9193852552286,8147.146876138646
1,-190.383526574389,7546.810762606067,-190.383526574389,19091.26195923066,7028.0745581205765,37,17,-190.383526574389,8693.99847529736
1,-191.04180694644302,10028.382095608857,-191.04180694644302,19091.26195923066,8068.614767791681,37,18,-191.04180694644302,8372.643193940241
1,-191.04180694644302,10330.1388463899,-168.19407172664484,19091.26195923066,7611.582030664695,37,19,-191.04180694644302,9271.437106440288
1,-191.04180694644302,9227.96143177772,-143.93934554133338,19091.26195923066,6985.52036623785,37,20,-191.04180694644302,9047.51700218426
1,-191.04180694644302,8538.689899766561,-121.54179685333885,19091.26195925163,7223.50735605476,37,21,-191.04180694644302,8302.270674786758
1,-191.56186126309325,9577.831938029884,-191.56186126309325,19091.26195923066,8126.1217181579395,37,22,-191.56186126309325,9111.598206099967
1,-191.56186126309325,9119.682807109426,-132.13694338705199,19091.26195923066,7399.408083739934,37,23,-191.56186126309325,8879.986796164214
1,-191.56186126309325,7104.497047972422,-153.7703481179667,19091.26195923066,6985.729790559527,37,24,-191.56186126309325,7593.115505378493
1,-191.56186126309325,9432.467270120194,-154.653989328159,19091.26195923066,7554.761871016533,37,25,-191.56186126309325,9157.439207057982
1,-191.56186126309325,10707.38417748906,-167.58744455916298,19091.26195923066,8471.276817372835,37,26,-191.56186126309325,9661.35971616908
1,-193.43547315149715,7381.400883778876,-193.43547315149715,19091.26195923066,7884.007292437354,37,27,-193.43547315149715,8156.054307463991
1,-193.43547315149715,7688.431544933436,-160.95844007085043,19091.262153967637,7021.17315645337,37,28,-193.43547315149715,7764.700119683534
1,-193.43547315149715,6205.754220392772,-192.77989991775587,19091.261959241143,7423.331728677499,37,29,-193.43547315149715,6515.37600985747
1,-193.43547315149715,6588.92777125604,-184.30192065930873,19091.26195923066,6900.182872445442,37,30,-193.43547315149715,7503.828401917093
1,-193.43547315149715,5169.208096828856,-190.08965960017952,19091.26195923066,6164.977745964678,37,31,-193.43547315149715,5903.466974361692
1,-193.43547315149715,6789.146122757548,-180.9921709147218,19091.26195923066,6759.733971487155,37,32,-193.43547315149715,6326.666630712536
1,-193.43547315149715,5754.235441082648,-180.4478570867297,19091.26195923066,6865.645522330832,37,33,-193.43547315149715,5985.188858027841
1,-193.43547315149715,4943.117836905727,-192.7191594582405,19091.26195923066,6840.018524968051,37,34,-193.43547315149715,6843.1792403598
1,-193.43547315149715,6577.571908912098,-187.81407405831794,19091.26195923066,6501.389499187301,37,35,-193.43547315149715,8690.215518816975
1,-193.43547315149715,8271.074565140532,-187.57164228934994,19091.26195923066,7597.621141013639,37,36,-193.43547315149715,8692.216885992599
1,-193.43547315149715,7102.457247998844,-177.0256044086264,19091.26195923066,7616.013118247185,37,37,-193.43547315149715,7887.731066474866
1,-193.43547315149715,5942.046871350925,-184.04679113619287,19091.267964658477,6866.714038830873,37,38,-193.43547315149715,6784.595889937211
1,-196.12898030781722,4782.176480558986,-196.12898030781722,19091.26195923066,6604.4826306079685,37,39,-196.12898030781722,6725.980000461505
1,-196.12898030781722,5652.267544241001,-191.06749639165264,19091.26195923066,7196.332671339573,37,40,-196.12898030781722,7347.183399139707
1,-196.12898030781722,4624.079265317743,-186.38992862334797,19091.26195923066,5963.463813357985,37,41,-196.12898030781722,5615.264190612131
1,-196.12898030781722,6533.88331295336,-187.6112983697096,19091.26195923066,7852.028348753771,37,42,-196.12898030781722,8875.807110856455
1,-196.12898030781722,4965.8400312835365,-180.96728364582665,19091.26195923066,7141.459757119927,37,43,-196.12898030781722,7940.633407890065
1,-196.12898030781722,3485.6704384294057,-188.13708471446046,19091.26195923066,5150.860144455867,37,44,-196.12898030781722,6271.01003216787
1,-196.12898030781722,2851.5367230425345,-191.65225816914113,19091.26195923066,5348.915518007655,37,45,-196.12898030781722,6255.701884710789
1,-196.12898030781722,2653.119503454164,-188.61146558271815,19091.26195923066,5015.642297877196,37,46,-196.12898030781722,6044.819637573798
1,-196.12898030781722,5270.115877890985,-172.43159270290903,19091.26195923066,6305.683891355453,37,47,-196.12898030781722,7354.066842672961
1,-196.12898030781722,2459.785358115966,-193.3669707776433,19091.26195923066,4471.071572378939,37,48,-196.12898030781722,6692.840782961317
1,-196.12898030781722,4151.518867041964,-191.00721730569975,19091.26195923066,6071.1655034845135,37,49,-196.12898030781722,7669.199875593869
1,-196.12898030781722,3650.726987433211,-188.26974021686522,19091.261984296587,5905.712369949816,37,50,-196.12898030781722,6909.877000324018
1,-196.12898030781722,4596.586559496634,-183.65989863295127,19091.26195923066,7165.252738429496,37,51,-196.12898030781722,6170.18723741511
1,-196.12898030781722,3623.5267172551735,-190.90513788281066,19091.26195923066,6036.1783886016965,37,52,-196.12898030781722,6435.822567989314
1,-196.12898030781722,3176.827317772074,-186.41004831456473,19091.26195923066,5819.146246340307,37,53,-196.12898030781722,6494.371587079581
1,-196.12898030781722,4254.866710926193,-191.43430521225955,19091.26195923066,6637.609737335594,37,54,-196.12898030781722,7030.614488645353
1,-196.12898030781722,5033.032131344007,-193.83357958889096,19091.26195923066,7653.551082527414,37,55,-196.12898030781722,7585.986825896886
1,-196.12898030781722,4802.616713580544,-187.83950458510682,19091.26195923066,6911.258866820728,37,56,-196.12898030781722,7079.251359841384
1,-196.12898030781722,3999.5096662648893,-191.5419518648219,19091.26195923066,6566.1232214478105,37,57,-196.12898030781722,6396.123621110151
