swarm_idx,best_fitness,avg_fitness,min_fitness,max_fitness,std_fitness,num_particles,generation,global_best_fitness,global_avg_fitness
0,6464.9486417451335,11810.192964089392,6464.9486417451335,19091.271551152706,6141.588470295298,37,0,6392.182221494275,11828.115031048332
0,-144.73802190841434,7474.9453721634,-144.73802190841434,19091.26195923066,4675.685672710335,37,1,-144.73802190841434,8571.349041150552
0,-165.38062820446854,8271.659324668764,-165.38062820446854,19091.26197178044,5855.467789062758,37,2,-165.38062820446854,10187.785314617375
0,-176.13641381133093,7820.219705622628,-176.13641381133093,19091.26195923066,5646.0402468140555,37,3,-176.13641381133093,10029.68525215559
0,-176.13641381133093,9665.513073907921,-152.8730557200298,19091.26195923066,6879.283945438078,37,4,-176.13641381133093,10383.119729728476
0,-176.13641381133093,8206.752682394075,-141.86962223372328,19091.26195923066,6020.812216527113,37,5,-176.13641381133093,9447.808369955994
0,-183.12680148109152,9089.888073719163,-183.12680148109152,19091.264714081335,5776.262921853054,37,6,-183.12680148109152,9988.810260027556
0,-183.12680148109152,7961.010519559461,-116.39793177024404,19091.26195923066,7080.024819189082,37,7,-183.12680148109152,10230.863906475886
0,-187.2503410575077,8504.17821694606,-187.2503410575077,19091.26195923066,7038.427433830488,37,8,-187.2503410575077,10767.0099300909
0,-187.2503410575077,9957.483221511318,-115.05840180830847,19091.26195923066,6884.70134202439,37,9,-187.2503410575077,10115.874854679487
0,-187.2503410575077,8567.047224619106,-149.09755554790888,19091.26195923066,6387.033456124553,37,10,-187.9193852552286,8609.256329054631
0,-187.2503410575077,8084.35535542049,-186.43822558623754,19091.26195923066,6037.782373699999,37,11,-187.9193852552286,8304.431434887103
0,-187.2503410575077,7657.966822654849,-174.72291452657677,19091.26195923066,6676.512752608097,37,12,-187.9193852552286,8619.766096727471
0,-187.2503410575077,9115.896403001472,-179.92568820226904,19091.309163145033,6393.961838243626,37,13,-187.9193852552286,8348.20009538176
0,-187.2503410575077,7638.687637802717,-170.97231570838562,19091.26195923066,5700.0743605579655,37,14,-187.9193852552286,7674.250345078347
0,-187.2503410575077,7555.471174365256,-56.57485768399758,19091.26195923066,5873.144472878528,37,15,-187.9193852552286,8155.775924156917
0,-187.2503410575077,8452.46163106767,-159.13414496636548,19091.26195923066,7246.628187432099,37,16,-187.9193852552286,8147.146876138646
0,-187.2503410575077,9841.186187988653,-153.08235478054138,19091.26195923066,6790.914060352944,37,17,-190.383526574389,8693.99847529736
0,-188.10261094815516,6716.904292271622,-188.10261094815516,19091.26195923066,5549.049071791725,37,18,-191.04180694644302,8372.643193940241
0,-188.10261094815516,8212.735366490671,-171.3012015050361,19091.26195923066,5967.5856632061195,37,19,-191.04180694644302,9271.437106440288
0,-188.10261094815516,8867.072572590798,-147.97821869962215,19091.26195923066,6811.254763610069,37,20,-191.04180694644302,9047.51700218426
0,-188.10261094815516,8065.85144980695,30.875292914817265,19091.26195923066,6118.689864450035,37,21,-191.04180694644302,8302.270674786758
0,-188.10261094815516,8645.36447417005,-173.87731007349998,19091.26195923066,5782.8081425628625,37,22,-191.56186126309325,9111.598206099967
0,-188.10261094815516,8640.290785219002,-166.1072601925661,19091.26195923066,6437.255289991983,37,23,-191.56186126309325,8879.986796164214
0,-188.10261094815516,8081.733962784567,-183.09112399653984,19091.26195923066,6198.525966732539,37,24,-191.56186126309325,7593.115505378493
0,-188.10261094815516,8882.411143995765,-174.9239405864892,19091.262882963474,6148.430195572558,37,25,-191.56186126309325,9157.439207057982
0,-188.10261094815516,8615.335254849098,-112.46543822429706,19091.261980795178,6247.034116770343,37,26,-191.56186126309325,9661.35971616908
